Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2365-137	02-06-2013	02-07-2013	BIOFLORAL INC	693.00	CAD	693.00	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5261	Lawn and Garden Supply Stores	WETTING AGENT CRISTAL PLUS	
"PARKS, FORESTRY & RECREATION"	2367-100	02-06-2013	02-08-2013	RONA # 55100	22.59	CAD	22.59	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5251	Hardware Stores	TOOL BAGS	
"PARKS, FORESTRY & RECREATION"	2367-101	02-06-2013	02-08-2013	RONA # 55100	21.42	CAD	21.42	CAD	2710	GENERAL HARDWARE	P00142	UNIVERSITY PK-PKS MA	5251	Hardware Stores	PICTURE HOOKS	
"PARKS, FORESTRY & RECREATION"	2369-97	02-07-2013	02-11-2013	THE HOME DEPOT #7107	13.53	CAD	13.53	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	KNIFE	
"PARKS, FORESTRY & RECREATION"	2369-98	02-07-2013	02-11-2013	THE HOME DEPOT #7107	11.27	CAD	11.27	CAD	2710	GENERAL HARDWARE	P00142	UNIVERSITY PK-PKS MA	5200	Home Supply Warehouse	FROSTY	
"PARKS, FORESTRY & RECREATION"	2374-84	02-12-2013	02-14-2013	CDN TIRE STORE #00175	28.20	CAD	28.20	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	"GLASS CUTTER, LAMPS"	
"PARKS, FORESTRY & RECREATION"	2386-135	02-21-2013	02-25-2013	AGO INDUSTRIES INC.	197.60	CAD	197.60	CAD	2670	UNIFORMS	P00264	E-CENTRAL2-TURF&HORT	5137	"Mens, Womens, and Childrens Uniforms and"	UNIFORSM	
"PARKS, FORESTRY & RECREATION"	2386-136	02-22-2013	02-25-2013	THE HOME DEPOT #7027	18.25	CAD	18.25	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2391-88	02-15-2013	02-28-2013	DELAWARE PUMP AND PART	27.73	CAD	27.73	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00264	E-CENTRAL2-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	PARTS FOR SPREADER	
					"2,222.99"	CAD	"2,222.99"	CAD								
"PARKS, FORESTRY & RECREATION"	2384-90	02-20-2013	02-22-2013	ABLE LOCK SERVICE LTD	152.55	CAD	152.55	CAD	2730	LOCKS	P00676	W-YORK1-PGM SUPP	7393	"Detective Agencies, Protective Agencies,"	KEYS	
					152.55	CAD	152.55	CAD								
"PARKS, FORESTRY & RECREATION"	2353-92	01-30-2013	02-01-2013	RONA # 55130	24.62	CAD	24.62	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00676	W-YORK1-PGM SUPP	5251	Hardware Stores		
					24.62	CAD	24.62	CAD								
"PARKS, FORESTRY & RECREATION"	2353-93	01-30-2013	02-01-2013	WAL-MART # 3105	48.40	CAD	48.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHL HOU-PRG SUP	5310	Discount Stores	"SUPPLIES FOR JR ENGINEERING PRGM-POT SOIL,SEED PAC"	
"PARKS, FORESTRY & RECREATION"	2358-148	01-31-2013	02-04-2013	THE HOME DEPOT #7134	85.82	CAD	85.82	CAD	3080	M & E - HAND TOOLS	P12637	EDGEHL HOU-PRG SUP	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2358-149	01-31-2013	02-04-2013	THE HOME DEPOT #7134	45.16	CAD	45.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12636	EDENBR-CNTR-PRG SU	5200	Home Supply Warehouse	MAT	
"PARKS, FORESTRY & RECREATION"	2358-150	02-01-2013	02-04-2013	WAL-MART # 3031	23.82	CAD	23.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHL HOU-PRG SUP	5310	Discount Stores	SNACK SUPPLIES FOR PRESCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	2370-60	02-11-2013	02-12-2013	RCSS WESTON 2800	29.17	CAD	29.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHL HOU-PRG SUP	5411	"Grocery Stores, Supermarkets"	SNACK SUPPLIES FOR PRESCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	2378-132	02-14-2013	02-18-2013	PARTY CITY-LAWRENCE	67.78	CAD	67.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHL HOU-PRG SUP	5999	Miscellaneous and Specialty Retail Store	"TABLE ROLL - RED, YELLOW"	
"PARKS, FORESTRY & RECREATION"	2378-133	02-14-2013	02-18-2013	SNUG AS A BUG	67.63	CAD	67.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHL HOU-PRG SUP	5641	Children's and Infants' Wear Stores	PRESCHOOL LEARNING MATERIALS	
"PARKS, FORESTRY & RECREATION"	2383-99	02-20-2013	02-21-2013	MICHAELS #3983	13.10	CAD	13.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHL HOU-PRG SUP	5945	"Game, Toy, and Hobby Shops"	SUPPLIES FOR SCIENCE PROGRAM	
"PARKS, FORESTRY & RECREATION"	2386-137	02-20-2013	02-25-2013	THE HOME DEPOT #7129	50.01	CAD	50.01	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12637	EDGEHL HOU-PRG SUP	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2387-69	02-25-2013	02-26-2013	NOFRILLS ROSS 782	4.92	CAD	4.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHL HOU-PRG SUP	5411	"Grocery Stores, Supermarkets"	"LARGE EGGS, CHOCOLATE FROSTING"	
					435.81	CAD	435.81	CAD								
TORONTO WATER	2384-91	02-21-2013	02-22-2013	TORONTO PORT AUTHORITY	30.00	CAD	30.00	CAD	4830	PERMIT & LICENSE FEES	PW1042	ISLAND SERVICES WA4	9399	Government Services - Not Elsewhere Clas	POWERED VESSEL OPERATOR'S PERMIT RENEWAL	
					30.00	CAD	30.00	CAD								
"PARKS, FORESTRY & RECREATION"	2353-94	01-31-2013	02-01-2013	WOLSELEY CDA INC-HUDSO	455.83	CAD	455.83	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERA	1711	"Air Conditioning, Heating, and Plumbing"	NON MARKING HOSE	
"PARKS, FORESTRY & RECREATION"	2362-78	02-04-2013	02-05-2013	CONCORD HARDWARE LIMIT	448.78	CAD	448.78	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5251	Hardware Stores	ROTARY HAMMER	
"PARKS, FORESTRY & RECREATION"	2367-102	02-01-2013	02-08-2013	WOLSELEY CDA INC-HUDSO	289.73	CAD	289.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07697	CUMMER COMPLEX-OPERA	1711	"Air Conditioning, Heating, and Plumbing"	PENCIL JET NOZZLE & VALVE	
"PARKS, FORESTRY & RECREATION"	2376-83	02-13-2013	02-15-2013	RONA # 55030	49.99	CAD	49.99	CAD	2710	GENERAL HARDWARE	P07697	CUMMER COMPLEX-OPERA	5251	Hardware Stores	GROUT	
"PARKS, FORESTRY & RECREATION"	2376-84	02-13-2013	02-15-2013	WOLSELEY CDA INC-HUDSO	91.61	CAD	91.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07697	CUMMER COMPLEX-OPERA	1711	"Air Conditioning, Heating, and Plumbing"	SUPPLIES FOR REPAIR	
"PARKS, FORESTRY & RECREATION"	2378-134	02-14-2013	02-18-2013	THE HOME DEPOT #7129	74.96	CAD	74.96	CAD	2710	GENERAL HARDWARE	P07659	DOUGLAS SNOW-OPERATI	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2382-61	02-15-2013	02-20-2013	CENTURY HARDWARE	251.99	CAD	251.99	CAD	2710	GENERAL HARDWARE	P03035	CARNEGIE-CEN-OPERNS	5251	Hardware Stores	DOOR CLOSER	
"PARKS, FORESTRY & RECREATION"	2390-101	02-26-2013	02-27-2013	PROFESSIONAL POWDER CO	56.50	CAD	56.50	CAD	2715	PAINT SUPPLIES	P07697	CUMMER COMPLEX-OPERA	5051	Metal Service Centers and Offices	PRIMER	
"PARKS, FORESTRY & RECREATION"	2391-89	02-26-2013	02-28-2013	CDN TIRE STORE #00192	120.01	CAD	120.01	CAD	2710	GENERAL HARDWARE	P07697	CUMMER COMPLEX-OPERA	5200	Home Supply Warehouse	"UTILITY PUMP,EXT BAR,BRACKET"	
					"1,839.40"	CAD	"1,839.40"	CAD								
"PARKS, FORESTRY & RECREATION"	2363-93	02-05-2013	02-06-2013	REMENYI MUSIC   BOOKS	10.08	CAD	10.08	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12116	MAIN SQ CC-ARTS VISL	5733	"Music Stores - Musical Instruments, Pian"	PIANO LESSON BOOKS	
"PARKS, FORESTRY & RECREATION"	2391-90	02-26-2013	02-28-2013	CDN TIRE STORE #00273	28.91	CAD	28.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12116	MAIN SQ CC-ARTS VISL	5200	Home Supply Warehouse		
					38.99	CAD	38.99	CAD								
EMERGENCY MEDICAL SERVICES	2367-103	02-07-2013	02-08-2013	ALL PARK 11 CENTRE AVE	18.00	CAD	18.00	CAD	4770	PARKING EXPENSES (INTOWN)	B00001	EMS PROG DEVLP LEAD	7523	Automobile Parking Lots and Garages	PARKING	
EMERGENCY MEDICAL SERVICES	2378-135	02-14-2013	02-18-2013	AIR CAN  0143204664308	"1,713.09"	CAD	"1,713.09"	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	B46700	ALS OPERATIONS	3009	Air Canada	"AIRFARE BALTIMORE ICISF CONF FEB. 19-24, 2013"	
EMERGENCY MEDICAL SERVICES	2378-136	02-15-2013	02-18-2013	"ACT*ICISF, INC."	933.74	CAD	904.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	B46700	ALS OPERATIONS	7399	Business Services - Not Elsewhere Classi	"ICISF CONFERENCE REGISTRATION FEE FEB 19-24, 2013"	
EMERGENCY MEDICAL SERVICES	2378-137	02-16-2013	02-18-2013	CSA GROUP	55.37	CAD	55.37	CAD	4995	OTHER EXPENSES	B00001	EMS PROG DEVLP LEAD	8398	"Organizations, Charitable and Social Ser"	WEB CONFERENCE FEE	
EMERGENCY MEDICAL SERVICES	2387-70	02-25-2013	02-26-2013	HILTON BALTIMORE	769.15	CAD	729.12	USD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	B46700	ALS OPERATIONS	3504	Hilton Hotels	"ACCOMM ICISF CONF BALTIMORE FEB. 19-24, 2013"	
					"3,489.35"	CAD	"1,786.46"	CAD								
							"1,633.12"	USD								
EMERGENCY MEDICAL SERVICES	2387-71	02-25-2013	02-26-2013	"THE CAD ZONE, INC."	"1,079.16"	CAD	"1,023.00"	USD	4995	OTHER EXPENSES	B22060	PROG MANAG & ADMIN	5964	Direct Marketing - Catalog Merchants	3D SIMULATION/CRASH RECONSTRUCTION	
					"1,079.16"	CAD	"1,023.00"	USD								
"PARKS, FORESTRY & RECREATION"	2353-95	01-31-2013	02-01-2013	NOFRILLS ROB S  1397	21.92	CAD	21.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03332	YOW - TEY	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2365-138	02-06-2013	02-07-2013	NOFRILLS COSIMO'S #347	11.88	CAD	11.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06371	REGENT PARK-SOC PGM	5411	"Grocery Stores, Supermarkets"	ICE CREAM	
"PARKS, FORESTRY & RECREATION"	2365-139	02-06-2013	02-07-2013	NOFRILLS ROB S  1397	16.33	CAD	16.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTSPRT-WELLESLEY	5411	"Grocery Stores, Supermarkets"	"FROSTING, LARGE EGGS, MILK, SALTED BUTTER"	
"PARKS, FORESTRY & RECREATION"	2369-99	02-08-2013	02-11-2013	NOFRILLS ROB S  1397	15.99	CAD	15.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02866	S-W-YOUTH-SP NEEDS	5411	"Grocery Stores, Supermarkets"	"APPLE, BANANAS, ORANGES, STRAWBERRIES"	
"PARKS, FORESTRY & RECREATION"	2374-85	02-13-2013	02-14-2013	NOFRILLS ROB S  1397	24.07	CAD	24.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTSPRT-WELLESLEY	5411	"Grocery Stores, Supermarkets"	"FRUIT PUNCH, CHICKEN DRUMSTICKS, BROCCOLI, PEPPERS"	
"PARKS, FORESTRY & RECREATION"	2378-138	02-15-2013	02-18-2013	NOFRILLS ROB S  1397	10.34	CAD	10.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02866	S-W-YOUTH-SP NEEDS	5411	"Grocery Stores, Supermarkets"	"PANCKE, EGGS, MILK"	
"PARKS, FORESTRY & RECREATION"	2383-100	02-20-2013	02-21-2013	NOFRILLS ROB S  1397	44.80	CAD	44.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTSPRT-WELLESLEY	5411	"Grocery Stores, Supermarkets"	"TOMATO SAUCE, GARLIC BREAD,GROUND BEEF,CILANTRO"	
"PARKS, FORESTRY & RECREATION"	2386-138	02-22-2013	02-25-2013	NOFRILLS ROB S  1397	53.40	CAD	53.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03332	YOW - TEY	5411	"Grocery Stores, Supermarkets"	"CHEESE,PASTA SAUCE, GROUND BEEF, GARLIC, ZUCCHINI"	
"PARKS, FORESTRY & RECREATION"	2391-91	02-27-2013	02-28-2013	NOFRILLS ROB S  1397	33.63	CAD	33.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTSPRT-WELLESLEY	5411	"Grocery Stores, Supermarkets"	"PASTA, FRUIT PUNCH, BREAD CRUMBS, CHICKEN BREAST"	
					232.36	CAD	232.36	CAD								
PUBLIC HEALTH	2353-96	01-31-2013	02-01-2013	"INDIGO BOOKS   MUSIC,"	188.37	CAD	188.37	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2358-151	02-02-2013	02-04-2013	AMAZON.CA	132.73	CAD	132.73	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2358-152	02-03-2013	02-04-2013	"INDIGO BOOKS   MUSIC,"	24.98	CAD	24.98	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2362-79	02-04-2013	02-05-2013	"INDIGO BOOKS   MUSIC,"	-188.37	CAD	-188.37	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2363-94	02-04-2013	02-06-2013	UDEM BIBLIOTHEQU PEB	25.00	CAD	25.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5942	Book Stores	ARTICLE - PROGRAM RESOURCES	
PUBLIC HEALTH	2367-104	02-07-2013	02-08-2013	AMAZON.CA	42.06	CAD	42.06	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2369-100	02-10-2013	02-11-2013	"INDIGO BOOKS   MUSIC,"	26.29	CAD	26.29	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2369-101	02-10-2013	02-11-2013	"INDIGO BOOKS   MUSIC,"	42.84	CAD	42.84	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2370-61	02-11-2013	02-12-2013	AMAZON.CA	49.84	CAD	49.84	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2370-62	02-11-2013	02-12-2013	"INDIGO BOOKS   MUSIC,"	87.73	CAD	87.73	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2370-63	02-11-2013	02-12-2013	"INDIGO BOOKS   MUSIC,"	21.06	CAD	21.06	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2370-64	02-11-2013	02-12-2013	AMAZON.CA	195.67	CAD	195.67	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2373-81	02-12-2013	02-13-2013	INFOTRIEVE	12.17	CAD	12.17	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	7375	Information Retrieval Services	ARTICLE - PROGRAM RESOURCES	
PUBLIC HEALTH	2374-86	02-13-2013	02-14-2013	AMAZON.CA	53.73	CAD	53.73	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2376-85	02-14-2013	02-15-2013	"INDIGO BOOKS   MUSIC,"	51.98	CAD	51.98	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2376-86	02-14-2013	02-15-2013	"INDIGO BOOKS   MUSIC,"	41.40	CAD	41.40	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2376-87	02-14-2013	02-15-2013	IPF	158.26	CAD	99.50	GBP	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	8931	"Accounting, Auditing, and Bookkeeping Se"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2378-139	02-14-2013	02-18-2013	"INDIGO BOOKS   MUSIC,"	26.54	CAD	26.54	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2378-140	02-15-2013	02-18-2013	AMAZON.CA	46.73	CAD	46.73	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2382-62	02-19-2013	02-20-2013	"INDIGO BOOKS   MUSIC,"	-42.84	CAD	-42.84	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2384-92	02-21-2013	02-22-2013	AMAZON *MARKETPLCE CA	9.26	CAD	9.26	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2386-139	02-22-2013	02-25-2013	AMAZON.CA	87.90	CAD	87.90	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2387-72	02-25-2013	02-26-2013	YORK U-GENERAL ACCOUNT	24.00	CAD	24.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	8220	"Colleges, Universities, Professional Sch"	BOOK - PROGRAM RESOURCES	
					"1,117.33"	CAD	959.07	CAD								
							99.50	GBP								
"PARKS, FORESTRY & RECREATION"	2363-95	02-05-2013	02-06-2013	DAVE AND CHARLOTTE'S N	32.54	CAD	32.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"COOL WHIP,JELLO PUDDING,SUGAR,SKIM MILK,RASPBERRY"	
"PARKS, FORESTRY & RECREATION"	2363-96	02-05-2013	02-06-2013	DAVE AND CHARLOTTE'S N	29.89	CAD	29.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"MUFFINS,CANTALOUPE,APPLES,BANANAS,DATES,RASPBERRY"	
"PARKS, FORESTRY & RECREATION"	2363-97	02-05-2013	02-06-2013	DAVE AND CHARLOTTE'S N	5.00	CAD	5.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	STRAWBERRIES	
"PARKS, FORESTRY & RECREATION"	2365-140	02-05-2013	02-07-2013	DESERRES	23.66	CAD	23.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5970	"Artist Supply Stores, Craft Shops"	ARTS & CRAFTS SUPLLIES	
"PARKS, FORESTRY & RECREATION"	2383-101	02-20-2013	02-21-2013	NOFRILLS DICKIES 752	8.54	CAD	8.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"MILK, LARGE EGGS, EVAPORATED MILK,APPLES,"	
"PARKS, FORESTRY & RECREATION"	2383-102	02-20-2013	02-21-2013	NOFRILLS DICKIES 752	17.45	CAD	17.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"MUFFINS, MUFFINS, STRAWBERRIES,APPLES,GRAPES"	
"PARKS, FORESTRY & RECREATION"	2383-103	02-20-2013	02-21-2013	NOFRILLS DICKIES 752	58.20	CAD	58.20	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"KRAFT CHEESE,EGGS,HONEY,CRANBERRIES,BUTTER,APPLES"	
"PARKS, FORESTRY & RECREATION"	2384-93	02-20-2013	02-22-2013	YOUR DOLLAR STORE WITH	18.08	CAD	18.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5999	Miscellaneous and Specialty Retail Store	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2386-140	02-21-2013	02-25-2013	WALMART #1150	13.53	CAD	13.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5310	Discount Stores	TUBE PAN	
					206.89	CAD	206.89	CAD								
TORONTO WATER	2386-141	02-21-2013	02-25-2013	LEVITT SAFETY LIMITED	317.48	CAD	317.48	CAD	2590	EMERGENCY SERVICES SUPPLIES	PW1018	WS CENTRAL WORK AREA	7394	"Equipment Rental and Leasing Services, F"	CALIBRATION GAS	
					317.48	CAD	317.48	CAD								
TORONTO WATER	2367-105	02-06-2013	02-08-2013	BILL'S ELECTRIC SALES	129.95	CAD	129.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	MOTOR	
TORONTO WATER	2374-87	02-13-2013	02-14-2013	LOWES #03096*	168.37	CAD	168.37	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2390-102	02-26-2013	02-27-2013	LOWES #03096*	24.50	CAD	24.50	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2390-103	02-26-2013	02-27-2013	METAL SUPERMARKETS (ET	20.34	CAD	20.34	CAD	2532	STEEL	WW2055	COMPLEX WTR SYS	5051	Metal Service Centers and Offices	STEEL BAR	
TORONTO WATER	2391-92	02-27-2013	02-28-2013	HILTI (CANADA) CORP	96.15	CAD	96.15	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	ANCHOR DROP & DRILL BITS	
					439.31	CAD	439.31	CAD								
FACILITIES MANAGEMENT 	2363-98	02-05-2013	02-06-2013	FACEBOOK.COM*ZGXP422C8	11.91	CAD	11.91	CAD	4414	ADVERTISING & PROMOTION	WE0619	IMPLEMENTATION & SUP	7311	Advertising Services	FACEBOOK ADS	
FACILITIES MANAGEMENT 	2369-102	02-10-2013	02-11-2013	FACEBOOK.COM*KWJQ422C8	58.11	CAD	58.11	CAD	4414	ADVERTISING & PROMOTION	WE0619	IMPLEMENTATION & SUP	7311	Advertising Services	FACEBOOK ADS	
FACILITIES MANAGEMENT 	2386-142	02-22-2013	02-25-2013	GES CANADA - MISSISSAU	"2,059.66"	CAD	"2,059.66"	CAD	4590	RENTAL - OTHER	WE0619	IMPLEMENTATION & SUP	7399	Business Services - Not Elsewhere Classi	RENTAL OF CARPETS AND TABLES - ATIONAL HOME SHOW	
					"2,129.68"	CAD	"2,129.68"	CAD								
"PARKS, FORESTRY & RECREATION"	2353-97	01-31-2013	02-01-2013	TUCKERS POTTERY SUPPLI	310.86	CAD	310.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HTS-ARTS-VI	5970	"Artist Supply Stores, Craft Shops"	CLAY & GLAZE FOR POTTERY PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2362-80	02-04-2013	02-05-2013	XS CARGO NORTH YORK	67.73	CAD	67.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HTS-ARTS-VI	5331	Variety Stores	YOGA EXERCISE MATS	
