Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5312-276	2019-07-31	2019-08-02	CDN TIRE STORE #00237	35.00	CAD	35.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5200	Home Supply Warehouse	"CHAIN FOR BASKETBALL NET, POOL NOODLES"
"PARKS, FORESTRY & RECREATION"	5312-277	2019-07-31	2019-08-02	WAL-MART # 3145	177.24	CAD	177.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"MEAT, VEGGIES, FRUIT"
"PARKS, FORESTRY & RECREATION"	5313-310	2019-08-01	2019-08-05	WAL-MART #1137	19.43	CAD	19.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	TIE DYE SHIRTS
"PARKS, FORESTRY & RECREATION"	5313-311	2019-08-02	2019-08-05	WAL-MART # 3145	95.82	CAD	95.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE, PEPPERONI, PIE PANS"
"PARKS, FORESTRY & RECREATION"	5315-156	2019-08-06	2019-08-07	SOBEYS 6712       QPS	97.60	CAD	97.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"BURGERS, CHKN WINGS"
"PARKS, FORESTRY & RECREATION"	5315-157	2019-08-06	2019-08-07	METRO #204	126.18	CAD	126.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CHIPS, SALAD DRSNG, FRUITS, CARROTS"
"PARKS, FORESTRY & RECREATION"	5317-270	2019-08-06	2019-08-08	MECP-EMILY PPARK	8.98	CAD	8.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	"KETCHUP, RELISH"
"PARKS, FORESTRY & RECREATION"	5317-271	2019-08-06	2019-08-08	MECP-EMILY PPARK	22.00	CAD	22.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	"FIRE WOOD, ICE, KINDLING"
"PARKS, FORESTRY & RECREATION"	5317-272	2019-08-06	2019-08-08	MECP-EMILY PPARK	111.87	CAD	111.87	CAD	4118	TICKETS AND ADMISSION FEES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	CAMP SITE FEE
"PARKS, FORESTRY & RECREATION"	5317-273	2019-08-07	2019-08-08	SOBEYS 6712       QPS	18.51	CAD	18.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CKNG SPRAY, FREEZER BAGS"
"PARKS, FORESTRY & RECREATION"	5317-274	2019-08-07	2019-08-08	SOBEYS 6712       QPS	170.31	CAD	170.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"NOODLES, FRUITS, CEREAL"
"PARKS, FORESTRY & RECREATION"	5318-272	2019-08-07	2019-08-09	MECP-EMILY PPARK	20.00	CAD	20.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	PROPANE
"PARKS, FORESTRY & RECREATION"	5318-273	2019-08-07	2019-08-09	MECP-EMILY PPARK	60.00	CAD	60.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	CANOE RENTAL
"PARKS, FORESTRY & RECREATION"	5318-274	2019-08-07	2019-08-09	MECP-EMILY PPARK	9.00	CAD	9.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	ICE
"PARKS, FORESTRY & RECREATION"	5318-275	2019-08-07	2019-08-09	WAL-MART #3071	11.80	CAD	11.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"PINGPONG BALLS, POST IT NOTES"
"PARKS, FORESTRY & RECREATION"	5319-310	2019-08-09	2019-08-12	RCSS WESTON 2800	11.25	CAD	11.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"SOS PADS, COMET, TOILET PAPER"
"PARKS, FORESTRY & RECREATION"	5319-311	2019-08-09	2019-08-12	FOOD BASICS #689	50.82	CAD	50.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"STAFF APPRECIATION MEAL - EGGS, CHEESE, DELI, PEPPERS"
"PARKS, FORESTRY & RECREATION"	5320-180	2019-08-12	2019-08-13	DOLLARAMA # 319	16.02	CAD	16.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	"JELLO, WOODEN BOXES"
"PARKS, FORESTRY & RECREATION"	5321-265	2019-08-12	2019-08-14	CDN TIRE STORE #00294	67.77	CAD	67.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5200	Home Supply Warehouse	PROPANE
"PARKS, FORESTRY & RECREATION"	5321-266	2019-08-12	2019-08-14	CDN TIRE STORE #00294	28.22	CAD	28.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5200	Home Supply Warehouse	"TENNIS BALLS, LACROSSE BALLS"
"PARKS, FORESTRY & RECREATION"	5321-267	2019-08-13	2019-08-14	IKEA VAUGHAN	134.92	CAD	134.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5712	"Equipment, Furniture, and Home Furnishin"	PIC FRAMES
"PARKS, FORESTRY & RECREATION"	5321-268	2019-08-13	2019-08-14	COSTCO WHOLESALE W1261	91.61	CAD	91.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5300	Wholesale Clubs	"GRND BEEF, SALSA, ONIONS, CHEESE"
"PARKS, FORESTRY & RECREATION"	5321-269	2019-08-13	2019-08-14	COSTCO WHOLESALE W1261	10.17	CAD	10.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5300	Wholesale Clubs	STAFF PHOTOS
"PARKS, FORESTRY & RECREATION"	5321-270	2019-08-12	2019-08-14	WAL-MART # 3740	125.96	CAD	125.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"NOTEBOOKS, TIE DYE SHIRTS, FABRIC MARKERS"
"PARKS, FORESTRY & RECREATION"	5322-291	2019-08-13	2019-08-15	WAL-MART # 3145	14.09	CAD	14.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	CARDSTOCK
"PARKS, FORESTRY & RECREATION"	5323-335	2019-08-15	2019-08-16	FORTINOS HWY 7 & ANSLE	78.82	CAD	78.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CAMP COOK OUT - PORK SHLDER, FRUITS, BBQ SAUCE"
"PARKS, FORESTRY & RECREATION"	5323-336	2019-08-15	2019-08-16	COSTCO WHOLESALE W1261	57.04	CAD	57.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5300	Wholesale Clubs	"CAMP COOK OUT- FRUITS, GARLIC, ONIONS"
"PARKS, FORESTRY & RECREATION"	5323-337	2019-08-15	2019-08-16	COSTCO WHOLESALE W1261	11.98	CAD	11.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5300	Wholesale Clubs	BUNS
"PARKS, FORESTRY & RECREATION"	5323-338	2019-08-15	2019-08-16	DOLLARAMA # 319	2.83	CAD	2.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	PLAYING CARDS
"PARKS, FORESTRY & RECREATION"	5323-339	2019-08-14	2019-08-16	WAL-MART # 3740	89.92	CAD	89.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"COOK OUT - MUSHROOMS, PINEAPPLE, POTATOES"
"PARKS, FORESTRY & RECREATION"	5324-350	2019-08-15	2019-08-19	WAL-MART # 3740	42.18	CAD	42.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"SKITTLES, SMARTIES, GUMMY BEARS"
"PARKS, FORESTRY & RECREATION"	5324-351	2019-08-15	2019-08-19	WAL-MART # 3740	14.40	CAD	14.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	ICE
"PARKS, FORESTRY & RECREATION"	5324-352	2019-08-15	2019-08-19	WAL-MART # 3740	4.49	CAD	4.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	FLOUR
"PARKS, FORESTRY & RECREATION"	5324-353	2019-08-16	2019-08-19	FOOD BASICS #660	2.00	CAD	2.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	LIME
"PARKS, FORESTRY & RECREATION"	5324-354	2019-08-16	2019-08-19	RCSS WESTON 2800	34.10	CAD	34.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"COLESLAW, FRUITS, BREAD"
"PARKS, FORESTRY & RECREATION"	5325-182	2019-08-19	2019-08-20	MIKE & TERRI'S NO FRIL	12.00	CAD	12.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CHEESE, MARGARINE"
"PARKS, FORESTRY & RECREATION"	5326-228	2019-08-19	2019-08-21	MECP-PINERY PPARK	132.21	CAD	132.21	CAD	4118	TICKETS AND ADMISSION FEES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	CAMP SITE FEE
"PARKS, FORESTRY & RECREATION"	5326-229	2019-08-19	2019-08-21	MECP-PINERY STORE PPAR	5.64	CAD	5.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	GARBAGE BAGS
"PARKS, FORESTRY & RECREATION"	5326-230	2019-08-19	2019-08-21	MECP-PINERY STORE PPAR	47.00	CAD	47.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	"FIRE WOOD, ICE, KINDLING"
"PARKS, FORESTRY & RECREATION"	5326-231	2019-08-19	2019-08-21	SOBEYS #4739	210.72	CAD	210.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CHKN, GRND BEEF, NOODLES, FRUITS"
"PARKS, FORESTRY & RECREATION"	5326-232	2019-08-20	2019-08-21	SOBEYS #4739	192.41	CAD	192.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"FRUITS, SALAD, BREAD, CHEESE"
"PARKS, FORESTRY & RECREATION"	5327-233	2019-08-20	2019-08-22	MECP-PINERY STORE PPAR	9.00	CAD	9.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	ICE
"PARKS, FORESTRY & RECREATION"	5327-234	2019-08-20	2019-08-22	MECP-PINERY STORE PPAR	240.00	CAD	240.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	9399	Government Services - Not Elsewhere Clas	BIKE RENTALS FOR TRIP
"PARKS, FORESTRY & RECREATION"	5328-245	2019-08-22	2019-08-23	RCSS WESTON 2800	27.84	CAD	27.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"WATERMELONS, CANTALOUPES"
"PARKS, FORESTRY & RECREATION"	5329-375	2019-08-23	2019-08-26	MANHATTAN TROPHIES LIM	36.10	CAD	36.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5941	Sporting Goods Stores	LEADER OF THE YEAR TROPHY
"PARKS, FORESTRY & RECREATION"	5329-376	2019-08-23	2019-08-26	BULK BARN #512	20.66	CAD	20.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5499	Miscellaneous Food Stores - Convenience	"CHERRY GUMMIES, APPLE RINGS"
					"2,836.96"	CAD	"2,836.96"	CAD							
"PARKS, FORESTRY & RECREATION"	5318-276	2019-08-08	2019-08-09	PLAYDIUM MISSISSAUGA	911.04	CAD	911.04	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7994	Video Game Arcades/Establishments	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5319-312	2019-08-09	2019-08-12	THE ESSENSE BY SAM	226.00	CAD	226.00	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	SPORTS WORKSHOP
"PARKS, FORESTRY & RECREATION"	5324-355	2019-08-16	2019-08-19	SQ  SQ  CENTENNIAL PAR	65.00	CAD	65.00	CAD	4118	TICKETS AND ADMISSION FEES	P05099	HOLLYCREST CS-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	GOLF CAMP TRIP
					"1,202.04"	CAD	"1,202.04"	CAD							
"PARKS, FORESTRY & RECREATION"	5311-302	2019-07-30	2019-08-01	WAL-MART # 1151	8.99	CAD	8.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02602	DOMENICO DILUCA CC - LEIS/PUBLIC OUTDR A	5310	Discount Stores	"CHALK, BRUSH"
					8.99	CAD	8.99	CAD							
EMPLOYMENT & SOCIAL SERVICES	5326-233	2019-08-20	2019-08-21	TORONTO POLICE SERVICE	20.00	CAD	20.00	CAD	4995	OTHER EXPENSES	C01207	MALVERN -ADMIN	9399	Government Services - Not Elsewhere Clas	POLICE BACKGROUND CHECK
EMPLOYMENT & SOCIAL SERVICES	5326-234	2019-08-20	2019-08-21	TORONTO POLICE SERVICE	20.00	CAD	20.00	CAD	4995	OTHER EXPENSES	C01207	MALVERN -ADMIN	9399	Government Services - Not Elsewhere Clas	POLICE BACKGROUND CHECK
EMPLOYMENT & SOCIAL SERVICES	5329-377	2019-08-21	2019-08-26	SOBEYS 657        QPS	43.46	CAD	43.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01207	MALVERN -ADMIN	5411	"Grocery Stores, Supermarkets"	"MILK,CREAM,FRUIT TRAY,MUFFINS,COOKIES - 60+INTENSEIVE CASE MANAGEMENT INTAKE SESSION   AUG21/19  FOR 10 CLIENTS"
					83.46	CAD	83.46	CAD							
"PARKS, FORESTRY & RECREATION"	5313-312	2019-08-02	2019-08-05	LOWES #03321	112.98	CAD	112.98	CAD	3099	GENERAL EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	PRESSURE WASHER WAND
"PARKS, FORESTRY & RECREATION"	5313-313	2019-08-02	2019-08-05	THE HOME DEPOT #7012	111.37	CAD	111.37	CAD	3099	GENERAL EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	PRESSURE WASHER NOZZLE
"PARKS, FORESTRY & RECREATION"	5313-314	2019-08-02	2019-08-05	THE HOME DEPOT #7012	53.02	CAD	53.02	CAD	3099	GENERAL EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	COUPLERS
"PARKS, FORESTRY & RECREATION"	5319-313	2019-08-09	2019-08-12	CTF SUPPLY (11)	81.68	CAD	81.68	CAD	2401	LUBRICANTS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5085	Industrial Supplies Not Elsewhere Classi	MACHINE LUBRICANT
"PARKS, FORESTRY & RECREATION"	5320-181	2019-08-12	2019-08-13	PRINCESS AUTO 36	517.36	CAD	517.36	CAD	3099	GENERAL EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5085	Industrial Supplies Not Elsewhere Classi	PRESSURE WASHER GUN & ACCESSORIES
"PARKS, FORESTRY & RECREATION"	5320-182	2019-08-09	2019-08-13	CDN TIRE STORE #00654	124.49	CAD	124.49	CAD	2401	LUBRICANTS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	GREASE
"PARKS, FORESTRY & RECREATION"	5323-340	2019-08-15	2019-08-16	ISLINGTON NURSERIES LI	772.75	CAD	772.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	0780	Horticultural and Landscaping Services	ARMOUR STONES
"PARKS, FORESTRY & RECREATION"	5328-246	2019-08-21	2019-08-23	TOOLKIT SUPPLY AND REN	"1,000.00"	CAD	"1,000.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5211	"Building Materials, Lumber Stores"	ASPHALT REPAIR
"PARKS, FORESTRY & RECREATION"	5329-378	2019-08-23	2019-08-26	TOOLKIT SUPPLY AND REN	835.32	CAD	835.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5211	"Building Materials, Lumber Stores"	RAPID POST
"PARKS, FORESTRY & RECREATION"	5329-379	2019-08-23	2019-08-26	THE HOME DEPOT #7080	6.44	CAD	6.44	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	FENCE CAP
					"3,615.41"	CAD	"3,615.41"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5311-303	2019-07-31	2019-08-01	FAWCETT PRINTING	"2,062.25"	CAD	"2,062.25"	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	AH0035	AC CP MANAGER'S OFFICE	7338	"Quick Copy, Reproduction, and Blueprinti"	POSTER BOARDS FOR TAC DEVELOPMENT EVALUATION
ECONOMIC DEVELOPMENT & CULTURE	5313-315	2019-08-02	2019-08-05	PRH PRHC800-733-3000	61.86	CAD	61.86	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0035	AC CP MANAGER'S OFFICE	5969	Direct Marketing - Other Direct Marketer	PRINTED COPIES OF SHORTLISTED BOOK
ECONOMIC DEVELOPMENT & CULTURE	5321-271	2019-08-13	2019-08-14	IMPARK00090402A	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0036	AC DO DIRECTOR'S OFFICE	7523	Automobile Parking Lots and Garages	PARKING FOR BUSINESS MEETING
ECONOMIC DEVELOPMENT & CULTURE	5322-292	2019-08-14	2019-08-15	SQ  SQ  FREEHAND BOOKS	41.49	CAD	41.49	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0035	AC CP MANAGER'S OFFICE	7929	"Bands, Orchestras, and Miscellaneous Ent"	PRINTED COPIES OF SHORTLISTED BOOKS
ECONOMIC DEVELOPMENT & CULTURE	5322-293	2019-08-13	2019-08-15	HARBOURFRONT CENTRE	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0036	AC DO DIRECTOR'S OFFICE	7523	Automobile Parking Lots and Garages	PARKING BUSINESS MEETING
ECONOMIC DEVELOPMENT & CULTURE	5323-341	2019-08-15	2019-08-16	UBER TRIP HELP.UBER.CO	11.92	CAD	11.92	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	AH0036	AC DO DIRECTOR'S OFFICE	4121	Limousines and Taxicabs	TRANSPORTATION BUSINESS MEETING
ECONOMIC DEVELOPMENT & CULTURE	5323-342	2019-08-15	2019-08-16	UBER TRIP HELP.UBER.CO	11.98	CAD	11.98	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	AH0036	AC DO DIRECTOR'S OFFICE	4121	Limousines and Taxicabs	TRANSPORTATION - BUSINESS MEETING
ECONOMIC DEVELOPMENT & CULTURE	5327-235	2019-08-20	2019-08-22	BIBLIOASIS	17.68	CAD	17.68	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0035	AC CP MANAGER'S OFFICE	5942	Book Stores	PRINTED COPIES OF SHORTLISTED BOOKS
ECONOMIC DEVELOPMENT & CULTURE	5329-380	2019-08-23	2019-08-26	FOOD SERVICES  AGO	100.01	CAD	100.01	CAD	4820	BUSINESS MEETING EXPENSES	AH0035	AC CP MANAGER'S OFFICE	8398	"Organizations, Charitable and Social Ser"	MEAL EXPENSE W/ EXT CLIENTS (BUSINESS MEETING)
					"2,347.19"	CAD	"2,347.19"	CAD							
"PARKS, FORESTRY & RECREATION"	5311-304	2019-07-30	2019-08-01	THE WILLERTON GROUP	614.44	CAD	614.44	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P03374	N-EAST -SPORTS & REC-OTHER-SP. EVENTS.	2791	"Typesetting, Plate Making, and Related S"	MEDALS FOR YOUTH GAMES
"PARKS, FORESTRY & RECREATION"	5311-305	2019-07-31	2019-08-01	DOLLARAMA # 780	71.76	CAD	71.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03374	N-EAST -SPORTS & REC-OTHER-SP. EVENTS.	5310	Discount Stores	ITEMS FOR YOUTH GAMES
"PARKS, FORESTRY & RECREATION"	5311-306	2019-07-31	2019-08-01	METRO #748	58.72	CAD	58.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	5411	"Grocery Stores, Supermarkets"	"FRUITS, VEGGIES FOR A PALOOZA EVENT"
"PARKS, FORESTRY & RECREATION"	5312-278	2019-07-31	2019-08-02	PIZZA NOVA #115	468.41	CAD	468.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR A -PALOOZA EVENT
"PARKS, FORESTRY & RECREATION"	5322-294	2019-08-14	2019-08-15	AMZN MKTP CA MO5PZ2F72	65.65	CAD	65.65	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	4816	Computer Network/Information Services	"PHOTO/VIDEO SUPPLIES - SELFIE STICK, LIGHTED SELFIE RING"
"PARKS, FORESTRY & RECREATION"	5324-356	2019-08-17	2019-08-19	TORONTO AND REGION CON	22.60	CAD	22.60	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	P01031	INVESTING IN FAMILIES - JANE FINCH	7999	Recreation Services (Not Elsewhere Class	TRIP
"PARKS, FORESTRY & RECREATION"	5324-357	2019-08-17	2019-08-19	TORONTO AND REGION CON	22.60	CAD	22.60	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	P01031	INVESTING IN FAMILIES - JANE FINCH	7999	Recreation Services (Not Elsewhere Class	TRIP
"PARKS, FORESTRY & RECREATION"	5326-235	2019-08-20	2019-08-21	ZEHRS BRADFORD #0505	208.45	CAD	208.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03368	YOUTH OUTREACH NORTH YORK	5411	"Grocery Stores, Supermarkets"	"FRUIT PLATTER, VEGGIE PLATTER, JUICE"
"PARKS, FORESTRY & RECREATION"	5328-247	2019-08-22	2019-08-23	PICKLE BARREL CATERING	267.70	CAD	267.70	CAD	4820	BUSINESS MEETING EXPENSES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5811	Caterers	CATERED LUNCH FOR BUSINESS MEETING
"PARKS, FORESTRY & RECREATION"	5329-381	2019-08-23	2019-08-26	ARCHERY CIRCUIT	367.25	CAD	367.25	CAD	4118	TICKETS AND ADMISSION FEES	P03395	YOUTH OUTREACH ETOBICOKE YORK	7941	"Athletic Fields, Commercial Sports, Prof"	TRIP TO ARCHERY CIRCUIT
					"2,167.58"	CAD	"2,167.58"	CAD							
"PARKS, FORESTRY & RECREATION"	5313-316	2019-08-02	2019-08-05	THE HOME DEPOT #7080	58.62	CAD	58.62	CAD	2535	PLUMBING SUPPLIES	P12155	FACILITY OPERATIONS - EAST YORK CC	5200	Home Supply Warehouse	CRACK REPAIR PUTTY
"PARKS, FORESTRY & RECREATION"	5313-317	2019-08-02	2019-08-05	THE HOME DEPOT #7080	53.86	CAD	53.86	CAD	3015	M & E - GROUNDS	P06690	OCONNOR CC-OPERATIONS	5200	Home Supply Warehouse	M&E GROUNDS
