Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					368.18	CAD	368.18	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5660-237	2020-11-06	2020-11-09	ACTUAL MEDIA INC.	55.37	CAD	55.37	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FA0219	OTHER LOCATIONS-WATER-SECURITY	5968	Direct Marketing - Continuity/Subscripti	WINDOW ON WATER WEBINAR PART 1
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5662-149	2020-11-11	2020-11-11	AWWA.ORG	240.07	CAD	177.75	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FA0219	OTHER LOCATIONS-WATER-SECURITY	8398	"Organizations, Charitable and Social Ser"	TEXT-SECURITY AND EMERGENCY PLANNING FOR WATER & WASTE WATER UTILITIES
					295.44	CAD	55.37	CAD							
							177.75	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5658-128	2020-11-03	2020-11-05	MHCC MHFA	838.35	CAD	838.35	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FA0206	PF&R LOCATIONS - SECURITY	8641	"Associations - Civic, Social, and Frater"	MENTAL HEALTH FIRST AID TRAINING BOOKLETS
					838.35	CAD	838.35	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5675-247	2020-11-28	2020-11-30	AMZN MKTP CA EH4S72EJ3	82.09	CAD	82.09	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA3467	4330 DUFFERIN ST-SECURITY	4816	Computer Network/Information Services	300W POWER INVERTER 110V AC
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5675-248	2020-11-29	2020-11-30	AMZN MKTP CA 573VK9673	32.25	CAD	32.25	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA3467	4330 DUFFERIN ST-SECURITY	4816	Computer Network/Information Services	RING TERMINAL CONNECTORS
					114.34	CAD	114.34	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5668-204	2020-11-18	2020-11-19	ASIS INTERNATIONAL	148.19	CAD	110.23	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FA0341	ADMIN-SECURITY & LIFE SAFETY	8398	"Organizations, Charitable and Social Ser"	BOOK - MANAGING CRITICAL INCIDENTS
					148.19	CAD	110.23	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5660-238	2020-11-06	2020-11-09	SLACK TLAKZPWUD	118.85	CAD	88.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	STANDARD PLAN START
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5663-86	2020-11-11	2020-11-12	ZOOM.US	181.60	CAD	135.51	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5968	Direct Marketing - Continuity/Subscripti	REMOTE TELE-CONFERENCING SERVICES
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5665-206	2020-11-14	2020-11-16	CALENDLY	20.25	CAD	15.00	USD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	SCHEDULING SOFTWARE
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5668-205	2020-11-18	2020-11-19	UNDERSTANDING GROUP	"1,223.39"	CAD	910.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA0411	ADMIN-BUSINESS SUPPORT	8999	Professional Services - Not Elsewhere Cl	"WORKSHOP: IA STAY-CATION, NOV 30 - DEC 4"
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5670-199	2020-11-20	2020-11-23	MURAL	64.56	CAD	48.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	DIGITAL WORKSPACE
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5670-200	2020-11-21	2020-11-23	OTTER.AI	13.39	CAD	9.99	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	SPEECH TO TEXT TRANSCRIPTION
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5671-104	2020-11-23	2020-11-24	MEDIUM MONTHLY	6.70	CAD	5.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	8999	Professional Services - Not Elsewhere Cl	ONLINE PUBLISHING PLATFORM
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5675-249	2020-11-27	2020-11-30	MIRO.COM	768.93	CAD	576.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	7372	"Computer Programming, Integrated Systems"	ONLINE COLLABORATIVE WHITEBOARDING PLATFORM
					"2,397.67"	CAD	"1,787.50"	USD							
SENIOR SERVICES AND LONG-TERM CARE 	5660-239	2020-11-06	2020-11-09	FOOD BASICS #863	38.01	CAD	38.01	CAD	2741	FOOD COSTS	D3F032	SEVEN OAKS-FN-RF	5411	"Grocery Stores, Supermarkets"	FOOD FOR RESIDENTS
SENIOR SERVICES AND LONG-TERM CARE 	5663-87	2020-11-11	2020-11-12	COSTCO WHOLESALE W510	203.37	CAD	203.37	CAD	2610	KITCHEN SUPPLIES	D3F031	SEVEN OAKS-FN-OA	5300	Wholesale Clubs	KITCHEN EQUIPMENT FOR PROCESS RESIDENT NURTRITION
					241.38	CAD	241.38	CAD							
"PARKS, FORESTRY & RECREATION"	5668-206	2020-11-18	2020-11-19	MESSER CANADA- ETOBICO	438.84	CAD	438.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5072	Hardware Equipment and Supplies	RODS/HOSE
					438.84	CAD	438.84	CAD							
"PARKS, FORESTRY & RECREATION"	5659-158	2020-11-04	2020-11-06	THE HOME DEPOT #7001	106.17	CAD	106.17	CAD	2710	GENERAL HARDWARE	P13050	FITNESS CENTRE - L'AMOREAUX CRC	5200	Home Supply Warehouse	MOEN HNDSHWR
"PARKS, FORESTRY & RECREATION"	5668-207	2020-11-17	2020-11-19	CDN TIRE STORE #00030	564.94	CAD	564.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13050	FITNESS CENTRE - L'AMOREAUX CRC	5200	Home Supply Warehouse	SNOW SHOES
"PARKS, FORESTRY & RECREATION"	5668-208	2020-11-17	2020-11-19	CDN TIRE STORE #00264	564.94	CAD	564.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13050	FITNESS CENTRE - L'AMOREAUX CRC	5200	Home Supply Warehouse	SNOW SHOES
"PARKS, FORESTRY & RECREATION"	5670-201	2020-11-20	2020-11-23	PRINCESS AUTO 36	24.85	CAD	24.85	CAD	2710	GENERAL HARDWARE	P13050	FITNESS CENTRE - L'AMOREAUX CRC	5085	Industrial Supplies Not Elsewhere Classi	ZIP TIES
"PARKS, FORESTRY & RECREATION"	5670-202	2020-11-20	2020-11-23	WAL-MART # 3000	14.66	CAD	14.66	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P13050	FITNESS CENTRE - L'AMOREAUX CRC	5310	Discount Stores	PACKING TAPE
					"1,275.56"	CAD	"1,275.56"	CAD							
"PARKS, FORESTRY & RECREATION"	5658-129	2020-11-04	2020-11-05	BEST BUY #82	429.38	CAD	429.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5732	Electronic Sales	WIRELESS SPEAKERS
"PARKS, FORESTRY & RECREATION"	5658-130	2020-11-04	2020-11-05	BEST BUY #984	214.69	CAD	214.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5732	Electronic Sales	WIRELESS SPEAKERS
"PARKS, FORESTRY & RECREATION"	5667-127	2020-11-16	2020-11-18	#243 SPORT CHEK	242.96	CAD	242.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5941	Sporting Goods Stores	HOCKY FACE SHIELDS
"PARKS, FORESTRY & RECREATION"	5669-202	2020-11-19	2020-11-20	CANADIAN SAFETY SUPPLI	134.75	CAD	134.75	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5047	Laboratory/Medical/Dental/Ophthalmic Hos	FIRST AID KIT - HARD SHELL
					"1,021.78"	CAD	"1,021.78"	CAD							
TORONTO WATER	5663-88	2020-11-09	2020-11-12	ACKLANDS GRAINGER INC	515.21	CAD	515.21	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW5015	E&A: ENV. HEALTH & SAFETY COMPLIANCE	5085	Industrial Supplies Not Elsewhere Classi	ADAPTER APR
					515.21	CAD	515.21	CAD							
TORONTO WATER	5668-209	2020-11-17	2020-11-19	BSI GROUP CANADA	"-2,226.10"	CAD	"-2,226.10"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW5015	E&A: ENV. HEALTH & SAFETY COMPLIANCE	7392	"Consulting, Management, and Public Relat"	BSI ISO 14001 LEAD AUDITOR TRAINING COURSE REFUND
TORONTO WATER	5674-106	2020-11-27	2020-11-27	AMAZON.CA FK43E4S13	83.29	CAD	83.29	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW5015	E&A: ENV. HEALTH & SAFETY COMPLIANCE	4816	Computer Network/Information Services	BUSINESS CONTINUITY PLANNING REFERENCE BOOK
TORONTO WATER	5675-250	2020-11-28	2020-11-30	AWWA.ORG	145.57	CAD	109.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW5015	E&A: ENV. HEALTH & SAFETY COMPLIANCE	8398	"Organizations, Charitable and Social Ser"	AWWA MEMBERSHIP
					"-1,997.24"	CAD	"-2,142.81"	CAD							
							109.00	USD							
TORONTO WATER	5659-159	2020-11-05	2020-11-06	CANADA COMPUTERS #16	312.43	CAD	312.43	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	5734	Computer Software Stores	EXTERNAL DRIVE
TORONTO WATER	5660-240	2020-11-06	2020-11-09	AMZ AMAZON.CA	-270.05	CAD	-270.05	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	4816	Computer Network/Information Services	RETURN
TORONTO WATER	5667-128	2020-11-17	2020-11-18	WATER ENVIRONMENT ASSO	55.37	CAD	55.37	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4015	WW TREATMT::  ASHBRIDGES BAY TP - ADMIN.	8699	"Organizations, Membership - Not Elsewher"	2020 RESIDUALS & BIOSOLIDS WEBINAR SERIES
					97.75	CAD	97.75	CAD							
TORONTO WATER	5660-241	2020-11-05	2020-11-09	THE HOME DEPOT #7013	90.89	CAD	90.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY:TRANSMISSION-CTRL SVC	5200	Home Supply Warehouse	**MORE**  DRL BIT4PC
TORONTO WATER	5660-242	2020-11-06	2020-11-09	ATLAS TOOLS & MACHINER	80.94	CAD	80.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY:TRANSMISSION-CTRL SVC	5251	Hardware Stores	HEX CHANGE BIT & DRILL
TORONTO WATER	5665-207	2020-11-12	2020-11-16	THE HOME DEPOT #7013	36.94	CAD	36.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY:TRANSMISSION-CTRL SVC	5200	Home Supply Warehouse	MIL5PK
TORONTO WATER	5666-93	2020-11-16	2020-11-17	ATLAS TOOLS & MACHINER	62.13	CAD	62.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY:TRANSMISSION-CTRL SVC	5251	Hardware Stores	BLADES
					270.90	CAD	270.90	CAD							
TORONTO WATER	5654-286	2020-10-30	2020-11-02	THE HOME DEPOT #7011	70.66	CAD	70.66	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	**MORE**  ENTRY KNO SS
TORONTO WATER	5656-132	2020-11-02	2020-11-04	THE HOME DEPOT #7011	57.82	CAD	57.82	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	**MORE**  SDS  BIT
TORONTO WATER	5656-133	2020-11-02	2020-11-04	CDN TIRE STORE #00070	101.50	CAD	101.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	KEY CUT FOR COWAN TRAILER
TORONTO WATER	5669-203	2020-11-18	2020-11-20	THE HOME DEPOT #7011	116.82	CAD	116.82	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	**MORE**  12X72 SHELF
TORONTO WATER	5669-204	2020-11-18	2020-11-20	CDN TIRE STORE #00070	13.55	CAD	13.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	WATER FOR TRAILER
TORONTO WATER	5675-251	2020-11-27	2020-11-30	LOWES #03096	13.46	CAD	13.46	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	18.9 L LOWE'S PAIL
TORONTO WATER	5675-252	2020-11-27	2020-11-30	ATLAS TOOLS & MACHINER	"1,411.37"	CAD	"1,411.37"	CAD	3099	GENERAL EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	HAMMER
					"1,785.18"	CAD	"1,785.18"	CAD							
MUNICIPAL LICENSING & STANDARDS	5665-208	2020-11-14	2020-11-16	AMAZON.CA 282WZ7Y12	67.77	CAD	67.77	CAD	3410	COMPUTERS - HARDWARE	MS5039	TAS PARTNERSHIPS & MARKETING	4816	Computer Network/Information Services	USB CORDS FOR HEADSETS
					67.77	CAD	67.77	CAD							
MUNICIPAL LICENSING & STANDARDS	5656-134	2020-11-03	2020-11-04	COLLEGE OF VETERINARIA	"1,130.00"	CAD	"1,130.00"	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8699	"Organizations, Membership - Not Elsewher"	ANNUAL LICENCE RENEWAL FOR 2021.
MUNICIPAL LICENSING & STANDARDS	5669-205	2020-11-19	2020-11-20	COLLEGE OF VETERINARIA	"1,130.00"	CAD	"1,130.00"	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8699	"Organizations, Membership - Not Elsewher"	LICENCE RENEWAL FOR DR. STEPHANIE SPARLING
					"2,260.00"	CAD	"2,260.00"	CAD							
MUNICIPAL LICENSING & STANDARDS	5665-209	2020-11-15	2020-11-16	DOLLAR TREE 40169	1.41	CAD	1.41	CAD	2710	GENERAL HARDWARE	MS1230	ETOBICOKE YORK DISTRICT	5331	Variety Stores	CAR SUPPLY
MUNICIPAL LICENSING & STANDARDS	5671-105	2020-11-21	2020-11-24	CDN TIRE STORE #00140	38.33	CAD	38.33	CAD	4804	WIRELESS DEVICES	MS1230	ETOBICOKE YORK DISTRICT	5200	Home Supply Warehouse	CAR ACCESSORY PHONE HOLDER
MUNICIPAL LICENSING & STANDARDS	5674-107	2020-11-26	2020-11-27	DOLLARAMA # 836	7.73	CAD	7.73	CAD	2710	GENERAL HARDWARE	MS1230	ETOBICOKE YORK DISTRICT	5310	Discount Stores	SPECIAL BATTERIES FOR DIGITAL THERMOMETER
					47.47	CAD	47.47	CAD							
 ENVIRONMENT & CLIMATE	5656-135	2020-11-03	2020-11-04	URBAN LAND INSTITUTE	169.50	CAD	169.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FA3066	ADMIN - PUBLIC ENERGY INITIATIVES NEW	8699	"Organizations, Membership - Not Elsewher"	ONLINE TRAINING
					169.50	CAD	169.50	CAD							
ENGINEERING & CONSTRUCTION SERVICES	5660-243	2020-11-05	2020-11-09	THE HOME DEPOT #7132	144.64	CAD	144.64	CAD	2710	GENERAL HARDWARE	ECS640	ECS ESS ENGINEERING SURVEYS	5200	Home Supply Warehouse	4AHR 2 PACK
					144.64	CAD	144.64	CAD							
"PARKS, FORESTRY & RECREATION"	5659-160	2020-11-04	2020-11-06	THE HOME DEPOT #7129	23.17	CAD	23.17	CAD	2710	GENERAL HARDWARE	P03032	ANGELA JAMES-OPERATIONS	5200	Home Supply Warehouse	ANCHORS
"PARKS, FORESTRY & RECREATION"	5664-107	2020-11-12	2020-11-13	TILE BLVD	410.39	CAD	410.39	CAD	2780	CONCRETE	P00430	N-EAST-WINTER MAINT	5713	Floor Covering Stores	SELF LEVEL CEMENTER
"PARKS, FORESTRY & RECREATION"	5666-95	2020-11-16	2020-11-17	DUROX FLOOR ACCESSORIE	129.07	CAD	129.07	CAD	2710	GENERAL HARDWARE	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	SCRAPER
"PARKS, FORESTRY & RECREATION"	5666-96	2020-11-16	2020-11-17	TILE BLVD	169.43	CAD	169.43	CAD	2715	PAINT SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	SEALER REMOVER
"PARKS, FORESTRY & RECREATION"	5672-139	2020-11-24	2020-11-25	STEPHENSON'S RENTAL SE	923.94	CAD	923.94	CAD	3099	GENERAL EQUIPMENT	P06689	NORTHWOOD CC-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	MACHINE RENTAL
"PARKS, FORESTRY & RECREATION"	5673-121	2020-11-25	2020-11-26	TILE BLVD	470.87	CAD	470.87	CAD	2780	CONCRETE	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	SELF LEVEL CEMENTER
"PARKS, FORESTRY & RECREATION"	5674-108	2020-11-26	2020-11-27	LOWES #02640	157.07	CAD	157.07	CAD	2710	GENERAL HARDWARE	P06689	NORTHWOOD CC-OPERATIONS	5200	Home Supply Warehouse	"10"" 80T FINE CROSSCUT SAW BLADE"
					"2,283.94"	CAD	"2,283.94"	CAD							
"PARKS, FORESTRY & RECREATION"	5660-244	2020-11-06	2020-11-09	THE HOME DEPOT #7129	105.80	CAD	105.80	CAD	2710	GENERAL HARDWARE	P00430	N-EAST-WINTER MAINT	5200	Home Supply Warehouse	"1-7/8"" TILE"
"PARKS, FORESTRY & RECREATION"	5662-150	2020-11-09	2020-11-11	ANGELO'S ELECTRIC LTD	51.87	CAD	51.87	CAD	2710	GENERAL HARDWARE	P07696	ANTIBES CC-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	TAPCON BITS
"PARKS, FORESTRY & RECREATION"	5665-210	2020-11-13	2020-11-16	RONA # 55030	162.74	CAD	162.74	CAD	2531	LUMBER	P00430	N-EAST-WINTER MAINT	5251	Hardware Stores	PLYWOOD
"PARKS, FORESTRY & RECREATION"	5665-211	2020-11-12	2020-11-16	THE HOME DEPOT #7078	15.80	CAD	15.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00430	N-EAST-WINTER MAINT	5200	Home Supply Warehouse	FOAMSEALR PK
"PARKS, FORESTRY & RECREATION"	5665-212	2020-11-12	2020-11-16	THE HOME DEPOT #7129	132.64	CAD	132.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00430	N-EAST-WINTER MAINT	5200	Home Supply Warehouse	**MORE**  LUBRICANT
"PARKS, FORESTRY & RECREATION"	5667-129	2020-11-16	2020-11-18	THE HOME DEPOT #7078	100.00	CAD	100.00	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P06689	NORTHWOOD CC-OPERATIONS	5200	Home Supply Warehouse	E - DEP
"PARKS, FORESTRY & RECREATION"	5668-211	2020-11-17	2020-11-19	THE HOME DEPOT #7078	-100.00	CAD	-100.00	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P06689	NORTHWOOD CC-OPERATIONS	5200	Home Supply Warehouse	E - DEP
"PARKS, FORESTRY & RECREATION"	5668-212	2020-11-18	2020-11-19	CENTURA (TORONTO)	20.59	CAD	20.59	CAD	2710	GENERAL HARDWARE	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	SCRAPPER BLADES
"PARKS, FORESTRY & RECREATION"	5669-206	2020-11-16	2020-11-20	ROY TURK INDUSTRIAL SA	78.34	CAD	78.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	DOODLE BUG AND UTILITY PAD
"PARKS, FORESTRY & RECREATION"	5671-106	2020-11-23	2020-11-24	TILE BLVD	84.72	CAD	84.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	SEALER COATING REMOVER
"PARKS, FORESTRY & RECREATION"	5674-109	2020-11-25	2020-11-27	THE HOME DEPOT #7078	118.94	CAD	118.94	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  CREVICE TOOL
"PARKS, FORESTRY & RECREATION"	5674-110	2020-11-26	2020-11-27	LOWES #02640	789.87	CAD	789.87	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	DW SHELL 10IN JOBSITE TABLE SAW
"PARKS, FORESTRY & RECREATION"	5674-111	2020-11-26	2020-11-27	DUROX FLOOR ACCESSORIE	308.88	CAD	308.88	CAD	2710	GENERAL HARDWARE	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	CEMENT TOOLS
"PARKS, FORESTRY & RECREATION"	5675-253	2020-11-27	2020-11-30	TILE BLVD	313.91	CAD	313.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5713	Floor Covering Stores	CEMENT LEVELING
					"2,184.10"	CAD	"2,184.10"	CAD							
MUNICIPAL LICENSING & STANDARDS	5656-136	2020-11-03	2020-11-04	STAPLES.CA	145.76	CAD	145.76	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	MS1011	MLS WORKFORCE PLANNING & DEVELOPMENT	5943	"Office, School Supply, and Stationery St"	OFFICE CHAIR FLOOR MAT
MUNICIPAL LICENSING & STANDARDS	5660-245	2020-11-06	2020-11-09	INSTITUTE OF PUBLIC	299.00	CAD	299.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	MS1011	MLS WORKFORCE PLANNING & DEVELOPMENT	8398	"Organizations, Charitable and Social Ser"	VIRTUAL SEMINAR FOR IPAC NATIONAL LEADERSHIP CONFERENCE
MUNICIPAL LICENSING & STANDARDS	5660-246	2020-11-06	2020-11-09	INSTITUTE OF PUBLIC	299.00	CAD	299.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	MS1011	MLS WORKFORCE PLANNING & DEVELOPMENT	8398	"Organizations, Charitable and Social Ser"	VIRTUAL SEMINAR FOR IPAC NATIONAL LEADERSHIP CONFERENCE
MUNICIPAL LICENSING & STANDARDS	5660-247	2020-11-06	2020-11-09	INSTITUTE OF PUBLIC	299.00	CAD	299.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	MS1011	MLS WORKFORCE PLANNING & DEVELOPMENT	8398	"Organizations, Charitable and Social Ser"	VIRTUAL SEMINAR FOR IPAC NATIONAL LEADERSHIP CONFERENCE
					"1,042.76"	CAD	"1,042.76"	CAD							
"PARKS, FORESTRY & RECREATION"	5654-287	2020-10-30	2020-11-02	THE HOME DEPOT #7013	101.28	CAD	101.28	CAD	3099	GENERAL EQUIPMENT	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  COUPLER
"PARKS, FORESTRY & RECREATION"	5658-131	2020-11-03	2020-11-05	CDN TIRE STORE #00182	138.97	CAD	138.97	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	TOOLS
"PARKS, FORESTRY & RECREATION"	5669-207	2020-11-19	2020-11-20	ACTION CAR & TRUCK  #1	463.29	CAD	463.29	CAD	3099	GENERAL EQUIPMENT	P00898	KIPLING YD-PARKS CONSTR	5533	"Automotive Parts, Accessories Stores"	TRUCK BED TOOL BOX
"PARKS, FORESTRY & RECREATION"	5672-140	2020-11-23	2020-11-25	THE HOME DEPOT #7013	513.87	CAD	513.87	CAD	2531	LUMBER	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	2X4X8 SPF.
"PARKS, FORESTRY & RECREATION"	5672-141	2020-11-23	2020-11-25	BRAFASCO / ETOBICOKE	330.32	CAD	330.32	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	BATTERIES
"PARKS, FORESTRY & RECREATION"	5673-122	2020-11-24	2020-11-26	THE HOME DEPOT #7013	163.85	CAD	163.85	CAD	2531	LUMBER	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  2X4X8 SPF.
"PARKS, FORESTRY & RECREATION"	5673-123	2020-11-25	2020-11-26	ATLAS TOOLS & MACHINER	261.99	CAD	261.99	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	CHARGING STATION
"PARKS, FORESTRY & RECREATION"	5674-112	2020-11-25	2020-11-27	CDN TIRE STORE #00182	124.28	CAD	124.28	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	INVERTER
"PARKS, FORESTRY & RECREATION"	5675-254	2020-11-27	2020-11-30	THE HOME DEPOT #7013	136.22	CAD	136.22	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  RD PROBOX
"PARKS, FORESTRY & RECREATION"	5675-255	2020-11-27	2020-11-30	RONA # 55130	325.34	CAD	325.34	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	READY MIX CONCRETE
					"2,559.41"	CAD	"2,559.41"	CAD							
"PARKS, FORESTRY & RECREATION"	5655-77	2020-11-02	2020-11-03	PRINCESS AUTO 12	230.46	CAD	230.46	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	DRILLING HARDWARE
"PARKS, FORESTRY & RECREATION"	5656-137	2020-11-03	2020-11-04	WELMAR RECREATIONAL PR	260.18	CAD	260.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5072	Hardware Equipment and Supplies	RINK HARDWARE
"PARKS, FORESTRY & RECREATION"	5659-161	2020-11-04	2020-11-06	BRAFASCO / REXDALE	294.82	CAD	294.82	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	DRILL BITS/SOCKETS
