Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5032-33	2018-07-16	2018-07-17	WAL-MART #1004	555.99	CAD	555.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04885	JJ PICCININNI-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5032-34	2018-07-17	2018-07-17	STAPLES STORE #86	306.82	CAD	306.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5032-35	2018-07-17	2018-07-17	METRO #719	502.62	CAD	502.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04885	JJ PICCININNI-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5033-60	2018-07-18	2018-07-18	METRO #719	166.46	CAD	166.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04885	JJ PICCININNI-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5034-95	2018-07-19	2018-07-19	STAPLES STORE #86	158.01	CAD	158.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-96	2018-07-19	2018-07-19	ITAL RECORD & SPORT	130.85	CAD	130.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11682	JJ PICCININNI-SOCIAL PRGM	5691	Men's and Women's Clothing Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-97	2018-07-19	2018-07-19	ITAL RECORD & SPORT	130.85	CAD	130.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11682	JJ PICCININNI-SOCIAL PRGM	5691	Men's and Women's Clothing Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-98	2018-07-19	2018-07-19	G & G ELECTRONICS	855.41	CAD	855.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	7629	"Appliance Repair Shops, Electrical and S"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-99	2018-07-19	2018-07-19	SCHOLAR S CHOICE	345.52	CAD	345.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06362	JJ PICCININNI-SOCIAL PRGM	5949	"Fabric, Needlework, Piece Goods, and Sew"	CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-100	2018-07-19	2018-07-19	THE HOME DEPOT #7013	402.73	CAD	402.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11974	FACILITY OPERATIONS - JJ PICCININNI	5200	Home Supply Warehouse	**MORE**  PAINTER S MT
"PARKS, FORESTRY & RECREATION"	5034-101	2018-07-18	2018-07-19	ERIE MEATS FACTORY OUT	154.98	CAD	154.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13222	SPECIAL EVENTS - JOSEPH J PICCININNI CRC	5812	"Eating Places, Restaurants"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5037-49	2018-07-24	2018-07-24	METRO #719	343.21	CAD	343.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04885	JJ PICCININNI-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5039-101	2018-07-26	2018-07-26	THE HOME DEPOT #7013	94.78	CAD	94.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	5200	Home Supply Warehouse	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5039-102	2018-07-27	2018-07-27	AMAZON.CA	148.40	CAD	148.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06362	JJ PICCININNI-SOCIAL PRGM	4816	Computer Network/Information Services	CAMP SUPPLIES
					"8,242.64"	CAD	"8,242.64"	CAD							
"PARKS, FORESTRY & RECREATION"	5032-36	2018-07-17	2018-07-17	ALPINE LAWN & GARDEN E	31.53	CAD	31.53	CAD	2401	LUBRICANTS	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	2 STROKE OIL
"PARKS, FORESTRY & RECREATION"	5033-61	2018-07-17	2018-07-18	CDN TIRE STORE #00264	118.60	CAD	118.60	CAD	2665	PROTECTIVE CLOTHING	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	OBUS FORM
"PARKS, FORESTRY & RECREATION"	5034-102	2018-07-19	2018-07-19	ALPINE LAWN & GARDEN E	56.38	CAD	56.38	CAD	2665	PROTECTIVE CLOTHING	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	ANTI VIBE GLOVES
"PARKS, FORESTRY & RECREATION"	5034-103	2018-07-19	2018-07-19	CDN TIRE STORE #00264	33.28	CAD	33.28	CAD	3080	M & E - HAND TOOLS	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	THREADED ROD
"PARKS, FORESTRY & RECREATION"	5036-37	2018-07-23	2018-07-23	ALPINE LAWN & GARDEN E	479.07	CAD	479.07	CAD	2570	JANITORIAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	FS131R TRIMMER STHIL
"PARKS, FORESTRY & RECREATION"	5039-103	2018-07-26	2018-07-26	LOWES #02494*	106.17	CAD	106.17	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  I/O MICRO PRO ROLLERS
"PARKS, FORESTRY & RECREATION"	5041-33	2018-07-30	2018-07-30	LEE VALLEY - SCARBOROU	128.82	CAD	128.82	CAD	2570	JANITORIAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	5072	Hardware Equipment and Supplies	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5041-34	2018-07-26	2018-07-30	EAGLE BEAVER SPORTS LT	550.88	CAD	550.88	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P00267	E-NORTH1-TURF&HORT	5941	Sporting Goods Stores	SOCCER NETS
"PARKS, FORESTRY & RECREATION"	5042-37	2018-07-30	2018-07-31	THE HOME DEPOT #7001	257.50	CAD	257.50	CAD	2665	PROTECTIVE CLOTHING	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	PREMIUM
					"1,762.23"	CAD	"1,762.23"	CAD							
"PARKS, FORESTRY & RECREATION"	5020-48	2018-07-01	2018-07-02	DOLLARAMA #1047	129.05	CAD	129.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"SPONGES, FOIL, DETERGENT"
"PARKS, FORESTRY & RECREATION"	5020-49	2018-07-01	2018-07-02	PARTY CITY #2028	74.36	CAD	74.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"GRASS SKIRTS, SPECIAL EVENT SUPPLIES"
"PARKS, FORESTRY & RECREATION"	5021-32	2018-07-01	2018-07-03	WAL-MART # 3031	1.76	CAD	1.76	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	PHOTOS
"PARKS, FORESTRY & RECREATION"	5021-33	2018-07-01	2018-07-03	WAL-MART # 3031	360.43	CAD	360.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"YEAST, T SHIRTS, CORN STARCH"
"PARKS, FORESTRY & RECREATION"	5021-34	2018-07-03	2018-07-03	LOBLAWS #1066	165.93	CAD	165.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MILK, EGGS"
"PARKS, FORESTRY & RECREATION"	5024-140	2018-07-05	2018-07-05	LOBLAWS #1066	68.19	CAD	68.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	POPSICLES
"PARKS, FORESTRY & RECREATION"	5024-141	2018-07-06	2018-07-06	MICHAELS #4921	43.41	CAD	43.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"MODELLING CLAY, WOOD FRAMES"
"PARKS, FORESTRY & RECREATION"	5025-30	2018-07-08	2018-07-08	LOBLAWS #1066	51.82	CAD	51.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHEESE, SUGAR, LEMONS"
"PARKS, FORESTRY & RECREATION"	5025-31	2018-07-06	2018-07-06	WAL-MART # 3031	117.63	CAD	117.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"BALLOONS, WATER TOYS"
"PARKS, FORESTRY & RECREATION"	5025-32	2018-07-06	2018-07-06	DOWNEY S FARM MARKET	576.00	CAD	576.00	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	5499	Miscellaneous Food Stores - Convenience	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5027-61	2018-07-10	2018-07-10	LOBLAWS #1066	36.86	CAD	36.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"EGGS, FRUITS"
"PARKS, FORESTRY & RECREATION"	5027-62	2018-07-10	2018-07-10	LOBLAWS #1066	184.81	CAD	184.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CRACKERS, CUPCAKES"
"PARKS, FORESTRY & RECREATION"	5028-68	2018-07-11	2018-07-11	LOBLAWS #1066	18.43	CAD	18.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"BAGELS, CHEESE"
"PARKS, FORESTRY & RECREATION"	5028-69	2018-07-11	2018-07-11	WONDERLAND FOOD & EQUI	57.63	CAD	57.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5046	Commercial Equipment Not Elsewhere Class	SNO CONE MATERIALD
"PARKS, FORESTRY & RECREATION"	5029-131	2018-07-12	2018-07-12	SHOPPERSDRUGMART0845	45.00	CAD	45.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P05092	BLOORDALE CS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TTC TOKENS
"PARKS, FORESTRY & RECREATION"	5029-132	2018-07-13	2018-07-13	DOLLARAMA #1047	67.35	CAD	67.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"BALLOONS, PEROXIDE, JARS"
"PARKS, FORESTRY & RECREATION"	5029-133	2018-07-13	2018-07-13	WILD WATER WORKS	"2,254.09"	CAD	"2,254.09"	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	8398	"Organizations, Charitable and Social Ser"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5029-134	2018-07-13	2018-07-13	CENTENNIAL PARK GOLF C	200.00	CAD	200.00	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5029-135	2018-07-12	2018-07-12	LOBLAWS #1066	42.71	CAD	42.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"COOKIES, CRACKERS"
"PARKS, FORESTRY & RECREATION"	5029-136	2018-07-13	2018-07-13	MICHAELS #4921	85.63	CAD	85.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"MASKS, RHINESTONES"
"PARKS, FORESTRY & RECREATION"	5030-46	2018-07-15	2018-07-15	METRO #704	54.63	CAD	54.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHEESE, EGGS"
"PARKS, FORESTRY & RECREATION"	5030-47	2018-07-13	2018-07-13	WAL-MART # 3031	213.78	CAD	213.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"DISCO BALLS, TATTOOS"
"PARKS, FORESTRY & RECREATION"	5031-38	2018-07-16	2018-07-16	LOBLAWS #1066	123.94	CAD	123.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FLOUR, YOGURT, SALSA"
"PARKS, FORESTRY & RECREATION"	5033-72	2018-07-18	2018-07-18	LOBLAWS #1066	142.11	CAD	142.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"POPCORN, PIZZA SAUCE"
"PARKS, FORESTRY & RECREATION"	5034-133	2018-07-20	2018-07-20	TORONTO ZOOADMISSIONS	"1,711.50"	CAD	"1,711.50"	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5034-134	2018-07-19	2018-07-19	AMAZINGPRTY	122.03	CAD	122.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5331	Variety Stores	COSTUMES
"PARKS, FORESTRY & RECREATION"	5036-52	2018-07-23	2018-07-23	LOBLAWS #1066	105.12	CAD	105.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES
"PARKS, FORESTRY & RECREATION"	5036-53	2018-07-23	2018-07-23	PARTY CITY #2028	49.70	CAD	49.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	PLASTIC COVERS
"PARKS, FORESTRY & RECREATION"	5036-54	2018-07-23	2018-07-23	DOLLARAMA # 780	75.26	CAD	75.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"T SHIRTS, GLUE GUNS"
"PARKS, FORESTRY & RECREATION"	5036-55	2018-07-23	2018-07-23	DOLLARAMA #1047	66.44	CAD	66.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"MARBLES, BUBBLES, CUTLERY"
"PARKS, FORESTRY & RECREATION"	5037-63	2018-07-23	2018-07-24	WALMART.CA	74.30	CAD	74.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"CAKE MIX, COOKIES, VINEGAR"
"PARKS, FORESTRY & RECREATION"	5037-64	2018-07-23	2018-07-24	WAL-MART # 3031	199.90	CAD	199.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"MARKERS, ELASTICS, PAINT"
"PARKS, FORESTRY & RECREATION"	5037-65	2018-07-24	2018-07-24	DOLLARAMA #1047	37.63	CAD	37.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5037-66	2018-07-24	2018-07-24	LONG & MCQUADE LIMITED	266.68	CAD	266.68	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P05092	BLOORDALE CS-SUMMER CAMPS	5733	"Music Stores - Musical Instruments, Pian"	SUMMER CAMP MUSICAL PRD EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5038-77	2018-07-24	2018-07-25	WAL-MART # 3031	6.61	CAD	6.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5038-78	2018-07-25	2018-07-25	LOBLAWS #1066	122.73	CAD	122.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MARSHMALLOWS, SYRUP, COOL WHIP"
"PARKS, FORESTRY & RECREATION"	5039-140	2018-07-26	2018-07-26	LOBLAWS #1066	93.89	CAD	93.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FLOWERS FOR MUSICAL, ICE"
"PARKS, FORESTRY & RECREATION"	5039-141	2018-07-26	2018-07-26	LONG & MCQUADE LIMITED	-53.11	CAD	-53.11	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P05092	BLOORDALE CS-SUMMER CAMPS	5733	"Music Stores - Musical Instruments, Pian"	REFUND
"PARKS, FORESTRY & RECREATION"	5040-35	2018-07-27	2018-07-27	AIR RIDERZ - ECOMMERCE	789.45	CAD	789.45	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP - BALANCE
"PARKS, FORESTRY & RECREATION"	5040-36	2018-07-27	2018-07-27	CENTENNIAL PARK GOLF C	260.00	CAD	260.00	CAD	4118	TICKETS AND ADMISSION FEES	P05092	BLOORDALE CS-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5041-41	2018-07-30	2018-07-30	LOBLAWS #1066	125.09	CAD	125.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05092	BLOORDALE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"BUTTER, CHEESE, TACO SHELLS"
"PARKS, FORESTRY & RECREATION"	5042-55	2018-07-30	2018-07-31	WALMART.CA	133.07	CAD	133.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"COTTON BALLS, ICING SUGAR"
"PARKS, FORESTRY & RECREATION"	5042-56	2018-07-31	2018-07-31	PARTY CITY #2028	185.60	CAD	185.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"WATER SQUIRTERS, NOISEMAKERS"
"PARKS, FORESTRY & RECREATION"	5042-57	2018-07-31	2018-07-31	DOLLARAMA # 836	113.73	CAD	113.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05092	BLOORDALE CS-SUMMER CAMPS	5310	Discount Stores	"DUCT TAPES, LOCKS, JARS"
"PARKS, FORESTRY & RECREATION"	5042-58	2018-07-31	2018-07-31	SHOPPERSDRUGMART0845	90.00	CAD	90.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P05092	BLOORDALE CS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TOKENS
					"9,691.17"	CAD	"9,691.17"	CAD							
"PARKS, FORESTRY & RECREATION"	5032-47	2018-07-16	2018-07-17	OLYMPIC DUST CONTROL	246.16	CAD	246.16	CAD	4415	C. SRV -JANITORIAL	P12082	SOUTH-GENERAL-YARD OPERNS/STORES	7349	"Cleaning and Maintenance, Janitorial Ser"	MAT CLEANING SERVICE
					246.16	CAD	246.16	CAD							
"PARKS, FORESTRY & RECREATION"	5027-63	2018-07-09	2018-07-10	THE HOME DEPOT #7027	52.55	CAD	52.55	CAD	3045	M & E - PROTECTIVE	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  AMB SAF GLS
"PARKS, FORESTRY & RECREATION"	5028-70	2018-07-10	2018-07-11	CDN TIRE STORE #00427	182.21	CAD	182.21	CAD	2570	JANITORIAL SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	BUG SPRAY
"PARKS, FORESTRY & RECREATION"	5028-71	2018-07-05	2018-07-11	LESLIE STREET RENTALS	222.61	CAD	222.61	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00265	E-CENTRAL3-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	GLOVES
"PARKS, FORESTRY & RECREATION"	5032-48	2018-07-17	2018-07-17	ALPINE LAWN & GARDEN E	110.46	CAD	110.46	CAD	3045	M & E - PROTECTIVE	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	GLOVES TRIMMER LINE
"PARKS, FORESTRY & RECREATION"	5033-73	2018-07-17	2018-07-18	THE HOME DEPOT #7027	76.57	CAD	76.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	PL PREMIUM
"PARKS, FORESTRY & RECREATION"	5035-45	2018-07-20	2018-07-20	THE HOME DEPOT #7027	38.69	CAD	38.69	CAD	2401	LUBRICANTS	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  WD40-11OZ.
"PARKS, FORESTRY & RECREATION"	5042-59	2018-07-30	2018-07-31	WAL-MART # 3111	120.91	CAD	120.91	CAD	3050	M & E - KITCHEN	P00265	E-CENTRAL3-TURF&HORT	5411	"Grocery Stores, Supermarkets"	FRIDGE FOR STAFF
					804.00	CAD	804.00	CAD							
"PARKS, FORESTRY & RECREATION"	5020-50	2018-07-01	2018-07-02	NOFRILLS ROSS 782	7.52	CAD	7.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13490	YORK CC - CAMPS	5411	"Grocery Stores, Supermarkets"	BOTTLED WATER FOR VOLUNTEERS CANADA DAY EVENT
"PARKS, FORESTRY & RECREATION"	5021-35	2018-07-03	2018-07-03	LOWES #02640*	66.65	CAD	66.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  120 X100 MEDIUM CLEAR 1000SQFT
"PARKS, FORESTRY & RECREATION"	5021-36	2018-07-03	2018-07-03	TOYS  R  US #3505	84.72	CAD	84.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	BOARD GAMES
"PARKS, FORESTRY & RECREATION"	5021-37	2018-07-03	2018-07-03	DOLLARAMA #1165	90.51	CAD	90.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5310	Discount Stores	"TOYS, PUZZLES, PLAYING CARDS, CHALK"
"PARKS, FORESTRY & RECREATION"	5023-67	2018-07-03	2018-07-04	RUSSELL HENDRIX YORKDA	95.37	CAD	95.37	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P10310	FALSTAFF-PRGM SUPPORT	5046	Commercial Equipment Not Elsewhere Class	PLASTIC CUPS
"PARKS, FORESTRY & RECREATION"	5023-68	2018-07-03	2018-07-04	CDN TIRE STORE #00214	443.40	CAD	443.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5200	Home Supply Warehouse	"POTS, PANS, FLATWARE, FOLDING TABLES"
"PARKS, FORESTRY & RECREATION"	5024-142	2018-07-04	2018-07-05	CDN TIRE STORE #00119	142.36	CAD	142.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5200	Home Supply Warehouse	FOLDING TABLE
"PARKS, FORESTRY & RECREATION"	5024-143	2018-07-04	2018-07-05	CDN TIRE STORE #00182	180.77	CAD	180.77	CAD	3050	M & E - KITCHEN	P10310	FALSTAFF-PRGM SUPPORT	5200	Home Supply Warehouse	GRILL
"PARKS, FORESTRY & RECREATION"	5024-144	2018-07-05	2018-07-05	NOFRILLS ROSS 782	31.52	CAD	31.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13490	YORK CC - CAMPS	5411	"Grocery Stores, Supermarkets"	COOKIE DOUGH
"PARKS, FORESTRY & RECREATION"	5024-145	2018-07-04	2018-07-05	WAL-MART #1004	249.88	CAD	249.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PRESCHOOL TOYS
"PARKS, FORESTRY & RECREATION"	5024-146	2018-07-03	2018-07-05	WAL-MART # 3105	368.33	CAD	368.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5310	Discount Stores	PRESCHOOL TOYS
"PARKS, FORESTRY & RECREATION"	5027-64	2018-07-10	2018-07-10	SQ *SQ *TOMAC SAFE & F	519.80	CAD	519.80	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	P13490	YORK CC - CAMPS	7699	Miscellaneous Repair Shops and Related S	LOCKSMITH SERVICE FOR YORK RC SAFE
"PARKS, FORESTRY & RECREATION"	5029-137	2018-07-12	2018-07-12	QUALITY CLASSROOMS	"1,005.71"	CAD	"1,005.71"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	18 PRESCHOOL CHAIRS
"PARKS, FORESTRY & RECREATION"	5038-79	2018-07-25	2018-07-25	NOFRILLS LEONETTI S #3	2.58	CAD	2.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08507	NEW TORONTO SC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	MILK
"PARKS, FORESTRY & RECREATION"	5038-80	2018-07-25	2018-07-25	DOLLARAMA # 496	23.73	CAD	23.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12038	NEW TORONTO-SC-OPERATIONS	5310	Discount Stores	TABLE CLOTHS
					"3,312.85"	CAD	"3,312.85"	CAD							
