Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5017-205	2018-06-26	2018-06-26	DOLLARAMA # 329	70.68	CAD	70.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5310	Discount Stores	WADING POOL TOYS
"PARKS, FORESTRY & RECREATION"	5018-250	2018-06-26	2018-06-27	CDN TIRE STORE #00264	28.24	CAD	28.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5200	Home Supply Warehouse	CLOCK
"PARKS, FORESTRY & RECREATION"	5018-251	2018-06-26	2018-06-27	#187 MARK S	48.55	CAD	48.55	CAD	2665	PROTECTIVE CLOTHING	P12954	AQUATICS SUPPORT - SC DISTRICT	5651	Family Clothing Stores	SOCKS FOR WADING POOL
"PARKS, FORESTRY & RECREATION"	5018-252	2018-06-26	2018-06-27	SHOPPERSDRUGMART0880	39.48	CAD	39.48	CAD	2082	HEALTH & SAFETY SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5912	"Drug Stores, Pharmacies"	SUN SMART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5019-432	2018-06-29	2018-06-29	WAV*MONKEY MOVERS	282.04	CAD	282.04	CAD	4580	RENTAL OF BUSES	P12954	AQUATICS SUPPORT - SC DISTRICT	7299	Other Services (Not Elsewhere Classified	**MORE**  GYM BUS: GUEST APPEARANCE
"PARKS, FORESTRY & RECREATION"	5019-433	2018-06-29	2018-06-29	NOFRILLS JOSEPH S 3919	13.04	CAD	13.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12954	AQUATICS SUPPORT - SC DISTRICT	5411	"Grocery Stores, Supermarkets"	GRANOLA BARS
"PARKS, FORESTRY & RECREATION"	5019-434	2018-06-28	2018-06-28	TIRF RUGBY	94.92	CAD	94.92	CAD	4118	TICKETS AND ADMISSION FEES	P12954	AQUATICS SUPPORT - SC DISTRICT	5734	Computer Software Stores	TORONTO PAN AM SPORTS CENTRE CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5019-435	2018-06-28	2018-06-28	DOLLAR TREE # 40245	63.66	CAD	63.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5331	Variety Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5019-436	2018-06-28	2018-06-28	COSTCO WHOLESALE W159	30.32	CAD	30.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12954	AQUATICS SUPPORT - SC DISTRICT	5300	Wholesale Clubs	SNACKS FOR CAMPERS
"PARKS, FORESTRY & RECREATION"	5019-437	2018-06-28	2018-06-28	MICHAELS #3982	77.26	CAD	77.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-221	2018-06-29	2018-07-02	THE HOME DEPOT #7027	16.81	CAD	16.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12954	AQUATICS SUPPORT - SC DISTRICT	5200	Home Supply Warehouse	12IN BSKT
					"1,107.24"	CAD	"1,107.24"	CAD							
MUNICIPAL LICENSING & STANDARDS	5004-390	2018-06-06	2018-06-07	T R H SERVICES	565.00	CAD	565.00	CAD	4425	CONTR SRV -LAB EQUIP	PH5033	TAS NORTH REGION	5047	Laboratory/Medical/Dental/Ophthalmic Hos	REPAIR CENTERFUGE FOR BLOOD SUBMISSIONS
MUNICIPAL LICENSING & STANDARDS	5012-182	2018-06-19	2018-06-19	KONG COMPANY LLC	732.42	CAD	537.68	USD	2620	ANIMAL CARE SUPPLIES	PH5033	TAS NORTH REGION	5399	Miscellaneous General Merchandise	KONG DOG TOYS FOR ENRICHMENT
					"1,297.42"	CAD	565.00	CAD							
							537.68	USD							
ECONOMIC DEVELOPMENT & CULTURE	5012-201	2018-06-19	2018-06-19	WESTBURY NATIONAL	"3,750.47"	CAD	"3,750.47"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	SE0003	DOORS OPEN	7394	"Equipment Rental and Leasing Services, F"	 AV EQUIPMENT - DOORS OPEN
ECONOMIC DEVELOPMENT & CULTURE	5014-514	2018-06-22	2018-06-22	TORONTO PARKING AUTHOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	SE0019	NUIT BLANCHE	7523	Automobile Parking Lots and Garages	PARKING - NUIT BLANCHE
ECONOMIC DEVELOPMENT & CULTURE	5019-475	2018-06-28	2018-06-28	COLL AUDIO	"1,452.28"	CAD	"1,452.28"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	SE0007	CENTRAL-MEL LASTMAN SQ-COMM EVENTS	5733	"Music Stores - Musical Instruments, Pian"	BACKLINE EQUIPMENT - CANADA DAY
					"5,208.75"	CAD	"5,208.75"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5007-192	2018-06-12	2018-06-12	FEDEX	346.02	CAD	346.02	CAD	4815	COURIER SERVICES	SE0019	NUIT BLANCHE	4215	"Courier Services - Air & Ground, Freight"	SHIPPING OF  2017 ART TO ARTISTS
					346.02	CAD	346.02	CAD							
ECONOMIC DEVELOPMENT & CULTURE	4999-132	2018-06-01	2018-06-01	GLOBE CONFERENCE CENTR	"4,169.70"	CAD	"4,169.70"	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	AH0036	CD-RP-RESEARCH/ PLAN/ POL-METRO HALL	5192	"Books, Periodicals, and Newspapers"	MEETING WITH EXTERNAL STAKEHOLDERS.
					"4,169.70"	CAD	"4,169.70"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5007-201	2018-06-12	2018-06-12	DJ RAIN  CO LTD	203.11	CAD	203.11	CAD	4409	CONTR SRV - LANDSCPG	AH0152	CD-AM-FACILITY MGMT-COLBORNE LODGE	0780	Horticultural and Landscaping Services	SERVICE TO IRRIGATION SYSTEM
ECONOMIC DEVELOPMENT & CULTURE	5012-210	2018-06-19	2018-06-19	MAGNUM OPUS CARPETS IN	282.50	CAD	282.50	CAD	4612	R & MT- FLOORING	AH0093	HS-MH-PROGRAM SUPPORT-COLBORNE L	5713	Floor Covering Stores	RE-INSTALL CARPET
					485.61	CAD	485.61	CAD							
CITY CLERK'S OFFICE	5001-129	2018-06-04	2018-06-04	WORKAMAJIG	"5,554.02"	CAD	"4,180.00"	USD	3420	COMPUTERS - SOFTWARE	GV0028	DESIGN SERVICES	7372	"Computer Programming, Integrated Systems"	SOFTWARE ANNUAL FEE
CITY CLERK'S OFFICE	5015-125	2018-06-23	2018-06-23	2CO*MYROUTEON 2CO.COM	54.79	CAD	39.95	USD	3420	COMPUTERS - SOFTWARE	GV0004	MAIL & DISTRIBUTION	5817	Digital Goods - Software Applications (e	MAIL ROUTE APPLICATION SUBSCRIPTION
					"5,608.81"	CAD	"4,219.95"	USD							
LEGAL SERVICES	4999-123	2018-06-01	2018-06-01	ATG-TORONTO CIVIL CRT	100.00	CAD	100.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	4999-124	2018-06-01	2018-06-01	ATG-TORONTO CIVIL CRT	100.00	CAD	100.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	4999-125	2018-06-01	2018-06-01	ATG-TORONTO CIVIL CRT	100.00	CAD	100.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	4999-126	2018-06-01	2018-06-01	ATG-TORONTO CIVIL INTA	70.00	CAD	70.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	4999-127	2018-06-01	2018-06-01	ATG-TORONTO CIVIL INTA	175.00	CAD	175.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5003-262	2018-06-05	2018-06-06	ATG NORTH YORK SCC	275.00	CAD	275.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5003-263	2018-06-05	2018-06-06	ATG NORTH YORK SCC	200.00	CAD	200.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5003-264	2018-06-05	2018-06-06	ATG-TORONTO CIVIL CRT	100.00	CAD	100.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5003-265	2018-06-05	2018-06-06	ATG-TORONTO CIVIL CRT	100.00	CAD	100.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5003-266	2018-06-05	2018-06-06	ATG-TORONTO CIVIL CRT	300.00	CAD	300.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5004-432	2018-06-06	2018-06-07	ATG-TORONTO CIVIL INTA	175.00	CAD	175.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5004-433	2018-06-06	2018-06-07	ATG-TORONTO CIVIL INTA	350.00	CAD	350.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5009-461	2018-06-14	2018-06-14	ATG NORTH YORK SCC	35.00	CAD	35.00	CAD	4128	COURT FEES	LL5903	COURT SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5012-207	2018-06-18	2018-06-19	ATG-TORONTO CIVIL INTA	160.00	CAD	160.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5014-536	2018-06-20	2018-06-21	ATG-TORONTO CIVIL INTA	220.00	CAD	220.00	CAD	4128	COURT FEES	LL5506	TRANSPORTATION SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
LEGAL SERVICES	5014-537	2018-06-21	2018-06-21	ATG NORTH YORK SCC	200.00	CAD	200.00	CAD	4128	COURT FEES	LL5401	BUILDING	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES
					"2,660.00"	CAD	"2,660.00"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5004-403	2018-06-08	2018-06-08	COURSES.ETCCONNECT.COM	19.98	CAD	15.00	USD	4995	OTHER EXPENSES	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	8299	Educational Services	ONLINE MODULE 2 COURSE FOR ETC LIGHTING BOARD
ECONOMIC DEVELOPMENT & CULTURE	5009-413	2018-06-14	2018-06-14	PMC WATER SYSTEMS SERV	"1,067.85"	CAD	"1,067.85"	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	AH0132	CD-AM-FAC MGMT-LAKESHORE A.H	5085	Industrial Supplies Not Elsewhere Classi	PROPYLENE GLYCOL FOR HVAC SYSTEM
ECONOMIC DEVELOPMENT & CULTURE	5014-483	2018-06-22	2018-06-22	CINE-SOURCE LTD	319.79	CAD	319.79	CAD	2715	PAINT SUPPLIES	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5046	Commercial Equipment Not Elsewhere Class	ROSCOTOUGH PRIME PAINT FOR THEATRE STAGE
					"1,407.62"	CAD	"1,387.64"	CAD							
							15.00	USD							
"PARKS, FORESTRY & RECREATION"	5001-124	2018-06-02	2018-06-04	CDN TIRE STORE #00119	15.77	CAD	15.77	CAD	2665	PROTECTIVE CLOTHING	P13589	LEISURE SWIM - WATERFRONT	5200	Home Supply Warehouse	RAIN PONCHOS FOR WATERFRONT LIFEGUARD STAFF
"PARKS, FORESTRY & RECREATION"	5001-125	2018-06-02	2018-06-04	CDN TIRE STORE #00654	18.15	CAD	18.15	CAD	2110	PARTS - FURNITURE & FIXTURES	P13589	LEISURE SWIM - WATERFRONT	5200	Home Supply Warehouse	DRAWER HANDLES AND WASHERS FOR DESK AT SUNNYSIDE BEACH
"PARKS, FORESTRY & RECREATION"	5003-246	2018-06-05	2018-06-06	WALMART.CA	-28.94	CAD	-28.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5310	Discount Stores	REFUND
"PARKS, FORESTRY & RECREATION"	5004-404	2018-06-07	2018-06-07	DOLLARAMA # 220	45.26	CAD	45.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5310	Discount Stores	WATERFRONT LIFEGUARD PRGM
"PARKS, FORESTRY & RECREATION"	5009-415	2018-06-14	2018-06-14	DOLLAR TREE CANADA STO	32.49	CAD	32.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5331	Variety Stores	WATERFRONT LIFEGUARD PRGM
"PARKS, FORESTRY & RECREATION"	5009-416	2018-06-14	2018-06-14	CDN TIRE STORE #00070	309.85	CAD	309.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5200	Home Supply Warehouse	WATERFRONT LIFEGUARD PRGM
"PARKS, FORESTRY & RECREATION"	5009-417	2018-06-13	2018-06-14	WAL-MART # 3031	204.72	CAD	204.72	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5310	Discount Stores	WATERFRONT LIFEGUARD PRGM
"PARKS, FORESTRY & RECREATION"	5010-115	2018-06-16	2018-06-16	DOLLARAMA #0939	11.58	CAD	11.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5310	Discount Stores	WATERFRON LIFEGUARD PRGM
"PARKS, FORESTRY & RECREATION"	5011-120	2018-06-16	2018-06-18	CDN TIRE STORE #00070	30.49	CAD	30.49	CAD	2710	GENERAL HARDWARE	P13589	LEISURE SWIM - WATERFRONT	5200	Home Supply Warehouse	BATTERIES FOR MEGAPHONE FOR WATERFRONT PRGM
"PARKS, FORESTRY & RECREATION"	5014-484	2018-06-21	2018-06-21	WAL-MART # 3031	31.57	CAD	31.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5310	Discount Stores	WATERFRONT LIFEGUARD PRGM-FOAM MATS
"PARKS, FORESTRY & RECREATION"	5019-453	2018-06-28	2018-06-28	CDN TIRE STORE #00654	5.64	CAD	5.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13589	LEISURE SWIM - WATERFRONT	5200	Home Supply Warehouse	PAIL
					676.58	CAD	676.58	CAD							
"PARKS, FORESTRY & RECREATION"	5008-218	2018-06-12	2018-06-13	CDN TIRE STORE #00209	14.67	CAD	14.67	CAD	2199	MISCELLANEOUS PARTS	P13474	SC - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	SPARE VEHICLE SIGNAL BULBS
"PARKS, FORESTRY & RECREATION"	5010-116	2018-06-15	2018-06-15	WAL-MART #3159	24.85	CAD	24.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13474	SC - SPORTS FIELD MAINTENANCE	5411	"Grocery Stores, Supermarkets"	WATER (GALLON)
"PARKS, FORESTRY & RECREATION"	5014-485	2018-06-21	2018-06-21	MULTI TIRE SALES AND S	46.95	CAD	46.95	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P13474	SC - SPORTS FIELD MAINTENANCE	5532	Automotive Tire Stores	REPLACEMENT TIRE FOR REDIXIM OVERSEEDER ATTACHMENT
"PARKS, FORESTRY & RECREATION"	5015-121	2018-06-22	2018-06-22	THE HOME DEPOT #7001	50.58	CAD	50.58	CAD	2665	PROTECTIVE CLOTHING	P13474	SC - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	**MORE**  PUSHBROOM
					137.05	CAD	137.05	CAD							
"PARKS, FORESTRY & RECREATION"	5004-405	2018-06-06	2018-06-07	CDN TIRE STORE #00070	18.52	CAD	18.52	CAD	2710	GENERAL HARDWARE	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	"ANCHORS, NUTS, BOLTS"
"PARKS, FORESTRY & RECREATION"	5009-418	2018-06-13	2018-06-14	CDN TIRE STORE #00070	47.39	CAD	47.39	CAD	2710	GENERAL HARDWARE	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	DOUBLE SIDED TAPE
"PARKS, FORESTRY & RECREATION"	5011-121	2018-06-15	2018-06-18	CDN TIRE STORE #00070	31.04	CAD	31.04	CAD	2710	GENERAL HARDWARE	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	"KEYS, HOSE ADAPTER"
					96.95	CAD	96.95	CAD							
"PARKS, FORESTRY & RECREATION"	4998-445	2018-06-01	2018-06-01	PARTY CITY #2007	88.59	CAD	88.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12494	RE-YO-SPORTS YOUTH-GB LITTLE	5947	"Card, Gift, Novelty, and Souvenir Shops"	YOUTH COUNCIL CELEBRATION NIGHT
"PARKS, FORESTRY & RECREATION"	4998-446	2018-06-01	2018-06-01	PARTY CITY #2029	45.14	CAD	45.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12494	RE-YO-SPORTS YOUTH-GB LITTLE	5947	"Card, Gift, Novelty, and Souvenir Shops"	YOUTH COUNCIL CELEBRATION NIGHT
"PARKS, FORESTRY & RECREATION"	5001-126	2018-06-04	2018-06-04	ROOTS #106	164.98	CAD	164.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5691	Men's and Women's Clothing Stores	PRIZES FOR YOUNG MEN'S EVENT - T SHIRTS
"PARKS, FORESTRY & RECREATION"	5002-198	2018-06-05	2018-06-05	CINEPLEX 7240     QPS	200.30	CAD	200.30	CAD	4118	TICKETS AND ADMISSION FEES	P13541	YOUTH LOUNGE- HERON PARK	7832	Motion Picture Theaters	CAMP TRIP ADMISSION FEE
"PARKS, FORESTRY & RECREATION"	5004-406	2018-06-08	2018-06-08	FAMOUS PLAYER 7404QPS	156.50	CAD	156.50	CAD	4118	TICKETS AND ADMISSION FEES	P13327	YOUTH OUTREACH WORKER - CR-SC-9	7832	Motion Picture Theaters	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5007-186	2018-06-12	2018-06-12	PARTY CITY #2007	62.06	CAD	62.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5947	"Card, Gift, Novelty, and Souvenir Shops"	SUPPLIES FOR YOUTH EVENT
"PARKS, FORESTRY & RECREATION"	5007-187	2018-06-12	2018-06-12	MICHAELS #4918	73.45	CAD	73.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5945	"Game, Toy, and Hobby Shops"	SUPPLIES FOR YOUTH EVENT
"PARKS, FORESTRY & RECREATION"	5009-419	2018-06-15	2018-06-15	STAPLES STORE #46	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5943	"Office, School Supply, and Stationery St"	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5012-189	2018-06-19	2018-06-19	REAL CANADIAN SUPERSTO	62.77	CAD	62.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5411	"Grocery Stores, Supermarkets"	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5012-190	2018-06-19	2018-06-19	REAL CANADIAN SUPERSTO	30.95	CAD	30.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5411	"Grocery Stores, Supermarkets"	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5012-191	2018-06-19	2018-06-19	DOLLARAMA # 270	42.04	CAD	42.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5310	Discount Stores	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5012-192	2018-06-19	2018-06-19	COSTCO WHOLESALE W159	40.92	CAD	40.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5300	Wholesale Clubs	EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5012-193	2018-06-19	2018-06-19	STC GIFT CERTIFICATE-G	100.00	CAD	100.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	8999	Professional Services - Not Elsewhere Cl	GIFT CERTIFICATES
"PARKS, FORESTRY & RECREATION"	5013-258	2018-06-19	2018-06-20	BULK BARN #530 WHITBY	112.45	CAD	112.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5499	Miscellaneous Food Stores - Convenience	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5013-259	2018-06-19	2018-06-20	WAL-MART #3635	285.21	CAD	285.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5310	Discount Stores	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5013-260	2018-06-20	2018-06-20	PARTY CITY #2027	28.22	CAD	28.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5947	"Card, Gift, Novelty, and Souvenir Shops"	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5013-261	2018-06-20	2018-06-20	DOLLARAMA # 447	13.62	CAD	13.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5310	Discount Stores	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5014-486	2018-06-21	2018-06-21	STAPLES STORE #127	129.16	CAD	129.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5943	"Office, School Supply, and Stationery St"	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5014-487	2018-06-21	2018-06-21	BSW BEAUTY SUPPLY WARE	73.34	CAD	73.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5977	Cosmetic Stores	"HAIR CLIPS, ARGAN OIL"
"PARKS, FORESTRY & RECREATION"	5014-488	2018-06-21	2018-06-21	BSW BEAUTY SUPPLY WARE	36.11	CAD	36.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5977	Cosmetic Stores	HAIR PRODUCTS
"PARKS, FORESTRY & RECREATION"	5014-489	2018-06-21	2018-06-21	WAL-MART #3635	100.57	CAD	100.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5310	Discount Stores	HEADPHONES
"PARKS, FORESTRY & RECREATION"	5014-490	2018-06-21	2018-06-21	WAL-MART #3635	43.50	CAD	43.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5310	Discount Stores	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5014-491	2018-06-20	2018-06-21	BULK BARN # 574	194.91	CAD	194.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5499	Miscellaneous Food Stores - Convenience	"PRETZELS, CUPCAKE INSERTS"
"PARKS, FORESTRY & RECREATION"	5014-492	2018-06-20	2018-06-21	YOUR DOLLAR STORE WITH	209.90	CAD	209.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5999	Miscellaneous and Specialty Retail Store	YOUTH EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5014-493	2018-06-21	2018-06-21	CHAMPS SPORTS #70038	157.35	CAD	157.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5661	Shoe Stores	TOTE
"PARKS, FORESTRY & RECREATION"	5017-208	2018-06-26	2018-06-26	LOWES #02633*	44.01	CAD	44.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13541	YOUTH LOUNGE- HERON PARK	5200	Home Supply Warehouse	**MORE**  ML 1-1/2-IN SHACKLE LOCK 3-CT
					"2,518.64"	CAD	"2,518.64"	CAD							
"PARKS, FORESTRY & RECREATION"	5009-420	2018-06-14	2018-06-14	WWW COSTCO CA	112.98	CAD	112.98	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13581	QA HIGH FIVE PROGRAM	5399	Miscellaneous General Merchandise	TENTS FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5012-194	2018-06-19	2018-06-19	NOFRILLS PATS 1330	9.22	CAD	9.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13569	AFTERSCHOOL REC CARE - GLEN LONG CLASP	5411	"Grocery Stores, Supermarkets"	GLEN LONG CAMP - COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5013-262	2018-06-20	2018-06-20	Z-TECA GOURMET BURRITO	180.20	CAD	180.20	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13581	QA HIGH FIVE PROGRAM	5814	Quick Payment Service - Fast-Food Restau	COMMITTEE MEETING
"PARKS, FORESTRY & RECREATION"	5014-494	2018-06-22	2018-06-22	FOOD BASICS #867	28.98	CAD	28.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12870	AFTERSCHOOL REC CARE - CHALKFARM	5411	"Grocery Stores, Supermarkets"	CHALKFARM ARC PRGM - CKNG SUPPLIES
					331.38	CAD	331.38	CAD							
"PARKS, FORESTRY & RECREATION"	5013-263	2018-06-20	2018-06-20	DURABOND JANITORIAL SE	220.35	CAD	220.35	CAD	4415	C. SRV -JANITORIAL	P12857	TORONTO URBAN FARM	7349	"Cleaning and Maintenance, Janitorial Ser"	EMERGENCY CLEANING SERVICES
					220.35	CAD	220.35	CAD							
