Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
					"4,348.34"	CAD	"4,348.34"	CAD								
"PARKS, FORESTRY & RECREATION"	4317-190	2016-11-30	2016-12-01	MICHAELS #4921	40.59	CAD	40.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5945	"Game, Toy, and Hobby Shops"	8 BAGS OF ROCKS	
"PARKS, FORESTRY & RECREATION"	4334-196	2016-12-09	2016-12-12	COSTCO WHOLESALE W535	133.64	CAD	133.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13054	GEN INTRST & CLUBS - CENTENNIAL RC WEST	5300	Wholesale Clubs	FOOD - YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	4336-86	2016-12-11	2016-12-13	CDN TIRE STORE #00214	124.29	CAD	124.29	CAD	3050	M & E - KITCHEN	P12935	LOCATION SUPPORT - CENTENNIAL RC - (EY)	5200	Home Supply Warehouse	MICROWAVE	
					298.52	CAD	298.52	CAD								
"PARKS, FORESTRY & RECREATION"	4317-191	2016-11-30	2016-12-01	NCH-PARTSMASTER	867.02	CAD	867.02	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	SHOP TOOLS	
"PARKS, FORESTRY & RECREATION"	4326-100	2016-12-05	2016-12-06	BOLTS PLUS	10.09	CAD	10.09	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	HARDWARE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4332-151	2016-12-08	2016-12-09	BOLTS PLUS	11.14	CAD	11.14	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	BOLT WASHER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4344-187	2016-12-16	2016-12-19	CSL TOOLS	102.34	CAD	102.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	"SHOP SUPPLIES , EXTRA LARGES GLOVES"	
"PARKS, FORESTRY & RECREATION"	4346-84	2016-12-19	2016-12-20	METAL SUPERMARKETS (VA	95.46	CAD	95.46	CAD	2532	STEEL	P06689	NORTHWOOD CC-OPERATIONS	5051	Metal Service Centers and Offices	STEEL	
					"1,086.05"	CAD	"1,086.05"	CAD								
"PARKS, FORESTRY & RECREATION"	4317-192	2016-11-29	2016-12-01	THE HOME DEPOT #7027	92.77	CAD	92.77	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SCREW	
"PARKS, FORESTRY & RECREATION"	4317-193	2016-11-29	2016-12-01	THE HOME DEPOT #7027	12.62	CAD	12.62	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	SCREW	
"PARKS, FORESTRY & RECREATION"	4317-194	2016-11-30	2016-12-01	UCC INDUSTRIES INTERNA	994.97	CAD	994.97	CAD	2551	ROAD MATERIALS	P00264	E-CENTRAL2-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	"TELESPAR POSTS , BOLTS"	
"PARKS, FORESTRY & RECREATION"	4317-195	2016-11-29	2016-12-01	THE HOME DEPOT #7027	-31.27	CAD	-31.27	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	SCREW	
"PARKS, FORESTRY & RECREATION"	4322-250	2016-12-02	2016-12-05	UCC INDUSTRIES INTERNA	226.00	CAD	226.00	CAD	2551	ROAD MATERIALS	P00264	E-CENTRAL2-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	SIGN POST FASTENERS	
"PARKS, FORESTRY & RECREATION"	4334-197	2016-12-09	2016-12-12	THE HOME DEPOT #7027	95.51	CAD	95.51	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  LITH GREASE	
"PARKS, FORESTRY & RECREATION"	4346-85	2016-12-19	2016-12-20	HUTCHINSON FARM SUPPLY	27.00	CAD	27.00	CAD	2130	PARTS - MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	LOCK COLLAR FOR QUICK COUPLER	
"PARKS, FORESTRY & RECREATION"	4350-126	2016-12-20	2016-12-22	ACTION LOCKSMITHS INC	45.20	CAD	45.20	CAD	2730	LOCKS	P00264	E-CENTRAL2-TURF&HORT	5072	Hardware Equipment and Supplies	KEYS	
"PARKS, FORESTRY & RECREATION"	4350-127	2016-12-20	2016-12-22	CDN TIRE STORE #00209	22.00	CAD	22.00	CAD	2130	PARTS - MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	LIGHT BULBS FOR FLEET	
					"1,484.80"	CAD	"1,484.80"	CAD								
"PARKS, FORESTRY & RECREATION"	4317-196	2016-11-30	2016-12-01	PAUL WOLF ELECTRIC   L	10.98	CAD	10.98	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4317-197	2016-11-30	2016-12-01	WESTBURNE ONTARIO	9.24	CAD	9.24	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4338-120	2016-12-13	2016-12-14	POWERTRADE ELECTRIC LT	319.81	CAD	319.81	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4339-144	2016-12-13	2016-12-15	THE HOME DEPOT #7114	556.85	CAD	556.85	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5200	Home Supply Warehouse	**MORE**  GS GC QSS	
"PARKS, FORESTRY & RECREATION"	4341-163	2016-12-14	2016-12-16	THE HOME DEPOT #7011	38.11	CAD	38.11	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5200	Home Supply Warehouse	"**MORE**  4""X6' D W/C"	
"PARKS, FORESTRY & RECREATION"	4347-116	2016-12-19	2016-12-21	BRAFASCO / ETOBICOKE	97.61	CAD	97.61	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4347-117	2016-12-20	2016-12-21	PAUL WOLF ELECTRIC   L	227.80	CAD	227.80	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					"1,260.40"	CAD	"1,260.40"	CAD								
"PARKS, FORESTRY & RECREATION"	4317-198	2016-11-30	2016-12-01	PRINCESS AUTO	580.28	CAD	580.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	"SHOP SUPPLIESCABLE BOOSTER, FUSE KIT"	
"PARKS, FORESTRY & RECREATION"	4334-198	2016-12-10	2016-12-12	ONTARIO COLLEGE OF TRA	135.60	CAD	135.60	CAD	4830	PERMIT & LICENSE FEES	P00483	S-WEST 2-PARKS EQP MNT/REP	9399	Government Services - Not Elsewhere Clas	MEMBERSHIP FEE	
"PARKS, FORESTRY & RECREATION"	4338-121	2016-12-13	2016-12-14	START AUTO ELECTRIC LT	186.45	CAD	186.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5511	"Automobile and Truck Dealers - Sales, Se"	STARTER	
"PARKS, FORESTRY & RECREATION"	4338-122	2016-12-13	2016-12-14	PRINCESS AUTO 040	248.91	CAD	248.91	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4341-164	2016-12-15	2016-12-16	START AUTO ELECTRIC LT	190.97	CAD	190.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5511	"Automobile and Truck Dealers - Sales, Se"	STRATER	
"PARKS, FORESTRY & RECREATION"	4352-146	2016-12-22	2016-12-23	CABLE CRAFT LIMITED	182.29	CAD	182.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	ROLL OFF CABLE	
					"1,524.50"	CAD	"1,524.50"	CAD								
"PARKS, FORESTRY & RECREATION"	4317-199	2016-11-28	2016-12-01	ELLIOTT TREE FARM	872.50	CAD	872.50	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00548	S-EAST 1-TURF&HORT	5193	"Florists Supplies, Nursery Stock, and Fl"	BLUE SPRUCE TREE	
"PARKS, FORESTRY & RECREATION"	4330-148	2016-12-07	2016-12-08	THE XTERMINATOR	429.40	CAD	429.40	CAD	4417	PEST CONTROL	P00548	S-EAST 1-TURF&HORT	7342	Exterminating and Disinfecting Services	PEST CONTROL - ROBERTSON PARK	
"PARKS, FORESTRY & RECREATION"	4330-149	2016-12-07	2016-12-08	THE XTERMINATOR	135.60	CAD	135.60	CAD	4417	PEST CONTROL	P00548	S-EAST 1-TURF&HORT	7342	Exterminating and Disinfecting Services	PEST CONTROL - ORCHARD PARK	
"PARKS, FORESTRY & RECREATION"	4330-150	2016-12-08	2016-12-08	THE XTERMINATOR	214.70	CAD	214.70	CAD	4417	PEST CONTROL	P00548	S-EAST 1-TURF&HORT	7342	Exterminating and Disinfecting Services	PEST CONTROL - RIVERDALE PK EAST CLUBHOUSE	
"PARKS, FORESTRY & RECREATION"	4330-151	2016-12-08	2016-12-08	THE XTERMINATOR	271.20	CAD	271.20	CAD	4417	PEST CONTROL	P00548	S-EAST 1-TURF&HORT	7342	Exterminating and Disinfecting Services	PEST CONTROL - RIVERDALE PK EAST FIELDHOUSE	
"PARKS, FORESTRY & RECREATION"	4350-128	2016-12-21	2016-12-22	DRAGLAM SALT	264.58	CAD	264.58	CAD	2410	DE - ICERS	P00548	S-EAST 1-TURF&HORT	5169	Chemicals and Allied Products Not Elsewh	LIQUID CALCIUM CHLORIDE	
					"2,187.98"	CAD	"2,187.98"	CAD								
"PARKS, FORESTRY & RECREATION"	4336-87	2016-12-09	2016-12-13	CDN TIRE STORE #00019	135.55	CAD	135.55	CAD	3099	GENERAL EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	SPACE HEATER	
					135.55	CAD	135.55	CAD								
"PARKS, FORESTRY & RECREATION"	4334-199	2016-12-09	2016-12-12	CTF SUPPLY (11)	183.20	CAD	183.20	CAD	2710	GENERAL HARDWARE	P00148	TORONTO ISLANDS-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	CARP BOLT - HARDWARE	
					183.20	CAD	183.20	CAD								
"PARKS, FORESTRY & RECREATION"	4330-152	2016-12-06	2016-12-08	CDN TIRE STORE #00192	254.76	CAD	254.76	CAD	2710	GENERAL HARDWARE	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	"TARP, BATTERIES, SEALANT"	
"PARKS, FORESTRY & RECREATION"	4354-183	2016-12-22	2016-12-28	ONTBELTING  POWER TRAN	123.63	CAD	123.63	CAD	2710	GENERAL HARDWARE	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"BEARINGS, GREASE"	
					378.39	CAD	378.39	CAD								
TRANSPORTATION SERVICES 	4352-147	2016-12-22	2016-12-23	SPEED FASTENING SYSTEM	898.35	CAD	898.35	CAD	3080	M & E - HAND TOOLS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	7538	Automotive Service Shops	HAMMER DRILL	
TRANSPORTATION SERVICES 	4354-184	2016-12-23	2016-12-28	SPEED FASTENING SYSTEM	993.27	CAD	993.27	CAD	3080	M & E - HAND TOOLS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	7538	Automotive Service Shops	DRILL PRESS ATTACHMENTS	
TRANSPORTATION SERVICES 	4357-41	2016-12-28	2016-12-29	SPEED FASTENING SYSTEM	701.76	CAD	701.76	CAD	3080	M & E - HAND TOOLS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	7538	Automotive Service Shops	DRILL BITS AND CHILES	
					"2,593.38"	CAD	"2,593.38"	CAD								
"PARKS, FORESTRY & RECREATION"	4322-251	2016-12-02	2016-12-05	MICHAELS #3989	9.02	CAD	9.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08600	SMITHFIELD CS-SPEC EVNTS	5945	"Game, Toy, and Hobby Shops"	FACE PAINT BRUSH SET	
"PARKS, FORESTRY & RECREATION"	4322-252	2016-12-02	2016-12-05	WAL-MART #1000	81.64	CAD	81.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	HOLIDAY FESTIVAL	
"PARKS, FORESTRY & RECREATION"	4336-88	2016-12-12	2016-12-13	SHOPPER'S DRUG MART #1	15.78	CAD	15.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13069	GEN INTRST & CLUBS - SMITHFIELD CS	5912	"Drug Stores, Pharmacies"	SNACKS FOR GIRLS CLUB	
					106.44	CAD	106.44	CAD								
"PARKS, FORESTRY & RECREATION"	4319-202	2016-11-30	2016-12-02	THE HOME DEPOT #7078	179.24	CAD	179.24	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	5200	Home Supply Warehouse	**MORE**  HAND SPINNER	
"PARKS, FORESTRY & RECREATION"	4334-200	2016-12-08	2016-12-12	THE HOME DEPOT #7078	39.03	CAD	39.03	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	5200	Home Supply Warehouse	**MORE**  19L-HDBUCKET	
"PARKS, FORESTRY & RECREATION"	4334-201	2016-12-10	2016-12-12	THE HOME DEPOT #7129	97.06	CAD	97.06	CAD	2535	PLUMBING SUPPLIES	P07700	GLEN LONG CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  OLFA H-1/BB	
"PARKS, FORESTRY & RECREATION"	4334-202	2016-12-10	2016-12-12	THE HOME DEPOT #7129	39.09	CAD	39.09	CAD	2535	PLUMBING SUPPLIES	P07700	GLEN LONG CC-OPERATIONS	5200	Home Supply Warehouse	INSULATION	
"PARKS, FORESTRY & RECREATION"	4334-203	2016-12-10	2016-12-12	THE HOME DEPOT #7129	-18.08	CAD	-18.08	CAD	2535	PLUMBING SUPPLIES	P07700	GLEN LONG CC-OPERATIONS	5200	Home Supply Warehouse	"1/2""BUTTEDGE"	
"PARKS, FORESTRY & RECREATION"	4338-123	2016-12-12	2016-12-14	THE HOME DEPOT #7129	64.90	CAD	64.90	CAD	2535	PLUMBING SUPPLIES	P01183	LEDBURY PARK-OPERATIONS	5200	Home Supply Warehouse	**MORE**  10FT COND.	
"PARKS, FORESTRY & RECREATION"	4339-145	2016-12-13	2016-12-15	CDN TIRE STORE #00485	27.10	CAD	27.10	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	DE ICER TOOL	
"PARKS, FORESTRY & RECREATION"	4344-188	2016-12-13	2016-12-19	JJ DOWNS INDUSTRIAL	77.46	CAD	77.46	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"FLANGED CAP, GASKET"	
"PARKS, FORESTRY & RECREATION"	4344-189	2016-12-16	2016-12-19	THE HOME DEPOT #7078	46.18	CAD	46.18	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  SNOWBROOM	
"PARKS, FORESTRY & RECREATION"	4350-129	2016-12-20	2016-12-22	SP S COMM SWIMMING POO	420.30	CAD	420.30	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5996	Swimming Pools - Sales and Supplies	POOL PARTS FOR REPAIR	
"PARKS, FORESTRY & RECREATION"	4350-130	2016-12-20	2016-12-22	SP S COMM SWIMMING POO	"1,000.00"	CAD	"1,000.00"	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5996	Swimming Pools - Sales and Supplies	POOL PARTS FOR REPAIR	
					"1,972.28"	CAD	"1,972.28"	CAD								
"PARKS, FORESTRY & RECREATION"	4339-146	2016-12-14	2016-12-15	BOLTS PLUS	16.53	CAD	16.53	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	STAINLESS BOLTS	
"PARKS, FORESTRY & RECREATION"	4341-165	2016-12-14	2016-12-16	MISTER SAFETY SHOES IN	203.34	CAD	203.34	CAD	2665	PROTECTIVE CLOTHING	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5661	Shoe Stores	HI VIZ WEAR	
					219.87	CAD	219.87	CAD								
"PARKS, FORESTRY & RECREATION"	4322-253	2016-12-01	2016-12-05	THE HOME DEPOT #7129	21.45	CAD	21.45	CAD	3320	FIXTURES	P01667	NORTHWOODS-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  BLACKOUT 48	
"PARKS, FORESTRY & RECREATION"	4322-254	2016-12-03	2016-12-05	NOFRILLS VITO'S #3936	33.30	CAD	33.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09716	NORTHWOODS-INSTRL	5411	"Grocery Stores, Supermarkets"	"CAKE MIX, ICING"	
					54.75	CAD	54.75	CAD								
"PARKS, FORESTRY & RECREATION"	4317-200	2016-11-29	2016-12-01	THE HOME DEPOT #7080	23.24	CAD	23.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	MW TEAK OIL	
"PARKS, FORESTRY & RECREATION"	4322-255	2016-12-01	2016-12-05	THE HOME DEPOT #7080	23.24	CAD	23.24	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	MW TEAK OIL	
					46.48	CAD	46.48	CAD								
"PARKS, FORESTRY & RECREATION"	4330-153	2016-12-07	2016-12-08	SPEED FASTENING SYSTEM	214.25	CAD	214.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7538	Automotive Service Shops	CAULKING	
"PARKS, FORESTRY & RECREATION"	4334-204	2016-12-07	2016-12-12	ST. LAWRENCE PRO HARDW	16.94	CAD	16.94	CAD	3080	M & E - HAND TOOLS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5072	Hardware Equipment and Supplies	TAPE MEASURE	
"PARKS, FORESTRY & RECREATION"	4338-124	2016-12-12	2016-12-14	CTF SUPPLY (11)	105.55	CAD	105.55	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5085	Industrial Supplies Not Elsewhere Classi	SLEEVE ANCHORS	
"PARKS, FORESTRY & RECREATION"	4350-131	2016-12-21	2016-12-22	SPEED FASTENING SYSTEM	108.41	CAD	108.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7538	Automotive Service Shops	QUICK PATCH	
					445.15	CAD	445.15	CAD								
"PARKS, FORESTRY & RECREATION"	4317-201	2016-11-29	2016-12-01	WAL-MART #3159	52.03	CAD	52.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13346	SUMMER CAMPS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4330-154	2016-12-06	2016-12-08	WAL-MART #3159	42.73	CAD	42.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	SNACKS - YOUTH COUNCIL	
					94.76	CAD	94.76	CAD								
"PARKS, FORESTRY & RECREATION"	4344-190	2016-12-16	2016-12-19	MR METAL(ETOBICOKE) IN	48.16	CAD	48.16	CAD	2532	STEEL	P00670	W-NORTH3-PRGM SUPPORT	5051	Metal Service Centers and Offices	STEEL	
"PARKS, FORESTRY & RECREATION"	4352-148	2016-12-22	2016-12-23	LINDE CANADA  ETOBICOK	444.59	CAD	444.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5072	Hardware Equipment and Supplies	WELD SHOP SUPPLIES	
					492.75	CAD	492.75	CAD								
"PARKS, FORESTRY & RECREATION"	4317-202	2016-11-29	2016-12-01	THE HOME DEPOT #7027	51.99	CAD	51.99	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  10PC BLADES	
"PARKS, FORESTRY & RECREATION"	4317-203	2016-11-29	2016-12-01	THE HOME DEPOT #7027	28.68	CAD	28.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  ULTRAGRIP	
"PARKS, FORESTRY & RECREATION"	4317-204	2016-11-30	2016-12-01	LOWES #02494*	32.05	CAD	32.05	CAD	2715	PAINT SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  295ML LEPAGE PL 9000 CONSTN ADH	
"PARKS, FORESTRY & RECREATION"	4317-205	2016-11-30	2016-12-01	LOWES #02494*	25.70	CAD	25.70	CAD	2531	LUMBER	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	2X2X8 BROWN PT LUMBER	
"PARKS, FORESTRY & RECREATION"	4317-206	2016-11-30	2016-12-01	STAPLES STORE #127	9.49	CAD	9.49	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5943	"Office, School Supply, and Stationery St"	25 PK CL SECURE TOP	
"PARKS, FORESTRY & RECREATION"	4319-203	2016-12-01	2016-12-02	SERENDIB PAINTS   DECO	73.44	CAD	73.44	CAD	2715	PAINT SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5231	"Glass, Paint, Wallpaper Stores"	AURA EXT SEMI GLOSS	
"PARKS, FORESTRY & RECREATION"	4322-256	2016-12-02	2016-12-05	ACKLANDS-GRAINGER INC	64.83	CAD	64.83	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	SHOP TICKET HOLDER	
"PARKS, FORESTRY & RECREATION"	4328-170	2016-12-05	2016-12-07	CTF SUPPLY (08)	27.21	CAD	27.21	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	MILWAUKEE 11INN 1 SCREWDRIVER WITH SQUARE	
"PARKS, FORESTRY & RECREATION"	4328-171	2016-12-06	2016-12-07	LOWES #02494*	25.04	CAD	25.04	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  290 ML SILICONE I K B WHITE	
"PARKS, FORESTRY & RECREATION"	4332-152	2016-12-08	2016-12-09	CHAUNCEY BUILDERS SUPP	782.69	CAD	782.69	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5211	"Building Materials, Lumber Stores"	CURE BLANKET 12 X 25 BLK BBL	
"PARKS, FORESTRY & RECREATION"	4346-86	2016-12-19	2016-12-20	LOWES #02494*	12.59	CAD	12.59	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	NORTON 5X DUAL ANGLE SPONGE 80G	
"PARKS, FORESTRY & RECREATION"	4350-132	2016-12-20	2016-12-22	CTF SUPPLY (08)	21.80	CAD	21.80	CAD	2715	PAINT SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	LA-CO VALVE PAINT MARKER YELLOW	
					"1,155.51"	CAD	"1,155.51"	CAD								
"PARKS, FORESTRY & RECREATION"	4354-185	2016-12-23	2016-12-28	LANDSCAPE ONTARIO	140.00	CAD	140.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	P07647	HUMBER VALLEY-OPERATIONS	8699	"Organizations, Membership - Not Elsewher"	REGISTRATION- PESTICIDE SYMPOSIUM	
					140.00	CAD	140.00	CAD								
"PARKS, FORESTRY & RECREATION"	4330-155	2016-12-07	2016-12-08	CHAUNCEY BUILDERS SUPP	"1,745.62"	CAD	"1,745.62"	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5211	"Building Materials, Lumber Stores"	CURE BLANKET METALLICS	
					"1,745.62"	CAD	"1,745.62"	CAD								
"PARKS, FORESTRY & RECREATION"	4330-156	2016-12-07	2016-12-08	SPEED FASTENING SYSTEM	197.52	CAD	197.52	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7538	Automotive Service Shops	WEEPING TILE CONNECTION	
"PARKS, FORESTRY & RECREATION"	4330-157	2016-12-07	2016-12-08	SPEED FASTENING SYSTEM	45.20	CAD	45.20	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7538	Automotive Service Shops	WEEPING TILE	
					242.72	CAD	242.72	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4326-101	2016-12-05	2016-12-06	TUCKERS POTTERY SUPPLI	760.49	CAD	760.49	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5970	"Artist Supply Stores, Craft Shops"	CLAY FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4338-125	2016-12-13	2016-12-14	METRO #125	55.18	CAD	55.18	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5411	"Grocery Stores, Supermarkets"	"POINSETTA, COOKIES"	
					815.67	CAD	815.67	CAD								
"PARKS, FORESTRY & RECREATION"	4317-207	2016-11-30	2016-12-01	IKEA NORTH YORK	218.04	CAD	218.04	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10909	NY SKI CENTRE-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	SHELVING	
