Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					"1,138.25"	CAD	"1,138.25"	CAD							
"PARKS, FORESTRY & RECREATION"	5603-18	2020-08-24	2020-08-25	ADOBE PHOTOGPHY PLAN	15.31	CAD	11.29	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5734	Computer Software Stores	WEB BASE PROGRAM SUPPORT
					15.31	CAD	11.29	USD							
"PARKS, FORESTRY & RECREATION"	5603-19	2020-08-24	2020-08-25	JJ DOWNS INDUSTRIAL	"2,956.54"	CAD	"2,956.54"	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	UMNION BALLS
					"2,956.54"	CAD	"2,956.54"	CAD							
"PARKS, FORESTRY & RECREATION"	5600-31	2020-08-18	2020-08-20	THE HOME DEPOT #7001	140.28	CAD	140.28	CAD	2715	PAINT SUPPLIES	P00839	TECH SERV. 1-YARD OPER'NS	5200	Home Supply Warehouse	**MORE**  BOLTS
					140.28	CAD	140.28	CAD							
"PARKS, FORESTRY & RECREATION"	5602-36	2020-08-21	2020-08-24	THE HOME DEPOT #7001	28.23	CAD	28.23	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	B/OX 14PC
"PARKS, FORESTRY & RECREATION"	5606-24	2020-08-26	2020-08-28	THE HOME DEPOT #7001	22.58	CAD	22.58	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	1GAL. HDX
					50.81	CAD	50.81	CAD							
"PARKS, FORESTRY & RECREATION"	5589-31	2020-08-05	2020-08-06	DOLLARAMA # 719	101.53	CAD	101.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5310	Discount Stores	ART CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5589-32	2020-08-05	2020-08-06	DOLLARAMA # 719	32.54	CAD	32.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	ART CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5591-36	2020-08-06	2020-08-07	AMAZON.CA MF1XB1PK0	18.96	CAD	18.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	4816	Computer Network/Information Services	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5594-24	2020-08-11	2020-08-12	DOLLARAMA # 719	102.49	CAD	102.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5594-25	2020-08-11	2020-08-12	DOLLARAMA # 719	118.25	CAD	118.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5310	Discount Stores	ARTS SUPPLIES
					373.77	CAD	373.77	CAD							
TORONTO WATER	5597-49	2020-08-14	2020-08-17	THE HOME DEPOT #7003	28.88	CAD	28.88	CAD	2082	HEALTH & SAFETY SUPPLIES	TW4070	WW TREATMNT:  HUMBER TP - WA 1  SOLIDS	5200	Home Supply Warehouse	HEADLIGHT
					28.88	CAD	28.88	CAD							
"PARKS, FORESTRY & RECREATION"	5588-16	2020-08-05	2020-08-05	AMAZON.CA MF1KF88G1	43.66	CAD	43.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	PERLER BEADS BUCKET
"PARKS, FORESTRY & RECREATION"	5588-17	2020-08-05	2020-08-05	AMAZON.CA MF1KQ9881	10.52	CAD	10.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	PERLER BEADS BLACK
"PARKS, FORESTRY & RECREATION"	5588-18	2020-08-05	2020-08-05	AMAZON.CA MF6KZ78U1	14.46	CAD	14.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	BUBBLE WRAP
"PARKS, FORESTRY & RECREATION"	5588-19	2020-08-05	2020-08-05	AMAZON.CA MF7MA0TY2	9.24	CAD	9.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	PERLER BEADS CLEAR
"PARKS, FORESTRY & RECREATION"	5593-12	2020-08-10	2020-08-11	DOLLARAMA # 520	124.59	CAD	124.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5310	Discount Stores	"JARS, MODELLING CLAY, GREEN MOSS, ROCKS, FRAMES, ROPE, DUCK TAPE, ETC"
"PARKS, FORESTRY & RECREATION"	5594-26	2020-08-11	2020-08-12	AMZN MKTP CA MF6YK1D12	24.98	CAD	24.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	OECAN SEA ANIMAL TOY FOR CRAFTS
"PARKS, FORESTRY & RECREATION"	5594-27	2020-08-11	2020-08-12	AMZN MKTP CA MF51S4DA2	26.15	CAD	26.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	4816	Computer Network/Information Services	"VINYL SHEETS FOR CRAFTS, ADHESIVE PROTECTIVE SHEETS"
"PARKS, FORESTRY & RECREATION"	5597-50	2020-08-14	2020-08-17	DOLLARAMA # 627	49.31	CAD	49.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05110	NORTH KIPLING CC-SUMMER CAMPS	5310	Discount Stores	"GLUE, HAIRBANDS, OIL, STYROFOAM BALLS, ETC."
					302.91	CAD	302.91	CAD							
FACILITIES MANAGEMENT	5593-13	2020-08-10	2020-08-11	POWERTRADE ELECTRIC LT	80.65	CAD	80.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619560	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	FUSES
FACILITIES MANAGEMENT	5596-27	2020-08-12	2020-08-14	EPPS PRODUCTS	48.61	CAD	48.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619498	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	2842	"Specialty Cleaning, Polishing, and Sanit"	PARTS
FACILITIES MANAGEMENT	5600-32	2020-08-18	2020-08-20	BILL'S ELECTRIC SALES	189.84	CAD	189.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614430	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	NEW MOTOR
FACILITIES MANAGEMENT	5601-25	2020-08-18	2020-08-21	MCKAY BOILER SUPPLIES	728.62	CAD	728.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61607242	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	PARTS
FACILITIES MANAGEMENT	5601-26	2020-08-18	2020-08-21	UNITED REFRIGERATION	336.06	CAD	336.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619168	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	NEW MOTOR
FACILITIES MANAGEMENT	5607-26	2020-08-28	2020-08-31	NOBLE 1017	90.80	CAD	90.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61621875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	INSULATION FOR HEATING LINES
					"1,474.58"	CAD	"1,474.58"	CAD							
"PARKS, FORESTRY & RECREATION"	5589-33	2020-08-05	2020-08-06	METAL SUPERMARKETS (SC	37.17	CAD	37.17	CAD	2532	STEEL	P00272	E-SOUTH2-TURF&HORT	5051	Metal Service Centers and Offices	STAINLESS STEEL FLAT BAR STEEL
"PARKS, FORESTRY & RECREATION"	5591-37	2020-08-06	2020-08-07	PRINCESS AUTO 36	22.58	CAD	22.58	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	SPRINGS
"PARKS, FORESTRY & RECREATION"	5604-19	2020-08-24	2020-08-26	BRAFASCO / SCARBOROUGH	111.71	CAD	111.71	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	"NUTS, BOLTS, WASHERS, WIRE ROPE"
"PARKS, FORESTRY & RECREATION"	5605-26	2020-08-26	2020-08-27	PKG GAS TORONTO (CANPD	149.95	CAD	149.95	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5169	Chemicals and Allied Products Not Elsewh	"FRONT AND BACK LENS COVERS, GLOVES"
"PARKS, FORESTRY & RECREATION"	5606-25	2020-08-27	2020-08-28	LOWES #02494	46.28	CAD	46.28	CAD	2715	PAINT SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  426G TRMPRO FLAT BLACK
"PARKS, FORESTRY & RECREATION"	5607-27	2020-08-28	2020-08-31	DTC INDUSTRIAL SALES	131.89	CAD	131.89	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	"HOSE FITTINGS, HOSE"
					499.58	CAD	499.58	CAD							
"PARKS, FORESTRY & RECREATION"	5588-20	2020-08-04	2020-08-05	SHOPPERSDRUGMART0862	16.37	CAD	16.37	CAD	2082	HEALTH & SAFETY SUPPLIES	P07645	DENTONIA-OPERATIONS	5912	"Drug Stores, Pharmacies"	BENADRYL
"PARKS, FORESTRY & RECREATION"	5593-14	2020-08-10	2020-08-11	BELL CANADA (CR)	43.78	CAD	43.78	CAD	4813	INTERNET	P07645	DENTONIA-OPERATIONS	4812	Telecommunication Equipment Including Te	WIFI PRO SHOP
"PARKS, FORESTRY & RECREATION"	5595-28	2020-08-12	2020-08-13	GREEN TRACTORS - PORT	465.17	CAD	465.17	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P07645	DENTONIA-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	"PARTS, KNIFE, SCREW, BEARING, SEAL"
"PARKS, FORESTRY & RECREATION"	5598-21	2020-08-17	2020-08-18	PAYPAL  ALARMSALARM	226.00	CAD	226.00	CAD	4435	C. SERV - SECUR SYS	P07645	DENTONIA-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	ALARM MONITORING
"PARKS, FORESTRY & RECREATION"	5599-24	2020-08-18	2020-08-19	GREEN TRACTORS - NOBLE	537.74	CAD	537.74	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P07645	DENTONIA-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	MOWER REEL
"PARKS, FORESTRY & RECREATION"	5605-27	2020-08-25	2020-08-27	SUPER SAVE GROUP GT	259.48	CAD	259.48	CAD	4590	RENTAL - OTHER	P07645	DENTONIA-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	TOILET RENTAL
"PARKS, FORESTRY & RECREATION"	5605-28	2020-08-26	2020-08-27	RONA # 55140	169.59	CAD	169.59	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5251	Hardware Stores	"BULB LED, WASP & HORNET SPRAY, COPPERTOP, TUBE FLUO"
					"1,718.13"	CAD	"1,718.13"	CAD							
"PARKS, FORESTRY & RECREATION"	5592-38	2020-08-07	2020-08-10	AQUAM	221.30	CAD	221.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13496	YORK CC - PRGM SUPPORT AQ	5996	Swimming Pools - Sales and Supplies	MEGAPHONE FOR POOL
"PARKS, FORESTRY & RECREATION"	5596-28	2020-08-12	2020-08-14	CDN TIRE STORE #00214	36.10	CAD	36.10	CAD	2710	GENERAL HARDWARE	P13496	YORK CC - PRGM SUPPORT AQ	5200	Home Supply Warehouse	ZIP TIES
					257.40	CAD	257.40	CAD							
FACILITIES MANAGEMENT	5591-38	2020-08-06	2020-08-07	PMI - MEMBER AUTO RENE	199.04	CAD	145.77	USD	4760	MEMBERSHIP FEES	FA0260	71 FRONT ST.W-OPS -UNION STATION	8299	Educational Services	PROJECT MANAGEMENT INSTITUTE MEMBERSHIP FE
FACILITIES MANAGEMENT	5597-51	2020-08-14	2020-08-17	PMI - MEMBER AUTO RENE	-188.61	CAD	-145.77	USD	4760	MEMBERSHIP FEES	FA0260	71 FRONT ST.W-OPS -UNION STATION	8299	Educational Services	PMI ANNUAL MEMBERSHIP (REFUND RECEIPT ATTACHED)
					10.43	CAD	0.00	USD							
TORONTO WATER	5593-15	2020-08-10	2020-08-11	FOOTAGE TOOLS INC	"3,019.36"	CAD	"3,019.36"	CAD	2710	GENERAL HARDWARE	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5251	Hardware Stores	TAPPING MACHINE KIT
TORONTO WATER	5597-52	2020-08-14	2020-08-17	WEF REG	542.33	CAD	399.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	8699	"Organizations, Membership - Not Elsewher"	SEFTEC CONFERENCE REGISTRATION
TORONTO WATER	5600-33	2020-08-19	2020-08-20	WSPS	82.49	CAD	82.49	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	9399	Government Services - Not Elsewhere Clas	ONTARIO OH&S ACT REGULATIONS BOOKLET
TORONTO WATER	5600-34	2020-08-20	2020-08-20	AMZN MKTP CA MM4218042	177.25	CAD	177.25	CAD	3099	GENERAL EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	4816	Computer Network/Information Services	THERMOMETER
TORONTO WATER	5602-37	2020-08-21	2020-08-24	ATLAS TOOLS & MACHINER	"1,604.83"	CAD	"1,604.83"	CAD	3099	GENERAL EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5251	Hardware Stores	GENERATOR
					"5,426.26"	CAD	"4,883.93"	CAD							
							399.00	USD							
"PARKS, FORESTRY & RECREATION"	5589-34	2020-08-04	2020-08-06	THE HOME DEPOT #7013	90.40	CAD	90.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10430	BOB ABATE CC-PRGM SUPPORT	5200	Home Supply Warehouse	STRIPE WAGON
					90.40	CAD	90.40	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5606-26	2020-08-27	2020-08-28	RIGHT TIME INC	45.20	CAD	45.20	CAD	4085	PROF & TECH-MGMT	AH0056	MH CUR 98 AA CONSERVATION	7631	"Clock, Jewelry, and Watch Repair Shops"	REPAIR OF NEW ARTIFACT CLOCK
					45.20	CAD	45.20	CAD							
"PARKS, FORESTRY & RECREATION"	5586-53	2020-07-30	2020-08-03	CTF SUPPLY (11)	99.65	CAD	99.65	CAD	2710	GENERAL HARDWARE	P13589	LEISURE SWIM - WATERFRONT	5085	Industrial Supplies Not Elsewhere Classi	SHACKLES
					99.65	CAD	99.65	CAD							
FACILITIES MANAGEMENT	5586-54	2020-07-31	2020-08-03	APPLEBY LOCK	107.35	CAD	107.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61612845	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	MATERIAL
FACILITIES MANAGEMENT	5586-55	2020-07-31	2020-08-03	APPLEBY LOCK	339.00	CAD	339.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615142	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5586-56	2020-07-31	2020-08-03	APPLEBY LOCK	135.60	CAD	135.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61605390	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5586-57	2020-07-30	2020-08-03	EXTRUDE-A-TRIM INC.	342.39	CAD	342.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61613035	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	TRIM
FACILITIES MANAGEMENT	5586-58	2020-07-31	2020-08-03	C.G.A GLASS & MIRROR L	305.10	CAD	305.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61611333	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	MATERIAL
FACILITIES MANAGEMENT	5589-35	2020-08-04	2020-08-06	THE HOME DEPOT #7013	43.78	CAD	43.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61604358	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  OLFA 25M 5PK
FACILITIES MANAGEMENT	5592-39	2020-08-07	2020-08-10	THE HOME DEPOT #7080	54.30	CAD	54.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61613630	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  7/64"" CBLT"
FACILITIES MANAGEMENT	5592-40	2020-08-07	2020-08-10	THE HOME DEPOT #7080	114.03	CAD	114.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61613033	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  BS BLADES
FACILITIES MANAGEMENT	5595-29	2020-08-12	2020-08-13	REMAC DOOR & HARDWARE	171.76	CAD	171.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61614804	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5719	Miscellaneous House Furnishing Specialty	MATERIAL
FACILITIES MANAGEMENT	5595-30	2020-08-11	2020-08-13	CLEAN-A-BLIND DIV OF U	"1,695.00"	CAD	"1,695.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61613107	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	Material
FACILITIES MANAGEMENT	5596-29	2020-08-12	2020-08-14	CDN TIRE STORE #00459	53.06	CAD	53.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61612924	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	MATERIAL
FACILITIES MANAGEMENT	5597-53	2020-08-14	2020-08-17	LOWES #03321	37.02	CAD	37.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620381	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1/8-IN INDUSTRIAL COBALT BIT
FACILITIES MANAGEMENT	5597-54	2020-08-14	2020-08-17	LOWES #03321	19.20	CAD	19.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620306	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	DW 3-PC IR MASONRY BIT SET
FACILITIES MANAGEMENT	5599-25	2020-08-18	2020-08-19	HARDWARE AGENCIES	347.09	CAD	347.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620381	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	MATERIAL
FACILITIES MANAGEMENT	5599-26	2020-08-18	2020-08-19	NEW CANADIAN LUMBER	45.86	CAD	45.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61604224	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5599-27	2020-08-18	2020-08-19	NEW CANADIAN LUMBER	71.70	CAD	71.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61604224	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5601-27	2020-08-19	2020-08-21	EXTRUDE-A-TRIM INC.	227.02	CAD	227.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61621984	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	MATERIAL
FACILITIES MANAGEMENT	5602-38	2020-08-21	2020-08-24	THE HOME DEPOT #7080	127.40	CAD	127.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61606775	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  DULTRA GRAY
FACILITIES MANAGEMENT	5602-39	2020-08-21	2020-08-24	CTF SUPPLY (11)	104.29	CAD	104.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61606775	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	MATERIAL
FACILITIES MANAGEMENT	5604-20	2020-08-25	2020-08-26	TORONTO PARKING AUTHOR	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	61621242	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5605-29	2020-08-26	2020-08-27	NEW CANADIAN LUMBER	75.83	CAD	75.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61607515	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5606-27	2020-08-27	2020-08-28	UPARK CORP. - 150 EGLI	30.00	CAD	30.00	CAD	4770	PARKING EXPENSES (INTOWN)	61613577	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5607-28	2020-08-28	2020-08-31	UPARK CORP. - 150 EGLI	30.00	CAD	30.00	CAD	4770	PARKING EXPENSES (INTOWN)	61613577	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
					"4,491.78"	CAD	"4,491.78"	CAD							
TRANSPORTATION SERVICES	5596-30	2020-08-13	2020-08-14	PRINCESS AUTO 20	172.75	CAD	172.75	CAD	3080	M & E - HAND TOOLS	TP0157	ROADWAY SURFACE REPAIR-D2	5085	Industrial Supplies Not Elsewhere Classi	GRINDER & ATTACHMENTS TOOLS
TRANSPORTATION SERVICES	5597-55	2020-08-14	2020-08-17	PRINCESS AUTO 20	45.19	CAD	45.19	CAD	2710	GENERAL HARDWARE	TP0157	ROADWAY SURFACE REPAIR-D2	5085	Industrial Supplies Not Elsewhere Classi	DRILL BITS
TRANSPORTATION SERVICES	5597-56	2020-08-13	2020-08-17	CDN TIRE STORE #00294	42.27	CAD	42.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5200	Home Supply Warehouse	SUPPLYS FOR DVP CLOSURE
					260.21	CAD	260.21	CAD							
"PARKS, FORESTRY & RECREATION"	5602-40	2020-08-18	2020-08-24	KWIK KOPY	254.25	CAD	254.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04945	PARKLAWN CS-HOLIDAY CAMPS	7338	"Quick Copy, Reproduction, and Blueprinti"	THANK YOU TO TOUR BANNER
					254.25	CAD	254.25	CAD							
"PARKS, FORESTRY & RECREATION"	5599-28	2020-08-18	2020-08-19	DOLLARAMA #0988	14.97	CAD	14.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13262	SUMMER CAMPS - DENNIS R TIMBRELL RC	5310	Discount Stores	PAINTBRUSH CHALK
					14.97	CAD	14.97	CAD							
"PARKS, FORESTRY & RECREATION"	5591-39	2020-08-06	2020-08-07	BELL CANADA (CR)	338.36	CAD	338.36	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07647	HUMBER VALLEY-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY CHARGE
"PARKS, FORESTRY & RECREATION"	5592-41	2020-08-07	2020-08-10	SQ  UNDER PAR GOLF	468.95	CAD	468.95	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07647	HUMBER VALLEY-OPERATIONS	8999	Professional Services - Not Elsewhere Cl	THINKPAD PROSHOP
"PARKS, FORESTRY & RECREATION"	5594-28	2020-08-11	2020-08-12	AMZN MKTP CA MF4UR36L0	299.94	CAD	299.94	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P07649	TAM OSHANTER-OPERATIONS	4816	Computer Network/Information Services	CARTRIDGES
"PARKS, FORESTRY & RECREATION"	5594-29	2020-08-11	2020-08-12	EWING FLAGPOLE CO INC	890.62	CAD	890.62	CAD	4424	CONTRACTED SERVICES - GENERAL	P07647	HUMBER VALLEY-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	FLAGPOLE SERVICE
"PARKS, FORESTRY & RECREATION"	5597-57	2020-08-14	2020-08-17	AMZN MKTP CA MF5E27RI2	39.45	CAD	39.45	CAD	2570	JANITORIAL SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	4816	Computer Network/Information Services	VACUUM BAGS
"PARKS, FORESTRY & RECREATION"	5597-58	2020-08-14	2020-08-17	AMZN MKTP CA MF36C2WQ2	14.00	CAD	14.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	4816	Computer Network/Information Services	KICKDOWN DOOR STOP
"PARKS, FORESTRY & RECREATION"	5597-59	2020-08-14	2020-08-17	TURF CARE	54.43	CAD	54.43	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	WATER-PIPE RETURN
"PARKS, FORESTRY & RECREATION"	5598-22	2020-08-18	2020-08-18	AMZN MKTP CA MM72A9NJ2	146.97	CAD	146.97	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P07647	HUMBER VALLEY-OPERATIONS	4816	Computer Network/Information Services	THERMAL PAPER ROLLS
"PARKS, FORESTRY & RECREATION"	5598-23	2020-08-17	2020-08-18	SLACK REEL SERVICES IN	981.44	CAD	981.44	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	"BEARING, AIR FILER, REAR ROLLER,SEAL"
"PARKS, FORESTRY & RECREATION"	5599-29	2020-08-18	2020-08-19	VANDEN BUSSCHE IRRIGAT	553.70	CAD	553.70	CAD	2535	PLUMBING SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5046	Commercial Equipment Not Elsewhere Class	"COUPLING, PVC, PRIMER CEMENT"
