Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5284-147	2019-06-24	2019-06-24	TIM HORTONS #8140	66.07	CAD	66.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	G27300	MANAGER'S OFFICE-COMMUNITY FUNDING	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENTS - CSP RENEWAL GRANTEE MEETING
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5287-470	2019-06-28	2019-06-28	TIM HORTONS #2387	44.05	CAD	44.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	G27300	MANAGER'S OFFICE-COMMUNITY FUNDING	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENTS - CSP RENEWAL GRANTEE MEETING
					295.69	CAD	242.26	CAD							
							39.00	USD							
FIRE SERVICES	5277-343	2019-06-14	2019-06-14	BBA REMAN INC	226.00	CAD	226.00	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	REPAIR SIRENS
FIRE SERVICES	5282-393	2019-06-20	2019-06-20	GAS TANK EXCHANGE	508.50	CAD	508.50	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7531	Automotive Body and Repair Shops	REPAIR FUEL TANK
FIRE SERVICES	5282-394	2019-06-21	2019-06-21	BBA REMAN INC	463.30	CAD	463.30	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	"REPAIR SIRENS, CHECK POWER DISTRIBUTOR"
FIRE SERVICES	5284-148	2019-06-24	2019-06-24	ATLAS TOOLS & MACHINER	209.47	CAD	209.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5251	Hardware Stores	SAW BLADE
FIRE SERVICES	5286-258	2019-06-26	2019-06-26	RONA # 55130	81.54	CAD	81.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5251	Hardware Stores	STEP NOSING
FIRE SERVICES	5287-471	2019-06-28	2019-06-28	BBA REMAN INC	113.00	CAD	113.00	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	REPAIR WHELEN LIGHT BOARD
					"1,601.81"	CAD	"1,601.81"	CAD							
"PARKS, FORESTRY & RECREATION"	5269-166	2019-06-04	2019-06-04	AMAZON PRIME	-17.04	CAD	-12.99	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5968	Direct Marketing - Continuity/Subscripti	REFUND ON ERROR CHARGE
"PARKS, FORESTRY & RECREATION"	5270-201	2019-06-05	2019-06-05	RCSS WESTON 2800	72.00	CAD	72.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	STAFF TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5275-167	2019-06-07	2019-06-11	PORTAGE PROMOTIONALS	237.30	CAD	237.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	7311	Advertising Services	STAFF TRAINING SUPPLIES - CAMP ACTIVITY CHARMS
"PARKS, FORESTRY & RECREATION"	5275-168	2019-06-11	2019-06-11	COSTCO WHOLESALE W535	438.18	CAD	438.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5300	Wholesale Clubs	"GRANOLA BARS, SPONGES, JUICE, BUTTER, ZIPLOC, FREEZIES"
"PARKS, FORESTRY & RECREATION"	5277-344	2019-06-13	2019-06-13	WAL-MART # 3031	256.70	CAD	256.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	"INSECT REPELLANT SPRAYS, CLEAR TOTES, BOARD GAMES"
"PARKS, FORESTRY & RECREATION"	5277-345	2019-06-13	2019-06-13	DOLLARAMA #1047	121.48	CAD	121.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	"PLASTIC BOWLS, GLADIATOR TOYS, DICE, PUZZLE BOOKS, PLAYING CARDS"
"PARKS, FORESTRY & RECREATION"	5277-346	2019-06-13	2019-06-13	SAIL OUTDOORS INC	181.73	CAD	181.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5651	Family Clothing Stores	"MARKING TRAIL TAPES, CAMO POLYPRJ ROPES, TARPS"
"PARKS, FORESTRY & RECREATION"	5280-153	2019-06-18	2019-06-18	FLAGHOUSE INC	107.97	CAD	107.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5941	Sporting Goods Stores	DINO SKIN GOAM BALL SETS
"PARKS, FORESTRY & RECREATION"	5282-395	2019-06-20	2019-06-20	MICHAELS #3990	20.33	CAD	20.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5945	"Game, Toy, and Hobby Shops"	ARTS & CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5282-396	2019-06-20	2019-06-20	DOLLARAMA # 911	49.72	CAD	49.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08580	ETOBICOKE CIVIC CTR-SPEC EVNTS	5310	Discount Stores	"CANADIAN FLAGS, WRIST BANDS, CANADA BANNERS/STICKERS"
"PARKS, FORESTRY & RECREATION"	5284-149	2019-06-24	2019-06-24	REAL CANADIAN WHOLESAL	322.69	CAD	322.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"GATORADES, PARMESAN, OLIVE OIL, EGGS, FRUITS"
"PARKS, FORESTRY & RECREATION"	5284-150	2019-06-24	2019-06-24	NOFRILLS EMILIANO&ANA	178.57	CAD	178.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"CROUTONS, OLIVES, MOZZARELLA, PITA BREAD"
"PARKS, FORESTRY & RECREATION"	5285-186	2019-06-25	2019-06-25	TIM HORTONS #1585	44.05	CAD	44.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5814	Quick Payment Service - Fast-Food Restau	COFFEE BLEND
"PARKS, FORESTRY & RECREATION"	5285-187	2019-06-25	2019-06-25	RCSS WESTON 2800	141.95	CAD	141.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"OVERNIGHT TRAINING - MAPLE SYRUP, GRANOLA BARS, FRUIT TRAYS"
"PARKS, FORESTRY & RECREATION"	5285-188	2019-06-25	2019-06-25	FOOD BASICS #689	146.43	CAD	146.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"WIENERS, CHEESE, WHEAT BREAD, VEGGIES"
"PARKS, FORESTRY & RECREATION"	5287-472	2019-06-26	2019-06-27	WAL-MART # 3740	51.80	CAD	51.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"BEADS, CORDS"
"PARKS, FORESTRY & RECREATION"	5294-182	2019-06-19	2019-06-19	FLAGHOUSE INC	452.53	CAD	452.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5941	Sporting Goods Stores	"BEAN BAGS, SOCCER BALLS"
"PARKS, FORESTRY & RECREATION"	5294-183	2019-06-18	2019-06-19	WAL-MART # 3740	150.99	CAD	150.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	"UNICORN BALLS, NAPKINS, PUSH PINS, WOOD BOXES"
"PARKS, FORESTRY & RECREATION"	5294-184	2019-06-18	2019-06-19	CDN TIRE STORE #00294	194.21	CAD	194.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5200	Home Supply Warehouse	"TOTES, NOODLES"
					"3,151.59"	CAD	"3,168.63"	CAD							
							-12.99	USD							
ECONOMIC DEVELOPMENT & CULTURE	5276-200	2019-06-12	2019-06-12	AUDIO VIDEO DESIGN	"2,751.55"	CAD	"2,751.55"	CAD	4082	PHOTO/VIDEO SERVICES	AH0073	MH FY FORT YORK PROGRAMMING	5946	Camera and Photographic Supply Stores	REPLACEMENT & INSTALLATION OF PROJECTOR BULBS
ECONOMIC DEVELOPMENT & CULTURE	5286-259	2019-06-26	2019-06-26	AUDIO VIDEO DESIGN	"2,819.35"	CAD	"2,819.35"	CAD	4082	PHOTO/VIDEO SERVICES	AH0073	MH FY FORT YORK PROGRAMMING	5946	Camera and Photographic Supply Stores	REPLACEMENT & INSTALLATION OF MONITOR
					"5,570.90"	CAD	"5,570.90"	CAD							
LONG-TERM CARE HOMES & SERVICES	5274-137	2019-06-10	2019-06-10	LOWES #03321*	352.61	CAD	352.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	**MORE**  24 X48  ACRYLIC CLEAR SHEET .2
LONG-TERM CARE HOMES & SERVICES	5277-347	2019-06-12	2019-06-13	MC HEALTHCARE	358.08	CAD	358.08	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G144	TRUE DAVIDSON ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	BED HANDSETS
LONG-TERM CARE HOMES & SERVICES	5277-348	2019-06-12	2019-06-13	COZZY COVERINGS	681.45	CAD	681.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5949	"Fabric, Needlework, Piece Goods, and Sew"	CURTAINS
					"1,392.14"	CAD	"1,392.14"	CAD							
LONG-TERM CARE HOMES & SERVICES	5270-202	2019-06-05	2019-06-05	BULK BARN	3.00	CAD	3.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5270-203	2019-06-05	2019-06-05	METRO #37	46.64	CAD	46.64	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5270-204	2019-06-05	2019-06-05	METRO #37	66.99	CAD	66.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	PRIDE SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5276-201	2019-06-12	2019-06-12	ALI S NO FRILLS #3636	20.68	CAD	20.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5276-202	2019-06-11	2019-06-12	WWW.CANADIANTIRE.CA	25.41	CAD	25.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5200	Home Supply Warehouse	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5276-203	2019-06-12	2019-06-12	MEDICAL MART MEDLINE C	735.01	CAD	735.01	CAD	2823	MEDICAL SUPPLIES	D3G144	TRUE DAVIDSON ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5277-349	2019-06-12	2019-06-13	YOUR DOLLAR STORE WITH	48.59	CAD	48.59	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5999	Miscellaneous and Specialty Retail Store	BINGO PRIZES
LONG-TERM CARE HOMES & SERVICES	5277-350	2019-06-12	2019-06-13	WAL*MART CANADA INC	118.62	CAD	118.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5310	Discount Stores	CD PLAYERS
LONG-TERM CARE HOMES & SERVICES	5282-397	2019-06-20	2019-06-20	PARTY CITY #2027	87.28	CAD	87.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5947	"Card, Gift, Novelty, and Souvenir Shops"	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5282-398	2019-06-20	2019-06-20	METRO #37	18.98	CAD	18.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5286-260	2019-06-26	2019-06-26	LOWES #03321*	38.37	CAD	38.37	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5200	Home Supply Warehouse	**MORE**  EASEL BACK PICTURE HANGING STRIPS
LONG-TERM CARE HOMES & SERVICES	5286-261	2019-06-26	2019-06-26	DOLLARAMA # 230	18.14	CAD	18.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5310	Discount Stores	PROGRAM SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5287-473	2019-06-27	2019-06-27	WWW.CANADIANTIRE.CA	-25.41	CAD	-25.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5200	Home Supply Warehouse	ITEM NEVER PICKED UP
LONG-TERM CARE HOMES & SERVICES	5287-474	2019-06-26	2019-06-27	SHOPPERSDRUGMART0862	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5912	"Drug Stores, Pharmacies"	PROGRAM SUPPLIES
					"1,219.25"	CAD	"1,219.25"	CAD							
"PARKS, FORESTRY & RECREATION"	5270-205	2019-06-04	2019-06-05	BRAFASCO / ETOBICOKE	46.62	CAD	46.62	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5272-446	2019-06-07	2019-06-07	JJ DOWNS INDUSTRIAL	508.50	CAD	508.50	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5272-447	2019-06-06	2019-06-06	WATER AND ICE NORTH AM	"1,321.35"	CAD	"1,321.35"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5275-169	2019-06-11	2019-06-11	WATER AND ICE NORTH AM	"1,225.30"	CAD	"1,225.30"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5277-351	2019-06-12	2019-06-13	BRAFASCO / ETOBICOKE	23.51	CAD	23.51	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5277-352	2019-06-13	2019-06-13	WATER AND ICE NORTH AM	"1,322.88"	CAD	"1,322.88"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5277-353	2019-06-13	2019-06-13	METRO POOL SERVICES LI	921.40	CAD	921.40	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5278-127	2019-06-15	2019-06-15	THE HOME DEPOT #7114	8.14	CAD	8.14	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	**MORE**  NUTS
"PARKS, FORESTRY & RECREATION"	5278-128	2019-06-15	2019-06-15	THE POOL SUPPLY CENTRE	146.79	CAD	146.79	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5278-129	2019-06-15	2019-06-15	THE POOL SUPPLY CENTRE	366.97	CAD	366.97	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5279-102	2019-06-15	2019-06-17	CDN TIRE STORE #00242	90.39	CAD	90.39	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5280-154	2019-06-18	2019-06-18	WATER AND ICE NORTH AM	"1,333.15"	CAD	"1,333.15"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5282-399	2019-06-20	2019-06-20	BRAFASCO / ETOBICOKE	46.12	CAD	46.12	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5282-400	2019-06-20	2019-06-20	WATER AND ICE NORTH AM	"1,341.31"	CAD	"1,341.31"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5287-475	2019-06-27	2019-06-27	WATER AND ICE NORTH AM	"1,175.20"	CAD	"1,175.20"	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5287-476	2019-06-26	2019-06-27	METRO POOL SERVICES LI	63.50	CAD	63.50	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	PLUMBING SUPPLIES
					"9,941.13"	CAD	"9,941.13"	CAD							
TORONTO WATER	5284-151	2019-06-24	2019-06-24	APPLE STORE #R333	73.45	CAD	73.45	CAD	4804	WIRELESS DEVICES	TW2005	D&C: DIRECTOR'S OFFICE	5732	Electronic Sales	LIGHTNING CABLE
					73.45	CAD	73.45	CAD							
TORONTO WATER	5282-401	2019-06-20	2019-06-20	ATLAS TOOLS & MACHINER	260.95	CAD	260.95	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	"TECH POUCH, COMPACT ORGANISER, BOSCH SDS"
TORONTO WATER	5286-262	2019-06-25	2019-06-26	BILL S ELECTRIC SALES	372.90	CAD	372.90	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	FAN MOTOR FOR CARLINGVIEW PS
TORONTO WATER	5287-477	2019-06-25	2019-06-27	PACIFIC FASTENERS (198	19.78	CAD	19.78	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	HEX CAP FOR CARLINGVIEW PS
TORONTO WATER	5287-478	2019-06-26	2019-06-27	CDN TIRE STORE #00070	175.09	CAD	175.09	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	LAMPS AND SOCKETS SET FOR TRUCK 067026
TORONTO WATER	5287-479	2019-06-26	2019-06-27	CDN TIRE STORE #00070	338.95	CAD	338.95	CAD	2715	PAINT SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	PAINT SUPPLIES FOR SUNNYSIDE PS
					"1,167.67"	CAD	"1,167.67"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5284-152	2019-06-24	2019-06-24	DOLLARAMA # 213	13.62	CAD	13.62	CAD	4995	OTHER EXPENSES	C01233	APPLICATION CENTRE	5310	Discount Stores	"PLASTIC PITCHERS, CANDY - PRIDE EVENT"
EMPLOYMENT & SOCIAL SERVICES	5284-153	2019-06-24	2019-06-24	RCSS 1077	30.45	CAD	30.45	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	"FRYUTS,VEGGIE PLATTER-EMPLOYEE RECOGNITION EVENT"
EMPLOYMENT & SOCIAL SERVICES	5284-154	2019-06-24	2019-06-24	FOOD BASICS #672	19.78	CAD	19.78	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	"FRUIT, VEGETABLES, FREEZER POPS - DIVERSITY EVENT"
EMPLOYMENT & SOCIAL SERVICES	5284-155	2019-06-24	2019-06-24	METRO #786	169.47	CAD	169.47	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	"SANDWICH PLATER, WRAP PLATTERS-EMPLOYMENT RECOGNITION EVENT"
					233.32	CAD	233.32	CAD							
TORONTO PARAMEDIC SERVICES	5272-448	2019-06-06	2019-06-06	KING CITY TRAILERS & T	"1,194.97"	CAD	"1,194.97"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B46810	BNICE - NON-SALARY	5533	"Automotive Parts, Accessories Stores"	"WEIGHT DISTRIBUTION, HANGER BRACKETS, SAFETY CHAINS/HOOKS"
TORONTO PARAMEDIC SERVICES	5276-204	2019-06-11	2019-06-12	CDN TIRE STORE #00654	67.72	CAD	67.72	CAD	3020	M & E - COMMUNICATIONS	B46810	BNICE - NON-SALARY	5200	Home Supply Warehouse	CORDLESS PHONE
TORONTO PARAMEDIC SERVICES	5285-189	2019-06-25	2019-06-25	MOUNTAIN EQUIPMENT CO-	633.40	CAD	633.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46810	BNICE - NON-SALARY	5655	"Sports Apparel, Riding Apparel Stores"	DUFFEL KIT BAGS
TORONTO PARAMEDIC SERVICES	5286-263	2019-06-25	2019-06-26	CDN TIRE STORE #00192	76.73	CAD	76.73	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46810	BNICE - NON-SALARY	5200	Home Supply Warehouse	KIT RUBBERMAIDS
					"1,972.82"	CAD	"1,972.82"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5277-354	2019-06-13	2019-06-13	CDN TIRE STORE #00192	192.09	CAD	192.09	CAD	3050	M & E - KITCHEN	F01322	ROBERTSON HOUSE-DIETARY SERV	5200	Home Supply Warehouse	M & E - KITCHEN
					192.09	CAD	192.09	CAD							
FACILITIES MANAGEMENT	5275-170	2019-06-10	2019-06-11	SAFETY MEDIA INC-TERMI	537.11	CAD	537.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61522532	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	OUTDOOR FIRE SAFETY PLAN BOX
FACILITIES MANAGEMENT	5285-190	2019-06-24	2019-06-25	THE HOME DEPOT #7080	28.23	CAD	28.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61523306	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  TROWEL
FACILITIES MANAGEMENT	5294-185	2019-06-19	2019-06-19	METAL SUPERMARKETS (NO	185.32	CAD	185.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61503007	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5051	Metal Service Centers and Offices	ANGLE IRON
					750.66	CAD	750.66	CAD							
CITY CLERKS OFFICE	5279-103	2019-06-17	2019-06-17	IMPERIAL ENGRAVERS	105.32	CAD	105.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	5999	Miscellaneous and Specialty Retail Store	KEY TO THE CITY PLAQUE ENGRAVING - TORONTO RAPTORS
CITY CLERKS OFFICE	5294-186	2019-06-19	2019-06-19	TDSB PERMIT UNIT	797.52	CAD	797.52	CAD	4830	PERMIT & LICENSE FEES	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	8211	"Schools, Elementary and Secondary"	PERMIT FEE FOR RECEPTION AND BACKUP FACILITY FOR DANFORTH TRAGEDY CEREMONY
					902.84	CAD	902.84	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5276-205	2019-06-12	2019-06-12	HEALTHY PLANET STOCKYA	20.36	CAD	20.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	MH MUS GIBSON HOUSE PROGRAMMING	5499	Miscellaneous Food Stores - Convenience	FOOD FOR PROGRAM
ECONOMIC DEVELOPMENT & CULTURE	5277-355	2019-06-13	2019-06-13	LOBLAWS #1010	18.06	CAD	18.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	MH MUS GIBSON HOUSE PROGRAMMING	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM
