Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4955-354	2018-04-05	2018-04-05	LEN S MILL STORE	68.79	CAD	68.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PRGM SUPPORT	5949	"Fabric, Needlework, Piece Goods, and Sew"	SEWING PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4960-389	2018-04-13	2018-04-13	PRICE CHOPPER 7984QPS	35.84	CAD	35.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08935	JENNER J MARIE CC-INSTRL	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4960-390	2018-04-12	2018-04-12	ROGERS *CBL30329330306	101.08	CAD	101.08	CAD	4441	CONTRACTED SERVICES - CABLE TV	P12148	JENNER J MARIE CC-PRGM SUPPORT	4899	Cable and Other Pay Television Services	MONTHLY CABLE SERVICE FEE	
"PARKS, FORESTRY & RECREATION"	4965-437	2018-04-20	2018-04-20	FOOD BASICS #672	40.37	CAD	40.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08935	JENNER J MARIE CC-INSTRL	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4968-225	2018-04-23	2018-04-24	WAL-MART #1139	39.40	CAD	39.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"PHONE CORDS, MUFFIN PAPER"	
"PARKS, FORESTRY & RECREATION"	4973-380	2018-04-26	2018-04-26	DOLLARAMA # 213	23.84	CAD	23.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03391	SPECIAL EVENTS - CITY WIDE YOUTH	5310	Discount Stores	DIPLOMA FRAMES FOR YOUTH WEEK EVENT	
					621.06	CAD	621.06	CAD								
"PARKS, FORESTRY & RECREATION"	4973-381	2018-04-26	2018-04-26	TM- BLUE JAYS BASEBALL	760.50	CAD	760.50	CAD	4118	TICKETS AND ADMISSION FEES	P13376	SUMMER CAMPS - KEN COX CC	7922	Theatrical Producers (except Motion Pict	CAMP TRIP DEPOSIT FOR AUG 8	
					760.50	CAD	760.50	CAD								
EMPLOYMENT & SOCIAL SERVICES	4958-170	2018-04-10	2018-04-10	FRESHCO #9781	24.90	CAD	24.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01208	BEACHES  ADMIN	5411	"Grocery Stores, Supermarkets"	"REFRESHMENT FOR ""LET'S TALK EVENT"""	
EMPLOYMENT & SOCIAL SERVICES	4967-124	2018-04-20	2018-04-23	CDN TIRE STORE #00654	6.31	CAD	6.31	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01208	BEACHES  ADMIN	5200	Home Supply Warehouse		
					31.21	CAD	31.21	CAD								
"PARKS, FORESTRY & RECREATION"	4955-355	2018-04-06	2018-04-06	AMAZON *MARKETPLCE CA	14.99	CAD	14.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	4816	Computer Network/Information Services	GOAL TARGET	
"PARKS, FORESTRY & RECREATION"	4955-356	2018-04-06	2018-04-06	AMAZON *MARKETPLCE CA	141.25	CAD	141.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	4816	Computer Network/Information Services	"AGILITY CONES, VOLLEY NET, KICK TRAINER"	
"PARKS, FORESTRY & RECREATION"	4958-171	2018-04-11	2018-04-11	AMAZON *MARKETPLCE CA	180.61	CAD	180.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	4816	Computer Network/Information Services	AGILITY POLES	
"PARKS, FORESTRY & RECREATION"	4965-438	2018-04-18	2018-04-19	7 STAR BILLIARDS AND G	969.54	CAD	969.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12583	CARMINE STEFANO CC - SOCIAL PRGM YOUTH	5941	Sporting Goods Stores	MOVING BILLARDS	
"PARKS, FORESTRY & RECREATION"	4965-439	2018-04-19	2018-04-19	NOFRILLS SHERIFFS 270	17.46	CAD	17.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12583	CARMINE STEFANO CC - SOCIAL PRGM YOUTH	5411	"Grocery Stores, Supermarkets"	LEADERSHIP PROGRAM SUPPLIES	
					"1,323.85"	CAD	"1,323.85"	CAD								
"PARKS, FORESTRY & RECREATION"	4952-93	2018-04-03	2018-04-03	ROMA FENCE LTD	862.00	CAD	862.00	CAD	3015	M & E - GROUNDS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	FENCE SUPPLIES	
					862.00	CAD	862.00	CAD								
"PARKS, FORESTRY & RECREATION"	4958-172	2018-04-10	2018-04-10	NOFRILLS LUCIANO S #34	7.64	CAD	7.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ACTIVE 8 - COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4963-160	2018-04-17	2018-04-17	NOFRILLS LUCIANO S #34	25.32	CAD	25.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ACTIVE 8 COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4965-440	2018-04-19	2018-04-19	WAL-MART # 3031	131.68	CAD	131.68	CAD	2610	KITCHEN SUPPLIES	P10154	JOHN INNES-PRGM SUPPORT	5310	Discount Stores	"FLATWARES, KITCHEN TOWELS"	
"PARKS, FORESTRY & RECREATION"	4968-226	2018-04-24	2018-04-24	NOFRILLS LUCIANO S #34	20.03	CAD	20.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ACTIVE 8 COOKING SUPPLIES	
					184.67	CAD	184.67	CAD								
"PARKS, FORESTRY & RECREATION"	4958-173	2018-04-09	2018-04-10	CDN TIRE STORE #00273	771.79	CAD	771.79	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00068	S-CENTRAL-PRUNING/REMOVAL	5200	Home Supply Warehouse	LIFE JACKETS STRING INFLATE	
					771.79	CAD	771.79	CAD								
LONG TERM CARE HOMES & SERVICES	4960-391	2018-04-13	2018-04-13	RELAY 4834	45.20	CAD	45.20	CAD	2670	UNIFORMS	D3L061	WESBURN MAINTENANCE	5499	Miscellaneous Food Stores - Convenience	LONG SLEEVE UNIFORM SHIRTS	
LONG TERM CARE HOMES & SERVICES	4976-368	2018-04-29	2018-04-30	THE HOME DEPOT #7239	153.17	CAD	153.17	CAD	2715	PAINT SUPPLIES	D3L061	WESBURN MAINTENANCE	5200	Home Supply Warehouse	**MORE**  DRYWL TAPE	
					198.37	CAD	198.37	CAD								
"PARKS, FORESTRY & RECREATION"	4957-119	2018-04-09	2018-04-09	TUCKERS POTTERY SUPPLI	343.52	CAD	343.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06301	SH ARMSTRONG-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	POTTERY PRGM - CLAY	
"PARKS, FORESTRY & RECREATION"	4958-181	2018-04-10	2018-04-10	DOLLARAMA # 599	121.76	CAD	121.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06301	SH ARMSTRONG-ARTS-VISL/PERF	5310	Discount Stores	"SEWING SCISSORS, PINS, WIPES, MARKERS"	
"PARKS, FORESTRY & RECREATION"	4958-182	2018-04-10	2018-04-10	DOLLAR TREE #40159	55.09	CAD	55.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06301	SH ARMSTRONG-ARTS-VISL/PERF	5331	Variety Stores	"APRONS, CANVAS BOARDS"	
"PARKS, FORESTRY & RECREATION"	4958-183	2018-04-10	2018-04-10	SHOPPERS DRUG MART #08	146.90	CAD	146.90	CAD	4805	POSTAGE	P13195	LOCATION SUPPORT - SILVERBIRCH BOATHOUSE	7399	Business Services - Not Elsewhere Classi	REGISTERED MAIL TO SBBH PATRONS	
"PARKS, FORESTRY & RECREATION"	4958-184	2018-04-10	2018-04-10	DESERRES	42.92	CAD	42.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06301	SH ARMSTRONG-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPPLIES	
					710.19	CAD	710.19	CAD								
"PARKS, FORESTRY & RECREATION"	4963-164	2018-04-17	2018-04-17	COSTCO WHOLESALE W524	222.04	CAD	222.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PRGM SUPPORT	5300	Wholesale Clubs	SPRING LUNCHEON SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4963-165	2018-04-17	2018-04-17	FOOD BASICS #689	28.62	CAD	28.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR LOUNGE	
"PARKS, FORESTRY & RECREATION"	4964-217	2018-04-17	2018-04-18	AMAZING PARTY & COSTUM	52.26	CAD	52.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08499	THISTLETOWN SC-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	DECORATIONS FOR SPECIAL EVENTS	
"PARKS, FORESTRY & RECREATION"	4967-132	2018-04-22	2018-04-23	WAL-MART # 5742	15.15	CAD	15.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR THE LOUNGE	
					318.07	CAD	318.07	CAD								
"PARKS, FORESTRY & RECREATION"	4952-98	2018-04-03	2018-04-03	NOFRILLS JOSEPHS 730	24.93	CAD	24.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	"ORGANIC MILK, SAUERKRAUT"	
"PARKS, FORESTRY & RECREATION"	4953-144	2018-04-04	2018-04-04	AMAZON *MARKETPLCE CA	73.34	CAD	73.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	4816	Computer Network/Information Services	"HOSE EXTENSION, LIGHT WEIGHT HOSE"	
"PARKS, FORESTRY & RECREATION"	4955-377	2018-04-06	2018-04-06	AMAZON *MARKETPLCE CA	51.97	CAD	51.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	4816	Computer Network/Information Services	PORTABLE PLANT RACK	
"PARKS, FORESTRY & RECREATION"	4958-185	2018-04-10	2018-04-10	NOFRILLS JOSEPHS 730	82.66	CAD	82.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	"SQUASH, GREEN PEPPERS, ONIONS"	
"PARKS, FORESTRY & RECREATION"	4968-231	2018-04-24	2018-04-24	NOFRILLS JOSEPHS 730	66.78	CAD	66.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	"OLIVE OIL, ORGANIC MILK, PEPPERS"	
"PARKS, FORESTRY & RECREATION"	4972-196	2018-04-24	2018-04-25	WAL-MART #3106	224.36	CAD	224.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	"THERMOMETERS, CAN OPENER, SPATULA"	
"PARKS, FORESTRY & RECREATION"	4973-400	2018-04-26	2018-04-26	STAPLES.CA	108.47	CAD	108.47	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	5943	"Office, School Supply, and Stationery St"	DRUM/CARTRIDGE	
					632.51	CAD	632.51	CAD								
TORONTO PARAMEDIC SERVICES	4956-103	2018-04-06	2018-04-06	ROUGE VALLEY HEALTH	16.00	CAD	16.00	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMMUNICATION CENTRE OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING	
					16.00	CAD	16.00	CAD								
"PARKS, FORESTRY & RECREATION"	4957-120	2018-04-09	2018-04-09	CANADA COMPUTERS #12	71.17	CAD	71.17	CAD	3410	COMPUTERS - HARDWARE	P00271	E-SOUTH1-TURF&HORT	5734	Computer Software Stores	HDMI CABLE	
"PARKS, FORESTRY & RECREATION"	4957-121	2018-04-09	2018-04-09	STAPLES STORE #159	30.10	CAD	30.10	CAD	3410	COMPUTERS - HARDWARE	P00271	E-SOUTH1-TURF&HORT	5943	"Office, School Supply, and Stationery St"	COMPUTER OPTICAL MOUSE	
"PARKS, FORESTRY & RECREATION"	4957-122	2018-04-09	2018-04-09	HAWKEX SALES	958.24	CAD	958.24	CAD	3099	GENERAL EQUIPMENT	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	LITTER BAG FRAMES	
					"1,059.51"	CAD	"1,059.51"	CAD								
"PARKS, FORESTRY & RECREATION"	4955-378	2018-04-05	2018-04-05	BEST BUY CANADA #931	233.90	CAD	233.90	CAD	3410	COMPUTERS - HARDWARE	P00271	E-SOUTH1-TURF&HORT	5732	Electronic Sales	MONITORS	
"PARKS, FORESTRY & RECREATION"	4964-218	2018-04-18	2018-04-18	HAWKEX SALES	616.75	CAD	616.75	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	LITTLE PICKERS	
					850.65	CAD	850.65	CAD								
"PARKS, FORESTRY & RECREATION"	4960-407	2018-04-13	2018-04-13	CUSTOM DOOR & LOCK SER	300.90	CAD	300.90	CAD	2730	LOCKS	P00548	S-EAST 1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	PAD LOCKS	
"PARKS, FORESTRY & RECREATION"	4961-100	2018-04-11	2018-04-13	JACK WATSON SPORTS INC	259.84	CAD	259.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00548	S-EAST 1-TURF&HORT	5941	Sporting Goods Stores	PICKLEBALL NET	
"PARKS, FORESTRY & RECREATION"	4967-133	2018-04-20	2018-04-23	CDN TIRE STORE #00654	790.95	CAD	790.95	CAD	2110	PARTS - FURNITURE & FIXTURES	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	FRIDGES	
					"1,351.69"	CAD	"1,351.69"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4955-379	2018-04-05	2018-04-05	TIM HORTONS 2010 QTH	156.69	CAD	156.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5814	Quick Payment Service - Fast-Food Restau	FOOD FOR TORONTO FIRE SERVICE ORIENTATION	
EMPLOYMENT & SOCIAL SERVICES	4955-380	2018-04-04	2018-04-05	TORONTO PUBLIC LIBRARY	762.75	CAD	762.75	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C11200	OW PROGRAM SUPPORT	7911	"Dance Halls, Schools, and Studios"		
EMPLOYMENT & SOCIAL SERVICES	4957-123	2018-04-09	2018-04-09	MARIGOLDS AND ONIONS	"1,076.62"	CAD	"1,076.62"	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5811	Caterers	FPPD FOR PAYE	
EMPLOYMENT & SOCIAL SERVICES	4957-124	2018-04-09	2018-04-09	MARIGOLDS AND ONIONS	"1,329.66"	CAD	"1,329.66"	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5811	Caterers	FOOD FOR PAYE	
EMPLOYMENT & SOCIAL SERVICES	4973-401	2018-04-26	2018-04-26	A LA CARTE KITCHEN INC	588.39	CAD	588.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5811	Caterers	FOOD FOR LGBTQ NETWORKS WORKSHOP	
					"3,914.11"	CAD	"3,914.11"	CAD								
"PARKS, FORESTRY & RECREATION"	4958-186	2018-04-10	2018-04-10	ACE REFRIGERATION PROD	"1,582.00"	CAD	"1,582.00"	CAD	4502	C. SRV - DRAINAGE	P00148	TORONTO ISLANDS-PRGM SUPPORT	1731	Electrical Contractors	SERVICE	
"PARKS, FORESTRY & RECREATION"	4959-205	2018-04-10	2018-04-11	CDN TIRE STORE #00182	193.11	CAD	193.11	CAD	3099	GENERAL EQUIPMENT	P00148	TORONTO ISLANDS-PRGM SUPPORT	5200	Home Supply Warehouse	"BUFFER MACHINE, SAND PADS"	
"PARKS, FORESTRY & RECREATION"	4962-108	2018-04-16	2018-04-16	DULUX PAINTS #8613	655.52	CAD	655.52	CAD	2715	PAINT SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	5231	"Glass, Paint, Wallpaper Stores"	PAINT AND PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4972-197	2018-04-25	2018-04-25	LOWES #02633*	"1,414.32"	CAD	"1,414.32"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00134	TORONTO ISLANDS-PARKS EQP MNT/REP	5200	Home Supply Warehouse	**MORE**  MARATHON 25 AR DUAL BROWN	
"PARKS, FORESTRY & RECREATION"	4972-198	2018-04-25	2018-04-25	PRINCESS AUTO #36	608.47	CAD	608.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00148	TORONTO ISLANDS-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"ACETONE, HOOKS, AIR GUN/GAUGE, CHISEL TIP"	
					"4,453.42"	CAD	"4,453.42"	CAD								
"PARKS, FORESTRY & RECREATION"	4955-381	2018-04-04	2018-04-05	CTF SUPPLY (11)	22.77	CAD	22.77	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	FLAT SOCKET CAP 18.8 8-32X1	
"PARKS, FORESTRY & RECREATION"	4960-408	2018-04-12	2018-04-12	CTF SUPPLY (11)	267.54	CAD	267.54	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	EPCON CONCRETE ADHESIVE ANCHOR	
					290.31	CAD	290.31	CAD								
PUBLIC HEALTH	4953-145	2018-04-04	2018-04-04	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4953-146	2018-04-04	2018-04-04	TORONTO PARKING AUTHOR	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-382	2018-04-05	2018-04-05	TORONTO PARKING AUTHOR	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-383	2018-04-05	2018-04-05	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-384	2018-04-06	2018-04-06	TORONTO PARKING AUTHOR	1.25	CAD	1.25	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-385	2018-04-06	2018-04-06	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-386	2018-04-06	2018-04-06	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4955-387	2018-04-06	2018-04-06	TORONTO PARKING AUTHOR	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4957-125	2018-04-09	2018-04-09	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4962-109	2018-04-16	2018-04-16	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4965-459	2018-04-20	2018-04-20	TORONTO PARKING AUTHOR	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4965-460	2018-04-20	2018-04-20	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4967-134	2018-04-23	2018-04-23	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4972-199	2018-04-25	2018-04-25	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4973-402	2018-04-26	2018-04-26	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4973-403	2018-04-26	2018-04-26	TORONTO PARKING AUTHOR	1.25	CAD	1.25	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4973-404	2018-04-27	2018-04-27	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4973-405	2018-04-27	2018-04-27	TORONTO PARKING AUTHOR	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4976-381	2018-04-30	2018-04-30	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4976-382	2018-04-30	2018-04-30	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
					28.50	CAD	28.50	CAD								
EMPLOYMENT & SOCIAL SERVICES	4952-99	2018-04-03	2018-04-03	STAPLES BUSINESS DEPOT	40.66	CAD	40.66	CAD	2010	STATIONERY AND OFFICE SUPPLIES	C01203	LESMILL ADMIN	5943	"Office, School Supply, and Stationery St"	GLUE DOTS ADHESIVES FOR FAIR PASS PROJECT TEAM - TRANSIT FARE EQUITY PREPARATION MATERIALS	
EMPLOYMENT & SOCIAL SERVICES	4953-147	2018-04-03	2018-04-04	MICHAELS #3949	55.29	CAD	55.29	CAD	2010	STATIONERY AND OFFICE SUPPLIES	C01203	LESMILL ADMIN	5945	"Game, Toy, and Hobby Shops"	GLUE DOTS ADHESIVES FOR FAIR PASS PROJECT TEAM - TRANSIT FARE EQUITY PREPARATION MATERIALS	
EMPLOYMENT & SOCIAL SERVICES	4959-206	2018-04-10	2018-04-11	STAPLES.CA	135.71	CAD	135.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01203	LESMILL ADMIN	5943	"Office, School Supply, and Stationery St"		
EMPLOYMENT & SOCIAL SERVICES	4965-461	2018-04-20	2018-04-20	FOOD BASICS #629	9.39	CAD	9.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01203	LESMILL ADMIN	5411	"Grocery Stores, Supermarkets"	ARTS CONNECTIONS GROUP REFRESHMENT	
EMPLOYMENT & SOCIAL SERVICES	4965-462	2018-04-19	2018-04-19	CAREERLIFESKILLS RESOU	62.15	CAD	62.15	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01203	LESMILL ADMIN	5192	"Books, Periodicals, and Newspapers"		
EMPLOYMENT & SOCIAL SERVICES	4973-406	2018-04-26	2018-04-26	COSTCO WHOLESALE W537	79.25	CAD	79.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01203	LESMILL ADMIN	5300	Wholesale Clubs	PERSONALITY DIMENSIONS PURCHASE	
EMPLOYMENT & SOCIAL SERVICES	4973-407	2018-04-27	2018-04-27	COSTCO WHOLESALE W537	128.52	CAD	128.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01203	LESMILL ADMIN	5300	Wholesale Clubs	PERSONALITY DIMENSIONS PURCHASE	
EMPLOYMENT & SOCIAL SERVICES	4973-408	2018-04-27	2018-04-27	PARTY CITY #2007	51.87	CAD	51.87	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01203	LESMILL ADMIN	5947	"Card, Gift, Novelty, and Souvenir Shops"		
EMPLOYMENT & SOCIAL SERVICES	4973-409	2018-04-26	2018-04-26	CAREERLIFESKILLS RESOU	127.80	CAD	127.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01203	LESMILL ADMIN	5192	"Books, Periodicals, and Newspapers"		
EMPLOYMENT & SOCIAL SERVICES	4973-410	2018-04-26	2018-04-26	WAL-MART #3159	26.10	CAD	26.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01203	LESMILL ADMIN	5411	"Grocery Stores, Supermarkets"	PERSONALITY DIMENSIONS PURCHASE	
					716.74	CAD	716.74	CAD								
LONG TERM CARE HOMES & SERVICES	4952-100	2018-04-02	2018-04-03	WALMART.CA	33.87	CAD	33.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D6C500	CSS-KIPLING ACRES-DC	5310	Discount Stores	MISC RESIDENT ITEMS	
