Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	4578-133	2017-05-29	2017-05-30	HITCH CITY	492.68	CAD	492.68	CAD	3099	GENERAL EQUIPMENT	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	5533	"Automotive Parts, Accessories Stores"	POWERED DRIVE TONGUE JACK	
TORONTO WATER	4578-134	2017-05-29	2017-05-30	LOCK-UP SERVICES	105.42	CAD	105.42	CAD	2730	LOCKS	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	7299	Other Services (Not Elsewhere Classified	WALL MOUNT KEY STORAGE AND HOOKS KEY CAB	
					"1,069.50"	CAD	959.74	CAD								
							80.17	USD								
TORONTO WATER	4535-303	2017-04-30	2017-05-01	DOLLARAMA # 834	13.56	CAD	13.56	CAD	2575	ELECTRICAL SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5310	Discount Stores	LIGHTBULBS	
TORONTO WATER	4546-227	2017-05-06	2017-05-08	SHERWIN WILLIAMS 76894	232.98	CAD	232.98	CAD	2715	PAINT SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  SW CS 4'-8' EXT POLE	
TORONTO WATER	4573-176	2017-05-23	2017-05-25	THE HOME DEPOT #7012	308.43	CAD	308.43	CAD	2715	PAINT SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	"**MORE**  PSG2""A BRUSH"	
TORONTO WATER	4573-177	2017-05-23	2017-05-25	THE HOME DEPOT #7012	144.73	CAD	144.73	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	**MORE**  CEDARMLCH	
TORONTO WATER	4574-216	2017-05-25	2017-05-26	REAL CANADIAN WHOLESAL	203.08	CAD	203.08	CAD	2610	KITCHEN SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5411	"Grocery Stores, Supermarkets"	DOORS OPEN KITCHEN SUPPLIES	
TORONTO WATER	4576-321	2017-05-25	2017-05-29	THE HOME DEPOT #7109	808.66	CAD	808.66	CAD	2710	GENERAL HARDWARE	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	**MORE**  PLSTC CHAIN	
TORONTO WATER	4576-322	2017-05-25	2017-05-29	THE HOME DEPOT #7123	422.13	CAD	422.13	CAD	2710	GENERAL HARDWARE	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	**MORE**  PLIERS	
TORONTO WATER	4576-323	2017-05-27	2017-05-29	REAL CANADIAN WHOLESAL	155.47	CAD	155.47	CAD	2610	KITCHEN SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5411	"Grocery Stores, Supermarkets"	DOORS OPEN KITCHEN SUPPLIES	
TORONTO WATER	4580-203	2017-05-30	2017-05-31	CANADIAN BEARINGS 12	263.09	CAD	263.09	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5533	"Automotive Parts, Accessories Stores"	BEARINGS & BELTS	
					"2,552.13"	CAD	"2,552.13"	CAD								
TORONTO WATER	4559-282	2017-05-11	2017-05-15	THE HOME DEPOT #7012	322.25	CAD	322.25	CAD	2531	LUMBER	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	"1/2"" ASPEN"	
TORONTO WATER	4561-126	2017-05-15	2017-05-16	ACKLANDS-GRAINGER INC	42.09	CAD	42.09	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	DISCHARGE HOSE FOR WSI TRUCK	
					364.34	CAD	364.34	CAD								
TORONTO WATER	4566-223	2017-05-17	2017-05-19	CDN TIRE STORE #00030	220.30	CAD	220.30	CAD	2401	LUBRICANTS	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	CERT 46 HYDROIL	
TORONTO WATER	4573-178	2017-05-23	2017-05-25	BUNNING SPLICING   RIG	215.29	CAD	215.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	CABLE SLINGS	
					435.59	CAD	435.59	CAD								
TORONTO WATER	4539-167	2017-05-01	2017-05-03	THE HOME DEPOT #7001	117.95	CAD	117.95	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  12 CHAIN	
					117.95	CAD	117.95	CAD								
TORONTO WATER	4569-293	2017-05-20	2017-05-23	LOWES #03096*	42.92	CAD	42.92	CAD	2531	LUMBER	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	**MORE**  2-2-8 PRM SPRC PNE FIR FS	
TORONTO WATER	4569-294	2017-05-20	2017-05-23	CDN TIRE STORE #00070	8.99	CAD	8.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	WATER NOODLE FOR EASTER FLOOD EMERGENCY	
TORONTO WATER	4573-179	2017-05-23	2017-05-25	THE HOME DEPOT #7080	25.32	CAD	25.32	CAD	2531	LUMBER	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	2X2X8SPR KD	
TORONTO WATER	4573-180	2017-05-23	2017-05-25	CDN TIRE STORE #00654	22.55	CAD	22.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	WATER NOODLE FOR EASTER FLOOD EMERGENCY	
TORONTO WATER	4576-324	2017-05-25	2017-05-29	KOTYCK BROS LIMITED	40.71	CAD	40.71	CAD	2535	PLUMBING SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	1520	General Contractors - Residential and Co	CAMLOCK	
TORONTO WATER	4576-325	2017-05-25	2017-05-29	KOTYCK BROS LIMITED	149.16	CAD	149.16	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	1520	General Contractors - Residential and Co	SEAL KIT	
TORONTO WATER	4578-135	2017-05-29	2017-05-30	FASTENAL CANADA02ONTO1	69.70	CAD	69.70	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5085	Industrial Supplies Not Elsewhere Classi	CABLE TIES	
					359.35	CAD	359.35	CAD								
TORONTO WATER	4548-124	2017-05-08	2017-05-09	CABLE CRAFT LIMITED	572.63	CAD	572.63	CAD	2130	PARTS - MOBILE EQUIPMENT	TW6015	OPS SUPPORT: DIVISONAL OPERATIONAL SERV	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS PARTS	
TORONTO WATER	4550-164	2017-05-09	2017-05-10	CABLE CRAFT LIMITED	532.14	CAD	532.14	CAD	2130	PARTS - MOBILE EQUIPMENT	TW6015	OPS SUPPORT: DIVISONAL OPERATIONAL SERV	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS PARTS	
TORONTO WATER	4559-283	2017-05-12	2017-05-15	THE HOME DEPOT #7012	85.65	CAD	85.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW6015	OPS SUPPORT: DIVISONAL OPERATIONAL SERV	5200	Home Supply Warehouse	"**MORE**  1 1/8"" AUGER"	
					"1,190.42"	CAD	"1,190.42"	CAD								
"PARKS, FORESTRY & RECREATION"	4546-228	2017-05-05	2017-05-08	BRAFASCO / ETOBICOKE	79.60	CAD	79.60	CAD	2710	GENERAL HARDWARE	P00650	W-SOUTH3-PARKS MAINT/RPRS	5085	Industrial Supplies Not Elsewhere Classi	BOLTS	
"PARKS, FORESTRY & RECREATION"	4550-165	2017-05-09	2017-05-10	NO FRILLS CHRIS STACEY	29.52	CAD	29.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00650	W-SOUTH3-PARKS MAINT/RPRS	5411	"Grocery Stores, Supermarkets"	FOOD FOR ORIENTATION DAY	
"PARKS, FORESTRY & RECREATION"	4561-127	2017-05-12	2017-05-16	LOCK UP SERVICES	66.11	CAD	66.11	CAD	2730	LOCKS	P00650	W-SOUTH3-PARKS MAINT/RPRS	7399	Business Services - Not Elsewhere Classi	KEY CUTTING	
"PARKS, FORESTRY & RECREATION"	4566-224	2017-05-17	2017-05-19	CDN TIRE STORE #00070	12.42	CAD	12.42	CAD	2710	GENERAL HARDWARE	P00650	W-SOUTH3-PARKS MAINT/RPRS	5200	Home Supply Warehouse	MIRROR	
"PARKS, FORESTRY & RECREATION"	4576-326	2017-05-26	2017-05-29	THE HOME DEPOT #7011	72.46	CAD	72.46	CAD	2730	LOCKS	P00650	W-SOUTH3-PARKS MAINT/RPRS	5200	Home Supply Warehouse	**MORE**  PADLOCK	
					260.11	CAD	260.11	CAD								
SOLID WASTE MANAGEMENT	4544-189	2017-05-04	2017-05-05	BIGFOOT CRANE COMPANY	"2,552.57"	CAD	"2,552.57"	CAD	2140	PARTS - CRANES	CSW361-16-58	SC SSRM BUNKER REHABILITATION	7394	"Equipment Rental and Leasing Services, F"	WIRELESS CRANE PACKAGE-SCA TS WIND WARNING SYSTEM	
SOLID WASTE MANAGEMENT	4544-190	2017-05-04	2017-05-05	BIGFOOT CRANE COMPANY	76.58	CAD	76.58	CAD	2140	PARTS - CRANES	CSW361-16-58	SC SSRM BUNKER REHABILITATION	7394	"Equipment Rental and Leasing Services, F"	3% PREMIUM CHARGE ON PREV TRANSACTION (4544-189)	
					"2,629.15"	CAD	"2,629.15"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4543-187	2017-05-03	2017-05-04	MICELI GARDEN CENTRE	29.40	CAD	29.40	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0082	HS-MH-EXHIBITIONS-YORK MUSEU	5947	"Card, Gift, Novelty, and Souvenir Shops"	PLANTS	
ECONOMIC DEVELOPMENT & CULTURE	4574-217	2017-05-24	2017-05-26	THE PRINTING HOUSE #73	67.80	CAD	67.80	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5999	Miscellaneous and Specialty Retail Store	EXHIBIT PANEL PRINTING	
ECONOMIC DEVELOPMENT & CULTURE	4574-218	2017-05-24	2017-05-26	THE PRINTING HOUSE #73	250.86	CAD	250.86	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5999	Miscellaneous and Specialty Retail Store	EXHIBIT PANEL PRINTING	
ECONOMIC DEVELOPMENT & CULTURE	4580-204	2017-05-30	2017-05-31	LOWES #03320*	34.49	CAD	34.49	CAD	2710	GENERAL HARDWARE	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5200	Home Supply Warehouse	**MORE**  CD 75# CLASSIC HANGER	
					382.55	CAD	382.55	CAD								
OFFICE OF EMERGENCY MANAGEMENT 	4565-194	2017-05-17	2017-05-18	THE DRAFTING CLINIC CA	757.49	CAD	757.49	CAD	4473	PRINTER MAIN	DB3000	OFFICE OF EMERGENCY MANAGEMENT	5044	"Office, Photographic, Photocopy, and Mic"	TONER CARTRIDGES FOR EOC PLOTTER	
					757.49	CAD	757.49	CAD								
"PARKS, FORESTRY & RECREATION"	4535-304	2017-04-28	2017-05-01	ANGELO'S ELECTRIC LTD	390.26	CAD	390.26	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	"TOOLS BLADE SHARPING, STOCK SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	4546-229	2017-05-04	2017-05-08	THE HOME DEPOT #7078	153.67	CAD	153.67	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  DW 25' TAPE	
"PARKS, FORESTRY & RECREATION"	4548-125	2017-05-08	2017-05-09	CANADA GLASS   MIRROR	126.74	CAD	126.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07701	GOULDING CC-OPERATIONS	5039	Construction Materials Not Elsewhere Cla	GLASS	
"PARKS, FORESTRY & RECREATION"	4566-225	2017-05-18	2017-05-19	COMMERCIAL DOOR   HARD	502.85	CAD	502.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00408	N-EAST-TURF&HORT	5072	Hardware Equipment and Supplies	VISION LITE KITS	
"PARKS, FORESTRY & RECREATION"	4566-226	2017-05-18	2017-05-19	DAYVAN	151.67	CAD	151.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07698	FLEMINGDON RC-OPERATIONS	5251	Hardware Stores	WASHROOM DOOR KIT	
"PARKS, FORESTRY & RECREATION"	4571-109	2017-05-23	2017-05-24	BERENSON INC	386.15	CAD	386.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10322	N-WEST-PRGM SUPPORT	5072	Hardware Equipment and Supplies	HARDWARE	
"PARKS, FORESTRY & RECREATION"	4571-110	2017-05-23	2017-05-24	BERNARDI BUILDING SUPP	46.90	CAD	46.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06679	ARMOUR HGTS CC-OPERATIONS	5211	"Building Materials, Lumber Stores"	"4"" CONCRETE BLOCKS"	
"PARKS, FORESTRY & RECREATION"	4574-219	2017-05-24	2017-05-26	CANADA GLASS   MIRROR	217.42	CAD	217.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07698	FLEMINGDON RC-OPERATIONS	5039	Construction Materials Not Elsewhere Cla	GLASS	
"PARKS, FORESTRY & RECREATION"	4574-220	2017-05-24	2017-05-26	CANADA GLASS   MIRROR	285.27	CAD	285.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03037	YORK MILLS-OPERATIONS	5039	Construction Materials Not Elsewhere Cla	GLASS	
"PARKS, FORESTRY & RECREATION"	4578-136	2017-05-29	2017-05-30	INTERNATIONAL COUNTERT	514.15	CAD	514.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10322	N-WEST-PRGM SUPPORT	5211	"Building Materials, Lumber Stores"	COUNTERTOP	
					"2,775.08"	CAD	"2,775.08"	CAD								
"PARKS, FORESTRY & RECREATION"	4539-168	2017-05-01	2017-05-03	YOUR DOLLAR STORE WITH	11.87	CAD	11.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11109	HERON PARK CC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4544-191	2017-05-04	2017-05-05	TDSB - PURCHASING	502.04	CAD	502.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04068	HERON PARK CC-SUMMER CAMPS	8299	Educational Services	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4544-192	2017-05-04	2017-05-05	TDSB - PURCHASING	156.53	CAD	156.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13275	SUMMER CAMPS - SC DISTRICT	8299	Educational Services	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4544-193	2017-05-04	2017-05-05	FOOD BASICS #653	38.73	CAD	38.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PARK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"SPAGHETTI, FRUIT KEBOBS"	
"PARKS, FORESTRY & RECREATION"	4550-166	2017-05-09	2017-05-10	REDLINE PROMOTIONS	166.68	CAD	166.68	CAD	4590	RENTAL - OTHER	P04068	HERON PARK CC-SUMMER CAMPS	7993	Video Amusement Game Supplies	DEPOSIT FOR BOUNCY CASTLE - JULY 27 EVENT	
"PARKS, FORESTRY & RECREATION"	4552-182	2017-05-09	2017-05-11	THE HOME DEPOT #7027	3.93	CAD	3.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11109	HERON PARK CC-SOCIAL PRGM	5200	Home Supply Warehouse	TOP 25L	
"PARKS, FORESTRY & RECREATION"	4553-200	2017-05-11	2017-05-12	FOOD BASICS #653	30.85	CAD	30.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PARK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"MINI QUICHES, CHOC CHIP COOKIES"	
"PARKS, FORESTRY & RECREATION"	4561-128	2017-05-15	2017-05-16	FOOD BASICS #653	56.81	CAD	56.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PARK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BLUEBERRY PANCAKES	
"PARKS, FORESTRY & RECREATION"	4574-221	2017-05-25	2017-05-26	DOLLARAMA # 555	40.68	CAD	40.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PARK CC-SOCIAL PRGM	5310	Discount Stores	SOCCER /BASKETBALLS	
"PARKS, FORESTRY & RECREATION"	4574-222	2017-05-25	2017-05-26	FOOD BASICS #653	76.40	CAD	76.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PARK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BROCOLLI CHEESE TORTELLINI, OREO CUPCAKES"	
					"1,084.52"	CAD	"1,084.52"	CAD								
SOLID WASTE MANAGEMENT	4550-167	2017-05-09	2017-05-10	LOWES #02632*	115.09	CAD	115.09	CAD	2710	GENERAL HARDWARE	CSW312-16-30	KEELE VALLEY LF	5200	Home Supply Warehouse	**MORE**  9-IN 5/8 TPI RECIP BLADE 5 PACK	
SOLID WASTE MANAGEMENT	4565-195	2017-05-17	2017-05-18	THORNHILL LAWN EQUIPME	"1,355.94"	CAD	"1,355.94"	CAD	3140	UNLICENSED MOBILE EQUIPMENT	CSW312-16-30	KEELE VALLEY LF	5261	Lawn and Garden Supply Stores	COMPACTOR 16 INCH	
SOLID WASTE MANAGEMENT	4569-295	2017-05-19	2017-05-23	LOWES #02632*	54.09	CAD	54.09	CAD	2715	PAINT SUPPLIES	CSW312-16-30	KEELE VALLEY LF	5200	Home Supply Warehouse	**MORE**  1-3-8 PRM SPRUCE PNE FIR FS	
					"1,525.12"	CAD	"1,525.12"	CAD								
"PARKS, FORESTRY & RECREATION"	4553-201	2017-05-11	2017-05-12	MICHAELS #3982	189.84	CAD	189.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12520	RE-SP-CANADA DAY-E CENTRAL	5945	"Game, Toy, and Hobby Shops"	CANADA DAY CRAFTS	
"PARKS, FORESTRY & RECREATION"	4553-202	2017-05-11	2017-05-12	MICHAELS #3982	134.22	CAD	134.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12520	RE-SP-CANADA DAY-E CENTRAL	5945	"Game, Toy, and Hobby Shops"	CANADA DAY CRAFTS	
"PARKS, FORESTRY & RECREATION"	4559-284	2017-05-11	2017-05-15	WMT SUPRCTR #1117	18.71	CAD	18.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12520	RE-SP-CANADA DAY-E CENTRAL	5411	"Grocery Stores, Supermarkets"	CANADA DAY CRAFTS	
"PARKS, FORESTRY & RECREATION"	4576-327	2017-05-26	2017-05-29	DOLLARAMA # 896	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12520	RE-SP-CANADA DAY-E CENTRAL	5310	Discount Stores	CANADA DAY CRAFTS	
					348.42	CAD	348.42	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4539-169	2017-05-02	2017-05-03	UBER BV	14.10	CAD	14.10	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0142	TFTDMO MKT & TRADE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4539-170	2017-05-02	2017-05-03	UBER CA MAY02 UBS4D HE	9.55	CAD	9.55	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0142	TFTDMO MKT & TRADE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4543-188	2017-05-02	2017-05-04	ARAMARK @ ROGERS CENTR	"1,355.77"	CAD	"1,355.77"	CAD	4820	BUSINESS MEETING EXPENSES	ED0170	ECONOMIC DEVELOPMENT GENERAL MANAGER	5999	Miscellaneous and Specialty Retail Store	OFF-SITE MEETING WITH STAFF	
ECONOMIC DEVELOPMENT & CULTURE	4561-129	2017-05-15	2017-05-16	UBER CA MAY15 GHD3I HE	51.38	CAD	51.38	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0142	TFTDMO MKT & TRADE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4561-130	2017-05-15	2017-05-16	UBER CA MAY15 NM7A5 HE	51.88	CAD	51.88	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0142	TFTDMO MKT & TRADE	4121	Limousines and Taxicabs	TAXIFARE	
					"1,482.68"	CAD	"1,482.68"	CAD								
LONG TERM CARE HOMES & SERVICES	4544-194	2017-05-04	2017-05-05	CANADIAN DRAPERY	152.55	CAD	152.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3B051	CASTLEVIEW WYCHWOOD-LY-OA	5714	"Drapery, Upholstery, and Window Covering"	HOOKS FOR RESIDENT PRIVACY CURTAINS & LAUNDRY BAGS	
LONG TERM CARE HOMES & SERVICES	4580-205	2017-05-30	2017-05-31	MAPLE DRAPERY   CARPET	"1,230.86"	CAD	"1,230.86"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3B061	CASTLEVIEW WYCHWOOD-MT-OA	5714	"Drapery, Upholstery, and Window Covering"	INSTALL FILM FOR HAIR SALON TO REDUCE GLARE (H&S)	
					"1,383.41"	CAD	"1,383.41"	CAD								
TORONTO WATER	4537-130	2017-05-01	2017-05-02	ROBERTSON ELECTRIC WHO	29.76	CAD	29.76	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5065	Electrical Parts and Equipment	HARDWARE	
TORONTO WATER	4546-230	2017-05-04	2017-05-08	THE HOME DEPOT #7001	13.80	CAD	13.80	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	PL PRM 825ML	
TORONTO WATER	4559-285	2017-05-11	2017-05-15	THE HOME DEPOT #7012	122.11	CAD	122.11	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  1/2 CAP	
TORONTO WATER	4559-286	2017-05-12	2017-05-15	THE HOME DEPOT #7001	4.07	CAD	4.07	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  38ODX12FPCOU	
TORONTO WATER	4574-223	2017-05-24	2017-05-26	NEXT SUPPLY	12.03	CAD	12.03	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	SHORT RING	
					181.77	CAD	181.77	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4574-224	2017-05-24	2017-05-26	CDN TIRE STORE #00182	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5200	Home Supply Warehouse	KETTLE	
					22.59	CAD	22.59	CAD								
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4535-305	2017-04-27	2017-05-01	CATERING-HART HOUSE-UO	242.50	CAD	242.50	CAD	4820	BUSINESS MEETING EXPENSES	CSW013-01-03	LONG TERM STRATEGY STUDY - PHASE 2	8220	"Colleges, Universities, Professional Sch"	MEETING VENUE: CATERING SERVICE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4550-168	2017-05-09	2017-05-10	GULLONS PRINTING	367.25	CAD	367.25	CAD	4820	BUSINESS MEETING EXPENSES	CTP811-35-09	FINAL SIX POINTS NEWSLETTER PRINT/DELIVE	2741	Miscellaneous Publishing and Printing	ART SUPPLIES FOR SIX POINT PUBLIC MEETING MURAL DE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4550-169	2017-05-09	2017-05-10	DESERRES	256.74	CAD	256.74	CAD	4820	BUSINESS MEETING EXPENSES	CTP811-35-09	FINAL SIX POINTS NEWSLETTER PRINT/DELIVE	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES FOR SIX POINT PUBLIC MEETING MURAL DE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4553-203	2017-05-10	2017-05-12	TIM HORTON'S #5556	51.60	CAD	51.60	CAD	4820	BUSINESS MEETING EXPENSES	CTP814-56-04	PUBLIC COMMUNICATION IN Y-B-Y RECON	5814	Quick Payment Service - Fast-Food Restau	CONSTRUCTION LIAISON COMMITTEE REFRESHMENTS	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4569-296	2017-05-19	2017-05-23	TDSB PERMIT UNIT	33.90	CAD	33.90	CAD	4590	RENTAL - OTHER	UR0006	HEAD OFFICE-TRANSPORTATION-CITY PLNG	8211	"Schools, Elementary and Secondary"	MEETING VENUE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4569-297	2017-05-20	2017-05-23	INTERCONTINENTAL TORON	"4,746.90"	CAD	"4,746.90"	CAD	4590	RENTAL - OTHER	UR0006	HEAD OFFICE-TRANSPORTATION-CITY PLNG	3512	Intercontinental Hotels	PUBLIC MEETING VENUE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4576-328	2017-05-26	2017-05-29	GEORGE BROWN RESIDENCE	500.00	CAD	500.00	CAD	4590	RENTAL - OTHER	WE0007	PUBLIC CONSULATION	8220	"Colleges, Universities, Professional Sch"	STATEHOLDER MEETING VENUE-DEPOSIT	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	4576-329	2017-05-26	2017-05-29	GEORGE BROWN RESIDENCE	"1,299.50"	CAD	"1,299.50"	CAD	4590	RENTAL - OTHER	WE0007	PUBLIC CONSULATION	8220	"Colleges, Universities, Professional Sch"	STATEHOLDER MEETING VENUE	
					"7,498.39"	CAD	"7,498.39"	CAD								
"PARKS, FORESTRY & RECREATION"	4543-189	2017-05-03	2017-05-04	NOFRILLS CHRIS 273	13.49	CAD	13.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5411	"Grocery Stores, Supermarkets"	SANDWICH BAGS FOR KEY TAGS	
"PARKS, FORESTRY & RECREATION"	4546-231	2017-05-05	2017-05-08	NOFRILLS ROSS 782	19.87	CAD	19.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13492	YORK CC - INSTR ARTS & GEN INT	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PRGM	
