Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4675-231	2017-08-01	2017-08-03	J  J CRAFTS	350.10 	CAD	350.10 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SPORTS CAMPS	5970	"Artist Supply Stores, Craft Shops"	CAMP CRAFTS/SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4676-248	2017-08-02	2017-08-04	WALMART.CA	142.56 	CAD	142.56 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13270	SUMMER CAMPS - MCNICOLL CC	5310	Discount Stores	FOOD SUPPLIES FOR SUMMER CAMP	
"PARKS, FORESTRY & RECREATION"	4676-249	2017-08-03	2017-08-04	BEST BUY CANADA #932	45.19 	CAD	45.19 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13270	SUMMER CAMPS - MCNICOLL CC	5732	Electronic Sales	FAN FOR COMMUNITY CENTRE	
"PARKS, FORESTRY & RECREATION"	4678-278	2017-08-02	2017-08-07	JACK WATSON SPORTS INC	691.06 	CAD	691.06 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SPORTS CAMPS	5941	Sporting Goods Stores	SPORTS EQUIPMNENT FOR SPORTS CAMP	
"PARKS, FORESTRY & RECREATION"	4678-279	2017-08-03	2017-08-07	WALMART.CA	0.01 	CAD	0.01 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13277	SUMMER CAMPS - SENECA VILLAGE CC	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4678-280	2017-08-03	2017-08-07	WALMART.CA	101.23 	CAD	101.23 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13277	SUMMER CAMPS - SENECA VILLAGE CC	5310	Discount Stores	BOARD GAMES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4678-281	2017-08-03	2017-08-07	CDN TIRE STORE #00164	96.42 	CAD	96.42 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5200	Home Supply Warehouse	CAMP TENNIS STORAGE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4678-282	2017-08-04	2017-08-07	DOLLARAMA # 650	66.95 	CAD	66.95 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5310	Discount Stores	"CAMP SUPPLIES-TABLECOVERS, SPONGES, WIPES"	
"PARKS, FORESTRY & RECREATION"	4706-244	2017-08-22	2017-08-24	WALMART.CA	102.91 	CAD	102.91 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13270	SUMMER CAMPS - MCNICOLL CC	5310	Discount Stores	"CAMP SUPPLIES-SGREDDED CHEES, MUSHROOMS, PEPPER"	
"PARKS, FORESTRY & RECREATION"	4706-245	2017-08-23	2017-08-24	FIESTA 4 KIDS INC	361.04 	CAD	361.04 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SPORTS CAMPS	7394	"Equipment Rental and Leasing Services, F"	COTTON CANDY MACHINE AND CONES	
"PARKS, FORESTRY & RECREATION"	4707-197	2017-08-22	2017-08-25	JACK WATSON SPORTS INC	85.82 	CAD	85.82 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SPORTS CAMPS	5941	Sporting Goods Stores	SPORTS EQUIPMNENT FOR SPORTS CAMP	
"PARKS, FORESTRY & RECREATION"	4707-198	2017-08-24	2017-08-25	FIESTA 4 KIDS INC	361.03 	CAD	361.03 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SPORTS CAMPS	7394	"Equipment Rental and Leasing Services, F"	COTTON CANDY MACHINE AND CONES	
"PARKS, FORESTRY & RECREATION"	4708-224	2017-08-25	2017-08-28	MICHAELS #3949	94.87 	CAD	94.87 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04655	GOULDING CC-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	FACE PAINT FOR CARNIVAL	
"PARKS, FORESTRY & RECREATION"	4708-225	2017-08-25	2017-08-28	YOUR DOLLARSTORE WITH	9.04 	CAD	9.04 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04655	GOULDING CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4708-226	2017-08-25	2017-08-28	YOUR DOLLARSTORE WITH	135.32 	CAD	135.32 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04655	GOULDING CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP SUPPLIES	
					"2,893.55 "	CAD	"2,893.55 "	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4705-152	2017-08-22	2017-08-23	AMAZON.CA	259.70 	CAD	259.70 	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SE0019	NUIT BLANCHE	4816	Computer Network/Information Services	GEOSYSTEMS LASER DISTANCE MEASURE	
ECONOMIC DEVELOPMENT & CULTURE	4705-153	2017-08-22	2017-08-23	LUCID SOFTWARE INC.	307.20 	CAD	240.00 	USD	4830	PERMIT & LICENSE FEES	SE0019	NUIT BLANCHE	5734	Computer Software Stores	RENEWAL OF CONTRACT	
					566.90 	CAD	259.70 	CAD								
							240.00 	USD								
"PARKS, FORESTRY & RECREATION"	4708-227	2017-08-26	2017-08-28	COSTCO BUSINESS CENTER	25.98 	CAD	25.98 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06941	EY CC COMPLEX-FITNESS	5300	Wholesale Clubs		
					25.98 	CAD	25.98 	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4701-306	2017-08-18	2017-08-21	CROWN TAXI	5.50 	CAD	5.50 	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	SE0003	DOORS OPEN	4121	Limousines and Taxicabs	SITE VISIT - DOORS OPEN 2018	
					5.50 	CAD	5.50 	CAD								
TORONTO WATER	4708-228	2017-08-25	2017-08-28	MOE-DRINK WAT WASTE CE	175.00 	CAD	175.00 	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW5025	BUS OP MGMT: STATEGIC PLANNING & WORKFOR	9399	Government Services - Not Elsewhere Clas	MATHEMATICS 3 TRAINING ASESSMENT FEES	
					175.00 	CAD	175.00 	CAD								
AFFORDABLE HOUSING OFFICE	4676-250	2017-08-02	2017-08-04	MANHATTAN TROPHIES LIM	163.85 	CAD	163.85 	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5941	Sporting Goods Stores	ENGRAVED PLATE FOR HOUSING EVENT	
AFFORDABLE HOUSING OFFICE	4676-251	2017-08-02	2017-08-04	MANHATTAN TROPHIES LIM	79.10 	CAD	79.10 	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5941	Sporting Goods Stores	ENGRAVED PLATE FOR HOUSING EVENT	
					242.95 	CAD	242.95 	CAD								
"PARKS, FORESTRY & RECREATION"	4673-281	2017-08-01	2017-08-02	DOLLARAMA # 182	22.04 	CAD	22.04 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-232	2017-08-01	2017-08-03	WAL-MART #3106	158.69 	CAD	158.69 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-233	2017-08-02	2017-08-03	RIPLEYS AQUARIUM	201.71 	CAD	201.71 	CAD	4118	TICKETS AND ADMISSION FEES	P04881	BROWN-SUMMER CAMPS	7998	"Aquariums, Dolphinariums, Seaquariums"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4676-252	2017-08-03	2017-08-04	RIPLEYS AQUARIUM	(28.82)	CAD	(28.82)	CAD	4118	TICKETS AND ADMISSION FEES	P04881	BROWN-SUMMER CAMPS	7998	"Aquariums, Dolphinariums, Seaquariums"	REFUND	
"PARKS, FORESTRY & RECREATION"	4678-283	2017-08-03	2017-08-07	LONGO'S IMPERIAL PLAZA	18.15 	CAD	18.15 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4682-138	2017-08-08	2017-08-09	DOLLARAMA # 719	41.67 	CAD	41.67 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	SPECIALTY SUPPLIES FOR CAMP ACTIVITIES	
"PARKS, FORESTRY & RECREATION"	4685-207	2017-08-09	2017-08-10	ONTARIO SCIENCE CENTRE	229.60 	CAD	229.60 	CAD	4118	TICKETS AND ADMISSION FEES	P04881	BROWN-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4691-288	2017-08-11	2017-08-14	LONGO'S IMPERIAL PLAZA	36.23 	CAD	36.23 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4693-153	2017-08-14	2017-08-15	AMAZON.CA	45.16 	CAD	45.16 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	4816	Computer Network/Information Services	SPECIALTY SUPPLIES FOR CAMP ACTIVITIES	
"PARKS, FORESTRY & RECREATION"	4693-154	2017-08-14	2017-08-15	DOLLARAMA # 182	65.54 	CAD	65.54 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	SPECIALTY SUPPLIES FOR CAMP ACTIVITIES	
"PARKS, FORESTRY & RECREATION"	4695-225	2017-08-14	2017-08-16	WAL-MART #3106	172.28 	CAD	172.28 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SPECIALTY SUPPLIES FOR CAMP ACTIVITIES	
"PARKS, FORESTRY & RECREATION"	4697-245	2017-08-15	2017-08-17	LONGO'S IMPERIAL PLAZA	7.89 	CAD	7.89 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4697-246	2017-08-15	2017-08-17	SOBEYS 693        QPS	3.38 	CAD	3.38 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4697-247	2017-08-16	2017-08-17	DOLLARAMA # 719	2.26 	CAD	2.26 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	FLOWER POT	
"PARKS, FORESTRY & RECREATION"	4697-248	2017-08-16	2017-08-17	DOLLARAMA #1088	5.65 	CAD	5.65 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	"BATTERIES, PENCIL SHARPENERS"	
"PARKS, FORESTRY & RECREATION"	4701-307	2017-08-18	2017-08-21	DOLLARAMA # 719	38.54 	CAD	38.54 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	"BRISTOL BOARDS, CLOTHES PINS"	
"PARKS, FORESTRY & RECREATION"	4701-308	2017-08-18	2017-08-21	LOBLAWS #1212	46.52 	CAD	46.52 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4705-154	2017-08-22	2017-08-23	THE ROYAL ONTARIO MUSE	120.00 	CAD	120.00 	CAD	4118	TICKETS AND ADMISSION FEES	P04881	BROWN-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4706-246	2017-08-22	2017-08-24	LONGO'S IMPERIAL PLAZA	21.75 	CAD	21.75 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4706-247	2017-08-23	2017-08-24	DOLLARAMA # 719	26.96 	CAD	26.96 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	SPECIALTY SUPPLIES FOR CAMP ACTIVITIES	
					"1,235.20 "	CAD	"1,235.20 "	CAD								
"PARKS, FORESTRY & RECREATION"	4673-282	2017-08-01	2017-08-02	NOFRILLS JOSEPHS 730	177.35 	CAD	177.35 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	DUFFERIN GROVE PARK FNS DINNER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4673-283	2017-08-01	2017-08-02	BASTONE HOME HARDWARE	15.00 	CAD	15.00 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5251	Hardware Stores	DUFFERIN GROVE PARK COB REPAIR SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4673-284	2017-07-31	2017-08-02	THE HOME DEPOT #7013	205.95 	CAD	205.95 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02702	WALLACE EMERSON-INSTRL-INDR	5200	Home Supply Warehouse	**MORE**  69 KEY	
"PARKS, FORESTRY & RECREATION"	4675-234	2017-08-01	2017-08-03	WAL-MART #3106	14.71 	CAD	14.71 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13460	REC SUPPORT - MACGREGOR PLAYGROUND	5411	"Grocery Stores, Supermarkets"	MACGREGOR PARK FNS EWUIPMENT REPLACEMENT	
"PARKS, FORESTRY & RECREATION"	4675-235	2017-08-02	2017-08-03	NOFRILLS JOSEPHS 730	118.89 	CAD	118.89 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	DUFFERIN GROVE PARK FNS DINNER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-236	2017-08-02	2017-08-03	RONA # 55130	61.08 	CAD	61.08 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5251	Hardware Stores	DUFFERIN GROVE PARK COB REPAIR SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-237	2017-08-03	2017-08-03	AMAZON *MARKETPLCE CA	13.99 	CAD	13.99 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09933	WALLACE EMERSON-INSTRL	4816	Computer Network/Information Services	MONITOR CABLE	
"PARKS, FORESTRY & RECREATION"	4676-253	2017-08-01	2017-08-04	VINCE GASPARRO'S MEAT	70.00 	CAD	70.00 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5422	"Freezer, Locker Meat Provisioners"	DUFFERIN GROVE PK- GRND BEEF FOR FNS DINNER	
"PARKS, FORESTRY & RECREATION"	4676-254	2017-08-02	2017-08-04	THE HOME DEPOT #7013	121.84 	CAD	121.84 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5200	Home Supply Warehouse	TM2X3	
"PARKS, FORESTRY & RECREATION"	4676-255	2017-08-02	2017-08-04	CANUCK SPORTS STUFF	155.80 	CAD	155.80 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5941	Sporting Goods Stores	VOLLEYBALL NET	
"PARKS, FORESTRY & RECREATION"	4676-256	2017-08-03	2017-08-04	NOFRILLS JOSEPHS 730	17.58 	CAD	17.58 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP PRIZES	
"PARKS, FORESTRY & RECREATION"	4676-257	2017-08-03	2017-08-04	BASTONE HOME HARDWARE	5.97 	CAD	5.97 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09933	WALLACE EMERSON-INSTRL	5251	Hardware Stores	BMX PK HOSE NOZZLE	
"PARKS, FORESTRY & RECREATION"	4676-258	2017-08-03	2017-08-04	BROADWAY CYCLE INC	28.25 	CAD	28.25 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09933	WALLACE EMERSON-INSTRL	5940	Bicycle Shops - Sales and Service	BMX BIKE BRAKE CABLE	
"PARKS, FORESTRY & RECREATION"	4676-259	2017-08-03	2017-08-04	BROADWAY CYCLE INC	39.55 	CAD	39.55 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5940	Bicycle Shops - Sales and Service	BMX BIKE TIRE CABLE	
"PARKS, FORESTRY & RECREATION"	4678-284	2017-08-03	2017-08-07	WAL-MART #3106	198.10 	CAD	198.10 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	BEVERAGES FOR DUFFERIN GROVE PK COB CAFE	
"PARKS, FORESTRY & RECREATION"	4678-285	2017-08-03	2017-08-07	WAL-MART #3106	13.44 	CAD	13.44 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	CLEANING WIPES	
"PARKS, FORESTRY & RECREATION"	4678-286	2017-08-04	2017-08-07	FRESHCO #9880	40.00 	CAD	40.00 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	HOTDOG BUNS	
"PARKS, FORESTRY & RECREATION"	4682-139	2017-08-08	2017-08-09	NOFRILLS JOSEPHS 730	163.53 	CAD	163.53 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	DUFFERIN GROVE PK- TACO INGREDIENTS	
"PARKS, FORESTRY & RECREATION"	4685-208	2017-08-08	2017-08-10	ORGANIC GARAGE - JUNCT	49.92 	CAD	49.92 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	ORGANIC SALAD	
"PARKS, FORESTRY & RECREATION"	4685-209	2017-08-08	2017-08-10	CDN TIRE STORE #00182	29.36 	CAD	29.36 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5200	Home Supply Warehouse	WASP TRAPS	
"PARKS, FORESTRY & RECREATION"	4686-259	2017-08-10	2017-08-11	NOFRILLS JOSEPHS 730	29.68 	CAD	29.68 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	DUFFERIN GROVE PK- SHRIMP FNS DINNER	
"PARKS, FORESTRY & RECREATION"	4686-260	2017-08-10	2017-08-11	FRESHCO #9880	3.94 	CAD	3.94 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	BOTTLED WATER	
"PARKS, FORESTRY & RECREATION"	4691-289	2017-08-09	2017-08-14	VINCE GASPARRO'S MEAT	69.61 	CAD	69.61 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5422	"Freezer, Locker Meat Provisioners"	DUFFERIN GROVE PK- GRND BEEF FOR FNS DINNER	
"PARKS, FORESTRY & RECREATION"	4691-290	2017-08-10	2017-08-14	FITNESS DEPOT TORONTO	107.08 	CAD	107.08 	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P09933	WALLACE EMERSON-INSTRL	5941	Sporting Goods Stores	WALLACE EMERSON FITNESS CTR-STRENGHT BAND	
"PARKS, FORESTRY & RECREATION"	4691-291	2017-08-10	2017-08-14	WAL-MART #3106	20.31 	CAD	20.31 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	COOKIE BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4691-292	2017-08-11	2017-08-14	NOFRILLS PETER'S 3926	115.45 	CAD	115.45 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	7999	Recreation Services (Not Elsewhere Class	"VANILLA EXTRT, BUTTER, POTATOES"	
"PARKS, FORESTRY & RECREATION"	4691-293	2017-08-12	2017-08-14	ULINE	270.10 	CAD	270.10 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09933	WALLACE EMERSON-INSTRL	5964	Direct Marketing - Catalog Merchants	AUTO PAPER TOWEL DISPENSER-SMOKE	
"PARKS, FORESTRY & RECREATION"	4695-226	2017-08-14	2017-08-16	THE HOME DEPOT #7013	47.45 	CAD	47.45 	CAD	2730	LOCKS	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5200	Home Supply Warehouse	KEY STORAGE	
"PARKS, FORESTRY & RECREATION"	4695-227	2017-08-15	2017-08-16	NOFRILLS JOSEPHS 730	142.60 	CAD	142.60 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	WEEKEND SPECIAL EVENT - SALAD INGREDIENTS	
"PARKS, FORESTRY & RECREATION"	4695-228	2017-08-15	2017-08-16	NOFRILLS JOSEPHS 730	13.97 	CAD	13.97 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	COOKIE BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4695-229	2017-08-15	2017-08-16	BASTONE HOME HARDWARE	1.57 	CAD	1.57 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09933	WALLACE EMERSON-INSTRL	5251	Hardware Stores	BOLTF FOR FITNESS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4695-230	2017-08-15	2017-08-16	AMAZON *MARKETPLCE CA	21.97 	CAD	21.97 	CAD	2610	KITCHEN SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	4816	Computer Network/Information Services	OVEN MITTS	
"PARKS, FORESTRY & RECREATION"	4695-231	2017-08-15	2017-08-16	JOYRIDE 150	34.93 	CAD	34.93 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	7032	Recreational and Sporting Camps	FOAM PADDING FOR HELMETS	
"PARKS, FORESTRY & RECREATION"	4697-249	2017-08-15	2017-08-17	WAL-MART #1004	23.20 	CAD	23.20 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"LEMON JUICER, IRON"	
"PARKS, FORESTRY & RECREATION"	4697-250	2017-08-15	2017-08-17	WAL-MART #3106	69.78 	CAD	69.78 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	EXTENSION CORD	
"PARKS, FORESTRY & RECREATION"	4697-251	2017-08-16	2017-08-17	NOFRILLS JOSEPHS 730	79.71 	CAD	79.71 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	HOTDOG BUNS	
"PARKS, FORESTRY & RECREATION"	4698-249	2017-08-16	2017-08-18	WAL-MART #3106	261.65 	CAD	261.65 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	COOKIE BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4698-250	2017-08-16	2017-08-18	WAL-MART #3106	71.00 	CAD	71.00 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	HOTDOG BUNS	
"PARKS, FORESTRY & RECREATION"	4698-251	2017-08-17	2017-08-18	FRESHCO #9880	20.06 	CAD	20.06 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	DUFFERIN GROVE PK- GRND BEEF FOR FNS DINNER	
"PARKS, FORESTRY & RECREATION"	4698-252	2017-08-17	2017-08-18	FOOD BASICS #846	33.83 	CAD	33.83 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	POPSICLES	
"PARKS, FORESTRY & RECREATION"	4698-253	2017-08-16	2017-08-18	WAL-MART #1004	(43.97)	CAD	(43.97)	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	REFUND ON COOKIE TRAY	
"PARKS, FORESTRY & RECREATION"	4701-309	2017-08-15	2017-08-21	VINCE GASPARRO'S MEAT	70.00 	CAD	70.00 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5422	"Freezer, Locker Meat Provisioners"	DUFFERIN GROVE PK- GRND BEEF FOR FNS DINNER	
