Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	4646-254	2017-07-12	2017-07-14	THE HOME DEPOT #7129	$58.76	CAD	$58.76	CAD	2665	PROTECTIVE CLOTHING	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	**MORE**  19L-HDBUCKET	
TORONTO WATER	4650-338	2017-07-13	2017-07-17	NEXT SUPPLY	$47.31	CAD	$47.31	CAD	2535	PLUMBING SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	PLUMBING	
TORONTO WATER	4669-299	2017-07-27	2017-07-31	CDN TIRE STORE #00150	$50.84	CAD	$50.84	CAD	2610	KITCHEN SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	KETTLE	
					$784.48	CAD	$784.48	CAD								
TORONTO WATER	4633-229	2017-07-05	2017-07-06	OWPSACSTATE	$173.92	CAD	$132.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	8398	"Organizations, Charitable and Social Ser"	COURSE PACKAGE	
TORONTO WATER	4641-129	2017-07-07	2017-07-11	CDN TIRE STORE #00209	$796.36	CAD	$796.36	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	TOOLS/HARDWARE	
TORONTO WATER	4645-225	2017-07-11	2017-07-13	CDN TIRE STORE #00209	$68.76	CAD	$68.76	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	TIRE INFLATOR / PADLOCK	
TORONTO WATER	4665-216	2017-07-26	2017-07-28	THE HOME DEPOT #7107	$73.83	CAD	$73.83	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  NUTS	
TORONTO WATER	4665-217	2017-07-27	2017-07-28	PRINCESS AUTO #36	$384.18	CAD	$384.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	EXTENSION CORDS	
					"$1,497.05"	CAD	"$1,323.13"	CAD								
							$132.00	USD								
"PARKS, FORESTRY & RECREATION"	4629-374	2017-06-30	2017-07-04	PLAYPOWER LT CANADA IN	$496.07	CAD	$496.07	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5099	Durable Goods Not Elsewhere Classified	SNO CONE DECK	
"PARKS, FORESTRY & RECREATION"	4629-375	2017-06-30	2017-07-04	PLAYPOWER LT CANADA IN	$216.96	CAD	$216.96	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5099	Durable Goods Not Elsewhere Classified	BOLT FUN WHEEL	
"PARKS, FORESTRY & RECREATION"	4646-255	2017-07-13	2017-07-14	PLAYPOWER LT CANADA IN	"$1,218.14"	CAD	"$1,218.14"	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5099	Durable Goods Not Elsewhere Classified	TRIPLE HOOP	
"PARKS, FORESTRY & RECREATION"	4650-339	2017-07-13	2017-07-17	CDN TIRE STORE #00182	$73.40	CAD	$73.40	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	GENERAL HARDWARE	
"PARKS, FORESTRY & RECREATION"	4652-130	2017-07-17	2017-07-18	PLAYPOWER LT CANADA IN	"$1,284.36"	CAD	"$1,284.36"	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5099	Durable Goods Not Elsewhere Classified	GENERAL HARDWARE	
"PARKS, FORESTRY & RECREATION"	4655-219	2017-07-19	2017-07-21	THE HOME DEPOT #7013	$166.40	CAD	$166.40	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  SPADE BIT	
"PARKS, FORESTRY & RECREATION"	4658-320	2017-07-21	2017-07-24	THE HOME DEPOT #7013	$11.25	CAD	$11.25	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	EVERBILT	
"PARKS, FORESTRY & RECREATION"	4660-114	2017-07-24	2017-07-25	ONTARIO PLASTIC FABRIC	$678.00	CAD	$678.00	CAD	4424	CONTRACTED SERVICES - GENERAL	P00898	KIPLING YD-PARKS CONSTR	5074	Plumbing and Heating Equipment	REPAIR TO CANOPIES	
					"$4,144.58"	CAD	"$4,144.58"	CAD								
TORONTO WATER	4636-343	2017-07-06	2017-07-10	CDN TIRE STORE #00654	$5.98	CAD	$5.98	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	JERRY CAN STOPPER	
TORONTO WATER	4645-226	2017-07-12	2017-07-13	ALPINE LAWN   GARDEN E	$94.69	CAD	$94.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5261	Lawn and Garden Supply Stores	GENERATOR LEGS	
					$100.67	CAD	$100.67	CAD								
TORONTO WATER	4634-248	2017-07-05	2017-07-07	STAPLES.CA	$23.73	CAD	$23.73	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5943	"Office, School Supply, and Stationery St"	STEP STOOL	
TORONTO WATER	4643-235	2017-07-11	2017-07-12	STAPLES STORE #38	$160.49	CAD	$160.49	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5943	"Office, School Supply, and Stationery St"	"FILE HANGERS, LAMINATING PAPER"	
TORONTO WATER	4646-256	2017-07-12	2017-07-14	DISCOUNT TONER INC.	$301.71	CAD	$301.71	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5732	Electronic Sales	PRINTER CARTRIDGES	
TORONTO WATER	4650-340	2017-07-13	2017-07-17	CDN TIRE STORE #00070	$44.13	CAD	$44.13	CAD	2590	EMERGENCY SERVICES SUPPLIES	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5200	Home Supply Warehouse	EMERG SUPPLIES FOR HEADHOUSE GENERATOR	
TORONTO WATER	4653-199	2017-07-18	2017-07-19	SESCO/OSSO #728	$23.32	CAD	$23.32	CAD	3080	M & E - HAND TOOLS	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5065	Electrical Parts and Equipment	WIRE STRIPPER	
TORONTO WATER	4654-234	2017-07-18	2017-07-20	BRAFASCO / ETOBICOKE	$16.14	CAD	$16.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5085	Industrial Supplies Not Elsewhere Classi	DIGER PUMP ONYX RING REPLACEMENT	
TORONTO WATER	4660-115	2017-07-24	2017-07-25	HONIG INDUSTRIAL EQUIP	$156.28	CAD	$156.28	CAD	3080	M & E - HAND TOOLS	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5969	Direct Marketing - Other Direct Marketer	RAPIDKUT BURR SET	
TORONTO WATER	4664-253	2017-07-26	2017-07-27	W.E. ENTERPRISES LTD	$12.43	CAD	$12.43	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5261	Lawn and Garden Supply Stores	EXHAUST GASKET	
TORONTO WATER	4665-218	2017-07-26	2017-07-28	BRAFASCO / ETOBICOKE	$128.97	CAD	$128.97	CAD	2710	GENERAL HARDWARE	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5085	Industrial Supplies Not Elsewhere Classi	HELICOIL KIT	
TORONTO WATER	4669-300	2017-07-28	2017-07-31	PROTEK PAINT	$68.58	CAD	$68.58	CAD	2715	PAINT SUPPLIES	TW4075	WW TREATMNT:  HUMBER TP - WORK AREA 2  L	5198	"Paints, Varnishes, and Supplies"	PAINT AND MASKING TAPE	
					$935.78	CAD	$935.78	CAD								
TORONTO WATER	4633-230	2017-07-05	2017-07-06	PRINCESS AUTO #36	$32.69	CAD	$32.69	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE	
TORONTO WATER	4636-344	2017-07-06	2017-07-10	CDN TIRE STORE #00209	$16.94	CAD	$16.94	CAD	2535	PLUMBING SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	PLUMBING	
TORONTO WATER	4646-257	2017-07-13	2017-07-14	CANADIAN BEARINGS 12	$89.84	CAD	$89.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5533	"Automotive Parts, Accessories Stores"	BEARINGS	
TORONTO WATER	4654-235	2017-07-19	2017-07-20	METAL SUPERMARKETS (SC	$37.83	CAD	$37.83	CAD	2532	STEEL	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5051	Metal Service Centers and Offices	STEEL	
					$177.30	CAD	$177.30	CAD								
"PARKS, FORESTRY & RECREATION"	4636-345	2017-07-06	2017-07-10	THE HOME DEPOT #7114	$451.82	CAD	$451.82	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	TM 3'X3' ANT	
"PARKS, FORESTRY & RECREATION"	4636-346	2017-07-06	2017-07-10	CDN TIRE STORE #00070	$282.49	CAD	$282.49	CAD	3085	M & E - AIR CONDITIONING	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	PORTABLE AIR CONDITIONER	
"PARKS, FORESTRY & RECREATION"	4636-347	2017-07-07	2017-07-10	DOLLARAMA # 836	$22.88	CAD	$22.88	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12007	OLYMPIUM-AQUATIC-INSTRL INDR	5310	Discount Stores	STATIONERY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4655-220	2017-07-19	2017-07-21	CDN TIRE STORE #00070	$914.99	CAD	$914.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	RUBBER MATS FOR CHANGEROOMS	
"PARKS, FORESTRY & RECREATION"	4658-321	2017-07-20	2017-07-24	CDN TIRE STORE #00242	$49.78	CAD	$49.78	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	VARIOUS SIGNS (ARROWS) AND HANGING TAPE	
"PARKS, FORESTRY & RECREATION"	4658-322	2017-07-21	2017-07-24	STAPLES STORE #136	$58.58	CAD	$58.58	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12007	OLYMPIUM-AQUATIC-INSTRL INDR	5943	"Office, School Supply, and Stationery St"	STATIONERY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4660-116	2017-07-21	2017-07-25	CDN TIRE STORE #00305	$599.27	CAD	$599.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	"RUBBER MATS FOR CHANGEROOMS, CABLE TIES"	
"PARKS, FORESTRY & RECREATION"	4669-301	2017-07-27	2017-07-31	AQUARIUS SCUBA DIVING	$339.00	CAD	$339.00	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5941	Sporting Goods Stores	16.1 POOL FITTING INSPECTION	
					"$2,718.81"	CAD	"$2,718.81"	CAD								
TORONTO WATER	4665-219	2017-07-26	2017-07-28	THE HOME DEPOT #7011	$319.87	CAD	$319.87	CAD	3080	M & E - HAND TOOLS	TW4085	WW TREATMNT:  HUMBER TP - WORK AREA 4  S	5200	Home Supply Warehouse	**MORE**  PLIERS DIAG	
TORONTO WATER	4665-220	2017-07-27	2017-07-28	HONIG INDUSTRIAL EQUIP	$211.54	CAD	$211.54	CAD	2710	GENERAL HARDWARE	TW4085	WW TREATMNT:  HUMBER TP - WORK AREA 4  S	5969	Direct Marketing - Other Direct Marketer	NPT PIPE TAP STRAIGHT FLUTE	
					$531.41	CAD	$531.41	CAD								
TORONTO WATER	4655-221	2017-07-19	2017-07-21	CDN TIRE STORE #00070	$188.64	CAD	$188.64	CAD	2610	KITCHEN SUPPLIES	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5200	Home Supply Warehouse	VARIOUS KITCHEN SUPPLIES	
TORONTO WATER	4662-181	2017-07-25	2017-07-26	APPLIED INDUSTRIAL TEC	$136.18	CAD	$136.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5085	Industrial Supplies Not Elsewhere Classi	V-BELTS	
					$324.82	CAD	$324.82	CAD								
"PARKS, FORESTRY & RECREATION"	4629-376	2017-06-29	2017-07-04	WAL-MART # 1151	$11.28	CAD	$11.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5310	Discount Stores	BRASS LOCK	
"PARKS, FORESTRY & RECREATION"	4631-125	2017-07-04	2017-07-05	LOBLAW SUPERMARKET #10	$76.01	CAD	$76.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM ACTIVITY	
"PARKS, FORESTRY & RECREATION"	4631-126	2017-07-04	2017-07-05	HOBBY WORLD	$476.51	CAD	$476.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4634-249	2017-07-06	2017-07-07	DOLLARAMA #1077	$16.39	CAD	$16.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5310	Discount Stores	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4636-348	2017-07-06	2017-07-10	WAL-MART # 1151	$16.93	CAD	$16.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5310	Discount Stores	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4643-236	2017-07-11	2017-07-12	RCSS WESTON 2800	$42.82	CAD	$42.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"GOLDFISH, GRAHAM CRUST"	
"PARKS, FORESTRY & RECREATION"	4645-227	2017-07-12	2017-07-13	FOOD BASICS #689	$9.57	CAD	$9.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CAMP-SUGAR, OIL"	
"PARKS, FORESTRY & RECREATION"	4646-258	2017-07-13	2017-07-14	DOLLARAMA #0978	$26.84	CAD	$26.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5310	Discount Stores	"SPOONS, LIQUID SOAP, PLATES, STOOL,"	
"PARKS, FORESTRY & RECREATION"	4646-259	2017-07-13	2017-07-14	REPTILIA INC	$363.86	CAD	$363.86	CAD	4102	ENTERTAINER AND BAND FEES	P04677	RODING-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPECIAL GUEST OF REPTILES	
"PARKS, FORESTRY & RECREATION"	4650-341	2017-07-13	2017-07-17	WAL-MART #1139	$39.52	CAD	$39.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FILE TABS, WOODEN SPOONS, BOWL SET, BUTTER, SUGAR"	
"PARKS, FORESTRY & RECREATION"	4654-236	2017-07-19	2017-07-20	NOFRILLS CARLO'S 705	$19.32	CAD	$19.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"EGGS, SUGAR, VINEGAR, CAKE MIX, FROSTING"	
"PARKS, FORESTRY & RECREATION"	4654-237	2017-07-19	2017-07-20	DOLLARAMA # 341	$24.79	CAD	$24.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5310	Discount Stores	"KINDERCAMP-PLATES, UPS, SPOONS, JARS"	
"PARKS, FORESTRY & RECREATION"	4664-254	2017-07-25	2017-07-27	RCSS WESTON 2800	$20.40	CAD	$20.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04677	RODING-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"KINDERCAMP-ENGLISH MUFFINS, MOZZARELLA CHEESE"	
"PARKS, FORESTRY & RECREATION"	4665-221	2017-07-27	2017-07-28	FAMOUS PLAYER 7406QPS	$298.00	CAD	$298.00	CAD	4118	TICKETS AND ADMISSION FEES	P04677	RODING-SUMMER CAMPS	7832	Motion Picture Theaters	MOVIE AT YORKDALE	
"PARKS, FORESTRY & RECREATION"	4669-302	2017-07-28	2017-07-31	SQ *DAVID LOWE THE BUC	$310.00	CAD	$310.00	CAD	4102	ENTERTAINER AND BAND FEES	P04677	RODING-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CAMP SPECIAL GUEST	
					"$1,752.24"	CAD	"$1,752.24"	CAD								
"PARKS, FORESTRY & RECREATION"	4634-250	2017-07-06	2017-07-07	STAPLES STORE #32	$707.49	CAD	$707.49	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4636-349	2017-07-07	2017-07-10	STAPLES STORE #32	($20.61)	CAD	($20.61)	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5943	"Office, School Supply, and Stationery St"	REFUND	
"PARKS, FORESTRY & RECREATION"	4641-130	2017-07-08	2017-07-11	CDN TIRE STORE #00427	$317.41	CAD	$317.41	CAD	3080	M & E - HAND TOOLS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	SUPPLIES FOR YARD MAINTENANCE	
"PARKS, FORESTRY & RECREATION"	4643-237	2017-07-10	2017-07-12	THE HOME DEPOT #7107	$149.25	CAD	$149.25	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  D.B.RUBBER M	
"PARKS, FORESTRY & RECREATION"	4643-238	2017-07-10	2017-07-12	THE HOME DEPOT #7107	$104.27	CAD	$104.27	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  CAN OPENER	
"PARKS, FORESTRY & RECREATION"	4643-239	2017-07-11	2017-07-12	STAPLES STORE #266	$86.31	CAD	$86.31	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4646-260	2017-07-12	2017-07-14	THE HOME DEPOT #7107	$30.24	CAD	$30.24	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	WETFILTER	
"PARKS, FORESTRY & RECREATION"	4650-342	2017-07-14	2017-07-17	THE HOME DEPOT #7107	$326.31	CAD	$326.31	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	"**MORE**  LEVEL-9"""	
"PARKS, FORESTRY & RECREATION"	4653-200	2017-07-17	2017-07-19	CDN TIRE STORE #00209	$419.55	CAD	$419.55	CAD	3050	M & E - KITCHEN	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	FRIDGE AND ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	4653-201	2017-07-17	2017-07-19	CDN TIRE STORE #00209	$567.98	CAD	$567.98	CAD	3050	M & E - KITCHEN	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	"FOLDING TABLE, STOPPERS, STORAGE BOXES"	
					"$2,688.20"	CAD	"$2,688.20"	CAD								
TORONTO WATER	4660-117	2017-07-24	2017-07-25	PAUL WOLF ELECTRIC   L	$146.97	CAD	$146.97	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5065	Electrical Parts and Equipment	CABLE/CABLE TIES	
TORONTO WATER	4669-303	2017-07-28	2017-07-31	NEDCO CTRL DIV. WESTBU	$537.63	CAD	$537.63	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5065	Electrical Parts and Equipment	CABLE	
					$684.60	CAD	$684.60	CAD								
TORONTO WATER	4629-377	2017-06-30	2017-07-04	STAPLES STORE #15	$56.91	CAD	$56.91	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5943	"Office, School Supply, and Stationery St"	"CLIPBOARDS, PHOTO"	
TORONTO WATER	4636-350	2017-07-07	2017-07-10	THE HOME DEPOT #7134	$25.97	CAD	$25.97	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	"24"" F CLEAT"	
TORONTO WATER	4664-255	2017-07-26	2017-07-27	TORBRAM ELECTRIC SUPPL	$53.70	CAD	$53.70	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL	
TORONTO WATER	4669-304	2017-07-28	2017-07-31	TORBRAM ELECTRIC SUPPL	$107.62	CAD	$107.62	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL	
					$244.20	CAD	$244.20	CAD								
TORONTO WATER	4669-305	2017-07-27	2017-07-31	THE HOME DEPOT #7001	$97.41	CAD	$97.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  3HOLE BOX	
					$97.41	CAD	$97.41	CAD								
TORONTO WATER	4645-228	2017-07-12	2017-07-13	BUNNING SPLICING   RIG	$64.05	CAD	$64.05	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	CHOKERS	
TORONTO WATER	4646-261	2017-07-12	2017-07-14	CDN TIRE STORE #00070	$91.48	CAD	$91.48	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	WIRE WHEELS / IMPACT SOCKETS	
TORONTO WATER	4653-202	2017-07-17	2017-07-19	BRAFASCO / ETOBICOKE	$10.58	CAD	$10.58	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	HEX CAP	
TORONTO WATER	4654-238	2017-07-17	2017-07-20	BUNNING SPLICING   RIG	$124.53	CAD	$124.53	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	TURNBUCKLES & CHOKERS	
TORONTO WATER	4654-239	2017-07-17	2017-07-20	BUNNING SPLICING   RIG	$60.73	CAD	$60.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	CHOKERS	
TORONTO WATER	4664-256	2017-07-24	2017-07-27	BUNNING SPLICING   RIG	$100.46	CAD	$100.46	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	SHACKLES. SLINGS	
TORONTO WATER	4665-222	2017-07-26	2017-07-28	THE HOME DEPOT #7013	$21.32	CAD	$21.32	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	BRASS 4PK	
					$473.15	CAD	$473.15	CAD								
TORONTO WATER	4636-351	2017-07-06	2017-07-10	TREE VALLEY GARDEN CEN	$226.00	CAD	$226.00	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5261	Lawn and Garden Supply Stores	PLANT REPLACEMENT	
TORONTO WATER	4636-352	2017-07-07	2017-07-10	THE HOME DEPOT #7012	$45.88	CAD	$45.88	CAD	2710	GENERAL HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	**MORE**  1X8X6 PINE S	
TORONTO WATER	4643-240	2017-07-10	2017-07-12	THE HOME DEPOT #7012	$213.23	CAD	$213.23	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	SOD ROLL PBS	
TORONTO WATER	4643-241	2017-07-10	2017-07-12	THE HOME DEPOT #7012	$128.48	CAD	$128.48	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	STR/EDG/WHT	
TORONTO WATER	4646-262	2017-07-12	2017-07-14	TREE VALLEY GARDEN CEN	$84.75	CAD	$84.75	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5261	Lawn and Garden Supply Stores	REDBUD	
TORONTO WATER	4662-182	2017-07-25	2017-07-26	EAST END GARDEN CENTRE	$62.24	CAD	$62.24	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5261	Lawn and Garden Supply Stores	403 SCARBOROUGH  RD - 50D	
					$760.58	CAD	$760.58	CAD								
TORONTO WATER	4662-183	2017-07-24	2017-07-26	SAYAL ELECTRONICS (MIS	$43.05	CAD	$43.05	CAD	2575	ELECTRICAL SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5732	Electronic Sales	VARIOUS PLUGS AND CORDS	
TORONTO WATER	4665-223	2017-07-28	2017-07-28	XYLEM CANADA	$402.28	CAD	$402.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5046	Commercial Equipment Not Elsewhere Class	PUMP MEMORY MODULE	
