Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5130-127	2018-11-27	2018-11-27	SHERWIN WILLIAMS 76875	276.18	CAD	276.18	CAD	4995	OTHER EXPENSES	P10459	SWANSEA CC-PRGM SUPPORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT
"PARKS, FORESTRY & RECREATION"	5131-142	2018-11-27	2018-11-28	SOBEYS 7383       QPS	79.66	CAD	79.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12972	ARTS - SWANSEA CRC	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES WEEK 9
"PARKS, FORESTRY & RECREATION"	5132-230	2018-11-29	2018-11-29	SOBEYS 7383       QPS	43.76	CAD	43.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10459	SWANSEA CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PRESCHOOL PARTY SNACKS
"PARKS, FORESTRY & RECREATION"	5132-231	2018-11-29	2018-11-29	MICHAELS #3990	150.17	CAD	150.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12972	ARTS - SWANSEA CRC	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES
					"1,079.55"	CAD	"1,079.55"	CAD							
"PARKS, FORESTRY & RECREATION"	5114-106	2018-11-02	2018-11-02	WAL-MART #3159	61.64	CAD	61.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5114-107	2018-11-02	2018-11-02	WAL-MART #3159	9.80	CAD	9.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLES
"PARKS, FORESTRY & RECREATION"	5119-138	2018-11-09	2018-11-12	WAL-MART #3159	34.30	CAD	34.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5121-132	2018-11-14	2018-11-14	AL PREMIUM FOOD MART	26.58	CAD	26.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5999	Miscellaneous and Specialty Retail Store	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5127-214	2018-11-21	2018-11-22	WAL-MART #3159	66.73	CAD	66.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5133-77	2018-11-30	2018-11-30	WAL-MART #3159	42.30	CAD	42.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
					241.35	CAD	241.35	CAD							
"PARKS, FORESTRY & RECREATION"	5115-99	2018-11-05	2018-11-05	REXALL POST OFFICE #69	11.30	CAD	11.30	CAD	4805	POSTAGE	P00674	W-SOUTH3-PRGM SUPPORT	9402	Postal Services - Government Only	REGISTERED LETTER
"PARKS, FORESTRY & RECREATION"	5129-85	2018-11-23	2018-11-26	CDN TIRE STORE #00070	790.98	CAD	790.98	CAD	3099	GENERAL EQUIPMENT	P00674	W-SOUTH3-PRGM SUPPORT	5200	Home Supply Warehouse	2 POWER WASHERS
					802.28	CAD	802.28	CAD							
"PARKS, FORESTRY & RECREATION"	5133-78	2018-11-30	2018-11-30	STAPLES.CA	412.40	CAD	412.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P10949	S-CENTRAL-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	"2 GUEST CHAIRS, MONITOR STAND"
					412.40	CAD	412.40	CAD							
"PARKS, FORESTRY & RECREATION"	5131-143	2018-11-27	2018-11-28	THE HOME DEPOT #7013	292.60	CAD	292.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****		5200	Home Supply Warehouse	**MORE**  12FT CORD
					292.60	CAD	292.60	CAD							
"PARKS, FORESTRY & RECREATION"	5112-210	2018-10-31	2018-11-01	FITNESS DEPOT TORONTO	85.34	CAD	85.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07742	ALBION POOL&HEALTH CLUB-PRGM SUPPORT	5941	Sporting Goods Stores	REPLACEMENT PADS
"PARKS, FORESTRY & RECREATION"	5112-211	2018-10-31	2018-11-01	THE HOME DEPOT #7114	82.42	CAD	82.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07742	ALBION POOL&HEALTH CLUB-PRGM SUPPORT	5200	Home Supply Warehouse	HEATER
"PARKS, FORESTRY & RECREATION"	5121-133	2018-11-13	2018-11-14	CDN TIRE STORE #00294	59.75	CAD	59.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07742	ALBION POOL&HEALTH CLUB-PRGM SUPPORT	5200	Home Supply Warehouse	GYM AND OFFICE SUPPLIES
					227.51	CAD	227.51	CAD							
"PARKS, FORESTRY & RECREATION"	5125-119	2018-11-20	2018-11-20	ROCCO S NO FRILLS #364	96.82	CAD	96.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COOKING CLASS AND OA GROUP
"PARKS, FORESTRY & RECREATION"	5125-120	2018-11-20	2018-11-20	COSTCO WHOLESALE W1316	212.34	CAD	212.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5300	Wholesale Clubs	SPECIAL EVENT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5126-124	2018-11-20	2018-11-21	BULK BARN FOODS #660	2.79	CAD	2.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	SUGAR
"PARKS, FORESTRY & RECREATION"	5130-128	2018-11-27	2018-11-27	T&T SUPERMARKET #016	65.86	CAD	65.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12838	RS- WELLES-COMM CTRE-PROGRAM SUPPORT	5411	"Grocery Stores, Supermarkets"	WELLESLEY COOKING CLASS AND A&I CLASS
"PARKS, FORESTRY & RECREATION"	5130-129	2018-11-27	2018-11-27	FRESHCO #9686	91.37	CAD	91.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COOKING CLASS
					469.18	CAD	469.18	CAD							
TORONTO PARAMEDIC SERVICES	5122-231	2018-11-14	2018-11-15	DELTA    0063150246240	621.39	CAD	621.39	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	B33118	CACC - TRG. UNIT	3058	Delta	AIR TRAVEL - TRAINING
					621.39	CAD	621.39	CAD							
"PARKS, FORESTRY & RECREATION"	5112-212	2018-10-31	2018-11-01	LAPRAIRIE #2594	390.98	CAD	390.98	CAD	2670	UNIFORMS	P05501	PARKS AMBASSADOR PROGRAM	5065	Electrical Parts and Equipment	BIKE UNIT GEAR
					390.98	CAD	390.98	CAD							
"PARKS, FORESTRY & RECREATION"	5126-125	2018-11-21	2018-11-21	BEST BUY CANADA #925	112.94	CAD	112.94	CAD	2130	PARTS - MOBILE EQUIPMENT	P00039	E-WEST-PRUNING/REMOVAL	5732	Electronic Sales	SCOSCHE CARMOUNT
					112.94	CAD	112.94	CAD							
"PARKS, FORESTRY & RECREATION"	5116-105	2018-11-06	2018-11-06	ALPINE LAWN & GARDEN E	277.37	CAD	277.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5261	Lawn and Garden Supply Stores	"SPARK PLUG, FILTER, SPOOL, CLUTH"
"PARKS, FORESTRY & RECREATION"	5119-156	2018-11-12	2018-11-12	HUTCHINSON FARM SUPPLY	748.60	CAD	748.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5599	"Miscellaneous Automotive, Aircraft, and"	"OIL/AIR/HYDRAU FILTER, BLADES"
"PARKS, FORESTRY & RECREATION"	5119-157	2018-11-12	2018-11-12	ALPINE LAWN & GARDEN E	360.98	CAD	360.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5261	Lawn and Garden Supply Stores	"FUEL PUMP, BASE CARB"
"PARKS, FORESTRY & RECREATION"	5120-140	2018-11-12	2018-11-13	AARON DYACK SNAP ON TO	244.14	CAD	244.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	"SOCKET, RATCHET, EXTENSION"
"PARKS, FORESTRY & RECREATION"	5122-250	2018-11-15	2018-11-15	HUTCHINSON FARM SUPPLY	610.86	CAD	610.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5599	"Miscellaneous Automotive, Aircraft, and"	"HYDRAULIC CYLINDER, SHIELD, FITTING"
"PARKS, FORESTRY & RECREATION"	5124-91	2018-11-16	2018-11-19	CDN TIRE STORE #00192	476.84	CAD	476.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5200	Home Supply Warehouse	BATTERIES
"PARKS, FORESTRY & RECREATION"	5125-138	2018-11-19	2018-11-20	GREEN TRACTORS - NOBLE	331.95	CAD	331.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5599	"Miscellaneous Automotive, Aircraft, and"	BATTERIES
"PARKS, FORESTRY & RECREATION"	5126-141	2018-11-21	2018-11-21	CHAMBERS & COOKE (1968	43.40	CAD	43.40	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	SELECTOR VALVE
"PARKS, FORESTRY & RECREATION"	5126-142	2018-11-21	2018-11-21	CHAMBERS & COOKE (1968	9.06	CAD	9.06	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	ADAPTOR
"PARKS, FORESTRY & RECREATION"	5130-153	2018-11-27	2018-11-27	ALPINE LAWN & GARDEN E	72.89	CAD	72.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	N-EAST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	"AIR SCREEN, AIR FILTER, CHAIN CATCHER"
"PARKS, FORESTRY & RECREATION"	5131-158	2018-11-27	2018-11-28	ONEIDA EQUIPMENT LTD	301.36	CAD	301.36	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	N-EAST-PRUNING/REMOVAL	5712	"Equipment, Furniture, and Home Furnishin"	"CHAIN SPROCKET COVER, REWIND STARTER, SHROUD"
"PARKS, FORESTRY & RECREATION"	5131-159	2018-11-28	2018-11-28	ALPINE LAWN & GARDEN E	213.15	CAD	213.15	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	N-EAST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	"CHAIN CATHER, AIR FILTER, CLAMPS"
					"3,690.60"	CAD	"3,690.60"	CAD							
"PARKS, FORESTRY & RECREATION"	5112-237	2018-10-31	2018-11-01	WAL-MART #1081	65.64	CAD	65.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"JELLO PUDDING, LOLIPOPS"
"PARKS, FORESTRY & RECREATION"	5116-106	2018-11-06	2018-11-06	NOFRILLS CHRIS 273	120.00	CAD	120.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"FLOUR, BUTTER, CHEESE"
"PARKS, FORESTRY & RECREATION"	5117-126	2018-11-07	2018-11-07	NOFRILLS CARLO S 705	30.54	CAD	30.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"SMARTIES, BROWNIES, EGGS"
"PARKS, FORESTRY & RECREATION"	5117-127	2018-11-07	2018-11-07	NOFRILLS CARLO S 705	34.39	CAD	34.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"VANILLA, STRAWBERRIES, PEPPERONI"
"PARKS, FORESTRY & RECREATION"	5117-128	2018-11-07	2018-11-07	NOFRILLS CARLO S 705	51.24	CAD	51.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"PARMESAN, PASTA, GROUND TURKEY"
"PARKS, FORESTRY & RECREATION"	5117-129	2018-11-07	2018-11-07	NOFRILLS CARLO S 705	77.98	CAD	77.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"TACO SHELLS, SALSA, LETTUCE"
"PARKS, FORESTRY & RECREATION"	5117-130	2018-11-07	2018-11-07	NOFRILLS PATS 1330	32.72	CAD	32.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"KOSHER CHKN, TACO SEASONING"
"PARKS, FORESTRY & RECREATION"	5118-236	2018-11-09	2018-11-09	NOFRILLS MIKE S #3490	40.38	CAD	40.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"RICE, BEANS, SALSA"
"PARKS, FORESTRY & RECREATION"	5120-141	2018-11-13	2018-11-13	RCSS 1077	11.65	CAD	11.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	PIE SHELLS
"PARKS, FORESTRY & RECREATION"	5121-156	2018-11-14	2018-11-14	NOFRILLS MIKE S #3490	77.06	CAD	77.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"SUGAR, MILK, VANILLA, COCOA"
"PARKS, FORESTRY & RECREATION"	5121-157	2018-11-14	2018-11-14	NOFRILLS MIKE S #3490	70.61	CAD	70.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"SMARTIES, CHOC CHIPS"
"PARKS, FORESTRY & RECREATION"	5121-158	2018-11-14	2018-11-14	MICHAELS #4921	204.44	CAD	204.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5945	"Game, Toy, and Hobby Shops"	ASSORTED SPRINKLES
"PARKS, FORESTRY & RECREATION"	5122-251	2018-11-16	2018-11-16	MICHAELS #3933	240.00	CAD	240.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5945	"Game, Toy, and Hobby Shops"	GINGERBREAD HOUSES
"PARKS, FORESTRY & RECREATION"	5125-139	2018-11-20	2018-11-20	NOFRILLS CHRIS 273	9.00	CAD	9.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"VAMILLA, CAKE MIX"
"PARKS, FORESTRY & RECREATION"	5125-140	2018-11-20	2018-11-20	NOFRILLS MIKE S #3490	100.54	CAD	100.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"TACO MIX, SUGAR, SALSA"
"PARKS, FORESTRY & RECREATION"	5125-141	2018-11-20	2018-11-20	NOFRILLS MIKE S #3490	38.47	CAD	38.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"MILK, SAUCE, VANILLA"
"PARKS, FORESTRY & RECREATION"	5125-142	2018-11-20	2018-11-20	LOBLAWS #1066	52.21	CAD	52.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	GRND TURKEY
"PARKS, FORESTRY & RECREATION"	5125-143	2018-11-20	2018-11-20	LOBLAWS #1066	50.09	CAD	50.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"CORN, PEAS, ONION, GRND BEEF"
"PARKS, FORESTRY & RECREATION"	5127-249	2018-11-22	2018-11-22	COSTCO WHOLESALE W1261	265.97	CAD	265.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5300	Wholesale Clubs	"CHIPS, JUICE BOXES"
"PARKS, FORESTRY & RECREATION"	5127-250	2018-11-23	2018-11-23	DOLLARAMA # 220	34.52	CAD	34.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	CANDY CANES
"PARKS, FORESTRY & RECREATION"	5127-251	2018-11-22	2018-11-22	NOFRILLS MIKE S #3490	186.23	CAD	186.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"MOLASSES, CANDY CANES, OIL"
"PARKS, FORESTRY & RECREATION"	5127-252	2018-11-22	2018-11-22	LOBLAWS #1066	84.01	CAD	84.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"GRND BEEF, PIZZA DOUGH"
"PARKS, FORESTRY & RECREATION"	5127-253	2018-11-23	2018-11-23	NOFRILLS CARLO S 705	108.65	CAD	108.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"BASIL, CHEESE, BUTTER, DOUGH"
"PARKS, FORESTRY & RECREATION"	5127-254	2018-11-23	2018-11-23	METRO #702	39.90	CAD	39.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"TEA, CAKE MIX, ICING"
					"2,026.24"	CAD	"2,026.24"	CAD							
"PARKS, FORESTRY & RECREATION"	5126-143	2018-11-16	2018-11-21	LIFTOW LTD	616.25	CAD	616.25	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12082	SOUTH-GENERAL-YARD OPERNS/STORES	5085	Industrial Supplies Not Elsewhere Classi	SWITCH REPLACEMENT
					616.25	CAD	616.25	CAD							
"PARKS, FORESTRY & RECREATION"	5117-131	2018-11-07	2018-11-07	BUSY BEE MACHINE TOOLS	429.39	CAD	429.39	CAD	3410	COMPUTERS - HARDWARE	P10447	MATTY ECKLER-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	ROUTER
"PARKS, FORESTRY & RECREATION"	5118-237	2018-11-07	2018-11-08	R AND D BANDSAWS	181.26	CAD	181.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10447	MATTY ECKLER-PRGM SUPPORT	5399	Miscellaneous General Merchandise	BANDSAW BLADES
"PARKS, FORESTRY & RECREATION"	5118-238	2018-11-08	2018-11-08	STAPLES STORE #286	8.26	CAD	8.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10447	MATTY ECKLER-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	COLOURED FLYERS FOR DANCE PROMOTION
					618.91	CAD	618.91	CAD							
"PARKS, FORESTRY & RECREATION"	5118-239	2018-11-07	2018-11-08	THE HOME DEPOT #7129	39.78	CAD	39.78	CAD	2710	GENERAL HARDWARE	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	WASHER
"PARKS, FORESTRY & RECREATION"	5125-144	2018-11-20	2018-11-20	LINEMANS TESTING LABOR	84.75	CAD	84.75	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE
"PARKS, FORESTRY & RECREATION"	5131-160	2018-11-23	2018-11-28	TRIMATE ELECTRIC SUPPL	38.52	CAD	38.52	CAD	2575	ELECTRICAL SUPPLIES	P06690	OCONNOR CC-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL BREAKER
"PARKS, FORESTRY & RECREATION"	5131-161	2018-11-23	2018-11-28	TRIMATE ELECTRIC SUPPL	61.70	CAD	61.70	CAD	2575	ELECTRICAL SUPPLIES	P03034	JOHN BOOTH-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	5131-162	2018-11-23	2018-11-28	TRIMATE ELECTRIC SUPPL	671.22	CAD	671.22	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	LED POTLIGHTS
					895.97	CAD	895.97	CAD							
"PARKS, FORESTRY & RECREATION"	5125-145	2018-11-20	2018-11-20	FASTSIGNS OF TORONTO	281.37	CAD	281.37	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13586	SPORT DEVELOPMENT EVENTS	2741	Miscellaneous Publishing and Printing	BANNER FOR SPORT SUMMIT
"PARKS, FORESTRY & RECREATION"	5126-144	2018-11-20	2018-11-21	LONGO S # 18	129.54	CAD	129.54	CAD	4820	BUSINESS MEETING EXPENSES	P13586	SPORT DEVELOPMENT EVENTS	5411	"Grocery Stores, Supermarkets"	FOOD AND REFRESHMENT
"PARKS, FORESTRY & RECREATION"	5126-145	2018-11-21	2018-11-21	DOLLARAMA # 224	22.60	CAD	22.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13586	SPORT DEVELOPMENT EVENTS	5310	Discount Stores	SPORT SUMMIT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5132-258	2018-11-30	2018-11-30	TIM HORTONS 1724 QTH	88.10	CAD	88.10	CAD	4820	BUSINESS MEETING EXPENSES	P10163	LOCATION SUPP - EY	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENTS FOR MEETINS
					521.61	CAD	521.61	CAD							
"PARKS, FORESTRY & RECREATION"	5126-146	2018-11-20	2018-11-21	WAL-MART #3159	24.85	CAD	24.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00016	NATURAL RESOURCE MANAGEMENT	5411	"Grocery Stores, Supermarkets"	WATER
					24.85	CAD	24.85	CAD							
"PARKS, FORESTRY & RECREATION"	5115-110	2018-11-02	2018-11-05	CDN TIRE STORE #00654	897.08	CAD	897.08	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	5200	Home Supply Warehouse	"TOOLS, PARTS BLACKTEE AND UNION"
"PARKS, FORESTRY & RECREATION"	5115-111	2018-11-05	2018-11-05	SMITH  LONG LTD	810.05	CAD	810.05	CAD	4402	CONTRACTED SERVICES - LIGHTING	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	1731	Electrical Contractors	EMERGENCY ELECTRICAL SERVICE
"PARKS, FORESTRY & RECREATION"	5119-158	2018-11-12	2018-11-12	KEEP-FILL SUPPLY ULC	88.46	CAD	88.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE
"PARKS, FORESTRY & RECREATION"	5122-252	2018-11-15	2018-11-15	MTO DRIVETEST N60	90.00	CAD	90.00	CAD	4830	PERMIT & LICENSE FEES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	8299	Educational Services	LICENSE RENEWAL
"PARKS, FORESTRY & RECREATION"	5125-146	2018-11-20	2018-11-20	JJ DOWNS INDUSTRIAL	870.10	CAD	870.10	CAD	2535	PLUMBING SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	5085	Industrial Supplies Not Elsewhere Classi	CASTING AND LOCK EPON GASKET
"PARKS, FORESTRY & RECREATION"	5127-255	2018-11-23	2018-11-23	ONTARIO COLLEGE OF TRA	135.60	CAD	135.60	CAD	4760	MEMBERSHIP FEES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	9399	Government Services - Not Elsewhere Clas	ANNUAL MEMBERSHIP FEE
					"2,891.29"	CAD	"2,891.29"	CAD							
"PARKS, FORESTRY & RECREATION"	5112-238	2018-10-31	2018-11-01	THE HOME DEPOT #7080	281.44	CAD	281.44	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  PT2X GOL SUN
"PARKS, FORESTRY & RECREATION"	5116-107	2018-11-05	2018-11-06	THE HOME DEPOT #7012	82.43	CAD	82.43	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  SHELF
"PARKS, FORESTRY & RECREATION"	5116-108	2018-11-06	2018-11-06	PAYPAL *DYNAMOINDUS	"8,029.56"	CAD	"8,029.56"	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	8999	Professional Services - Not Elsewhere Cl	REPLACEMENT CLIMBING NET
"PARKS, FORESTRY & RECREATION"	5119-159	2018-11-10	2018-11-12	CDN TIRE STORE #00654	103.21	CAD	103.21	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	"TARP, EXTENSION CORD, TAPE, BAGS"
"PARKS, FORESTRY & RECREATION"	5129-101	2018-11-23	2018-11-26	CDN TIRE STORE #00654	89.20	CAD	89.20	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	INDOOR/OUTDOOR THERMOMETERS
					"8,585.84"	CAD	"8,585.84"	CAD							
