Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5059-97	2018-08-20	2018-08-20	SUNNYBROOK HOME HARDWA	19.19	CAD	19.19	CAD	2535	PLUMBING SUPPLIES	P00408	N-EAST-TURF&HORT	5251	Hardware Stores	TOILET HANDLE
"PARKS, FORESTRY & RECREATION"	5067-245	2018-08-30	2018-08-30	NOBLE 1071	216.21	CAD	216.21	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	SOLENOID V/V
"PARKS, FORESTRY & RECREATION"	5067-246	2018-08-30	2018-08-30	NOBLE 1038	46.52	CAD	46.52	CAD	2535	PLUMBING SUPPLIES	P07705	ORIOLE CC-OPERATIONS	5251	Hardware Stores	OPEN GRID
					436.72	CAD	436.72	CAD							
"PARKS, FORESTRY & RECREATION"	5051-203	2018-08-08	2018-08-08	BELL TV	93.56	CAD	93.56	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10315	GRANDRAVINE-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5052-367	2018-08-10	2018-08-10	THE ROYAL ONTARIO MUSE	384.00	CAD	384.00	CAD	4118	TICKETS AND ADMISSION FEES	P04631	ANCASTER-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	CAMP TRIP
					477.56	CAD	477.56	CAD							
"PARKS, FORESTRY & RECREATION"	5045-420	2018-08-02	2018-08-02	METRO #853	231.00	CAD	231.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5054-129	2018-08-13	2018-08-13	BELL TV	52.00	CAD	52.00	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07692	MCGREGOR PARK-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY TV BILL
					283.00	CAD	283.00	CAD							
PUBLIC HEALTH	5062-405	2018-08-24	2018-08-24	SHOPPERS DRUG MART #30	2.41	CAD	2.41	CAD	2820	MEDICAL & DENTAL SUPPLIES	PH3601	DENTAL HEALTH CITYWIDE	5912	"Drug Stores, Pharmacies"	MEDICATIONS
					2.41	CAD	2.41	CAD							
"PARKS, FORESTRY & RECREATION"	5045-421	2018-08-03	2018-08-03	BOLTS PLUS	24.81	CAD	24.81	CAD	2710	GENERAL HARDWARE	P06686	EDITHVALE CC-OPERATIONS	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5045-422	2018-08-03	2018-08-03	BOLTS PLUS	47.46	CAD	47.46	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5050-109	2018-08-02	2018-08-07	PIPE TOOLS SUPPLY LIMI	95.90	CAD	95.90	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5251	Hardware Stores	TOOLS
"PARKS, FORESTRY & RECREATION"	5050-110	2018-08-03	2018-08-07	PIPE TOOLS SUPPLY LIMI	23.28	CAD	23.28	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5251	Hardware Stores	TOOLS
"PARKS, FORESTRY & RECREATION"	5052-368	2018-08-08	2018-08-09	ELM SALES & EQUIPMENT	"2,684.88"	CAD	"2,684.88"	CAD	2535	PLUMBING SUPPLIES	*****	BLK COUNC SAL&BEN-C OOTES	5712	"Equipment, Furniture, and Home Furnishin"	BASKETS AND WEIRS
"PARKS, FORESTRY & RECREATION"	5054-130	2018-08-13	2018-08-13	CENTENNIAL PLUMBING SU	258.40	CAD	258.40	CAD	2535	PLUMBING SUPPLIES	P07696	ANTIBES CC-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	ANTIBES POOL REPAIR PARTS
"PARKS, FORESTRY & RECREATION"	5056-227	2018-08-15	2018-08-15	SP&S COMMERCIAL SWIMMI	"1,402.42"	CAD	"1,402.42"	CAD	2535	PLUMBING SUPPLIES	P13486	PARKWAY FOREST- OPERATIONS	5996	Swimming Pools - Sales and Supplies	REPAIR PARTS
"PARKS, FORESTRY & RECREATION"	5061-203	2018-08-21	2018-08-22	CDN TIRE STORE #00485	40.97	CAD	40.97	CAD	2715	PAINT SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	MARKING PAINT
"PARKS, FORESTRY & RECREATION"	5063-79	2018-08-24	2018-08-24	THE HOME DEPOT #7129	101.63	CAD	101.63	CAD	2535	PLUMBING SUPPLIES	P07703	IW HAPLEY CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  NOZZLE
"PARKS, FORESTRY & RECREATION"	5063-80	2018-08-24	2018-08-24	THE HOME DEPOT #7129	112.91	CAD	112.91	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  BOLTS
"PARKS, FORESTRY & RECREATION"	5064-88	2018-08-27	2018-08-27	BOLTS PLUS	205.82	CAD	205.82	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5251	Hardware Stores	STAINLESS BOLT
"PARKS, FORESTRY & RECREATION"	5066-124	2018-08-29	2018-08-29	DJ INDUSTRIAL SALES &	73.45	CAD	73.45	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5046	Commercial Equipment Not Elsewhere Class	PARTS FOR HIGH PRESSURE COMPRESSOR
"PARKS, FORESTRY & RECREATION"	5066-125	2018-08-29	2018-08-29	CENTENNIAL PLUMBING SU	366.30	CAD	366.30	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	PARTS FOR FOUNTAIL REPAIR
"PARKS, FORESTRY & RECREATION"	5067-261	2018-08-27	2018-08-30	EMCO WATERWORKS MISS #	"1,531.15"	CAD	"1,531.15"	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5074	Plumbing and Heating Equipment	PARTS FOR WATER SUPPLY REPAIR
"PARKS, FORESTRY & RECREATION"	5067-262	2018-08-29	2018-08-30	THE HOME DEPOT #7129	62.72	CAD	62.72	CAD	2535	PLUMBING SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  38X14FPCOUP
					"7,032.10"	CAD	"7,032.10"	CAD							
"PARKS, FORESTRY & RECREATION"	5055-170	2018-08-14	2018-08-14	LOWES #03096*	250.06	CAD	250.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12945	AQUATICS SUPPORT - ANNETTE CRC	5200	Home Supply Warehouse	**MORE**  2 X96  BLACK ANTI-SLIP TAPE
"PARKS, FORESTRY & RECREATION"	5056-228	2018-08-15	2018-08-15	LOWES #03096*	54.19	CAD	54.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12945	AQUATICS SUPPORT - ANNETTE CRC	5200	Home Supply Warehouse	6 X24  REFLECTIVE TREAD ANTI-SLIP
"PARKS, FORESTRY & RECREATION"	5056-229	2018-08-14	2018-08-15	CDN TIRE STORE #00070	45.19	CAD	45.19	CAD	2710	GENERAL HARDWARE	P12945	AQUATICS SUPPORT - ANNETTE CRC	5200	Home Supply Warehouse	STEP LADDER
					349.44	CAD	349.44	CAD							
"PARKS, FORESTRY & RECREATION"	5051-204	2018-08-08	2018-08-08	CANTOL	852.00	CAD	852.00	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	2842	"Specialty Cleaning, Polishing, and Sanit"	STRIPEZE LIQUID FOR GRAFFITTI
"PARKS, FORESTRY & RECREATION"	5052-369	2018-08-10	2018-08-10	SHERWIN WILLIAMS # 870	117.89	CAD	117.89	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	ANTI GRAFFITTI CLEAR PAINT FOR SHOP TEST
"PARKS, FORESTRY & RECREATION"	5052-370	2018-08-09	2018-08-09	CANTOL	850.91	CAD	850.91	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	2842	"Specialty Cleaning, Polishing, and Sanit"	GAT AEROSOL SPRAY CANS TO REMOVE GRAFFITTI
"PARKS, FORESTRY & RECREATION"	5054-131	2018-08-13	2018-08-13	SHERWIN WILLIAMS # 870	694.61	CAD	694.61	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	BLUE/GREEN TRAFFIC PAINT
"PARKS, FORESTRY & RECREATION"	5055-171	2018-08-14	2018-08-14	SHERWIN WILLIAMS # 870	362.31	CAD	362.31	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	ANTI-GRAFFITTI CLEAR PAINT
"PARKS, FORESTRY & RECREATION"	5059-106	2018-08-20	2018-08-20	SHERWIN WILLIAMS # 870	34.17	CAD	34.17	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	XYLINE TO CLEAN SPRAY MACHINE FROM ANTI GRAFFITTI PAINT
"PARKS, FORESTRY & RECREATION"	5062-406	2018-08-22	2018-08-23	THE HOME DEPOT #7080	140.54	CAD	140.54	CAD	2715	PAINT SUPPLIES	P00008	CHARTER-TRILLIUM-FERRY OPERATIONS	5200	Home Supply Warehouse	**MORE**  OOK50FT16G
					"3,052.43"	CAD	"3,052.43"	CAD							
TORONTO PARAMEDIC SERVICES	5065-140	2018-08-28	2018-08-28	BEST BUY.CA # 900	226.84	CAD	226.84	CAD	3410	COMPUTERS - HARDWARE	B33100	COMMUNICATION CENTRE OPERATIONS	5732	Electronic Sales	DETACHABLE KEYBOARD FOR IPAD PRO
TORONTO PARAMEDIC SERVICES	5066-126	2018-08-29	2018-08-29	AMAZON.CA	505.40	CAD	505.40	CAD	3320	FIXTURES	B55100	CARETAKING	4816	Computer Network/Information Services	400 POSITION KEY LOCK BOX WITH KEY LOCK
TORONTO PARAMEDIC SERVICES	5066-127	2018-08-28	2018-08-29	FITNESS AVENUE	"1,143.50"	CAD	"1,143.50"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAM060-01	NW DISTRICT MULTI FUNCTION - FACILITY	5941	Sporting Goods Stores	FITNESS EQUIPMENT
TORONTO PARAMEDIC SERVICES	5067-264	2018-08-30	2018-08-30	DOTMAR FITNESS EQUIPME	"1,423.80"	CAD	"1,423.80"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAM060-01	NW DISTRICT MULTI FUNCTION - FACILITY	5941	Sporting Goods Stores	FITNESS BIKE
					"3,299.54"	CAD	"3,299.54"	CAD							
"PARKS, FORESTRY & RECREATION"	5045-423	2018-08-02	2018-08-02	WAL-MART # 3105	157.92	CAD	157.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10288	BARBARA FRUM-PRGM SUPPORT	5310	Discount Stores	TABLE TENNIS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5051-205	2018-08-08	2018-08-08	METRO #52	27.14	CAD	27.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	MARSHMALLOW KRISPIES
"PARKS, FORESTRY & RECREATION"	5054-132	2018-08-13	2018-08-13	METRO #52	38.10	CAD	38.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5060-193	2018-08-20	2018-08-21	WAL-MART #3159	80.09	CAD	80.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10288	BARBARA FRUM-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FACILITY SUPPLIES
"PARKS, FORESTRY & RECREATION"	5064-89	2018-08-27	2018-08-27	STAPLES STORE #15	146.21	CAD	146.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10288	BARBARA FRUM-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	WALL HOLDERS
"PARKS, FORESTRY & RECREATION"	5067-265	2018-08-29	2018-08-30	THE HOME DEPOT #7134	44.60	CAD	44.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10288	BARBARA FRUM-PRGM SUPPORT	5200	Home Supply Warehouse	HDX MED 1000
					494.06	CAD	494.06	CAD							
"PARKS, FORESTRY & RECREATION"	5044-219	2018-07-31	2018-08-01	PAYPAL *MAIL	904.00	CAD	904.00	CAD	4590	RENTAL - OTHER	P04111	SCAR VILLAGE RC-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	BOUNCY CASTLE RENTAL FOR CAMP AREA DAY
"PARKS, FORESTRY & RECREATION"	5045-424	2018-08-03	2018-08-03	DOLLARAMA # 896	15.31	CAD	15.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5045-425	2018-08-03	2018-08-03	COSTCO WHOLESALE W537	35.43	CAD	35.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5300	Wholesale Clubs	PICTURES FOR CAMP AREA DAY
"PARKS, FORESTRY & RECREATION"	5048-89	2018-08-03	2018-08-03	WMT SUPRCTR #1117	37.72	CAD	37.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM
"PARKS, FORESTRY & RECREATION"	5050-111	2018-08-07	2018-08-07	DOLLARAMA # 896	12.71	CAD	12.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5310	Discount Stores	"MASKING TAPE, BROWN PAPER BAGS"
"PARKS, FORESTRY & RECREATION"	5052-371	2018-08-09	2018-08-09	WMT SUPRCTR #1117	137.14	CAD	137.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP PROGRAMS
"PARKS, FORESTRY & RECREATION"	5052-372	2018-08-10	2018-08-10	MICHAELS OF CANADA #49	28.24	CAD	28.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5052-373	2018-08-09	2018-08-09	AMAZON.CA	58.75	CAD	58.75	CAD	2601	DUR REC & EDUC SUPP	P10868	PHIL WHITE-PRGM SUPPORT	4816	Computer Network/Information Services	OBSTACLE FOR SKATEBOARD PARK
"PARKS, FORESTRY & RECREATION"	5056-230	2018-08-14	2018-08-15	HAMMER SKATEBOARD	749.19	CAD	749.19	CAD	2665	PROTECTIVE CLOTHING	P10868	PHIL WHITE-PRGM SUPPORT	5946	Camera and Photographic Supply Stores	HELMETS FOR SKATEBOARDING
"PARKS, FORESTRY & RECREATION"	5056-231	2018-08-14	2018-08-15	HAMMER SKATEBOARD	749.19	CAD	749.19	CAD	2665	PROTECTIVE CLOTHING	P10868	PHIL WHITE-PRGM SUPPORT	5946	Camera and Photographic Supply Stores	HELMETS FOR SKATEBOARDING
"PARKS, FORESTRY & RECREATION"	5057-394	2018-08-16	2018-08-16	WMT SUPRCTR #1117	79.45	CAD	79.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP PRMGS
"PARKS, FORESTRY & RECREATION"	5057-395	2018-08-15	2018-08-16	PAYPAL *HOOPERSONIC	265.60	CAD	265.60	CAD	4102	ENTERTAINER AND BAND FEES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	WORKSHOP FOR CAMP PROGRAMS
"PARKS, FORESTRY & RECREATION"	5057-396	2018-08-15	2018-08-16	PAYPAL *HOOPERSONIC	265.60	CAD	265.60	CAD	4102	ENTERTAINER AND BAND FEES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	WORKSHOP FOR CAMP PROGRAMS
"PARKS, FORESTRY & RECREATION"	5057-397	2018-08-16	2018-08-16	METRO #808	11.96	CAD	11.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	TORTILLA WRAPS
"PARKS, FORESTRY & RECREATION"	5058-85	2018-08-17	2018-08-17	WMT SUPRCTR #1117	127.03	CAD	127.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5062-407	2018-08-22	2018-08-23	KENNEDY BOWL	388.50	CAD	388.50	CAD	4118	TICKETS AND ADMISSION FEES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5062-408	2018-08-23	2018-08-23	WMT SUPRCTR #1117	66.18	CAD	66.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MUSHROOMS, PEPPERS, ORANGES, CHIPS"
					"3,932.00"	CAD	"3,932.00"	CAD							
PUBLIC HEALTH	5044-220	2018-08-01	2018-08-01	COSTCO WHOLESALE W1316	69.55	CAD	69.55	CAD	2710	GENERAL HARDWARE	PH5102	HE-QUALITY ASSURANCE	5300	Wholesale Clubs	GENERAL HARDWARE
PUBLIC HEALTH	5045-426	2018-08-01	2018-08-02	CDN TIRE STORE #00654	3.83	CAD	3.83	CAD	2710	GENERAL HARDWARE	PH5102	HE-QUALITY ASSURANCE	5200	Home Supply Warehouse	GENERAL HARDWARE
PUBLIC HEALTH	5051-206	2018-08-08	2018-08-08	CIPHI LONDON 2018 ONTA	"3,389.97"	CAD	"3,389.97"	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH5011	HEATHY ENVIRONMENT-DIRECTORS OFFICE	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
PUBLIC HEALTH	5051-207	2018-08-08	2018-08-08	CIPHI LONDON 2018 ONTA	"1,242.99"	CAD	"1,242.99"	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH5011	HEATHY ENVIRONMENT-DIRECTORS OFFICE	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
PUBLIC HEALTH	5051-208	2018-08-08	2018-08-08	CIPHI LONDON 2018 ONTA	"1,129.99"	CAD	"1,129.99"	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH4031	INFECTION CONTROL - NORTH	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
PUBLIC HEALTH	5051-209	2018-08-08	2018-08-08	CIPHI LONDON 2018 ONTA	"2,485.98"	CAD	"2,485.98"	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH4031	INFECTION CONTROL - NORTH	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
PUBLIC HEALTH	5056-232	2018-08-15	2018-08-15	CREATIVE BAG TORONTO	10.28	CAD	10.28	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	PH5102	HE-QUALITY ASSURANCE	5999	Miscellaneous and Specialty Retail Store	PRESENTATION/PROMOTIONAL ITEMS
PUBLIC HEALTH	5062-409	2018-08-23	2018-08-23	WAL-MART #1080	135.40	CAD	135.40	CAD	3320	FIXTURES	PH4031	INFECTION CONTROL - NORTH	5411	"Grocery Stores, Supermarkets"	FIXTURES
PUBLIC HEALTH	5062-410	2018-08-23	2018-08-23	WAL-MART #3159	90.26	CAD	90.26	CAD	3320	FIXTURES	PH4031	INFECTION CONTROL - NORTH	5411	"Grocery Stores, Supermarkets"	FIXTURES
PUBLIC HEALTH	5064-90	2018-08-26	2018-08-27	WAL-MART #5831	157.96	CAD	157.96	CAD	3320	FIXTURES	PH5102	HE-QUALITY ASSURANCE	5411	"Grocery Stores, Supermarkets"	FIXTURES
PUBLIC HEALTH	5067-266	2018-08-30	2018-08-30	WMT SUPRCTR #1117	90.26	CAD	90.26	CAD	3320	FIXTURES	PH5102	HE-QUALITY ASSURANCE	5411	"Grocery Stores, Supermarkets"	FIXTURES
PUBLIC HEALTH	5067-267	2018-08-30	2018-08-30	WMT SUPRCTR #1117	22.57	CAD	22.57	CAD	3320	FIXTURES	PH4110	COMMUNICABLE DISEASE LIAISON UNIT - 100%	5411	"Grocery Stores, Supermarkets"	FIXTURES
					"8,829.04"	CAD	"8,829.04"	CAD							
PUBLIC HEALTH	5056-233	2018-08-13	2018-08-15	GLENCADE PHARMACY	116.08	CAD	116.08	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION
PUBLIC HEALTH	5061-204	2018-08-21	2018-08-22	OWL TIMECLOCK CORPORAT	88.14	CAD	88.14	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	PH4021	TUBERCULOSIS PROGRAM	5085	Industrial Supplies Not Elsewhere Classi	INK FOR TIMECLOCK
PUBLIC HEALTH	5061-205	2018-08-22	2018-08-22	THE STEVENS COMPANY	125.15	CAD	125.15	CAD	2823	MEDICAL SUPPLIES	PH4021	TUBERCULOSIS PROGRAM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	STETHOSCOPE
PUBLIC HEALTH	5062-411	2018-08-23	2018-08-23	MEDICAL MART MEDLINE C	73.44	CAD	73.44	CAD	2823	MEDICAL SUPPLIES	PH4021	TUBERCULOSIS PROGRAM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	STETHOSCOPE
					402.81	CAD	402.81	CAD							
PUBLIC HEALTH	5061-206	2018-08-22	2018-08-22	POST MD-CPD-UOFT	84.75	CAD	84.75	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3089	HBHC PROGRAM SUPPORT	8220	"Colleges, Universities, Professional Sch"	REGISTRATION FEES
					84.75	CAD	84.75	CAD							
"PARKS, FORESTRY & RECREATION"	5051-210	2018-08-08	2018-08-08	PLANET BOWL	447.48	CAD	447.48	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5054-133	2018-08-13	2018-08-13	RCSS WESTON 2800	58.27	CAD	58.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05108	MT DENNIS CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5056-234	2018-08-15	2018-08-15	METRO #748	41.71	CAD	41.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5057-398	2018-08-16	2018-08-16	THE HOME DEPOT #7013	57.94	CAD	57.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06784	MT DENNIS-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  6PK 5.2L
"PARKS, FORESTRY & RECREATION"	5062-412	2018-08-24	2018-08-24	DOLLARAMA # 631	47.52	CAD	47.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12800	WEST TORONTO / YORK GROWTH PLAN	5310	Discount Stores	"GAMES, BUBBLES"
"PARKS, FORESTRY & RECREATION"	5062-413	2018-08-23	2018-08-23	WAL-MART # 3740	103.20	CAD	103.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12800	WEST TORONTO / YORK GROWTH PLAN	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES
					756.12	CAD	756.12	CAD							
"PARKS, FORESTRY & RECREATION"	5045-427	2018-08-02	2018-08-02	JJ DOWNS INDUSTRIAL	559.35	CAD	559.35	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"6"" PVC K4 SWING CHECK VALVE"
"PARKS, FORESTRY & RECREATION"	5048-90	2018-08-02	2018-08-03	PACIFIC FASTENERS (198	166.90	CAD	166.90	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	NUTS AND BOLTS
"PARKS, FORESTRY & RECREATION"	5053-90	2018-08-10	2018-08-10	CTF SUPPLY (11)	559.73	CAD	559.73	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"BOLTS,NUTS, WASHERS"
"PARKS, FORESTRY & RECREATION"	5061-207	2018-08-21	2018-08-22	CTF SUPPLY (11)	155.95	CAD	155.95	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"WASHERS, NUTS"
"PARKS, FORESTRY & RECREATION"	5066-128	2018-08-27	2018-08-29	JJ DOWNS INDUSTRIAL	594.66	CAD	594.66	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"6"" BUTTERFLY VALVE"
"PARKS, FORESTRY & RECREATION"	5066-129	2018-08-28	2018-08-29	JJ DOWNS INDUSTRIAL	174.69	CAD	174.69	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	AQUA BLUE SOLVENT CEMENT
					"2,211.28"	CAD	"2,211.28"	CAD							
"PARKS, FORESTRY & RECREATION"	5045-428	2018-08-03	2018-08-03	PRINCESS AUTO #36	149.82	CAD	149.82	CAD	2665	PROTECTIVE CLOTHING	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	BUMP CAPS
"PARKS, FORESTRY & RECREATION"	5045-429	2018-08-01	2018-08-02	THE HOME DEPOT #7129	52.88	CAD	52.88	CAD	2710	GENERAL HARDWARE	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	**MORE**  GRILL COVER
"PARKS, FORESTRY & RECREATION"	5045-430	2018-08-02	2018-08-02	BRETT YOUNG	724.00	CAD	724.00	CAD	2499	OTHER CHEMICALS	P07646	DON VALLEY-OPERATIONS	0763	Agricultural Cooperatives	FUNGICIDE (MIRAGE)
