Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4898-214	2018-01-24	2018-01-24	FOOD BASICS #628	34.29	CAD	34.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	YOUTH SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4898-215	2018-01-24	2018-01-24	FOOD BASICS #628	3.18	CAD	3.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08963	MCGREGOR PARK-INSTRL	5411	"Grocery Stores, Supermarkets"	ENGLISH MUFFINS	
"PARKS, FORESTRY & RECREATION"	4899-409	2018-01-26	2018-01-26	FRESHCO #9864	33.06	CAD	33.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4899-410	2018-01-26	2018-01-26	METRO #853	125.83	CAD	125.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08963	MCGREGOR PARK-INSTRL	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4902-160	2018-01-30	2018-01-30	EB GAMES 1730	182.41	CAD	182.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11225	MCGREGOR PARK-SPORTS	5945	"Game, Toy, and Hobby Shops"	YOUTH PRGM SUPPLIES	
					"1,142.31"	CAD	"1,142.31"	CAD								
PUBLIC HEALTH	4897-183	2018-01-22	2018-01-23	CDN TIRE STORE #00294	192.07	CAD	192.07	CAD	3050	M & E - KITCHEN	PH3601	DENTAL HEALTH CITYWIDE	5200	Home Supply Warehouse	FRIDGE	
					192.07	CAD	192.07	CAD								
EMPLOYMENT & SOCIAL SERVICES	4891-389	2018-01-18	2018-01-18	NOFRILLS DICKIES 752	58.83	CAD	58.83	CAD	*****	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	"**MORE**  COFFEE CREAM,JAM,BUTTER,MILK&CREAM CHEESE-ODSP BREAKFAST GREETING"	
EMPLOYMENT & SOCIAL SERVICES	4891-390	2018-01-18	2018-01-18	YOUR DOLLAR STORE WITH	29.95	CAD	29.95	CAD	4995	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5999	Miscellaneous and Specialty Retail Store	GENERAL OFFICE SUPPLIES FOR ODSP MOVE IN	
EMPLOYMENT & SOCIAL SERVICES	4896-147	2018-01-22	2018-01-22	WHAT A BAGEL	67.50	CAD	67.50	CAD	4820	BUSINESS MEETING EXPENSES	C01201	GOLDEN MILE  - ADMIN	5812	"Eating Places, Restaurants"	BAGELS FOR ODSP WELCOME BREAKFAST	
EMPLOYMENT & SOCIAL SERVICES	4896-148	2018-01-22	2018-01-22	SP * TFD SUPPLIES	140.57	CAD	110.00	USD	4995	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5734	Computer Software Stores	200 - EARBUD HEADPHONES FOR CLIENTS TO USE WHEN ACCESSING OW INFORMATION FROM COMPUTER	
EMPLOYMENT & SOCIAL SERVICES	4898-216	2018-01-24	2018-01-24	NOFRILLS DICKIES 752	5.58	CAD	5.58	CAD	4995	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	2 BOTTLES OF DAWN DISH SOAP FOR OFFICE KITCHEN	
					302.43	CAD	161.86	CAD								
							110.00	USD								
"PARKS, FORESTRY & RECREATION"	4878-131	2018-01-03	2018-01-03	CENTENNIAL PLUMBING SU	401.69	CAD	401.69	CAD	2535	PLUMBING SUPPLIES	P03028	BAYVIEW-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	"COUPLINGS, NIPPLES, VALVES"	
"PARKS, FORESTRY & RECREATION"	4879-277	2018-01-05	2018-01-05	NOBLE 1039	22.69	CAD	22.69	CAD	2535	PLUMBING SUPPLIES	P03028	BAYVIEW-OPERATIONS	5251	Hardware Stores	HEX BUSHINGS	
"PARKS, FORESTRY & RECREATION"	4884-155	2018-01-08	2018-01-09	THE HOME DEPOT #7073	257.05	CAD	257.05	CAD	2535	PLUMBING SUPPLIES	P03029	DON MILLS-OPERATIONS	5200	Home Supply Warehouse	**MORE**  FASTDRY162ML	
"PARKS, FORESTRY & RECREATION"	4886-354	2018-01-12	2018-01-12	CENTENNIAL PLUMBING SU	118.76	CAD	118.76	CAD	2535	PLUMBING SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	COPPER PIPE	
"PARKS, FORESTRY & RECREATION"	4886-355	2018-01-10	2018-01-11	THE HOME DEPOT #7078	195.00	CAD	195.00	CAD	2535	PLUMBING SUPPLIES	P07701	GOULDING CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  24FT HC	
"PARKS, FORESTRY & RECREATION"	4886-356	2018-01-12	2018-01-12	RTA ELECTRIC MOTOR COR	"1,498.38"	CAD	"1,498.38"	CAD	2575	ELECTRICAL SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	5065	Electrical Parts and Equipment	"BRONZE PUMP, FLANGE KIT"	
"PARKS, FORESTRY & RECREATION"	4886-357	2018-01-10	2018-01-11	PARTSOURCE #763	7.90	CAD	7.90	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5533	"Automotive Parts, Accessories Stores"	TELESCOPING MIRROR	
"PARKS, FORESTRY & RECREATION"	4888-127	2018-01-15	2018-01-15	BOLTS PLUS	256.56	CAD	256.56	CAD	2710	GENERAL HARDWARE	P07659	DOUGLAS SNOW-OPERATIONS	5251	Hardware Stores	STAINLESS BOLTS	
"PARKS, FORESTRY & RECREATION"	4891-391	2018-01-18	2018-01-18	CENTENNIAL PLUMBING SU	209.90	CAD	209.90	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	"FAUCET, CARTRIDGE, STRAINER"	
"PARKS, FORESTRY & RECREATION"	4891-392	2018-01-17	2018-01-18	JJ DOWNS INDUSTRIAL	299.86	CAD	299.86	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	POOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4899-411	2018-01-24	2018-01-25	BRAFASCO / VAUGHAN	407.09	CAD	407.09	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	STAINLESS BOLTS	
"PARKS, FORESTRY & RECREATION"	4900-117	2018-01-26	2018-01-26	THE HOME DEPOT #7129	36.91	CAD	36.91	CAD	2710	GENERAL HARDWARE	P07705	ORIOLE CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SILICONE II	
"PARKS, FORESTRY & RECREATION"	4901-120	2018-01-29	2018-01-29	CENTENNIAL PLUMBING SU	535.17	CAD	535.17	CAD	2535	PLUMBING SUPPLIES	P03028	BAYVIEW-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	"DELTA FLUSH VALVE, CLOSET BOLTS, MADERRA BOWLS"	
					"4,246.96"	CAD	"4,246.96"	CAD								
"PARKS, FORESTRY & RECREATION"	4883-133	2018-01-08	2018-01-08	SHERWIN WILLIAMS 6870	590.50	CAD	590.50	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  SOLO SEMI-GL EXTRA	
"PARKS, FORESTRY & RECREATION"	4889-166	2018-01-15	2018-01-16	THE HOME DEPOT #7073	159.00	CAD	159.00	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  DISC	
"PARKS, FORESTRY & RECREATION"	4897-184	2018-01-23	2018-01-23	SHERWIN WILLIAMS 6870	18.55	CAD	18.55	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	PM 400 0 FL EXTRA	
"PARKS, FORESTRY & RECREATION"	4897-185	2018-01-23	2018-01-23	SHERWIN WILLIAMS 6870	83.45	CAD	83.45	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  DYNMC LINT FREE SLV ($40.69 LESS 15%)	
					851.50	CAD	851.50	CAD								
TORONTO PARAMEDIC SERVICES	4886-358	2018-01-11	2018-01-11	PRECISION WASTE SYSTEM	"1,101.75"	CAD	"1,101.75"	CAD	3015	M & E - GROUNDS	B33100	COMMUNICATION CENTRE OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	RECYCLING BIN FOR WILSON STATION	
TORONTO PARAMEDIC SERVICES	4891-393	2018-01-19	2018-01-19	SHOPPER + INC.	96.03	CAD	96.03	CAD	3410	COMPUTERS - HARDWARE	B33100	COMMUNICATION CENTRE OPERATIONS	5965	Direct Marketing - Combination Catalog a	2 COMPUTER MONITOR MOUNTS	
					"1,197.78"	CAD	"1,197.78"	CAD								
"PARKS, FORESTRY & RECREATION"	4879-278	2018-01-04	2018-01-04	STAPLES 450	54.65	CAD	54.65	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10300	CUMMER-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	"MOUSEPAD,PAPERS"	
"PARKS, FORESTRY & RECREATION"	4879-279	2018-01-05	2018-01-05	ROGERS *230321249208	50.21	CAD	50.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07197	CUMMER-FITNESS	4899	Cable and Other Pay Television Services	CABLE FOR FITNESS CENTRE	
"PARKS, FORESTRY & RECREATION"	4884-156	2018-01-09	2018-01-09	DOLLARAMA # 681	24.58	CAD	24.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10300	CUMMER-PRGM SUPPORT	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4884-157	2018-01-09	2018-01-09	HOBBY WORLD	170.02	CAD	170.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07238	CUMMER-INSTRL-ADULT	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4884-158	2018-01-09	2018-01-09	LOBLAW SUPERMARKET #10	43.44	CAD	43.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10300	CUMMER-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	DETERGENT	
"PARKS, FORESTRY & RECREATION"	4902-161	2018-01-30	2018-01-30	DURANTE S NO FRILLS 31	63.63	CAD	63.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10300	CUMMER-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	DETERGENT	
"PARKS, FORESTRY & RECREATION"	4902-162	2018-01-30	2018-01-30	SHOPPERSDRUGMART0918	22.55	CAD	22.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10300	CUMMER-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	DETERGENT	
					429.08	CAD	429.08	CAD								
"PARKS, FORESTRY & RECREATION"	4882-96	2018-01-05	2018-01-05	WMT SUPRCTR #1117	70.00	CAD	70.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PIZZA, PITA BREAD"	
"PARKS, FORESTRY & RECREATION"	4884-159	2018-01-08	2018-01-09	WMT SUPRCTR #1117	8.83	CAD	8.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CKNG PRGM - GROCERIES	
"PARKS, FORESTRY & RECREATION"	4886-359	2018-01-11	2018-01-11	AMAZON *MARKETPLCE CA	71.12	CAD	71.12	CAD	2710	GENERAL HARDWARE	P07694	SCAR VILLAGE-PRGM SUPPORT	4816	Computer Network/Information Services	SECURITY DOOR LATCH	
"PARKS, FORESTRY & RECREATION"	4887-109	2018-01-12	2018-01-12	WMT SUPRCTR #1117	83.56	CAD	83.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR CKNG PRGM	
"PARKS, FORESTRY & RECREATION"	4889-167	2018-01-17	2018-01-17	GLOBALINDUSTRIALCANDA	337.83	CAD	337.83	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07895	MCGREGOR PARK-SOCIAL PRGM	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  NEXEL&#174; STEM CASTERS SET OF (4)	
"PARKS, FORESTRY & RECREATION"	4890-180	2018-01-17	2018-01-17	AMAZON.CA	31.97	CAD	31.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07694	SCAR VILLAGE-PRGM SUPPORT	4816	Computer Network/Information Services	COAT HANGERS	
"PARKS, FORESTRY & RECREATION"	4890-181	2018-01-17	2018-01-17	EB GAMES 1823	107.31	CAD	107.31	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07985	BIRCHMOUNT CC-SPORTS	5945	"Game, Toy, and Hobby Shops"	3 PS4 GAMES FOR YOUTH SPACE	
"PARKS, FORESTRY & RECREATION"	4891-394	2018-01-19	2018-01-19	BEST BUY.CA # 900	429.39	CAD	429.39	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07985	BIRCHMOUNT CC-SPORTS	5732	Electronic Sales	PS4 CONSOLE PACKAGE FOR YOUTH SPACE	
"PARKS, FORESTRY & RECREATION"	4891-395	2018-01-17	2018-01-18	WAL-MART #3159	206.65	CAD	206.65	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07985	BIRCHMOUNT CC-SPORTS	5411	"Grocery Stores, Supermarkets"	CONTROLLERS AND PS4 CHARGING STATION	
"PARKS, FORESTRY & RECREATION"	4891-396	2018-01-18	2018-01-18	BBYMARKETPLA*EFORCITY	29.98	CAD	29.98	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07985	BIRCHMOUNT CC-SPORTS	5732	Electronic Sales	PS4 ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	4892-130	2018-01-19	2018-01-19	WMT SUPRCTR #1117	98.15	CAD	98.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR CKNG PRGM	
"PARKS, FORESTRY & RECREATION"	4897-186	2018-01-24	2018-01-24	GLOBALINDUSTRIALCANDA	154.20	CAD	154.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07694	SCAR VILLAGE-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	WOOD COLLECTION BOX - MEDIUM OAK	
"PARKS, FORESTRY & RECREATION"	4898-217	2018-01-24	2018-01-24	AMAZON *MARKETPLCE CA	16.99	CAD	16.99	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07985	BIRCHMOUNT CC-SPORTS	4816	Computer Network/Information Services	CABLE LOCK FOR PS4 CONSOLES	
"PARKS, FORESTRY & RECREATION"	4900-118	2018-01-26	2018-01-26	WMT SUPRCTR #1117	25.61	CAD	25.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES	
					"1,671.59"	CAD	"1,671.59"	CAD								
PUBLIC HEALTH	4879-280	2018-01-04	2018-01-04	GES CANADA  MISSISSAUG	327.42	CAD	327.42	CAD	4590	RENTAL - OTHER	PH5132	HAINE'S FUNDING	7399	Business Services - Not Elsewhere Classi	RENTAL - OTHER	
PUBLIC HEALTH	4884-160	2018-01-09	2018-01-09	COSTCO WHOLESALE W535	45.47	CAD	45.47	CAD	4820	BUSINESS MEETING EXPENSES	PH5102	HE-QUALITY ASSURANCE	5300	Wholesale Clubs	BUSINESS MEETING EXPENSES	
PUBLIC HEALTH	4884-161	2018-01-09	2018-01-09	SQ *2341477 ONTARIO IN	"5,593.50"	CAD	"5,593.50"	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	PH5132	HAINE'S FUNDING	7299	Other Services (Not Elsewhere Classified	PRESENTATION/PROMOTIONAL ITEMS	
PUBLIC HEALTH	4890-182	2018-01-17	2018-01-17	REVEAL MARKETING GROUP	"2,404.05"	CAD	"2,404.05"	CAD	2792	"BANNERS, FLAGS & SIGNS"	PH5132	HAINE'S FUNDING	7399	Business Services - Not Elsewhere Classi	"BANNERS, FLAGS & SIGNS"	
					"8,370.44"	CAD	"8,370.44"	CAD								
PUBLIC HEALTH	4891-397	2018-01-18	2018-01-18	INSTITUTE FOR LEARNING	"2,486.00"	CAD	"2,486.00"	CAD	4820	BUSINESS MEETING EXPENSES	PH3089	HBHC PROGRAM SUPPORT	8299	Educational Services	HBHC PLANNING DAY ROOM RENTAL	
PUBLIC HEALTH	4903-172	2018-01-31	2018-01-31	TORONTO BOTANICAL GARD	"1,248.65"	CAD	"1,248.65"	CAD	4820	BUSINESS MEETING EXPENSES	PH3089	HBHC PROGRAM SUPPORT	7991	Tourist Attractions and Exhibits	HBHC ALL STAFF MEETING	
					"3,734.65"	CAD	"3,734.65"	CAD								
"PARKS, FORESTRY & RECREATION"	4884-162	2018-01-09	2018-01-09	METRO #748	48.74	CAD	48.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PRESCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	4888-128	2018-01-15	2018-01-15	DOLLARAMA # 780	55.94	CAD	55.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10051	MT DENNIS CC-INSTRL	5310	Discount Stores	"CHILDREN'S PRGM - VALENTINE CARDS, SPONGES, BAGS, WIPES"	
"PARKS, FORESTRY & RECREATION"	4891-398	2018-01-16	2018-01-18	WAL-MART #1004	222.32	CAD	222.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06784	MT DENNIS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"PLATES, CUTLERY, HOOKS, LYSOL, NAPKINS"	
"PARKS, FORESTRY & RECREATION"	4903-173	2018-01-31	2018-01-31	SHOPPERSDRUGMART0869	45.70	CAD	45.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11870	MT DENNIS CC-SOCIAL PRGM	5912	"Drug Stores, Pharmacies"	"WIPES, DISH DETERGENT, COOKIES"	
					372.70	CAD	372.70	CAD								
"PARKS, FORESTRY & RECREATION"	4885-178	2018-01-09	2018-01-10	CTF SUPPLY (11)	84.97	CAD	84.97	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	18 PC DRIVER BIT SET	
"PARKS, FORESTRY & RECREATION"	4885-179	2018-01-04	2018-01-10	JJ DOWNS INDUSTRIAL	990.41	CAD	990.41	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"4""& 2"" PVC FITTINGS"	
"PARKS, FORESTRY & RECREATION"	4890-183	2018-01-16	2018-01-17	THE HOME DEPOT #7013	26.68	CAD	26.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  GS BGF QSS	
"PARKS, FORESTRY & RECREATION"	4899-412	2018-01-25	2018-01-25	ELITE PLUMBING & HEATI	164.58	CAD	164.58	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5074	Plumbing and Heating Equipment	"B TANK REFILL, 2' BALL VALVES"	
"PARKS, FORESTRY & RECREATION"	4902-163	2018-01-29	2018-01-30	CDN TIRE STORE #00182	67.77	CAD	67.77	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	FOLDING TABLE	
					"1,334.41"	CAD	"1,334.41"	CAD								
"PARKS, FORESTRY & RECREATION"	4885-180	2018-01-09	2018-01-10	CDN TIRE STORE #00192	11.16	CAD	11.16	CAD	2570	JANITORIAL SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	CLEANING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4890-184	2018-01-16	2018-01-17	SHELL	39.59	CAD	39.59	CAD	2281	DIESEL -COLOURED (UNLICENSED EQUIPMENT)	P07646	DON VALLEY-OPERATIONS	5542	"Fuel Dispenser, Automated"	DIESEL FUEL	
					50.75	CAD	50.75	CAD								
"PARKS, FORESTRY & RECREATION"	4877-78	2018-01-02	2018-01-02	RTA ELECTRIC MOTOR COR	494.94	CAD	494.94	CAD	2575	ELECTRICAL SUPPLIES	P06688	LAWRENCE HGTS CC-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4879-281	2018-01-04	2018-01-04	LOWES #02640*	158.11	CAD	158.11	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  GE BRIGHT STIK LED 10W A19 SW 3PK	
"PARKS, FORESTRY & RECREATION"	4888-129	2018-01-15	2018-01-15	RTA ELECTRIC MOTOR COR	"1,324.36"	CAD	"1,324.36"	CAD	2575	ELECTRICAL SUPPLIES	P07703	IW HAPLEY CC-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4889-168	2018-01-15	2018-01-16	THE HOME DEPOT #7078	54.65	CAD	54.65	CAD	2575	ELECTRICAL SUPPLIES	P07704	MITCHELL FIELD-OPERATIONS	5200	Home Supply Warehouse	**MORE**  OLFA H-1/BB	
"PARKS, FORESTRY & RECREATION"	4896-149	2018-01-22	2018-01-22	PROVINCE ELECTRIC SUPP	166.00	CAD	166.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4899-413	2018-01-24	2018-01-25	THE HOME DEPOT #7078	88.68	CAD	88.68	CAD	2575	ELECTRICAL SUPPLIES	P07703	IW HAPLEY CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS	
"PARKS, FORESTRY & RECREATION"	4899-414	2018-01-26	2018-01-26	PROVINCE ELECTRIC SUPP	456.52	CAD	456.52	CAD	2575	ELECTRICAL SUPPLIES	P06688	LAWRENCE HGTS CC-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4903-174	2018-01-30	2018-01-31	THE HOME DEPOT #7129	153.50	CAD	153.50	CAD	2575	ELECTRICAL SUPPLIES	P07696	ANTIBES CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SOCKET	
"PARKS, FORESTRY & RECREATION"	4903-175	2018-01-31	2018-01-31	PROVINCE ELECTRIC SUPP	304.93	CAD	304.93	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4903-176	2018-01-31	2018-01-31	PROVINCE ELECTRIC SUPP	-133.34	CAD	-133.34	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5065	Electrical Parts and Equipment	REFUND	
					"3,068.35"	CAD	"3,068.35"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4885-181	2018-01-10	2018-01-10	ALLPRO PARKING-LOT 111	6.39	CAD	5.00	USD	4770	PARKING EXPENSES (INTOWN)	ED0131	DIRECTOR'S OFFICE	7523	Automobile Parking Lots and Garages	PARKING - 2018 ADVOCACY AGENDA ROLLOUT (BUFFALO NY)	
ECONOMIC DEVELOPMENT & CULTURE	4885-182	2018-01-09	2018-01-10	THE KEG YORK STREET	97.28	CAD	97.28	CAD	4820	BUSINESS MEETING EXPENSES	ED0131	DIRECTOR'S OFFICE	5812	"Eating Places, Restaurants"	**MORE**  BUSINESS MEETING WITH INVEST	
					103.67	CAD	97.28	CAD								
							5.00	USD								
"PARKS, FORESTRY & RECREATION"	4877-79	2018-01-02	2018-01-02	PARKDALE HM HDW 1350-8	24.84	CAD	24.84	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P13579	YOUTH LOUNGE - MASARYK	5251	Hardware Stores	"PRUNERS, SHEARS"	
"PARKS, FORESTRY & RECREATION"	4877-80	2018-01-02	2018-01-02	DOLLARAMA # 261	16.95	CAD	16.95	CAD	2610	KITCHEN SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5310	Discount Stores	FOOD CONTAINERS	
"PARKS, FORESTRY & RECREATION"	4886-360	2018-01-12	2018-01-12	EB GAMES 1716	39.54	CAD	39.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5945	"Game, Toy, and Hobby Shops"		
"PARKS, FORESTRY & RECREATION"	4886-361	2018-01-12	2018-01-12	METRO #37	39.53	CAD	39.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	4891-399	2018-01-19	2018-01-19	NOFRILLS PETER S 3926	28.12	CAD	28.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	4898-218	2018-01-24	2018-01-24	METRO STORE #772	40.48	CAD	40.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	4899-415	2018-01-26	2018-01-26	NOFRILLS PETER S 3926	24.77	CAD	24.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	4899-416	2018-01-26	2018-01-26	COSTCO BUSINESS CENTER	128.53	CAD	128.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13579	YOUTH LOUNGE - MASARYK	5300	Wholesale Clubs		
					342.76	CAD	342.76	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4896-150	2018-01-19	2018-01-22	CDN TIRE STORE #00600	12.41	CAD	12.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5200	Home Supply Warehouse	MATCHES	
