Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
FIRE SERVICES	5070-82	2018-08-31	2018-09-04	ESSO	72.61	CAD	72.61	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GAS
FIRE SERVICES	5070-83	2018-09-03	2018-09-04	PETROCAN	52.08	CAD	52.08	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GAS
FIRE SERVICES	5073-73	2018-09-07	2018-09-07	PETROCAN	74.99	CAD	74.99	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5074-136	2018-09-10	2018-09-10	ESSO	63.15	CAD	63.15	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5077-337	2018-09-11	2018-09-13	SHELL	64.05	CAD	64.05	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5078-126	2018-09-15	2018-09-15	WHAT A CONVENIENCE STO	68.72	CAD	68.72	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5499	Miscellaneous Food Stores - Convenience	FUEL
FIRE SERVICES	5084-126	2018-09-23	2018-09-24	PETROCAN	59.31	CAD	59.31	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
					454.91	CAD	454.91	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5071-159	2018-09-05	2018-09-05	SECOND CUP 9386	7.70	CAD	7.70	CAD	4823	MEALS-OUTSIDE LOC'S	ED0171	FE FM FILM DEVELOPMENT	5814	Quick Payment Service - Fast-Food Restau	MEETING WITH ONTARIO CREATES
ECONOMIC DEVELOPMENT & CULTURE	5072-287	2018-09-07	2018-09-07	UBER TRIP 2KUVV HELP.U	12.97	CAD	12.97	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER TRIP - XOTO HOUSE
ECONOMIC DEVELOPMENT & CULTURE	5073-74	2018-09-08	2018-09-08	BECK TAXI	15.05	CAD	15.05	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	**MORE**  RIDE FROM XOTO HOUSE
ECONOMIC DEVELOPMENT & CULTURE	5073-75	2018-09-09	2018-09-09	UBER TRIP MHVZ4 HELP.U	14.26	CAD	14.26	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER TRIP - XOTO HOUSE
ECONOMIC DEVELOPMENT & CULTURE	5074-137	2018-09-10	2018-09-10	UBER TRIP RJHXU HELP.U	14.49	CAD	14.49	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	RIDE TO INDUSTRY CENTRE FESTIVAL
ECONOMIC DEVELOPMENT & CULTURE	5074-138	2018-09-10	2018-09-10	AKREM TAXI	14.40	CAD	14.40	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	**MORE**  RIDE FROM XOTO HOUSE
ECONOMIC DEVELOPMENT & CULTURE	5074-139	2018-09-11	2018-09-11	UBER TRIP SH3CX HELP.U	21.84	CAD	21.84	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER RIDE FROM IMDB RECEPTION
ECONOMIC DEVELOPMENT & CULTURE	5075-157	2018-09-12	2018-09-12	UBER TRIP 57OHH HELP.U	10.85	CAD	10.85	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER RIDE TO WHITES RECEPTION
ECONOMIC DEVELOPMENT & CULTURE	5076-209	2018-09-11	2018-09-12	FIGO	41.34	CAD	41.34	CAD	4823	MEALS-OUTSIDE LOC'S	ED0171	FE FM FILM DEVELOPMENT	5812	"Eating Places, Restaurants"	MEETING WITH MICROSCOPE FILMS
ECONOMIC DEVELOPMENT & CULTURE	5077-338	2018-09-13	2018-09-13	SQ *BARRY RODEN	565.00	CAD	565.00	CAD	4082	PHOTO/VIDEO SERVICES	ED0171	FE FM FILM DEVELOPMENT	7333	"Commercial Art, Graphics, Photography"	PHOTOGRAPHER XOTO HOUSE
ECONOMIC DEVELOPMENT & CULTURE	5084-127	2018-09-24	2018-09-24	TPA/GREEN  P       QPL	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0171	FE FM FILM DEVELOPMENT	7523	Automobile Parking Lots and Garages	PARKING - MAPPING AND MEETING
ECONOMIC DEVELOPMENT & CULTURE	5085-226	2018-09-25	2018-09-25	INTUIT PAYME*IN *CAFTC	"1,113.05"	CAD	"1,113.05"	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	ED0171	FE FM FILM DEVELOPMENT	7333	"Commercial Art, Graphics, Photography"	COSTUMES ON FILM DISPLAY
ECONOMIC DEVELOPMENT & CULTURE	5086-238	2018-09-26	2018-09-26	UBER TRIP LMWTL HELP.U	13.94	CAD	13.94	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER RIDE FROM MEETINGS
ECONOMIC DEVELOPMENT & CULTURE	5086-239	2018-09-26	2018-09-26	UBER TRIP SDCV5 HELP.U	14.16	CAD	14.16	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER RIDE TO MEETING
ECONOMIC DEVELOPMENT & CULTURE	5086-240	2018-09-27	2018-09-27	UBER TRIP NMQKV HELP.U	14.50	CAD	14.50	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0171	FE FM FILM DEVELOPMENT	4121	Limousines and Taxicabs	UBER RIDE FROM CINESPACE/HAZELTON EVENT
					"1,893.55"	CAD	"1,893.55"	CAD							
FIRE SERVICES	5077-314	2018-09-14	2018-09-14	BBA REMAN INC	79.10	CAD	79.10	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	REPAIR 2 SIRENS
FIRE SERVICES	5080-159	2018-09-18	2018-09-18	INVESTMENTS HARDWARE (	77.34	CAD	77.34	CAD	3080	M & E - HAND TOOLS	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5251	Hardware Stores	TOOL - HOLESAW
FIRE SERVICES	5081-192	2018-09-18	2018-09-19	BRAFASCO/CONCORD	52.08	CAD	52.08	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	TREADED ROD
FIRE SERVICES	5081-193	2018-09-17	2018-09-19	ABLE SEAL & DESIGN	171.08	CAD	171.08	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5065	Electrical Parts and Equipment	GASKETS
					379.60	CAD	379.60	CAD							
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5079-126	2018-09-14	2018-09-17	CDN TIRE STORE #00209	62.08	CAD	62.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27507	TNR SOLID WASTE COLLABORATION	5200	Home Supply Warehouse	SUPPLIES FOR BICYCLE REPAIR HUB PROGRAM
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5080-173	2018-09-17	2018-09-18	OPENAIR PRO	494.96	CAD	494.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27501	TOWER RENEWAL	5946	Camera and Photographic Supply Stores	REPLACEMENT BUNGEES-OUTDOOR MOVIE EQUIPMENT
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5080-174	2018-09-17	2018-09-18	OPENAIR PRO	82.80	CAD	82.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27105	TOWER RENEWAL COMM DEVELOPMENT	5946	Camera and Photographic Supply Stores	OUTDOOR MOVIE EQUIPMENT
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5081-212	2018-09-19	2018-09-19	THE SOURCE #51810	158.15	CAD	158.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27501	TOWER RENEWAL	5732	Electronic Sales	REPLACEMENT CABLE - OUTDOOR MOVIE EQUIPMENT
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5082-374	2018-09-19	2018-09-20	CDN TIRE STORE #00600	116.37	CAD	116.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27501	TOWER RENEWAL	5200	Home Supply Warehouse	REPLACEMENT CORDS - OUTDOOR MOVIE EQUIPMENT
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5084-130	2018-09-24	2018-09-24	BEST BUY #977	45.18	CAD	45.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	G27501	TOWER RENEWAL	5732	Electronic Sales	REPLACEMENT COAXIAL AUDIO CABLES-OUTDOOR MOVIE EQUIPMENT
					959.54	CAD	959.54	CAD							
"PARKS, FORESTRY & RECREATION"	5076-212	2018-09-12	2018-09-12	NO FRILLS #753	19.82	CAD	19.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5411	"Grocery Stores, Supermarkets"	SKATE UNIT - TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5076-213	2018-09-12	2018-09-12	DOLLARAMA # 799	16.10	CAD	16.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5310	Discount Stores	SKATE UNIT - TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5077-344	2018-09-14	2018-09-14	ONTARIO CAMPS ASSOCIAT	575.26	CAD	575.26	CAD	4760	MEMBERSHIP FEES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	7032	Recreational and Sporting Camps	MEMBERSHIP FEE - OCA FOR CLAIRVILLE DAY CAMP
"PARKS, FORESTRY & RECREATION"	5079-124	2018-09-17	2018-09-17	DOLLARAMA # 836	67.70	CAD	67.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5310	Discount Stores	SKATE UNIT - TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5079-125	2018-09-17	2018-09-17	METRO #702	429.28	CAD	429.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5411	"Grocery Stores, Supermarkets"	SKATE UNIT - STAFF TRAINING
"PARKS, FORESTRY & RECREATION"	5080-171	2018-09-18	2018-09-18	SHOPPERS DRUG MART #14	14.07	CAD	14.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5912	"Drug Stores, Pharmacies"	SKATE UNIT - TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5081-211	2018-09-19	2018-09-19	COSTCO WHOLESALE W535	163.16	CAD	163.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5300	Wholesale Clubs	TRAINING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5083-113	2018-09-22	2018-09-22	METRO #702	445.09	CAD	445.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5411	"Grocery Stores, Supermarkets"	SKATE UNIT - STAFF TRAINING
					"1,730.48"	CAD	"1,730.48"	CAD							
LONG-TERM CARE HOMES & SERVICES	5077-343	2018-09-13	2018-09-13	LOWES #03321*	161.31	CAD	161.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	MAINTENANCE SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5079-123	2018-09-17	2018-09-17	INTERSTEAM TECHNOLOGIE	"2,938.00"	CAD	"2,938.00"	CAD	2570	JANITORIAL SUPPLIES	D3G041	TRUE DAVIDSON ACRES-HK-OA	5085	Industrial Supplies Not Elsewhere Classi	STEAM CLEANING EQUIPMENT
LONG-TERM CARE HOMES & SERVICES	5081-207	2018-09-19	2018-09-19	RONA # 55140	132.52	CAD	132.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5251	Hardware Stores	RESIDENT ROOM HEATERS
LONG-TERM CARE HOMES & SERVICES	5082-367	2018-09-20	2018-09-20	CDN TIRE STORE #00273	309.56	CAD	309.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	MAINTENANCE SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5087-502	2018-09-28	2018-09-28	HARCO CO. LTD	172.33	CAD	172.33	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3G061	TRUE DAVIDSON ACRES-MT-OA	5046	Commercial Equipment Not Elsewhere Class	CCP LAUNDRY MACHINE REPAIR
LONG-TERM CARE HOMES & SERVICES	5088-153	2018-09-28	2018-09-28	THE HOME DEPOT #7012	701.67	CAD	701.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	MAINTENANCE SUPPLIES
					"4,415.39"	CAD	"4,415.39"	CAD							
LONG-TERM CARE HOMES & SERVICES	5071-162	2018-09-05	2018-09-05	LOBLAWS #1021	16.82	CAD	16.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
LONG-TERM CARE HOMES & SERVICES	5081-208	2018-09-19	2018-09-19	DOLLARAMA # 230	149.20	CAD	149.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5310	Discount Stores	COMFORT CARE SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5082-368	2018-09-19	2018-09-20	WAL-MART #3159	126.51	CAD	126.51	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	COMFORT CARE SUPPLIES
LONG-TERM CARE HOMES & SERVICES	5082-369	2018-09-19	2018-09-20	WAL-MART #3159	4.78	CAD	4.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3G083	TRUE DAVIDSON ACRES-RESIDENT SERVICES	5411	"Grocery Stores, Supermarkets"	BAKING PROGRAM
LONG-TERM CARE HOMES & SERVICES	5084-129	2018-09-24	2018-09-24	EVENTBRITE/DOLLTHERAPY	133.63	CAD	133.63	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	7922	Theatrical Producers (except Motion Pict	DOLL THERAPY TRAINING FOR REC STAFF
LONG-TERM CARE HOMES & SERVICES	5085-230	2018-09-24	2018-09-25	PAYPAL *NATIONALINI	240.00	CAD	240.00	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	8398	"Organizations, Charitable and Social Ser"	HOARDING WORKSHOP
LONG-TERM CARE HOMES & SERVICES	5086-242	2018-09-25	2018-09-26	THE HOME DEPOT CANADA	458.78	CAD	458.78	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3G011	TRUE DAVIDSON ACRES-PA-OA	5200	Home Supply Warehouse	SECURE MAIL DROPBOX
					"1,129.72"	CAD	"1,129.72"	CAD							
"PARKS, FORESTRY & RECREATION"	5088-154	2018-09-30	2018-09-30	FACEBK RAD77G6E42	20.00	CAD	20.00	CAD	4414	ADVERTISING & PROMOTION	P00108	NATURAL ENV & CCOMMUNITY PROGRAMS - CORE	7311	Advertising Services	FACEBOOK ADS
					20.00	CAD	20.00	CAD							
"PARKS, FORESTRY & RECREATION"	5078-127	2018-09-16	2018-09-16	AMAZON.CA*MT74Z9LX2	185.15	CAD	185.15	CAD	3080	M & E - HAND TOOLS	P00016	NATURAL RESOURCE MANAGEMENT	4816	Computer Network/Information Services	PULL TIE WIRE TWISTER
"PARKS, FORESTRY & RECREATION"	5081-209	2018-09-18	2018-09-19	THE HOME DEPOT #7012	192.88	CAD	192.88	CAD	3080	M & E - HAND TOOLS	P00016	NATURAL RESOURCE MANAGEMENT	5200	Home Supply Warehouse	**MORE**  PICK 2.5LBS
					378.03	CAD	378.03	CAD							
"PARKS, FORESTRY & RECREATION"	5082-370	2018-09-21	2018-09-21	JJ DOWNS INDUSTRIAL	9.36	CAD	9.36	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
					9.36	CAD	9.36	CAD							
"PARKS, FORESTRY & RECREATION"	5072-297	2018-09-06	2018-09-06	AMAZON.CA*MT1B94OE0	32.79	CAD	32.79	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	4816	Computer Network/Information Services	UNITED WAY SUPPLIES
"PARKS, FORESTRY & RECREATION"	5072-298	2018-09-05	2018-09-06	IMPRINT	416.62	CAD	416.62	CAD	2670	UNIFORMS	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5943	"Office, School Supply, and Stationery St"	TAGS
"PARKS, FORESTRY & RECREATION"	5075-163	2018-09-12	2018-09-12	AMAZON.CA*MT1586FA0	65.58	CAD	65.58	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	4816	Computer Network/Information Services	SUPPLIES
"PARKS, FORESTRY & RECREATION"	5080-168	2018-09-18	2018-09-18	NOFRILLS CHRIS 273	19.70	CAD	19.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5411	"Grocery Stores, Supermarkets"	SNACKS
"PARKS, FORESTRY & RECREATION"	5082-371	2018-09-20	2018-09-20	NOFRILLS CHRIS 273	19.82	CAD	19.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12633	ETOBICOKE CIVIC CTR-SKATING LEISURE/PBLC	5411	"Grocery Stores, Supermarkets"	SNACKS
					554.51	CAD	554.51	CAD							
TORONTO WATER	5072-280	2018-09-08	2018-09-08	NATIONAL FIRE EQUIPMEN	644.78	CAD	644.78	CAD	2710	GENERAL HARDWARE	TW2005	D&C: DIRECTOR'S OFFICE	5085	Industrial Supplies Not Elsewhere Classi	"2.5""SNOOT,S-BUSHING2.5""X1"""
TORONTO WATER	5076-195	2018-09-12	2018-09-12	POSTES CANADA POST #37	66.74	CAD	66.74	CAD	4815	COURIER SERVICES	TW2005	D&C: DIRECTOR'S OFFICE	4215	"Courier Services - Air & Ground, Freight"	SHIPPING-ARROW GOLD&KIT
TORONTO WATER	5080-160	2018-09-19	2018-09-19	NATIONAL FIRE EQUIPMEN	322.39	CAD	322.39	CAD	2710	GENERAL HARDWARE	TW2005	D&C: DIRECTOR'S OFFICE	5085	Industrial Supplies Not Elsewhere Classi	EMERGENCY PRESSURE SENSOR
TORONTO WATER	5082-345	2018-09-20	2018-09-20	NEXT SUPPLY	13.28	CAD	13.28	CAD	2710	GENERAL HARDWARE	TW2005	D&C: DIRECTOR'S OFFICE	5251	Hardware Stores	H2S SENSOR BOX
TORONTO WATER	5082-346	2018-09-20	2018-09-20	ESRI CANADA LIMITED	395.50	CAD	395.50	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2005	D&C: DIRECTOR'S OFFICE	8299	Educational Services	ESRI FIELD OPERATIONS TRAINING
TORONTO WATER	5082-347	2018-09-20	2018-09-20	ESRI CANADA LIMITED	271.20	CAD	271.20	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2005	D&C: DIRECTOR'S OFFICE	7372	"Computer Programming, Integrated Systems"	ESRI USER CONFERENCE
TORONTO WATER	5082-348	2018-09-20	2018-09-20	ESRI CANADA LIMITED	271.20	CAD	271.20	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2005	D&C: DIRECTOR'S OFFICE	7372	"Computer Programming, Integrated Systems"	ESRI USER CONFERENCE
TORONTO WATER	5082-349	2018-09-20	2018-09-20	ESRI CANADA LIMITED	271.20	CAD	271.20	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2005	D&C: DIRECTOR'S OFFICE	7372	"Computer Programming, Integrated Systems"	ESRI USER CONFERENCE
TORONTO WATER	5082-350	2018-09-21	2018-09-21	ESRI CANADA LIMITED	271.20	CAD	271.20	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TW2005	D&C: DIRECTOR'S OFFICE	7372	"Computer Programming, Integrated Systems"	ESRI USER CONFERENCE
					"2,527.49"	CAD	"2,527.49"	CAD							
TORONTO WATER	5072-281	2018-09-06	2018-09-06	KOTYCK BROS LIMITED	396.97	CAD	396.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	1520	General Contractors - Residential and Co	WALL MOUNT HOSE BRACKET
TORONTO WATER	5076-196	2018-09-12	2018-09-12	APPLIED INDUSTRIAL TEC	124.63	CAD	124.63	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	"TORQUE FLEX, BUSHING"
TORONTO WATER	5079-114	2018-09-17	2018-09-17	CHAUNCEY BUILDERS SUPP	600.18	CAD	600.18	CAD	3099	GENERAL EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5211	"Building Materials, Lumber Stores"	WHEEL BARROW FLAT PROOF TIRE
TORONTO WATER	5082-351	2018-09-19	2018-09-20	THE HOME DEPOT #7011	148.48	CAD	148.48	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	PL PREMIUM
					"1,270.26"	CAD	"1,270.26"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5087-488	2018-09-28	2018-09-28	STARBUCKS 04720	30.00	CAD	30.00	CAD	4995	OTHER EXPENSES	C01105	QUALITY CONTROL & ASSURANCE UNIT	5814	Quick Payment Service - Fast-Food Restau	3 X $10.00 GIFT CARDS FOR TORONTO PUBLIC SERVICE WEEK EVENTS
					30.00	CAD	30.00	CAD							
EMPLOYMENT & SOCIAL SERVICES	5074-134	2018-09-10	2018-09-10	NOFRILLS SHERIFFS 270	104.19	CAD	104.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01293	REXDALE HUB	5411	"Grocery Stores, Supermarkets"	"TEA,GRANOLA BARS,COOKIES,SUGAR,CRACKERS,COFFEE,MILK,CREAM,HUMMUS-WOODBINE JOB FAIR PREP SESSION FOR 50 CLIENTS SEP11/18"
EMPLOYMENT & SOCIAL SERVICES	5087-489	2018-09-28	2018-09-28	FORTINO S (QUEEN S PLA	32.98	CAD	32.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01202	ATTWELL-ADMIN	5411	"Grocery Stores, Supermarkets"	"FRUIT TRAY,COFFEE CAKE,STRUDEL-WOODBINE PROJECT MEETING FOR 13 ATTENDEES SEPT28/18"
					137.17	CAD	137.17	CAD							
EMPLOYMENT & SOCIAL SERVICES	5086-226	2018-09-26	2018-09-26	FOOD BASICS #672	132.54	CAD	132.54	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	"FRUIT,PLASTIC CUTLERY,COFFEE,FRUIT JUICES,SUGAR,MILK,BAKED-SUPPLIES FOR TORONTO PUBLIC SERVICE WEEK"
					132.54	CAD	132.54	CAD							
FACILITIES MANAGEMENT	5087-490	2018-09-27	2018-09-27	PAUL WOLF ELECTRIC & L	64.47	CAD	64.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469301	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	FAN AND PARTS
					64.47	CAD	64.47	CAD							
FACILITIES MANAGEMENT	5068-75	2018-08-29	2018-09-03	PURE METAL GALVANIZING	621.50	CAD	621.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61433770	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	GALVANIZING OF STRUCTURAL STEEL
FACILITIES MANAGEMENT	5072-283	2018-09-06	2018-09-06	EASTERN PARTITIONS LTD	244.08	CAD	244.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61447457	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	TOILET TISSUE DISPENSERS
FACILITIES MANAGEMENT	5076-204	2018-09-12	2018-09-12	AAIREX INC.	"1,252.45"	CAD	"1,252.45"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61459164	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	EXHAUST FAN
FACILITIES MANAGEMENT	5080-163	2018-09-18	2018-09-18	EASTERN PARTITIONS LTD	"1,220.40"	CAD	"1,220.40"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464180	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	TOILET PAPER DISPENSERS
FACILITIES MANAGEMENT	5081-199	2018-09-19	2018-09-19	MIDWAY METAL PRODUCTS	310.47	CAD	310.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61459164	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	GALVANIZED SHEET 24 GA
FACILITIES MANAGEMENT	5085-220	2018-09-24	2018-09-25	SAFETY MEDIA INC-TERMI	368.32	CAD	368.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61467982	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	FACILITY BOXES
