Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
					605.18	CAD	605.18	CAD							
"PARKS, FORESTRY & RECREATION"	5097-407	2018-10-12	2018-10-12	SHADE SAILS CANADA	935.64	CAD	935.64	CAD	4608	REPAIRS & MAINT - FURNITURE &FURNISHINGS	P12666	PDU-FRANKLIN'S GARDEN	2791	"Typesetting, Plate Making, and Related S"	SEASONALLY PUTTING UP SHADE SAILS AT FRANKLIN GARDEN
"PARKS, FORESTRY & RECREATION"	5106-201	2018-10-24	2018-10-24	MR SIGNS	"1,653.98"	CAD	"1,653.98"	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P12589	PDU-PROMOTIONS/SPECIAL EVENTS	7399	Business Services - Not Elsewhere Classi	PRINTING OF LAWN SIGNS FOR PUMPKIN PARADES
"PARKS, FORESTRY & RECREATION"	5110-194	2018-10-31	2018-10-31	FACEBK 9CC8YHNLU2	221.23	CAD	221.23	CAD	4414	ADVERTISING & PROMOTION	P12589	PDU-PROMOTIONS/SPECIAL EVENTS	7311	Advertising Services	FACEBOOK ADS
					"2,810.85"	CAD	"2,810.85"	CAD							
PUBLIC HEALTH	5091-220	2018-10-03	2018-10-03	KAHOOT! AS	157.96	CAD	120.00	USD	3420	COMPUTERS - SOFTWARE	PH3728	HEALTHY FAMILY DIRECTORATE SUPPORT	5734	Computer Software Stores	KAHOOT
					157.96	CAD	120.00	USD							
TRANSPORTATION	5091-226	2018-10-03	2018-10-03	METAL SUPERMARKETS (NO	144.64	CAD	144.64	CAD	2710	GENERAL HARDWARE	TP0100	"ROADWAY SURFACE REPAIR-D1,A1"	5051	Metal Service Centers and Offices	STEEL PLATE TO REPAIR EXPANSION JOINT
					144.64	CAD	144.64	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5090-221	2018-10-01	2018-10-02	CARECOR HEALTH SERVICE	902.87	CAD	902.87	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	F01236	WOMEN'S RESIDENCE-HEALTH SERVICES	8062	Hospitals	NURSING SERVICES _ SEPT 16-22_2018
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5094-147	2018-10-05	2018-10-08	CARECOR HEALTH SERVICE	883.66	CAD	883.66	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	F01236	WOMEN'S RESIDENCE-HEALTH SERVICES	8062	Hospitals	"NURSING SERVICES_SEPT 23-29, 2018"
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5100-201	2018-10-15	2018-10-16	CARECOR HEALTH SERVICE	749.19	CAD	749.19	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	F01236	WOMEN'S RESIDENCE-HEALTH SERVICES	8062	Hospitals	"NURSING SERVICES_SEPT 30-OCT 06, 2018"
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5107-466	2018-10-24	2018-10-25	CARECOR HEALTH SERVICE	902.87	CAD	902.87	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	F01236	WOMEN'S RESIDENCE-HEALTH SERVICES	8062	Hospitals	"NURSING SERVICES _ OCT 07-13, 2018"
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5110-199	2018-10-29	2018-10-30	CARECOR HEALTH SERVICE	902.87	CAD	902.87	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	F01236	WOMEN'S RESIDENCE-HEALTH SERVICES	8062	Hospitals	"NURSING SERVICES _ OCT 14-20,2018"
					"4,341.46"	CAD	"4,341.46"	CAD							
PUBLIC HEALTH	5094-154	2018-10-07	2018-10-08	COSTCO WHOLESALE W1316	117.47	CAD	117.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5102	HE-QUALITY ASSURANCE	5300	Wholesale Clubs	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5097-432	2018-10-11	2018-10-11	STAPLES.CA	16.39	CAD	16.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5098-140	2018-10-12	2018-10-12	STAPLES.CA	224.85	CAD	224.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5100-210	2018-10-15	2018-10-16	STAPLES.CA	193.21	CAD	193.21	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5100-211	2018-10-16	2018-10-16	STARBUCKS 04296	38.31	CAD	38.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH5103	HE-FOOD HANDLER TRAINING	5814	Quick Payment Service - Fast-Food Restau	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5102-420	2018-10-19	2018-10-19	ULINE	148.79	CAD	148.79	CAD	2082	HEALTH & SAFETY SUPPLIES	PH5112	HE-HEALTH HAZARD CITY WIDE	5964	Direct Marketing - Catalog Merchants	HEALTH & SAFETY SUPPLIES
PUBLIC HEALTH	5102-421	2018-10-19	2018-10-19	AMAZON.CA*M859X5FZ0	47.30	CAD	47.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	4816	Computer Network/Information Services	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5107-481	2018-10-25	2018-10-25	STAPLES.CA	250.68	CAD	250.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5102	HE-QUALITY ASSURANCE	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5107-482	2018-10-24	2018-10-25	STAPLES.CA	80.67	CAD	80.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5108-121	2018-10-26	2018-10-26	STAPLES.CA	25.19	CAD	25.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5102	HE-QUALITY ASSURANCE	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5108-122	2018-10-26	2018-10-26	MESA CANADA INC	252.56	CAD	252.56	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5112	HE-HEALTH HAZARD CITY WIDE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MISCELLANEOUS MATERIALS & SUPPLIES
PUBLIC HEALTH	5110-204	2018-10-29	2018-10-30	STAPLES.CA	-77.80	CAD	-77.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5119	SMOKE-FREE ONTARIO ENFORCEMENT	5943	"Office, School Supply, and Stationery St"	MISCELLANEOUS MATERIALS & SUPPLIES
					"1,317.62"	CAD	"1,317.62"	CAD							
"PARKS, FORESTRY & RECREATION"	5094-146	2018-10-05	2018-10-08	THE HOME DEPOT #7114	148.84	CAD	148.84	CAD	2570	JANITORIAL SUPPLIES	P07664	ELMS POOL-OPERATIONS	5200	Home Supply Warehouse	**MORE**  GR30 CHAIN
"PARKS, FORESTRY & RECREATION"	5096-172	2018-10-10	2018-10-10	LOWES #03096*	180.21	CAD	180.21	CAD	3080	M & E - HAND TOOLS	P07663	ALDERWOOD POOL-OPERATIONS	5200	Home Supply Warehouse	**MORE**  4PC MASONRY BIT SET
"PARKS, FORESTRY & RECREATION"	5097-418	2018-10-11	2018-10-11	ADVANCE SAFETY WORLD L	54.24	CAD	54.24	CAD	2570	JANITORIAL SUPPLIES	P03051	ALBION-OPERATIONS	5072	Hardware Equipment and Supplies	MAINTENANCE SIGN
"PARKS, FORESTRY & RECREATION"	5097-419	2018-10-12	2018-10-12	NOBLE 1041	165.26	CAD	165.26	CAD	3025	M & E - JANITORIAL	P13494	YORK CC - FACILITY OPERATIONS	5251	Hardware Stores	FAN BELTS
"PARKS, FORESTRY & RECREATION"	5097-420	2018-10-11	2018-10-11	D&G VACUUM REPAIR SERV	470.18	CAD	470.18	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P07739	GUS RYDER POOL&HLTH CLUB-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	POOL VAC REPAIR
"PARKS, FORESTRY & RECREATION"	5099-148	2018-10-15	2018-10-15	LOWES #02951*	229.38	CAD	229.38	CAD	2570	JANITORIAL SUPPLIES	P13494	YORK CC - FACILITY OPERATIONS	5200	Home Supply Warehouse	**MORE**  BLACK OBLONG LINK DECORATOR CHAI
"PARKS, FORESTRY & RECREATION"	5099-149	2018-10-15	2018-10-15	LOWES #02640*	377.79	CAD	377.79	CAD	2570	JANITORIAL SUPPLIES	P13494	YORK CC - FACILITY OPERATIONS	5200	Home Supply Warehouse	**MORE**  1 X 3/4 X 10 BRAIDED PRE-CUT
"PARKS, FORESTRY & RECREATION"	5100-197	2018-10-15	2018-10-16	CDN TIRE STORE #00070	24.85	CAD	24.85	CAD	2570	JANITORIAL SUPPLIES	P12555	Y-REC SUPER4-PRGM SUPPORT	5200	Home Supply Warehouse	GAS CAN
"PARKS, FORESTRY & RECREATION"	5100-198	2018-10-16	2018-10-16	RONA # 55090	52.50	CAD	52.50	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5251	Hardware Stores	PIPE /SEALANT
"PARKS, FORESTRY & RECREATION"	5101-235	2018-10-17	2018-10-17	LOWES #02951*	90.35	CAD	90.35	CAD	2570	JANITORIAL SUPPLIES	P07664	ELMS POOL-OPERATIONS	5200	Home Supply Warehouse	**MORE**  42PC HEX KEY AND S/D SET
"PARKS, FORESTRY & RECREATION"	5101-236	2018-10-16	2018-10-17	D&G VACUUM REPAIR SERV	384.95	CAD	384.95	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P07667	NORSEMAN POOL-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	POOL VAC REPAIR
"PARKS, FORESTRY & RECREATION"	5101-237	2018-10-17	2018-10-17	D&G VACUUM REPAIR SERV	470.18	CAD	470.18	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P07739	GUS RYDER POOL&HLTH CLUB-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	POOL VAC REPAIR
"PARKS, FORESTRY & RECREATION"	5102-407	2018-10-18	2018-10-18	KOOY BROS LAWN	406.74	CAD	406.74	CAD	2570	JANITORIAL SUPPLIES	P07663	ALDERWOOD POOL-OPERATIONS	5261	Lawn and Garden Supply Stores	ECHO TRIMMER
"PARKS, FORESTRY & RECREATION"	5104-124	2018-10-22	2018-10-22	WASTECO	381.38	CAD	381.38	CAD	2570	JANITORIAL SUPPLIES	P07706	PLEASANTVIEW CC-OPERATIONS	4900	"Utilities - Electric, Gas, Sanitary, Wat"	DUMPSTER
"PARKS, FORESTRY & RECREATION"	5107-462	2018-10-24	2018-10-25	AQUATECH LOGISTIC	248.60	CAD	248.60	CAD	2570	JANITORIAL SUPPLIES	P13494	YORK CC - FACILITY OPERATIONS	5996	Swimming Pools - Sales and Supplies	"POLE, SKIMMER"
					"3,685.45"	CAD	"3,685.45"	CAD							
"PARKS, FORESTRY & RECREATION"	5094-164	2018-10-06	2018-10-08	THE HOME DEPOT #7080	45.15	CAD	45.15	CAD	2010	STATIONERY AND OFFICE SUPPLIES	*****		5200	Home Supply Warehouse	HY 15  BAG
"PARKS, FORESTRY & RECREATION"	5094-165	2018-10-06	2018-10-08	WALMART #1150	8.07	CAD	8.07	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P02761	BEACHES-PRGM SUPPORT	5310	Discount Stores	BINDER HOLE
					53.22	CAD	53.22	CAD							
"PARKS, FORESTRY & RECREATION"	5091-252	2018-10-03	2018-10-03	AMZN MKTP CA	-26.99	CAD	-26.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	4816	Computer Network/Information Services	REFUND
"PARKS, FORESTRY & RECREATION"	5091-253	2018-10-02	2018-10-03	WAL*MART CANADA INC	193.37	CAD	193.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5310	Discount Stores	CRAYOLA ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5091-254	2018-10-02	2018-10-03	WAL*MART CANADA INC	43.97	CAD	43.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5310	Discount Stores	CRAYOLA ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-438	2018-10-03	2018-10-04	WAL*MART CANADA INC	79.69	CAD	79.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5310	Discount Stores	CRAYOLA ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-439	2018-10-04	2018-10-04	AMZN MKTP CA*MT75E76Q1	40.93	CAD	40.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	4816	Computer Network/Information Services	POOL SINKING DIVE TOYS
"PARKS, FORESTRY & RECREATION"	5095-114	2018-10-09	2018-10-09	ADWEAR	"1,999.00"	CAD	"1,999.00"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	7311	Advertising Services	STAINLESS STEEL WATERBOTTLES
"PARKS, FORESTRY & RECREATION"	5095-115	2018-10-09	2018-10-09	ADWEAR	"1,989.78"	CAD	"1,989.78"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	7311	Advertising Services	STAINLESS STEEL WATERBOTTLES
"PARKS, FORESTRY & RECREATION"	5100-230	2018-10-16	2018-10-16	NEUGEAR PROMOTIONS LTD	"2,033.20"	CAD	"2,033.20"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5691	Men's and Women's Clothing Stores	UNISEX PULLOVER HOODIES
"PARKS, FORESTRY & RECREATION"	5101-258	2018-10-17	2018-10-17	AMZN MKTP CA*M89U394C2	26.48	CAD	26.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	4816	Computer Network/Information Services	EARBUD HEADPHONES
"PARKS, FORESTRY & RECREATION"	5101-259	2018-10-17	2018-10-17	AMZN MKTP CA*M86G77472	19.99	CAD	19.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	4816	Computer Network/Information Services	LAPTOP SLEEVE
"PARKS, FORESTRY & RECREATION"	5107-518	2018-10-26	2018-10-26	NEUGEAR PROMOTIONS LTD	946.94	CAD	946.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5691	Men's and Women's Clothing Stores	QUILTED COTTON OVEN MITS
					"7,346.36"	CAD	"7,346.36"	CAD							
"PARKS, FORESTRY & RECREATION"	5089-202	2018-10-01	2018-10-01	DOLLARAMA #1047	10.74	CAD	10.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06460	ISLINGTON CS-ARTS-VISL/PERF	5310	Discount Stores	SUPPLIES
"PARKS, FORESTRY & RECREATION"	5090-235	2018-10-01	2018-10-02	WAL-MART # 3031	72.84	CAD	72.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5310	Discount Stores	OFFICE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5091-255	2018-10-03	2018-10-03	WWW COSTCO CA	225.98	CAD	225.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13167	INSTRCT SPORTS - ISLINGTON CS	5399	Miscellaneous General Merchandise	HOCKEY NETS
"PARKS, FORESTRY & RECREATION"	5092-440	2018-10-05	2018-10-05	TDSB DISTRIBUTION CENT	142.94	CAD	142.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13167	INSTRCT SPORTS - ISLINGTON CS	8211	"Schools, Elementary and Secondary"	SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5092-441	2018-10-05	2018-10-05	CANADIAN RED CROSS	188.11	CAD	188.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	8398	"Organizations, Charitable and Social Ser"	BABYSITTING MANUALS WITH CERTIFICATE
"PARKS, FORESTRY & RECREATION"	5094-175	2018-10-05	2018-10-08	GOLF TOWN CANADA - WEB	180.71	CAD	180.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13167	INSTRCT SPORTS - ISLINGTON CS	5941	Sporting Goods Stores	SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5096-188	2018-10-10	2018-10-10	DOLLARAMA #1181	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13167	INSTRCT SPORTS - ISLINGTON CS	5310	Discount Stores	SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5101-260	2018-10-17	2018-10-17	MARCHANTS.COM	468.83	CAD	468.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13167	INSTRCT SPORTS - ISLINGTON CS	5941	Sporting Goods Stores	SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5101-261	2018-10-17	2018-10-17	DOLLARAMA # 799	2.83	CAD	2.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06544	ISLINGTON CS-SOCIAL PRGM	5310	Discount Stores	LOOT BAG
"PARKS, FORESTRY & RECREATION"	5102-454	2018-10-18	2018-10-18	WAL-MART #1080	13.73	CAD	13.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06544	ISLINGTON CS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PRESCHOOL PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5104-137	2018-10-22	2018-10-22	MICHAELS #4921	57.63	CAD	57.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10280	ETOBICOKE/YORK GROWTH PLAN	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5106-225	2018-10-24	2018-10-24	DOLLARAMA # 814	5.93	CAD	5.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06544	ISLINGTON CS-SOCIAL PRGM	5310	Discount Stores	PRESCHOOL PROGRAM
"PARKS, FORESTRY & RECREATION"	5110-220	2018-10-30	2018-10-30	CURRY S ART STORE	25.43	CAD	25.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10280	ETOBICOKE/YORK GROWTH PLAN	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES
					"1,400.22"	CAD	"1,400.22"	CAD							
"PARKS, FORESTRY & RECREATION"	5096-189	2018-10-09	2018-10-10	THE HOME DEPOT #7027	63.14	CAD	63.14	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	WINTERPROOF
"PARKS, FORESTRY & RECREATION"	5100-231	2018-10-15	2018-10-16	THE HOME DEPOT #7027	73.09	CAD	73.09	CAD	2715	PAINT SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	MARKING PNT
"PARKS, FORESTRY & RECREATION"	5108-141	2018-10-26	2018-10-26	THE HOME DEPOT #7027	63.14	CAD	63.14	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	WINTERPROOF
"PARKS, FORESTRY & RECREATION"	5110-221	2018-10-29	2018-10-30	THE HOME DEPOT #7107	60.61	CAD	60.61	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	ECO RV PLG
					259.98	CAD	259.98	CAD							
"PARKS, FORESTRY & RECREATION"	5090-236	2018-10-02	2018-10-02	BASS PRO SHOPS # 24	169.48	CAD	169.48	CAD	2710	GENERAL HARDWARE	P00670	W-NORTH3-PRGM SUPPORT	5941	Sporting Goods Stores	REBAR
					169.48	CAD	169.48	CAD							
EMPLOYMENT & SOCIAL SERVICES	5096-185	2018-10-10	2018-10-10	METRO #808	35.28	CAD	35.28	CAD	4820	BUSINESS MEETING EXPENSES	C01275	CLIFFCREST EMPLOYMENT SERVICES	5411	"Grocery Stores, Supermarkets"	"COOKIES,TOSTITOS,CHIPS&DIP,CRACKERS,SINACH DIP,CHEESE-SCARBOROUGH ECONOMIC OPPORTUNITIES PLANNING TABLE MEETING 10/10/18"
					35.28	CAD	35.28	CAD							
SOLID WASTE MANAGEMENT	5091-247	2018-10-03	2018-10-03	PRINCESS AUTO #36	-259.89	CAD	-259.89	CAD	3080	M & E - HAND TOOLS	SW1060	SWM-PARKS COLLECTION	5085	Industrial Supplies Not Elsewhere Classi	RETURNED - TRUCK HAND TOOLS - FOR BINS IN SAND
SOLID WASTE MANAGEMENT	5107-516	2018-10-25	2018-10-25	THE HOME DEPOT #7012	74.38	CAD	74.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW1060	SWM-PARKS COLLECTION	5200	Home Supply Warehouse	LEPAGE FAST
SOLID WASTE MANAGEMENT	5110-218	2018-10-29	2018-10-30	THE HOME DEPOT #7012	-74.38	CAD	-74.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW1060	SWM-PARKS COLLECTION	5200	Home Supply Warehouse	LEPAGE FAST
					-259.89	CAD	-259.89	CAD							
PUBLIC HEALTH	5089-200	2018-09-28	2018-10-01	AIR CAN* 0142842677518	60.00	CAD	60.00	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	PH2011	HEALTHY PUBLIC POLICY DIRECTOR'S OFFICE	3009	Air Canada	CONFERENCES/SEMINARS - AIR/RAIL/BUS
PUBLIC HEALTH	5101-253	2018-10-17	2018-10-17	PUROLATOR	12.97	CAD	12.97	CAD	4815	COURIER SERVICES	PH2011	HEALTHY PUBLIC POLICY DIRECTOR'S OFFICE	4215	"Courier Services - Air & Ground, Freight"	COURIER SERVICES
PUBLIC HEALTH	5107-512	2018-10-25	2018-10-25	TIM HORTONS 3297 QPS	50.00	CAD	50.00	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	PH2011	HEALTHY PUBLIC POLICY DIRECTOR'S OFFICE	5814	Quick Payment Service - Fast-Food Restau	PRESENTATION/PROMOTIONAL ITEMS
					122.97	CAD	122.97	CAD							
PUBLIC HEALTH	5100-225	2018-10-17	2018-10-17	CFPC	508.50	CAD	508.50	CAD	4414	ADVERTISING & PROMOTION	PH4154	PHYSICIAN OUTREACH	8699	"Organizations, Membership - Not Elsewher"	CME  APPLICATION
					508.50	CAD	508.50	CAD							
PUBLIC HEALTH	5102-445	2018-10-18	2018-10-18	CDN TIRE STORE #00600	168.23	CAD	168.23	CAD	3050	M & E - KITCHEN	PH1031	DIRECTORS OFFICE	5200	Home Supply Warehouse	OVEN
PUBLIC HEALTH	5102-446	2018-10-17	2018-10-18	CDN TIRE STORE #00600	168.23	CAD	168.23	CAD	3050	M & E - KITCHEN	PH1031	DIRECTORS OFFICE	5200	Home Supply Warehouse	OVERN
PUBLIC HEALTH	5104-135	2018-10-19	2018-10-22	CDN TIRE STORE #00600	-87.89	CAD	-87.89	CAD	3050	M & E - KITCHEN	PH1031	DIRECTORS OFFICE	5200	Home Supply Warehouse	OVEN CREDIT
					248.57	CAD	248.57	CAD							
PUBLIC HEALTH	5092-433	2018-10-05	2018-10-05	YMCA OF GREATER TORONT	384.73	CAD	384.73	CAD	4820	BUSINESS MEETING EXPENSES	PH4011	COMMUNICABLE DISEASE-DIRECTORS OFFICE	8398	"Organizations, Charitable and Social Ser"	DEPOSIT FOR CDC ALL STAFF MEETING
					384.73	CAD	384.73	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5106-209	2018-10-23	2018-10-24	PARKING CHARGES-PARKSM	7.00	CAD	7.00	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	FH5002	FINANCE & ADMINISTRATION	7523	Automobile Parking Lots and Garages	BUSINESS TRAVEL
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5107-484	2018-10-25	2018-10-25	AMZN MKTP CA*M83D87JY1	74.57	CAD	74.57	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FH5002	FINANCE & ADMINISTRATION	4816	Computer Network/Information Services	OTHER OFFICE
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5107-485	2018-10-25	2018-10-25	AMZN MKTP CA*M82Q01T82	173.10	CAD	173.10	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FH5002	FINANCE & ADMINISTRATION	4816	Computer Network/Information Services	OTHER OFFICE
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5107-486	2018-10-25	2018-10-25	WATERFRONT NEIGHBOURHO	780.00	CAD	780.00	CAD	4820	BUSINESS MEETING EXPENSES	FH5002	FINANCE & ADMINISTRATION	8641	"Associations - Civic, Social, and Frater"	BUSINESS MEETING EXPENSES
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5111-218	2018-10-31	2018-10-31	AMZN MKTP CA*M800V6PV1	23.71	CAD	23.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5002	FINANCE & ADMINISTRATION	4816	Computer Network/Information Services	MISCELLANEOUS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5111-219	2018-10-31	2018-10-31	AMZN MKTP CA*M82B63GJ2	74.57	CAD	74.57	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FH5002	FINANCE & ADMINISTRATION	4816	Computer Network/Information Services	OTHER OFFICE
					"1,132.95"	CAD	"1,132.95"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5102-439	2018-10-19	2018-10-19	ROTBLOTTS DISCOUNT WAR	189.20	CAD	189.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	ED0141	FE ES OPERATIONAL EVENT SUPPORT	5251	Hardware Stores	VAR EVENT HARDWARE AND EQUIPMENT
					189.20	CAD	189.20	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5100-222	2018-10-16	2018-10-16	INT*IN *KAT RIZZA CREA	339.00	CAD	339.00	CAD	4082	PHOTO/VIDEO SERVICES	AH0014	AC AS CULTURAL OUTREACH	7221	Photographic Studios	DOCUMENTATION - HOTSPOT EVENT
					339.00	CAD	339.00	CAD							
"PARKS, FORESTRY & RECREATION"	5089-195	2018-09-28	2018-10-01	CDN TIRE STORE #00182	33.89	CAD	33.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10460	TRINITY-PRGM SUPPORT	5200	Home Supply Warehouse	PLATFORM CART FOR TRANSPORTING SUPPLIES
