Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	4397-219	2017-01-24	2017-01-27	AEROFLEET SERVICES	64.40	CAD	64.40	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0144	IM-FIL-BUSINESS MEETINGS-CENTRAL	4121	Limousines and Taxicabs	**MORE**  TAXI - AIRPORT TO HOME	
					"1,071.39"	CAD	"1,071.39"	CAD								
TORONTO PARAMEDIC SERVICES	4377-181	2017-01-12	2017-01-13	TORONTO PARKING AUTHOR	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMMUNICATION CENTRE OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING	
TORONTO PARAMEDIC SERVICES	4386-175	2017-01-18	2017-01-19	TORONTO PARKING AUTHOR	2.75	CAD	2.75	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMMUNICATION CENTRE OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING	
TORONTO PARAMEDIC SERVICES	4395-196	2017-01-25	2017-01-26	TORONTO PARKING AUTHOR	10.50	CAD	10.50	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMMUNICATION CENTRE OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING	
					25.25	CAD	25.25	CAD								
"PARKS, FORESTRY & RECREATION"	4381-101	2017-01-16	2017-01-17	GWARTZMAN'S ART SUPPLI	253.00	CAD	253.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08024	ARMOUR HGTS-ARTS-VISL/PERF	5231	"Glass, Paint, Wallpaper Stores"	ART SUPPLIES	
					253.00	CAD	253.00	CAD								
FACILITIES MANAGEMENT DIVISON	4367-137	2017-01-04	2017-01-06	THE HOME DEPOT #7012	261.53	CAD	261.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61350284	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  HOOK	
FACILITIES MANAGEMENT DIVISON	4369-220	2017-01-06	2017-01-09	FERCREM WOODWORKING IN	971.80	CAD	971.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61350284	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	COUNTER TOPS	
FACILITIES MANAGEMENT DIVISON	4369-221	2017-01-06	2017-01-09	FERCREM WOODWORKING IN	723.20	CAD	723.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61356695	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	COUNTER TOP	
FACILITIES MANAGEMENT DIVISON	4369-222	2017-01-06	2017-01-09	WILSON ARCHITECTUAL DO	164.19	CAD	164.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61349095	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	WINDOW KIT	
FACILITIES MANAGEMENT DIVISON	4373-150	2017-01-10	2017-01-11	LOWES #03321*	15.68	CAD	15.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61356694	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  PLAST.ANCH. #8-10X1-1/4"""	
FACILITIES MANAGEMENT DIVISON	4375-158	2017-01-10	2017-01-12	THE HOME DEPOT #7012	56.47	CAD	56.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61362062	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	COMBO ALARM	
FACILITIES MANAGEMENT DIVISON	4377-182	2017-01-11	2017-01-13	CDN TIRE STORE #00654	8.69	CAD	8.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61362414	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	BATTERIES	
FACILITIES MANAGEMENT DIVISON	4379-258	2017-01-12	2017-01-16	THE HOME DEPOT #7012	67.48	CAD	67.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61350284	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ALUM. HOOK	
FACILITIES MANAGEMENT DIVISON	4379-259	2017-01-12	2017-01-16	THE HOME DEPOT #7012	14.37	CAD	14.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61352514	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	EVERBILT	
FACILITIES MANAGEMENT DIVISON	4395-197	2017-01-25	2017-01-26	WILSON ARCHITECTUAL DO	524.94	CAD	524.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61358035	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	DOOR FRAME HARDWARE	
FACILITIES MANAGEMENT DIVISON	4397-220	2017-01-26	2017-01-27	ATLAS MACHINERY SUPPLY	"1,461.54"	CAD	"1,461.54"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5251	Hardware Stores	"TOOLS (2 DRILLS, 2 DRIVERS, 2 JIGSAWS)"	
					"4,269.89"	CAD	"4,269.89"	CAD								
FACILITIES MANAGEMENT DIVISON	4367-138	2017-01-05	2017-01-06	PRO KONTROL (TORONTO)	951.04	CAD	951.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61353031	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	VALVE	
FACILITIES MANAGEMENT DIVISON	4400-298	2017-01-27	2017-01-30	ROYAL HM HWRE #1274-8	19.27	CAD	19.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61364617	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL	
FACILITIES MANAGEMENT DIVISON	4401-106	2017-01-27	2017-01-31	CDN TIRE STORE #00654	171.68	CAD	171.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61307473	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOOLS VACCUM PARTS	
					"1,141.99"	CAD	"1,141.99"	CAD								
SOLID WASTE MANAGEMENT	4360-61	2017-01-03	2017-01-04	SOLID WASTE ASSOCIA	142.74	CAD	105.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	SW0910	SWM BUS OPS-HAULAGE & WASTE DIVERSION	8398	"Organizations, Charitable and Social Ser"	FURTHER EDUCATION TRAINING	
SOLID WASTE MANAGEMENT	4360-62	2017-01-03	2017-01-04	SOLID WASTE ASSOCIA	142.74	CAD	105.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	SW0910	SWM BUS OPS-HAULAGE & WASTE DIVERSION	8398	"Organizations, Charitable and Social Ser"	FURTHER EDUCATION TRAINING	
SOLID WASTE MANAGEMENT	4369-223	2017-01-05	2017-01-09	MOE-HWIN WEB	"1,000.00"	CAD	"1,000.00"	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	YEARLY REGISTRATION.	
SOLID WASTE MANAGEMENT	4379-260	2017-01-12	2017-01-16	MOE-HWIN WEB	"1,532.18"	CAD	"1,532.18"	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MOECC APP TO INCREASE HHW & WEE TRANSFER TONNAGES.	
SOLID WASTE MANAGEMENT	4379-261	2017-01-12	2017-01-16	THE HOME DEPOT #7013	27.07	CAD	27.07	CAD	2110	PARTS - FURNITURE & FIXTURES	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	COAT DOUBLE HOOK	
SOLID WASTE MANAGEMENT	4386-176	2017-01-18	2017-01-19	INFRASTRUCTURE H S ASS	"3,390.00"	CAD	"3,390.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	SW0709	TRANSFER STATION RECYCLE HAULAGE	5942	Book Stores	FLEET DRIVER TRAINING COURSE	
SOLID WASTE MANAGEMENT	4389-259	2017-01-20	2017-01-23	THE HOME DEPOT #7013	8.32	CAD	8.32	CAD	2730	LOCKS	SW0765	REUSE CENTRE	5200	Home Supply Warehouse	67 KEY	
SOLID WASTE MANAGEMENT	4395-198	2017-01-24	2017-01-26	RAD COMM SYSTEMS CORP	497.20	CAD	497.20	CAD	4650	R&M - GAS/ODOUR CONT	SW0612	HOUSEHOLD HAZARDOUS WASTE	7399	Business Services - Not Elsewhere Classi	MAINTENANCE OF RADIATION EQUIPMENT.	
SOLID WASTE MANAGEMENT	4397-221	2017-01-25	2017-01-27	MOE-ASSESMENT   APRVL	100.00	CAD	100.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	YEARLY REGISTRATION.	
SOLID WASTE MANAGEMENT	4400-299	2017-01-28	2017-01-30	THE HOME DEPOT #7013	50.00	CAD	50.00	CAD	4786	RECOGNITION AWARDS	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	**MORE**  GIFT CARD	
SOLID WASTE MANAGEMENT	4401-107	2017-01-28	2017-01-31	CDN TIRE STORE #00182	150.00	CAD	150.00	CAD	4786	RECOGNITION AWARDS	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	GIFTCARDS FOR FUTURE AWARD WINNERS.	
					"7,040.25"	CAD	"6,754.77"	CAD								
							210.00	USD								
PUBLIC HEALTH	4371-120	2017-01-06	2017-01-10	NIMLOK CANADA LTD	540.48	CAD	540.48	CAD	4414	ADVERTISING & PROMOTION	PH2081	HEALTH COMMUNICATION	1799	"Contractors, Special Trade - Not Elsewhe"	ADVERTISING & PROMOTION	
PUBLIC HEALTH	4379-262	2017-01-12	2017-01-16	NIMLOK CANADA LTD	509.91	CAD	509.91	CAD	4414	ADVERTISING & PROMOTION	PH2081	HEALTH COMMUNICATION	1799	"Contractors, Special Trade - Not Elsewhe"	ADVERTISING & PROMOTION'	
PUBLIC HEALTH	4381-102	2017-01-16	2017-01-17	801-413-7200/DIGITALMA	452.00	CAD	452.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2081	HEALTH COMMUNICATION	7922	Theatrical Producers (except Motion Pict	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	4387-208	2017-01-19	2017-01-20	HOOTSUITE MEDIA INC.	32.17	CAD	23.72	USD	4760	MEMBERSHIP FEES	PH2081	HEALTH COMMUNICATION	5968	Direct Marketing - Continuity/Subscripti	MEMBERSHIP FEES	
					"1,534.56"	CAD	"1,502.39"	CAD								
							23.72	USD								
ECONOMIC DEVELOPMENT & CULTURE	4389-260	2017-01-20	2017-01-23	THE 519	808.17	CAD	808.17	CAD	4820	BUSINESS MEETING EXPENSES	ED0145	TFTDMO SUPPORT	8641	"Associations - Civic, Social, and Frater"	BUSINESS MEETING EXPENSES	
					808.17	CAD	808.17	CAD								
"PARKS, FORESTRY & RECREATION"	4389-261	2017-01-19	2017-01-23	THE HOME DEPOT #7027	18.85	CAD	18.85	CAD	2710	GENERAL HARDWARE	P00268	E-NORTH2-TURF&HORT	5200	Home Supply Warehouse	RSSHP10X31/8	
"PARKS, FORESTRY & RECREATION"	4389-262	2017-01-20	2017-01-23	BUNNING SPLICING   RIG	232.78	CAD	232.78	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	EYE BOLTS	
"PARKS, FORESTRY & RECREATION"	4397-222	2017-01-25	2017-01-27	THE HOME DEPOT #7027	34.92	CAD	34.92	CAD	2531	LUMBER	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	2X6X14SIENNA	
"PARKS, FORESTRY & RECREATION"	4397-223	2017-01-26	2017-01-27	LOWES #02494*	440.97	CAD	440.97	CAD	2780	CONCRETE	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  30KG FENCE N POST	
					727.52	CAD	727.52	CAD								
FACILITIES MANAGEMENT DIVISON	4365-125	2017-01-04	2017-01-05	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61360329	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4365-126	2017-01-04	2017-01-05	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61360329	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4367-139	2017-01-05	2017-01-06	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61360329	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4367-140	2017-01-05	2017-01-06	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61360329	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4367-141	2017-01-05	2017-01-06	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61360329	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4371-121	2017-01-09	2017-01-10	NOBLE 1017	139.97	CAD	139.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61359207	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIALS RECEIPT	
FACILITIES MANAGEMENT DIVISON	4392-173	2017-01-24	2017-01-25	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61362977	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING RECEIPT	
					193.97	CAD	193.97	CAD								
"PARKS, FORESTRY & RECREATION"	4375-159	2017-01-10	2017-01-12	CTF SUPPLY (11)	512.18	CAD	512.18	CAD	2710	GENERAL HARDWARE	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"AIR HORN, GLOVES"	
"PARKS, FORESTRY & RECREATION"	4375-160	2017-01-10	2017-01-12	MOE-HWIN WEB	55.00	CAD	55.00	CAD	4418	MARINE SERVICES	P00012	TERMINAL-FERRY OPERATIONS	9399	Government Services - Not Elsewhere Clas	HAZARDOUS WASTE REGISTRATION	
"PARKS, FORESTRY & RECREATION"	4375-161	2017-01-10	2017-01-12	CDN TIRE STORE #00654	330.13	CAD	330.13	CAD	3080	M & E - HAND TOOLS	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	"DRILL, FLASH LIGHT"	
"PARKS, FORESTRY & RECREATION"	4379-263	2017-01-13	2017-01-16	BATTLEFIELD EQUIPMENT	"1,062.20"	CAD	"1,062.20"	CAD	2401	LUBRICANTS	P00009	ONGIARA-FERRY OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	LUBE OIL	
"PARKS, FORESTRY & RECREATION"	4381-103	2017-01-16	2017-01-17	NOBLE 1003	96.99	CAD	96.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00011	T RENNIE-FERRY OPERATIONS	5251	Hardware Stores	PUMP CARTRIDGE	
"PARKS, FORESTRY & RECREATION"	4387-209	2017-01-19	2017-01-20	SQ *BEST BEARINGS CO.	299.99	CAD	299.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	1520	General Contractors - Residential and Co	"BEARINGS, LIP SEATS"	
"PARKS, FORESTRY & RECREATION"	4389-263	2017-01-20	2017-01-23	BATTLEFIELD EQUIPMENT	592.98	CAD	592.98	CAD	2401	LUBRICANTS	P00011	T RENNIE-FERRY OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	COOLANT	
"PARKS, FORESTRY & RECREATION"	4392-174	2017-01-24	2017-01-25	STAPLES STORE #26	106.16	CAD	106.16	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5943	"Office, School Supply, and Stationery St"	"D- BATTERIES, CARD STOCK"	
"PARKS, FORESTRY & RECREATION"	4392-175	2017-01-24	2017-01-25	STAPLES STORE #26	103.91	CAD	103.91	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00013	TRILLIUM-FERRY OPERATIONS	5943	"Office, School Supply, and Stationery St"	TRILLIUM DRAWINGS	
"PARKS, FORESTRY & RECREATION"	4395-199	2017-01-24	2017-01-26	JOHNSTON RESEARCH   PE	90.12	CAD	90.12	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00010	S MCBRIDE-FERRY OPERATIONS	5533	"Automotive Parts, Accessories Stores"	"SILICONE COOLANT, HOSES"	
"PARKS, FORESTRY & RECREATION"	4395-200	2017-01-24	2017-01-26	JOHNSTON RESEARCH   PE	234.83	CAD	234.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00011	T RENNIE-FERRY OPERATIONS	5533	"Automotive Parts, Accessories Stores"	"SILICONE COOLANT, CLAMPS"	
"PARKS, FORESTRY & RECREATION"	4397-224	2017-01-26	2017-01-27	AMAZON.CA	41.98	CAD	41.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00012	TERMINAL-FERRY OPERATIONS	4816	Computer Network/Information Services	K CUP COFFEE	
"PARKS, FORESTRY & RECREATION"	4401-108	2017-01-28	2017-01-31	CDN TIRE STORE #00152	281.20	CAD	281.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	"FURNACE FILTERS, VINYL CARPET"	
					"3,807.67"	CAD	"3,807.67"	CAD								
"PARKS, FORESTRY & RECREATION"	4381-104	2017-01-16	2017-01-17	STAPLES STORE #39	43.65	CAD	43.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01666	MITCHELL FIELD-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	"PROGRAM SUPPLIES - DESKPAD, USB KEYS"	
"PARKS, FORESTRY & RECREATION"	4386-177	2017-01-18	2017-01-19	NOFRILLS CARLO'S #3925	164.51	CAD	164.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - PEPPERS, ONIONS, MEAT"	
"PARKS, FORESTRY & RECREATION"	4392-176	2017-01-24	2017-01-25	NOFRILLS CARLO'S #3925	197.45	CAD	197.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - MEAT, BACON, PARSLEY, CHEESE"	
					405.61	CAD	405.61	CAD								
"PARKS, FORESTRY & RECREATION"	4371-122	2017-01-06	2017-01-10	CDN TIRE STORE #00654	372.76	CAD	372.76	CAD	2401	LUBRICANTS	P00483	S-WEST 2-PARKS EQP MNT/REP	5200	Home Supply Warehouse	HYDRAULIC OIL	
"PARKS, FORESTRY & RECREATION"	4379-264	2017-01-10	2017-01-16	OMNIFLEX HOSE   EQUIPM	233.19	CAD	233.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSE	
"PARKS, FORESTRY & RECREATION"	4379-265	2017-01-13	2017-01-16	PRINCESS AUTO	677.78	CAD	677.78	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4386-178	2017-01-18	2017-01-19	CABLE CRAFT LIMITED	182.29	CAD	182.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	CABLE	
"PARKS, FORESTRY & RECREATION"	4390-141	2017-01-23	2017-01-24	PRINCESS AUTO	141.24	CAD	141.24	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	VIDEOSCOPE	
					"1,607.26"	CAD	"1,607.26"	CAD								
SOLID WASTE MANAGEMENT	4367-142	2017-01-04	2017-01-06	DUFFERIN TILE	"1,096.85"	CAD	"1,096.85"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-37	CM OLD SCALE HOUSE REMEDIATION (RENOVATI	5713	Floor Covering Stores	TILE	
SOLID WASTE MANAGEMENT	4373-151	2017-01-09	2017-01-11	THE HOME DEPOT #7129	132.23	CAD	132.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-37	CM OLD SCALE HOUSE REMEDIATION (RENOVATI	5200	Home Supply Warehouse	**MORE**  19L-HDBUCKET	
SOLID WASTE MANAGEMENT	4379-266	2017-01-13	2017-01-16	DUROX FLOOR ACCESSORIE	86.89	CAD	86.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-37	CM OLD SCALE HOUSE REMEDIATION (RENOVATI	5713	Floor Covering Stores	FLAT LASH CLIPS-FLAT LASH WEDGES	
SOLID WASTE MANAGEMENT	4383-137	2017-01-17	2017-01-18	DUROX FLOOR ACCESSORIE	72.32	CAD	72.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-37	CM OLD SCALE HOUSE REMEDIATION (RENOVATI	5713	Floor Covering Stores	FLAT LASH CLIPS	
					"1,388.29"	CAD	"1,388.29"	CAD								
"PARKS, FORESTRY & RECREATION"	4375-162	2017-01-10	2017-01-12	WMT SUPRCTR #1126	30.71	CAD	30.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10042	HOLLYCREST CS-INSTRL	5411	"Grocery Stores, Supermarkets"	COOKING PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4379-267	2017-01-13	2017-01-16	CANADIAN RED CROSS	123.20	CAD	123.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10042	HOLLYCREST CS-INSTRL	7399	Business Services - Not Elsewhere Classi	BABYSITTING MANUALS	
"PARKS, FORESTRY & RECREATION"	4383-138	2017-01-17	2017-01-18	NOFRILLS CHRIS 273	22.84	CAD	22.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10042	HOLLYCREST CS-INSTRL	5411	"Grocery Stores, Supermarkets"	COOKING PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4383-139	2017-01-17	2017-01-18	MICHAELS #4921	39.35	CAD	39.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08584	HOLLYCREST CS-SPEC EVNTS	5945	"Game, Toy, and Hobby Shops"	VALENTINE PARTY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4386-179	2017-01-18	2017-01-19	CANADIAN RED CROSS	27.12	CAD	27.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10042	HOLLYCREST CS-INSTRL	7399	Business Services - Not Elsewhere Classi	BABYSITTING MANUALS	
"PARKS, FORESTRY & RECREATION"	4387-210	2017-01-18	2017-01-20	CURRYS HEAD OFFICE	20.34	CAD	20.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06457	HOLLYCREST CS-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4389-264	2017-01-20	2017-01-23	THE HOME DEPOT #7011	16.76	CAD	16.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12075	HOLLYCREST-COMM CTR-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  5/8X24X48MEL	
"PARKS, FORESTRY & RECREATION"	4395-201	2017-01-24	2017-01-26	WAL-MART # 3031	35.73	CAD	35.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10042	HOLLYCREST CS-INSTRL	5310	Discount Stores	COOKING PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4400-300	2017-01-27	2017-01-30	FIESTA 4 KIDS INC	152.55	CAD	152.55	CAD	4590	RENTAL - OTHER	P08584	HOLLYCREST CS-SPEC EVNTS	7394	"Equipment Rental and Leasing Services, F"	COOKING PRGM SUPPLIES	
					468.60	CAD	468.60	CAD								
"PARKS, FORESTRY & RECREATION"	4369-224	2017-01-08	2017-01-09	ISAOI ONT	474.60	CAD	474.60	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	P00155	TORONTO ISLANDS-TURF&HORT	7399	Business Services - Not Elsewhere Classi	ISAO 2017 CONFERENCE REGISTRATION FEES	
"PARKS, FORESTRY & RECREATION"	4387-211	2017-01-18	2017-01-20	CDN TIRE STORE #00654	163.15	CAD	163.15	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00155	TORONTO ISLANDS-TURF&HORT	5200	Home Supply Warehouse	"TIDE, BATTERIES, CLR"	
"PARKS, FORESTRY & RECREATION"	4392-177	2017-01-23	2017-01-25	THE HOME DEPOT #7080	675.72	CAD	675.72	CAD	3099	GENERAL EQUIPMENT	P00155	TORONTO ISLANDS-TURF&HORT	5200	Home Supply Warehouse	WASHER	
"PARKS, FORESTRY & RECREATION"	4392-178	2017-01-23	2017-01-25	THE HOME DEPOT CANADA	38.41	CAD	38.41	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00155	TORONTO ISLANDS-TURF&HORT	5200	Home Supply Warehouse	HOSE CONNECTORS	
"PARKS, FORESTRY & RECREATION"	4397-225	2017-01-25	2017-01-27	CDN TIRE STORE #00654	126.60	CAD	126.60	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00155	TORONTO ISLANDS-TURF&HORT	5200	Home Supply Warehouse	BATTERIES	
"PARKS, FORESTRY & RECREATION"	4400-301	2017-01-27	2017-01-30	CANADIAN YACHT TOPS	110.00	CAD	110.00	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P00155	TORONTO ISLANDS-TURF&HORT	5551	Boat Dealers	WATERPROOFING	
					"1,588.48"	CAD	"1,588.48"	CAD								
"PARKS, FORESTRY & RECREATION"	4371-123	2017-01-09	2017-01-10	SI VOUS PLAY	27.10	CAD	27.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11429	OAKDALE CC-SOCIAL PRGM	5941	Sporting Goods Stores	SOCKS FOR PRIZES FOR BBALL HOUSE LEAGUE	
