Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
					"1,073.83"	CAD	"1,073.83"	CAD								
LONG TERM CARE HOMES	2044-122	06-20-2012	06-21-2012	AHEARN   SOPER INC.	354.82	CAD	354.82	CAD	3410	COMPUTERS - HARDWARE	D3Z990	REGIONAL SVC-MC-EQ	5072	Hardware Equipment and Supplies	SWIPE CARDS FOR TIMEKEEPER SYSTEM	
					354.82	CAD	354.82	CAD								
EMERGENCY MEDICAL SERVICES	2029-161	06-08-2012	06-11-2012	IMPERIAL PAKING-IN TRU	14.00	CAD	14.00	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - MOH PAN AM PLANNING SESSION	
EMERGENCY MEDICAL SERVICES	2030-66	06-11-2012	06-12-2012	IMPERIAL PAKING-IN TRU	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - MEETING AT EGH	
EMERGENCY MEDICAL SERVICES	2045-125	06-21-2012	06-22-2012	IMPARK00090162A	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - TORONTO CENTRAL LHIN	
EMERGENCY MEDICAL SERVICES	2050-109	06-25-2012	06-26-2012	PRECISE PARKLINK HUMBE	7.50	CAD	7.50	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - HRC OFFLOAD DELAY INTERVENTION	
EMERGENCY MEDICAL SERVICES	2052-139	06-26-2012	06-27-2012	STANDARD PARKING - NYG	12.75	CAD	12.75	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - NYG PROCESS MAPPING	
EMERGENCY MEDICAL SERVICES	2054-150	06-27-2012	06-28-2012	PRECISE PARKLINK HUMBE	11.25	CAD	11.25	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - HUMBER CHURCH MONTHLY MEETING	
					80.50	CAD	80.50	CAD								
"PARKS, FORESTRY & RECREATION"	2048-183	06-24-2012	06-25-2012	EUROPEAN QUALITY MEATS	54.95	CAD	54.95	CAD	4820	BUSINESS MEETING EXPENSES	P04898	TRINITY-SUMR CAMP	5422	"Freezer, Locker Meat Provisioners"	FOOD FOR STAFF TRAINING	
					54.95	CAD	54.95	CAD								
TORONTO WATER	2020-106	06-04-2012	06-06-2012	THE HOME DEPOT #7011	432.70	CAD	432.70	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2030-67	06-08-2012	06-12-2012	LAKESHORE AUTO PARTS	788.18	CAD	788.18	CAD	3080	M & E - HAND TOOLS	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	HAND TOOLS	
TORONTO WATER	2033-104	06-11-2012	06-13-2012	PRO GLO PAINTS-TORONTO	447.92	CAD	447.92	CAD	2715	PAINT SUPPLIES	WW2055	COMPLEX WTR SYS	5198	"Paints, Varnishes, and Supplies"	PAINT SUPPLIES	
TORONTO WATER	2048-184	06-21-2012	06-25-2012	THE HOME DEPOT #7011	300.15	CAD	300.15	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2052-140	06-25-2012	06-27-2012	THE HOME DEPOT #7011	24.47	CAD	24.47	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	1X12X8 KNOT	
TORONTO WATER	2052-141	06-25-2012	06-27-2012	CDN TIRE STORE #00070	90.38	CAD	90.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	PARTS	
TORONTO WATER	2054-151	06-26-2012	06-28-2012	CDN TIRE STORE #00070	30.48	CAD	30.48	CAD	2499	OTHER CHEMICALS	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	CHEMICALS	
TORONTO WATER	2056-158	06-28-2012	06-29-2012	KOTYCK BROS LIMITED	518.58	CAD	518.58	CAD	2786	DRAINAGE MATERIAL	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	DRAINAGE MATRERIAL	
					"2,632.86"	CAD	"2,632.86"	CAD								
"PARKS, FORESTRY & RECREATION"	2016-150	06-01-2012	06-04-2012	ABLE LOCK SERVICE LTD.	40.68	CAD	40.68	CAD	2730	LOCKS	P03053	CHRIS TONKS-OPS	7393	"Detective Agencies, Protective Agencies,"	DDD	
"PARKS, FORESTRY & RECREATION"	2016-151	06-01-2012	06-04-2012	BOLTS PLUS INC	25.99	CAD	25.99	CAD	3080	M & E - HAND TOOLS	P08592	MEMORIAL-SPEC EVNTS	5085	Industrial Supplies Not Elsewhere Classi	RETAINING RING PLIES	
"PARKS, FORESTRY & RECREATION"	2016-152	06-01-2012	06-04-2012	THE HOME DEPOT #7114	144.64	CAD	144.64	CAD	3080	M & E - HAND TOOLS	P08592	MEMORIAL-SPEC EVNTS	5200	Home Supply Warehouse	PW1300PWRSVL	
"PARKS, FORESTRY & RECREATION"	2026-100	06-06-2012	06-08-2012	THE HOME DEPOT #7011	67.78	CAD	67.78	CAD	3099	GENERAL EQUIPMENT	P12555	Y-REC SUPER4-PGM SUP	5200	Home Supply Warehouse	1/6HP UTLP.	
"PARKS, FORESTRY & RECREATION"	2029-162	06-07-2012	06-11-2012	RONA # 55090	113.50	CAD	113.50	CAD	2715	PAINT SUPPLIES	P12555	Y-REC SUPER4-PGM SUP	5251	Hardware Stores	PAINTING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2029-163	06-07-2012	06-11-2012	RONA # 55090	28.88	CAD	28.88	CAD	2715	PAINT SUPPLIES	P12555	Y-REC SUPER4-PGM SUP	5251	Hardware Stores	PAINTING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2033-105	06-11-2012	06-13-2012	RONA # 55090	73.56	CAD	73.56	CAD	2715	PAINT SUPPLIES	P12555	Y-REC SUPER4-PGM SUP	5251	Hardware Stores	PAINTING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2048-185	06-21-2012	06-25-2012	RONA # 55090	170.74	CAD	170.74	CAD	2715	PAINT SUPPLIES	P08592	MEMORIAL-SPEC EVNTS	5251	Hardware Stores	PAINTING SUPPLIES	
					665.77	CAD	665.77	CAD								
"PARKS, FORESTRY & RECREATION"	2025-98	06-05-2012	06-07-2012	BARBER SPORT SURFACES	717.55	CAD	717.55	CAD	4409	CONTR SRV - LANDSCPG	P00670	W-NORTH3-PGM SUPP	5941	Sporting Goods Stores	LANDSCAPING	
"PARKS, FORESTRY & RECREATION"	2030-68	06-11-2012	06-12-2012	CONNON NURSERIES	566.41	CAD	566.41	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00686	JAMES GARDENS-TURF&H	5261	Lawn and Garden Supply Stores	PLANT MATERIAL	
"PARKS, FORESTRY & RECREATION"	2035-100	06-13-2012	06-14-2012	ONTARIO GLOVE SAFETY	374.26	CAD	374.26	CAD	2665	PROTECTIVE CLOTHING	P00686	JAMES GARDENS-TURF&H	5085	Industrial Supplies Not Elsewhere Classi	GLOVES	
"PARKS, FORESTRY & RECREATION"	2036-106	06-14-2012	06-15-2012	PLANT PRODUCTS CO. LTD	437.08	CAD	437.08	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00686	JAMES GARDENS-TURF&H	0763	Agricultural Cooperatives	HORTICULTURAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2050-110	06-22-2012	06-26-2012	PLANT PRODUCTS CO. LTD	453.47	CAD	453.47	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00686	JAMES GARDENS-TURF&H	0763	Agricultural Cooperatives	HORTICULTURAL SUPPLIES	
					"2,548.77"	CAD	"2,548.77"	CAD								
"PARKS, FORESTRY & RECREATION"	2036-107	06-12-2012	06-15-2012	PLANT WORLD LIMITED	405.01	CAD	405.01	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00676	W-YORK1-PGM SUPP	5261	Lawn and Garden Supply Stores	PLANT MATERIAL	
"PARKS, FORESTRY & RECREATION"	2044-123	06-19-2012	06-21-2012	CDN TIRE STORE #00182	118.57	CAD	118.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00676	W-YORK1-PGM SUPP	5200	Home Supply Warehouse	"SIDE VIEW MIRROR, MINI BELL, WATER COOLER"	
"PARKS, FORESTRY & RECREATION"	2050-111	06-22-2012	06-26-2012	CDN TIRE STORE #00182	60.82	CAD	60.82	CAD	2730	LOCKS	P00676	W-YORK1-PGM SUPP	5200	Home Supply Warehouse	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	2052-142	06-26-2012	06-27-2012	VALLEYVIEW GARDENS HK	536.59	CAD	536.59	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00676	W-YORK1-PGM SUPP	5261	Lawn and Garden Supply Stores	PERENNIALS	
					"1,120.99"	CAD	"1,120.99"	CAD								
LONG TERM CARE HOMES	2026-101	06-07-2012	06-08-2012	RCSS 1077	24.60	CAD	24.60	CAD	2741	FOOD COSTS	D3G032	TRU DAVIDSN A-FN-RF	5411	"Grocery Stores, Supermarkets"	GLUTEN FREE CEREALS & SNACKS	
LONG TERM CARE HOMES	2029-164	06-07-2012	06-11-2012	CDN TIRE STORE #00273	112.99	CAD	112.99	CAD	2610	KITCHEN SUPPLIES	D3G031	TRU DAVIDSN A-FN-OA	5200	Home Supply Warehouse	FOOD GRINDER	
LONG TERM CARE HOMES	2042-104	06-19-2012	06-20-2012	NOFRILLS TOMS 775	9.96	CAD	9.96	CAD	2741	FOOD COSTS	D3G032	TRU DAVIDSN A-FN-RF	5411	"Grocery Stores, Supermarkets"	LOW SODIUM TOMATO SOUP/SPINACH	
					147.55	CAD	147.55	CAD								
"PARKS, FORESTRY & RECREATION"	2016-153	05-31-2012	06-04-2012	WAL-MART #1004	34.51	CAD	34.51	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12550	61 EDGEHILL - OPER	5411	"Grocery Stores, Supermarkets"	LABELS	
"PARKS, FORESTRY & RECREATION"	2018-89	06-04-2012	06-05-2012	FRESHCO #9774      QPS	28.31	CAD	28.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12550	61 EDGEHILL - OPER	5411	"Grocery Stores, Supermarkets"	BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2020-107	06-04-2012	06-06-2012	CDN TIRE STORE #00214	31.65	CAD	31.65	CAD	2575	ELECTRICAL SUPPLIES	P12550	61 EDGEHILL - OPER	5200	Home Supply Warehouse	LIGHT BULBS FOR CENTRE	
"PARKS, FORESTRY & RECREATION"	2033-106	06-12-2012	06-13-2012	NOFRILLS ROSS 782	73.92	CAD	73.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12550	61 EDGEHILL - OPER	5411	"Grocery Stores, Supermarkets"	PRE SCHOOL/CAMP PROGRAM SNACK	
"PARKS, FORESTRY & RECREATION"	2040-98	06-18-2012	06-19-2012	NOFRILLS ROSS 782	35.29	CAD	35.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12550	61 EDGEHILL - OPER	5411	"Grocery Stores, Supermarkets"	PRE SCHOOL/CAMP PROGRAM SNACK	
"PARKS, FORESTRY & RECREATION"	2048-186	06-21-2012	06-25-2012	THE HOME DEPOT #7013	4.51	CAD	4.51	CAD	2570	JANITORIAL SUPPLIES	P12550	61 EDGEHILL - OPER	5200	Home Supply Warehouse	WHITE CLIPS	
"PARKS, FORESTRY & RECREATION"	2048-187	06-22-2012	06-25-2012	THE HOME DEPOT #7134	134.47	CAD	134.47	CAD	3050	M & E - KITCHEN	P12549	EDENBRIDGE BOCCE CRT	5200	Home Supply Warehouse	MCBR320WEF	
"PARKS, FORESTRY & RECREATION"	2052-143	06-25-2012	06-27-2012	POPROCKS MOBILE ENTERT	50.00	CAD	50.00	CAD	4118	TICKETS AND ADMISSION FEES	P12550	61 EDGEHILL - OPER	5733	"Music Stores - Musical Instruments, Pian"	DEPOSIT FOR SPECIAL GUESTS FOR SUMMER CAMP	
"PARKS, FORESTRY & RECREATION"	2052-144	06-26-2012	06-27-2012	LOWES #02640*	32.95	CAD	32.95	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12549	EDENBRIDGE BOCCE CRT	5200	Home Supply Warehouse	*****	
					425.61	CAD	425.61	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2016-154	06-01-2012	06-04-2012	MID-RANGE COMPUTER GRP	247.47	CAD	247.47	CAD	2650	COMPUTER AND PRINTER SUPPLIES	FH5003	INFO TECHNOLOGY	5045	"Computers, Computer Peripheral Equipment"	QUANTUM DLT CLEANING CARTRIDGES 2016-154	
					247.47	CAD	247.47	CAD								
TORONTO WATER	2020-108	06-05-2012	06-06-2012	DANFORTH ROOFING SUPPL	46.85	CAD	46.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1042	ISLAND SERVICES WA4	5211	"Building Materials, Lumber Stores"	DUCT WORK	
TORONTO WATER	2036-108	06-13-2012	06-15-2012	THE HOME DEPOT #7106	587.00	CAD	587.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1042	ISLAND SERVICES WA4	5200	Home Supply Warehouse	*****	
					633.85	CAD	633.85	CAD								
"PARKS, FORESTRY & RECREATION"	2013-131	05-31-2012	06-01-2012	TORONTO INDUSTRIAL VAC	57.63	CAD	57.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	PAPER TOWEL AND SOAP DISPENSERS	
"PARKS, FORESTRY & RECREATION"	2016-156	06-01-2012	06-04-2012	THE HOME DEPOT #7078	16.43	CAD	16.43	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	AERATOR	
"PARKS, FORESTRY & RECREATION"	2040-99	06-18-2012	06-19-2012	EFSTONSCIENCE INC	21.30	CAD	21.30	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5047	Laboratory/Medical/Dental/Ophthalmic Hos	PLUMBING SUPPLIES-TEST KITS	
"PARKS, FORESTRY & RECREATION"	2042-105	06-18-2012	06-20-2012	WOLSELEY CDA INC-HUDSO	909.93	CAD	909.93	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	FOUNTAIN PARTS	
"PARKS, FORESTRY & RECREATION"	2044-124	06-20-2012	06-21-2012	WOLSELEY CDA INC-HUDSO	401.43	CAD	401.43	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	FOUNTAIN PARTS	
					"1,406.72"	CAD	"1,406.72"	CAD								
EMERGENCY MEDICAL SERVICES	2048-188	06-21-2012	06-25-2012	COLLEGE OF PSYCHOLOGIS	874.50	CAD	874.50	CAD	4760	MEMBERSHIP FEES	B00001	EMS PROG DEVLP LEAD	8299	Educational Services	2012 ANNUAL MEMBERSHIP FEE	
EMERGENCY MEDICAL SERVICES	2054-152	06-26-2012	06-28-2012	COLLEGE OF PSYCHOLOGIS	-79.50	CAD	-79.50	CAD	4760	MEMBERSHIP FEES	B00001	EMS PROG DEVLP LEAD	8299	Educational Services	2012 ANNUAL MEMBERSHIP FEE - REFUND OF LATE FEE	
					795.00	CAD	795.00	CAD								
EMERGENCY MEDICAL SERVICES	2040-100	06-15-2012	06-19-2012	CPC/SCP_CJ159664612US	29.07	CAD	29.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	B22030	EXTL TRAINING (BTLS)	9402	Postal Services - Government Only	*****	
EMERGENCY MEDICAL SERVICES	2048-189	06-22-2012	06-25-2012	STAPLES STORE #159	70.02	CAD	70.02	CAD	2010	STATIONERY AND OFFICE SUPPLIES	B22061	CRITICAL CARE TRANSP	5943	"Office, School Supply, and Stationery St"	PAPER CASE	
EMERGENCY MEDICAL SERVICES	2056-159	06-28-2012	06-29-2012	STAPLES STORE #26	309.64	CAD	309.64	CAD	2010	STATIONERY AND OFFICE SUPPLIES	B22060	PROG MANAG & ADMIN	5943	"Office, School Supply, and Stationery St"	"BLK DURA VIEW, INDEX, CORR TAPE"	
					408.73	CAD	408.73	CAD								
"PARKS, FORESTRY & RECREATION"	2016-157	06-01-2012	06-04-2012	NOFRILLS ROB S  1397	5.44	CAD	5.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12838	RS- WELLES-CC-PG SUP	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR CAMP	
					5.44	CAD	5.44	CAD								
PUBLIC HEALTH	2013-132	05-31-2012	06-01-2012	ABEBOOKS.COM	45.26	CAD	42.34	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2013-133	05-31-2012	06-01-2012	"INDIGO BOOKS   MUSIC,"	25.67	CAD	25.67	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2026-102	06-07-2012	06-08-2012	PBD*PUBLIC HEALTH ASSO	106.01	CAD	100.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5969	Direct Marketing - Other Direct Marketer	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2029-166	06-07-2012	06-11-2012	CANADIAN PUBLIC HEALTH	"1,443.57"	CAD	"1,443.57"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH2088	PUBL HLTH LIBRARIES	8398	"Organizations, Charitable and Social Ser"	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2029-167	06-08-2012	06-11-2012	"INDIGO BOOKS   MUSIC,"	32.90	CAD	32.90	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2029-168	06-08-2012	06-11-2012	ASHGATE PUBLISHING CO	127.12	CAD	119.91	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	7399	Business Services - Not Elsewhere Classi	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2030-69	06-11-2012	06-12-2012	LIBRARY BUSINESS OFFIC	25.00	CAD	25.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	8220	"Colleges, Universities, Professional Sch"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2033-107	06-11-2012	06-13-2012	CANADIAN PUBLIC HEALTH	17.90	CAD	17.90	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	8398	"Organizations, Charitable and Social Ser"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2035-101	06-13-2012	06-14-2012	"INDIGO BOOKS   MUSIC,"	34.10	CAD	34.10	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2036-109	06-14-2012	06-15-2012	CREATESPACE	49.35	CAD	46.99	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	2741	Miscellaneous Publishing and Printing	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2036-110	06-14-2012	06-15-2012	ABEBOOKS.COM	124.88	CAD	118.90	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2036-111	06-14-2012	06-15-2012	ABEBOOKS.COM	12.25	CAD	11.66	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2036-112	06-14-2012	06-15-2012	ABEBOOKS.COM	141.85	CAD	135.06	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2036-113	06-14-2012	06-15-2012	ABEBOOKS.COM	15.23	CAD	14.50	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2042-106	06-19-2012	06-20-2012	"INDIGO BOOKS   MUSIC,"	24.50	CAD	24.50	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH3707	INVESTING IN FAMILIE	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2042-107	06-19-2012	06-20-2012	"INDIGO BOOKS   MUSIC,"	24.56	CAD	24.56	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2042-108	06-19-2012	06-20-2012	"INDIGO BOOKS   MUSIC,"	24.50	CAD	24.50	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2042-109	06-20-2012	06-20-2012	AMAZON.CA	109.14	CAD	109.14	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH3707	INVESTING IN FAMILIE	4816	Computer Network/Information Services	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2042-110	06-20-2012	06-20-2012	AMAZON.CA	32.53	CAD	32.53	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2045-126	06-22-2012	06-22-2012	ABEBOOKS.COM	43.23	CAD	40.99	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2045-127	06-22-2012	06-22-2012	AMAZON.COM	26.07	CAD	24.72	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5942	Book Stores	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2048-190	06-22-2012	06-25-2012	AMAZON.CA	90.84	CAD	90.84	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2048-191	06-22-2012	06-25-2012	"INDIGO BOOKS   MUSIC,"	26.29	CAD	26.29	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5399	Miscellaneous General Merchandise	BOOK - PROGRAM RESOURCES	
PUBLIC HEALTH	2050-112	06-26-2012	06-26-2012	ABEBOOKS.COM	125.76	CAD	119.28	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	5192	"Books, Periodicals, and Newspapers"	BOOK - PROFESSIONAL RESOURCES	
PUBLIC HEALTH	2056-160	06-29-2012	06-29-2012	AMAZON.CA	32.53	CAD	32.53	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBL HLTH LIBRARIES	4816	Computer Network/Information Services	BOOK - PROGRAM RESOURCES	
					"2,761.04"	CAD	"1,944.03"	CAD								
							774.35	USD								
"PARKS, FORESTRY & RECREATION"	2013-134	05-31-2012	06-01-2012	DAVE AND CHARLOTTE'S N	24.10	CAD	24.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR ACTIVE8	
"PARKS, FORESTRY & RECREATION"	2013-135	05-31-2012	06-01-2012	DAVE AND CHARLOTTE'S N	25.67	CAD	25.67	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR POP CAN CLUB	
"PARKS, FORESTRY & RECREATION"	2029-169	06-08-2012	06-11-2012	PRICE CHOPPER #9600	29.06	CAD	29.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	"POP CAN CLUB, DROP IN PROGRAM"	
"PARKS, FORESTRY & RECREATION"	2030-70	06-11-2012	06-12-2012	DAVE AND CHARLOTTE'S N	42.14	CAD	42.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR ACTIVE8 PROGRAM	
"PARKS, FORESTRY & RECREATION"	2036-114	06-14-2012	06-15-2012	PRICE CHOPPER #9600	16.28	CAD	16.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR POP CAN CLUB	
"PARKS, FORESTRY & RECREATION"	2045-128	06-21-2012	06-22-2012	NOFRILLS DICKIES 752	22.29	CAD	22.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13187	INTGSRV-TEY - DIST	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR POP CAN CLUB	
"PARKS, FORESTRY & RECREATION"	2048-192	06-21-2012	06-25-2012	YOUR DOLLAR STORE WITH	25.48	CAD	25.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5999	Miscellaneous and Specialty Retail Store	SUMMER STAFF TRAINING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2048-193	06-21-2012	06-25-2012	YOUR DOLLAR STORE WITH	46.67	CAD	46.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR TWEENS ON THE GO SUMMER CAMP	
"PARKS, FORESTRY & RECREATION"	2048-194	06-21-2012	06-25-2012	YOUR DOLLAR STORE WITH	94.47	CAD	94.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13187	INTGSRV-TEY - DIST	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR SUMMER COMMUNITY INTEGRATION PROGRAM	
