Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2167-99	09-12-2012	09-14-2012	WOLSELEY CDA INC-HUDSO	49.61	CAD	49.61	CAD	2535	PLUMBING SUPPLIES	P07726	N TORONTO-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	1 1/2 COPPER	
"PARKS, FORESTRY & RECREATION"	2186-146	09-26-2012	09-28-2012	YORKLAND CONTROLS	104.69	CAD	104.69	CAD	2575	ELECTRICAL SUPPLIES	P07726	N TORONTO-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	THERMOSTAT	
					242.47	CAD	242.47	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2170-70	09-17-2012	09-18-2012	THE SILVER MOCCASIN	47.46	CAD	47.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0070	HS-MH-EDU-GIBSON HOU	5947	"Card, Gift, Novelty, and Souvenir Shops"	TWO MEN'S SASH FOR 1812 PLAY	
ECONOMIC DEVELOPMENT & CULTURE	2176-112	09-20-2012	09-21-2012	THE WOODLOT	209.28	CAD	209.28	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RET-GIBSON HOU	5970	"Artist Supply Stores, Craft Shops"	GIFT SHOP ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	2182-118	09-25-2012	09-26-2012	NOFRILLS CARLO'S #3925	50.14	CAD	50.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	CREAM AND BUTTER ETC FOR PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	2182-119	09-25-2012	09-26-2012	A BUCK OR TWO #136	32.77	CAD	32.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0070	HS-MH-EDU-GIBSON HOU	5310	Discount Stores	PUPPET MATERIAL FOR 1812 PLAY	
ECONOMIC DEVELOPMENT & CULTURE	2185-122	09-25-2012	09-27-2012	AMBROSIA THORNHILL INC	57.66	CAD	57.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	BULK FLOUR AND SUPPLIES FOR PROGRAM USE	
ECONOMIC DEVELOPMENT & CULTURE	2185-123	09-25-2012	09-27-2012	CDN TIRE STORE #00126	5.64	CAD	5.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0070	HS-MH-EDU-GIBSON HOU	5200	Home Supply Warehouse	PUPPET MATERIALS FOR 1812 PLAY	
ECONOMIC DEVELOPMENT & CULTURE	2186-147	09-27-2012	09-28-2012	IKEA NORTH YORK	67.77	CAD	67.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0113	HS-MH-RET-GIBSON HOU	5712	"Equipment, Furniture, and Home Furnishin"	DISPLAY UNITS FOR GIFT SHOP	
					470.72	CAD	470.72	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2176-113	09-20-2012	09-21-2012	CANADA CHINA BUSINESS	203.40	CAD	203.40	CAD	4823	MEALS-OUTSIDE LOC'S	ED0156	IM-INV-INTM-CENTRAL	5967	Direct Marketing - Inbound Telemarketing	BUSINESS MEETING WITH EXTERNAL CLIENTS	
					203.40	CAD	203.40	CAD								
TORONTO WATER	2160-114	09-06-2012	09-10-2012	CDN TIRE STORE #00654	154.99	CAD	154.99	CAD	2710	GENERAL HARDWARE	WW1182	OPS SUPPORT	5200	Home Supply Warehouse	4X100' MEASURING TAPE	
TORONTO WATER	2169-119	09-14-2012	09-17-2012	SCAFFOLD-RUSS DILWORTH	146.90	CAD	146.90	CAD	2090	GRAPHIC DESIGN SUPPLIES	WW1182	OPS SUPPORT	1520	General Contractors - Residential and Co	POSTS	
					301.89	CAD	301.89	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2150-100	08-31-2012	09-04-2012	LONG   MCQUADE LIMITED	365.56	CAD	365.56	CAD	2575	ELECTRICAL SUPPLIES	AH0007	AS-PR-PRS-NORTH YKCC	7399	Business Services - Not Elsewhere Classi	AMPLIFIER AND POWERCORD	
ECONOMIC DEVELOPMENT & CULTURE	2185-124	09-26-2012	09-27-2012	SURVEYMONKEY.COM	25.00	CAD	25.00	CAD	4995	OTHER EXPENSES	AH0007	AS-PR-PRS-NORTH YKCC	5968	Direct Marketing - Continuity/Subscripti	SUBSCRIPTION RENEWAL	
					390.56	CAD	390.56	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2176-114	09-20-2012	09-21-2012	HOSTMYSITE COM	"5,642.36"	CAD	"5,636.16"	USD	4813	INTERNET	ED0139	EN-PSU-PSUP-CENTRAL	7372	"Computer Programming, Integrated Systems"	ET WEBSITE HOST-INV.#INV00022972-YRLY.VPS BUILDER	
ECONOMIC DEVELOPMENT & CULTURE	2176-115	09-20-2012	09-21-2012	HOSTMYSITE COM	"1,841.02"	CAD	"1,839.00"	USD	4813	INTERNET	ED0139	EN-PSU-PSUP-CENTRAL	7372	"Computer Programming, Integrated Systems"	ET WEBSITE HOST-INV.#INV00012368-YRLY.210258-1	
					"7,483.38"	CAD	"7,475.16"	USD								
ECONOMIC DEVELOPMENT & CULTURE	2156-81	09-04-2012	09-06-2012	THE HOME DEPOT #7001	102.24	CAD	102.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-CLR-98 ATLANTI	5200	Home Supply Warehouse	*****	
ECONOMIC DEVELOPMENT & CULTURE	2179-168	09-20-2012	09-24-2012	TENAQUIP LIMITED	86.13	CAD	86.13	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-CLR-98 ATLANTI	5251	Hardware Stores	"CASE OF 5"" BANDING FILM"	
					188.37	CAD	188.37	CAD								
"PARKS, FORESTRY & RECREATION"	2167-100	09-13-2012	09-14-2012	HUMBER RIVER REGIONAL	45.00	CAD	45.00	CAD	4995	OTHER EXPENSES	P06738	SH ARMSTRONG CC-OPER	8062	Hospitals	AMBULANCE FOR CLIENT (CHILD)	
"PARKS, FORESTRY & RECREATION"	2167-101	09-13-2012	09-14-2012	TERANET ENTERPRISES IN	2.00	CAD	2.00	CAD	4995	OTHER EXPENSES	P06738	SH ARMSTRONG CC-OPER	9222	Fines	PYMT SERVICE CHARGE RE: AMBULANCE FOR CLIENT	
					47.00	CAD	47.00	CAD								
TORONTO ENVIRONMENT OFFICE	2157-81	09-06-2012	09-07-2012	STORWELL SELF STORAGE	372.22	CAD	372.22	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0619	IMPLEMENTATION & SUP	4225	"Public Warehousing - Farm Products, Refr"	STORAGE UNIT	
TORONTO ENVIRONMENT OFFICE	2163-84	09-10-2012	09-12-2012	BONEYARD EVENT SERVICE	223.74	CAD	223.74	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	WE0619	IMPLEMENTATION & SUP	7392	"Consulting, Management, and Public Relat"	EXHIBITOR SERVICES FOR GREEN JOBS EXPO	
TORONTO ENVIRONMENT OFFICE	2175-113	09-13-2012	09-20-2012	CUSTOM ART CONCEPTS LI	358.08	CAD	358.08	CAD	2013	PRINTED MATERIAL	WE0619	IMPLEMENTATION & SUP	5970	"Artist Supply Stores, Craft Shops"	LIVE GREEN TORONTO WINNER CERTIFICATE	
					954.04	CAD	954.04	CAD								
EMERGENCY MEDICAL SERVICES	2179-169	09-21-2012	09-24-2012	AKA SOLUTIONS	152.55	CAD	152.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B45519	CRITICAL CARE TRANSF	5941	Sporting Goods Stores	CARABINERS FOR SECURING CCTU EQUP.	
					152.55	CAD	152.55	CAD								
"PARKS, FORESTRY & RECREATION"	2160-115	09-07-2012	09-10-2012	ACME DOORWAY	81.85	CAD	81.85	CAD	2730	LOCKS	P00268	E-NORTH2-TURF&HORT	1799	"Contractors, Special Trade - Not Elsewhe"	PADLOCKS	
"PARKS, FORESTRY & RECREATION"	2160-116	09-07-2012	09-10-2012	ACME DOORWAY	65.81	CAD	65.81	CAD	2730	LOCKS	P00268	E-NORTH2-TURF&HORT	1799	"Contractors, Special Trade - Not Elsewhe"	PADLOCKS	
"PARKS, FORESTRY & RECREATION"	2174-97	09-18-2012	09-19-2012	J   J TRAILERS MANUFAC	160.13	CAD	160.13	CAD	2130	PARTS - MOBILE EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5561	"Camper Dealers, Recreational and Utility"	TRAILER STAND JACK 8K TOP WIND SWIVEL DROP LEG	
					307.79	CAD	307.79	CAD								
"PARKS, FORESTRY & RECREATION"	2160-117	09-08-2012	09-10-2012	AVENUE INDUSTRIAL SUPP	975.89	CAD	975.89	CAD	3099	GENERAL EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	5969	Direct Marketing - Other Direct Marketer	SHELVINGS	
"PARKS, FORESTRY & RECREATION"	2175-114	09-19-2012	09-20-2012	AVENUE INDUSTRIAL SUPP	979.03	CAD	979.03	CAD	3099	GENERAL EQUIPMENT	P12081	S-GEN-SPECIALIZED MA	5969	Direct Marketing - Other Direct Marketer	SAFETY CABINET	
"PARKS, FORESTRY & RECREATION"	2182-120	09-24-2012	09-26-2012	GRAPHIC COMMERCE LTD	735.63	CAD	735.63	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P00483	S-WEST 2-PKS EQP MNT	7333	"Commercial Art, Graphics, Photography"	VARIOUS CARTRIDGES	
					"2,690.55"	CAD	"2,690.55"	CAD								
"PARKS, FORESTRY & RECREATION"	2150-101	09-02-2012	09-04-2012	FITNESS SOURCE #3204	99.43	CAD	99.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01970	MAURICE CODY-SOCIAL	5941	Sporting Goods Stores	FITNESS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2167-102	09-13-2012	09-14-2012	FITNESS SOURCE #3224	198.28	CAD	198.28	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P01970	MAURICE CODY-SOCIAL	5941	Sporting Goods Stores	RESISTANCE BALLS	
"PARKS, FORESTRY & RECREATION"	2167-103	09-13-2012	09-14-2012	STAPLES STORE #255	51.05	CAD	51.05	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P01970	MAURICE CODY-SOCIAL	5943	"Office, School Supply, and Stationery St"	LARGE POUCH 25 PACK	
"PARKS, FORESTRY & RECREATION"	2185-125	09-25-2012	09-27-2012	CDN TIRE STORE #00070	32.92	CAD	32.92	CAD	2730	LOCKS	P01970	MAURICE CODY-SOCIAL	5200	Home Supply Warehouse	PADLOCK COMBINATION	
					381.68	CAD	381.68	CAD								
"PARKS, FORESTRY & RECREATION"	2150-102	08-29-2012	09-04-2012	G C DUKE EQUIPMENT LTD	522.07	CAD	522.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5046	Commercial Equipment Not Elsewhere Class	"SHIFT LEVEL, SHIFT CABLE"	
"PARKS, FORESTRY & RECREATION"	2156-82	08-31-2012	09-06-2012	FINCHAM AUTOMOTIVE	11.58	CAD	11.58	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5511	"Automobile and Truck Dealers - Sales, Se"	DIMMER SWITCH	
"PARKS, FORESTRY & RECREATION"	2156-83	09-04-2012	09-06-2012	MR METAL(ETOBICOKE) IN	59.83	CAD	59.83	CAD	2532	STEEL	P00890	KIPLING YD-FLEET EQU	5051	Metal Service Centers and Offices	FLAT BAR	
"PARKS, FORESTRY & RECREATION"	2156-84	09-04-2012	09-06-2012	BUNNING SPLICING   RIG	109.61	CAD	109.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	RATCHET PARTS AND CHAIN	
"PARKS, FORESTRY & RECREATION"	2160-118	09-06-2012	09-10-2012	G C DUKE EQUIPMENT LTD	66.66	CAD	66.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5046	Commercial Equipment Not Elsewhere Class	"NOZZLE HOUSING TIP, SPRING BODY BALL"	
"PARKS, FORESTRY & RECREATION"	2170-71	09-17-2012	09-18-2012	AUTOMOTIVE TOOLS	180.69	CAD	180.69	CAD	3080	M & E - HAND TOOLS	P00906	KIPLING YD-TRADES	5533	"Automotive Parts, Accessories Stores"	"BAND SAW BLADES, 18V IMPACT GUN"	
"PARKS, FORESTRY & RECREATION"	2174-98	09-17-2012	09-19-2012	BRAFASCO / ETOBICOKE	143.73	CAD	143.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	HEX CAP NUT BOLT WASHERS FOR OUTDOOR RINKS	
"PARKS, FORESTRY & RECREATION"	2182-121	09-25-2012	09-26-2012	LINDE CANADA - ETOBICO	53.84	CAD	53.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5072	Hardware Equipment and Supplies	ELECTRODE	
"PARKS, FORESTRY & RECREATION"	2185-126	09-25-2012	09-27-2012	MR METAL(ETOBICOKE) IN	29.37	CAD	29.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5051	Metal Service Centers and Offices	"5"" TUBE ROUND"	
"PARKS, FORESTRY & RECREATION"	2185-127	09-26-2012	09-27-2012	HONIG INDUSTRIAL EQUIP	422.35	CAD	422.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5969	Direct Marketing - Other Direct Marketer	BAND SAW BLADES & OIL	
"PARKS, FORESTRY & RECREATION"	2185-128	09-26-2012	09-27-2012	SHOPPERSDRUGMART0903	35.00	CAD	35.00	CAD	2082	HEALTH & SAFETY SUPPLIES	P00906	KIPLING YD-TRADES	5912	"Drug Stores, Pharmacies"	EYE DROPS & POLYSPORIN FOR WELDING SHOP	
					"1,634.73"	CAD	"1,634.73"	CAD								
"PARKS, FORESTRY & RECREATION"	2154-61	08-31-2012	09-05-2012	ELITE PLUMBING   HEATI	794.68	CAD	794.68	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5074	Plumbing and Heating Equipment	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2182-122	09-24-2012	09-26-2012	CDN TIRE STORE #00273	90.39	CAD	90.39	CAD	3080	M & E - HAND TOOLS	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	99 PC STANLEY	
					885.07	CAD	885.07	CAD								
"PARKS, FORESTRY & RECREATION"	2179-170	09-22-2012	09-24-2012	NOFRILLS MICHAELS 1315	26.57	CAD	26.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13050	FITNESSSUP-LAMOREAUX	5411	"Grocery Stores, Supermarkets"	FRUITS & DRINKS FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2186-148	09-27-2012	09-28-2012	NOFRILLS MICHAELS 1315	20.03	CAD	20.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13050	FITNESSSUP-LAMOREAUX	5411	"Grocery Stores, Supermarkets"	FRUITS & DRINKS FOR FITNESS STAFF TRAINING	
					46.60	CAD	46.60	CAD								
"PARKS, FORESTRY & RECREATION"	2156-85	09-05-2012	09-06-2012	LOBLAWS #1079	181.40	CAD	181.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06120	D R TIMBRELL -SPEC I	5411	"Grocery Stores, Supermarkets"	REFRESHMENTS	
					181.40	CAD	181.40	CAD								
TORONTO WATER	2157-82	09-05-2012	09-07-2012	CDN TIRE STORE #00030	5.64	CAD	5.64	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	BULB	
TORONTO WATER	2166-105	09-11-2012	09-13-2012	CDN TIRE STORE #00209	35.35	CAD	35.35	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	SHOWER HEAD	
					40.99	CAD	40.99	CAD								
"PARKS, FORESTRY & RECREATION"	2156-86	09-04-2012	09-06-2012	CDN TIRE STORE #00070	90.38	CAD	90.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5200	Home Supply Warehouse	12 OUT ELECTRICAL CORD	
"PARKS, FORESTRY & RECREATION"	2160-119	09-07-2012	09-10-2012	LOCK-UP SERVICES INC.	10.85	CAD	10.85	CAD	2730	LOCKS	P00890	KIPLING YD-FLEET EQU	7393	"Detective Agencies, Protective Agencies,"	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	2162-74	09-10-2012	09-11-2012	OMNIFLEX HOSE   EQUIPM	290.16	CAD	290.16	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSE	
"PARKS, FORESTRY & RECREATION"	2166-106	09-11-2012	09-13-2012	RAINBOW PAINT  FLOOR D	248.59	CAD	248.59	CAD	2715	PAINT SUPPLIES	P00674	W-SOUTH3-PGM SUPP	5198	"Paints, Varnishes, and Supplies"	PAINT	
"PARKS, FORESTRY & RECREATION"	2167-104	09-13-2012	09-14-2012	TIGERDIRECT.CA	101.65	CAD	101.65	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00914	KIPLING YD-YD OPERN	5734	Computer Software Stores	PRINTER TONER	
"PARKS, FORESTRY & RECREATION"	2169-120	09-14-2012	09-17-2012	TIGERDIRECT.CA	-101.65	CAD	-101.65	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00914	KIPLING YD-YD OPERN	5734	Computer Software Stores	RETURN FOR CREDIT - PRINTER TONER	
"PARKS, FORESTRY & RECREATION"	2176-116	09-19-2012	09-21-2012	RAINBOW PAINT  FLOOR D	189.89	CAD	189.89	CAD	2715	PAINT SUPPLIES	P00674	W-SOUTH3-PGM SUPP	5198	"Paints, Varnishes, and Supplies"	PAINT FOR GAZEBO	
"PARKS, FORESTRY & RECREATION"	2185-129	09-25-2012	09-27-2012	RAINBOW PAINT  FLOOR D	208.95	CAD	208.95	CAD	2715	PAINT SUPPLIES	P00674	W-SOUTH3-PGM SUPP	5198	"Paints, Varnishes, and Supplies"	PAINT	
"PARKS, FORESTRY & RECREATION"	2185-130	09-26-2012	09-27-2012	GLOBAL WASTE SERVICES	372.90	CAD	372.90	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P00890	KIPLING YD-FLEET EQU	8999	Professional Services - Not Elsewhere Cl	WASTE BIN - KIPLING YARD	
					"1,411.72"	CAD	"1,411.72"	CAD								
PUBLIC HEALTH	2170-72	09-14-2012	09-18-2012	YOUR DOLLAR STORE WITH	27.97	CAD	27.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3084	CYAC - CHILD MENTORI	5999	Miscellaneous and Specialty Retail Store	RECREATIONAL & EDUCATIONAL SUPPLIES	
					27.97	CAD	27.97	CAD								
"PARKS, FORESTRY & RECREATION"	2160-120	09-06-2012	09-10-2012	CDN TIRE STORE #00321	9.92	CAD	9.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5200	Home Supply Warehouse	CLUTCH CABLES	
"PARKS, FORESTRY & RECREATION"	2167-105	09-12-2012	09-14-2012	NAPA WILLOWDALE #143	64.83	CAD	64.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	COOLANT	
"PARKS, FORESTRY & RECREATION"	2167-106	09-12-2012	09-14-2012	NAPA WILLOWDALE #143	107.14	CAD	107.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	"BRAKE CLEANER, SEALANT"	
"PARKS, FORESTRY & RECREATION"	2170-73	09-14-2012	09-18-2012	NAPA WILLOWDALE #143	190.89	CAD	190.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ENGINE PARTS & FILTERS	
"PARKS, FORESTRY & RECREATION"	2174-99	09-17-2012	09-19-2012	NAPA WILLOWDALE #143	88.87	CAD	88.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ENGINE PARTS & FILTERS	
"PARKS, FORESTRY & RECREATION"	2174-100	09-17-2012	09-19-2012	NAPA WILLOWDALE #143	275.36	CAD	275.36	CAD	2401	LUBRICANTS	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	GEAR OIL	
"PARKS, FORESTRY & RECREATION"	2174-101	09-17-2012	09-19-2012	YONGE-STEELES FORD	27.98	CAD	27.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5511	"Automobile and Truck Dealers - Sales, Se"	EXHAUST GASKET	
"PARKS, FORESTRY & RECREATION"	2176-117	09-18-2012	09-21-2012	ACTION HYDRAULICS LTD.	220.35	CAD	220.35	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00859	ALNESS YD-YD OPERN	7699	Miscellaneous Repair Shops and Related S	HYDRAULIC CYLINDER REPAIR	
"PARKS, FORESTRY & RECREATION"	2176-118	09-18-2012	09-21-2012	ACTION HYDRAULICS LTD.	491.55	CAD	491.55	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00859	ALNESS YD-YD OPERN	7699	Miscellaneous Repair Shops and Related S	HYDRAULIC STEERING PUMP REPAIR	
"PARKS, FORESTRY & RECREATION"	2176-119	09-18-2012	09-21-2012	ACTION HYDRAULICS LTD.	333.35	CAD	333.35	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00859	ALNESS YD-YD OPERN	7699	Miscellaneous Repair Shops and Related S	HYDRAULIC CYLINDER REPAIR	
"PARKS, FORESTRY & RECREATION"	2179-171	09-17-2012	09-24-2012	TORO AUTO RAD INC	525.45	CAD	525.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	7538	Automotive Service Shops	RADIATOR RECORE	
"PARKS, FORESTRY & RECREATION"	2179-172	09-21-2012	09-24-2012	APPLIED INDUSTRIAL TEC	232.08	CAD	232.08	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00859	ALNESS YD-YD OPERN	5085	Industrial Supplies Not Elsewhere Classi	THREAD REPAIR	
"PARKS, FORESTRY & RECREATION"	2186-149	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	11.93	CAD	11.93	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	SPARK PLUGS	
"PARKS, FORESTRY & RECREATION"	2186-150	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	23.87	CAD	23.87	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ERROR - CREDIT TO FOLLOW	
"PARKS, FORESTRY & RECREATION"	2186-151	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	77.21	CAD	77.21	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ENGINE PARTS & FILTERS	
"PARKS, FORESTRY & RECREATION"	2186-152	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	89.15	CAD	89.15	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ENGINE PARTS & FILTERS	
"PARKS, FORESTRY & RECREATION"	2186-153	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	-23.87	CAD	-23.87	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	CREDIT FOR CHARGE ERROR	
"PARKS, FORESTRY & RECREATION"	2186-154	09-26-2012	09-28-2012	NAPA WILLOWDALE #143	-23.87	CAD	-23.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	CREDIT FOR RETURNED PARTS	
					"2,722.19"	CAD	"2,722.19"	CAD								
"PARKS, FORESTRY & RECREATION"	2150-103	08-31-2012	09-04-2012	LOBLAWS 4.2	269.89	CAD	269.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01058	RIVERDALE FARM-ANIMA	5411	"Grocery Stores, Supermarkets"	BEVERAGES	
"PARKS, FORESTRY & RECREATION"	2150-104	08-31-2012	09-04-2012	BULK BARN	22.96	CAD	22.96	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMA	5441	"Candy, Nut, Confectionery Stores"	PSYLLIUM HUSK FOR HORSES	
"PARKS, FORESTRY & RECREATION"	2160-121	09-07-2012	09-10-2012	PAPE IGA #7474     QPS	132.79	CAD	132.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01058	RIVERDALE FARM-ANIMA	5411	"Grocery Stores, Supermarkets"	FOOD ITEMS FOR FALL FESTIVAL	
"PARKS, FORESTRY & RECREATION"	2186-155	09-27-2012	09-28-2012	HH GOODE AND SON 1987	705.45	CAD	705.45	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMA	5995	Pet Shops - Pet Food and Supplies	ANIMAL FEED	
					"1,131.09"	CAD	"1,131.09"	CAD								
TORONTO WATER	2174-102	09-18-2012	09-19-2012	KOTYCK BROS LIMITED	457.48	CAD	457.48	CAD	2786	DRAINAGE MATERIAL	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	"SUMP PUMP, HOSE, TUBE"	
TORONTO WATER	2175-115	09-18-2012	09-20-2012	APPLIED INDUSTRIAL TEC	47.38	CAD	47.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW2055	COMPLEX WTR SYS	5085	Industrial Supplies Not Elsewhere Classi	ROLL PIN ASSORTMENT	
TORONTO WATER	2176-120	09-19-2012	09-21-2012	KOTYCK BROS LIMITED	782.12	CAD	782.12	CAD	2786	DRAINAGE MATERIAL	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	"COPPER PIPE, WATER DISCHARGE HOSE, SOLDER, CUTTER"	
TORONTO WATER	2176-121	09-20-2012	09-21-2012	KOTYCK BROS LIMITED	119.28	CAD	119.28	CAD	2175	PARTS - PURGE WELLS	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	"2"" PVC PIPE, ADAPTER, NOZZLE"	
TORONTO WATER	2179-173	09-18-2012	09-24-2012	PACIFIC FASTENERS (198	25.76	CAD	25.76	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	NUTS & FASTENERS	
TORONTO WATER	2179-174	09-21-2012	09-24-2012	APEX WIRELESS	135.53	CAD	135.53	CAD	4804	WIRELESS DEVICES	WW2055	COMPLEX WTR SYS	4812	Telecommunication Equipment Including Te	SAMSUNG HOLSTER	
					"1,567.55"	CAD	"1,567.55"	CAD								
