Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4160-201	2016-08-16	2016-08-17	WAV*PAPERHOUSE STUDIO	223.18	CAD	223.18	CAD	4118	TICKETS AND ADMISSION FEES	P12637	EDGEHILL HOUSE-PROG SUPPORT	7911	"Dance Halls, Schools, and Studios"	**MORE**  TEACHING - OUTSIDE STUD...	
"PARKS, FORESTRY & RECREATION"	4162-189	2016-08-16	2016-08-18	PAYPAL *TRAVELINGCR	254.25	CAD	254.25	CAD	4118	TICKETS AND ADMISSION FEES	P12637	EDGEHILL HOUSE-PROG SUPPORT	8999	Professional Services - Not Elsewhere Cl	SPECIAL GUEST FOR SUMMER CAMP	
"PARKS, FORESTRY & RECREATION"	4162-190	2016-08-17	2016-08-18	METRO #748	2.29	CAD	2.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLY FOR SCIENCE PORTION OF PROGRAM	
"PARKS, FORESTRY & RECREATION"	4174-225	2016-08-26	2016-08-29	MYSTIC DRUMZ	350.30	CAD	350.30	CAD	4118	TICKETS AND ADMISSION FEES	P12637	EDGEHILL HOUSE-PROG SUPPORT	7922	Theatrical Producers (except Motion Pict	CAMP TRIP - FASHION ACADEMY	
					"1,814.62"	CAD	"1,814.62"	CAD								
"PARKS, FORESTRY & RECREATION"	4154-198	2016-08-10	2016-08-12	ANGELO'S ELECTRIC LTD	331.49	CAD	331.49	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL TOOLS	
					331.49	CAD	331.49	CAD								
"PARKS, FORESTRY & RECREATION"	4133-218	2016-07-29	2016-08-01	DOLLAR POWER	13.00	CAD	13.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5310	Discount Stores	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4133-219	2016-07-29	2016-08-01	DOLLAR POWER	34.65	CAD	34.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11224	MALVERN RC-SPORTS	5310	Discount Stores	YOUTH LOUNGE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4133-220	2016-07-29	2016-08-01	WAL-MART # 3111	36.08	CAD	36.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4133-221	2016-07-29	2016-08-01	WAL-MART # 3111	31.05	CAD	31.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4133-222	2016-07-29	2016-08-01	WAL-MART # 3111	22.82	CAD	22.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4133-223	2016-07-29	2016-08-01	WAL-MART # 3111	-16.61	CAD	-16.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	REFUND SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4137-96	2016-08-02	2016-08-03	METRO #35	29.18	CAD	29.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11224	MALVERN RC-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	4143-182	2016-08-03	2016-08-05	WAL-MART # 3111	106.92	CAD	106.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD - CAMPS	
"PARKS, FORESTRY & RECREATION"	4143-183	2016-08-03	2016-08-05	WAL-MART #3635	191.18	CAD	191.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4143-184	2016-08-04	2016-08-05	VARIETY VILLAGE	380.00	CAD	380.00	CAD	4118	TICKETS AND ADMISSION FEES	P04089	MALVERN RC-SUMMER CAMPS	8699	"Organizations, Membership - Not Elsewher"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4145-262	2016-08-03	2016-08-08	GNS PARTY RENTALS	14.13	CAD	14.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	CAMP SUPPLIES FOR JRS FUN DAY	
"PARKS, FORESTRY & RECREATION"	4149-125	2016-08-08	2016-08-09	NOFRILLS DAVE'S #3924	15.73	CAD	15.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	YOUTH DROP IN HEALTH SEMINAR	
"PARKS, FORESTRY & RECREATION"	4151-184	2016-08-08	2016-08-10	CDN TIRE STORE #00175	56.47	CAD	56.47	CAD	2715	PAINT SUPPLIES	P01356	MALVERN RC-SOCIAL PRGM	5200	Home Supply Warehouse	"PAINT, THINNER FOR LOUNGE PROJECT"	
"PARKS, FORESTRY & RECREATION"	4151-185	2016-08-09	2016-08-10	NOFRILLS DAVE'S #3924	140.25	CAD	140.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP FOOD FOR AREA DAY	
"PARKS, FORESTRY & RECREATION"	4151-186	2016-08-09	2016-08-10	NOFRILLS DAVE'S #3924	65.46	CAD	65.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP FOOD FOR AREA DAY	
"PARKS, FORESTRY & RECREATION"	4153-216	2016-08-09	2016-08-11	CDN TIRE STORE #00175	71.16	CAD	71.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01356	MALVERN RC-SOCIAL PRGM	5200	Home Supply Warehouse	YOUTH LOUNGE PAINTING	
"PARKS, FORESTRY & RECREATION"	4153-217	2016-08-09	2016-08-11	CDN TIRE STORE #00427	272.04	CAD	272.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5200	Home Supply Warehouse	"SPRAYER, PLAYSAND- AREA DAY SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	4154-199	2016-08-10	2016-08-12	WAL-MART # 3111	50.23	CAD	50.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MOZZARELLA, LETTUCE, SALAD DRSNG"	
"PARKS, FORESTRY & RECREATION"	4154-200	2016-08-11	2016-08-12	PARTY CITY #2007	40.64	CAD	40.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	CAMP SUPPLIES FOR AREA DAY	
"PARKS, FORESTRY & RECREATION"	4156-279	2016-08-11	2016-08-15	DOLLAR POWER	52.55	CAD	52.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04089	MALVERN RC-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES FOR AREA DAY	
"PARKS, FORESTRY & RECREATION"	4160-202	2016-08-16	2016-08-17	NO FRILLS FRANCOIS #31	54.22	CAD	54.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD - CAMPS	
"PARKS, FORESTRY & RECREATION"	4169-153	2016-08-22	2016-08-24	THE HOME DEPOT #7027	74.48	CAD	74.48	CAD	2715	PAINT SUPPLIES	P01356	MALVERN RC-SOCIAL PRGM	5200	Home Supply Warehouse	INT S-G UPW	
"PARKS, FORESTRY & RECREATION"	4169-154	2016-08-22	2016-08-24	THE HOME DEPOT #7027	34.49	CAD	34.49	CAD	2715	PAINT SUPPLIES	P01356	MALVERN RC-SOCIAL PRGM	5200	Home Supply Warehouse	DOMFAIRRG	
"PARKS, FORESTRY & RECREATION"	4169-155	2016-08-23	2016-08-24	NOFRILLS NICK'S #1399	73.50	CAD	73.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD - CAMPS	
"PARKS, FORESTRY & RECREATION"	4169-156	2016-08-23	2016-08-24	METRO #35	27.11	CAD	27.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	FOOD - YOUTH GROUP PAINTING	
"PARKS, FORESTRY & RECREATION"	4171-193	2016-08-24	2016-08-25	STRAIGHT POKER SUPPLIE	61.21	CAD	61.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04089	MALVERN RC-SUMMER CAMPS	5941	Sporting Goods Stores	JR CAMPS- SYRUP AND POPCORN	
"PARKS, FORESTRY & RECREATION"	4173-182	2016-08-24	2016-08-26	ARCHERY CIRCUIT	369.00	CAD	369.00	CAD	4118	TICKETS AND ADMISSION FEES	P04089	MALVERN RC-SUMMER CAMPS	7941	"Athletic Fields, Commercial Sports, Prof"	CAMP TRIP	
					"2,300.94"	CAD	"2,300.94"	CAD								
"PARKS, FORESTRY & RECREATION"	4145-263	2016-08-06	2016-08-08	GLOBALINDUSTRIALCANDA	951.16	CAD	951.16	CAD	3015	M & E - GROUNDS	P00554	S-WEST 1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	OUTDOOR ASHTRAYS	
"PARKS, FORESTRY & RECREATION"	4149-126	2016-08-08	2016-08-09	ROTBLOTTS DISCOUNT WAR	210.45	CAD	210.45	CAD	2710	GENERAL HARDWARE	P00554	S-WEST 1-TURF&HORT	5251	Hardware Stores	HARDWARE	
"PARKS, FORESTRY & RECREATION"	4153-218	2016-08-09	2016-08-11	CDN TIRE STORE #00654	542.35	CAD	542.35	CAD	2710	GENERAL HARDWARE	P00554	S-WEST 1-TURF&HORT	5200	Home Supply Warehouse	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4153-219	2016-08-09	2016-08-11	CDN TIRE STORE #00654	542.35	CAD	542.35	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00554	S-WEST 1-TURF&HORT	5200	Home Supply Warehouse	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4153-220	2016-08-09	2016-08-11	CDN TIRE STORE #00654	-542.35	CAD	-542.35	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00554	S-WEST 1-TURF&HORT	5200	Home Supply Warehouse	REFUND	
"PARKS, FORESTRY & RECREATION"	4156-280	2016-08-14	2016-08-15	THE XTERMINATOR	437.00	CAD	437.00	CAD	4417	PEST CONTROL	P00554	S-WEST 1-TURF&HORT	7342	Exterminating and Disinfecting Services	PEST CONTROL AT MUSIC GARDEN - VOLES AND RATS	
"PARKS, FORESTRY & RECREATION"	4162-191	2016-08-17	2016-08-18	MGS HORTICULTURAL INC	926.38	CAD	926.38	CAD	2470	FERTILIZERS	P00554	S-WEST 1-TURF&HORT	5261	Lawn and Garden Supply Stores	FERTILIZERS	
"PARKS, FORESTRY & RECREATION"	4173-183	2016-08-25	2016-08-26	GLOBALINDUSTRIALCANDA	899.48	CAD	899.48	CAD	3310	FURNISHINGS	P00554	S-WEST 1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	CABINET FOR MATERIAL SHOP	
"PARKS, FORESTRY & RECREATION"	4176-82	2016-08-30	2016-08-30	GLOBALINDUSTRIALCANDA	607.52	CAD	607.52	CAD	3015	M & E - GROUNDS	P00554	S-WEST 1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	OUTDOOR ASHTRAYS	
					"4,574.34"	CAD	"4,574.34"	CAD								
"PARKS, FORESTRY & RECREATION"	4160-203	2016-08-16	2016-08-17	LONG   MCQUADE LIMITED	619.89	CAD	619.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	7399	Business Services - Not Elsewhere Classi	TO BE REVERSED IN NEXT PERIOD	
"PARKS, FORESTRY & RECREATION"	4166-256	2016-08-18	2016-08-22	BUNNING SPLICING   RIG	62.15	CAD	62.15	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	1/4INCH TOW CABLE X 150FEET	
					682.04	CAD	682.04	CAD								
"PARKS, FORESTRY & RECREATION"	4133-224	2016-07-28	2016-08-01	PAYPAL *CREEPYCRAWL	375.00	CAD	375.00	CAD	4118	TICKETS AND ADMISSION FEES	P04673	PLEASANTVIEW-SUMMER CAMPS	7299	Other Services (Not Elsewhere Classified	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4133-225	2016-07-30	2016-08-01	THE HOME DEPOT #7001	22.55	CAD	22.55	CAD	2710	GENERAL HARDWARE	P10327	PLEASANTVIEW-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  HOOKS	
"PARKS, FORESTRY & RECREATION"	4139-185	2016-08-02	2016-08-04	ME AND MY TEDDY PLUS	162.16	CAD	162.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04673	PLEASANTVIEW-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	TEDDY BEAR SEWING KIT	
"PARKS, FORESTRY & RECREATION"	4139-186	2016-08-03	2016-08-04	NOFRILLS DICKIES 752	31.43	CAD	31.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING CAMP	
"PARKS, FORESTRY & RECREATION"	4139-187	2016-08-03	2016-08-04	NOFRILLS DICKIES 752	9.04	CAD	9.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FREEZIES	
"PARKS, FORESTRY & RECREATION"	4139-188	2016-08-03	2016-08-04	STRAIGHT POKER SUPPLIE	65.98	CAD	65.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04673	PLEASANTVIEW-SUMMER CAMPS	5941	Sporting Goods Stores	CASE OF POPCORN	
"PARKS, FORESTRY & RECREATION"	4143-185	2016-08-03	2016-08-05	YOUR DOLLAR STORE WITH	10.17	CAD	10.17	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10327	PLEASANTVIEW-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4143-186	2016-08-03	2016-08-05	YOUR DOLLAR STORE WITH	36.44	CAD	36.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	TOYS FOR ACTIVITIES - ST MATT'S	
"PARKS, FORESTRY & RECREATION"	4143-187	2016-08-03	2016-08-05	YOUR DOLLAR STORE WITH	58.76	CAD	58.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	TOYS FOR ACTIVITIES - ST TIM'S	
"PARKS, FORESTRY & RECREATION"	4143-188	2016-08-03	2016-08-05	YOUR DOLLAR STORE WITH	91.53	CAD	91.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04673	PLEASANTVIEW-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP ACTIVITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4143-189	2016-08-03	2016-08-05	WAL-MART #3159	80.64	CAD	80.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04673	PLEASANTVIEW-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	TOYS FOR ACTIVITIES - PVJHS	
"PARKS, FORESTRY & RECREATION"	4143-190	2016-08-03	2016-08-05	WAL-MART #3159	15.73	CAD	15.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	LOTION	
"PARKS, FORESTRY & RECREATION"	4143-191	2016-08-03	2016-08-05	WAL-MART #3159	9.02	CAD	9.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04673	PLEASANTVIEW-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FREEZIES	
"PARKS, FORESTRY & RECREATION"	4143-192	2016-08-04	2016-08-05	ONTARIO SCIENCE CENTRE	8.00	CAD	8.00	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4143-193	2016-08-04	2016-08-05	REPTILIA	365.22	CAD	365.22	CAD	4102	ENTERTAINER AND BAND FEES	P04669	ORIOLE CC-SUMMER CAMPS	7998	"Aquariums, Dolphinariums, Seaquariums"	CAMP GUEST	
"PARKS, FORESTRY & RECREATION"	4151-187	2016-08-09	2016-08-10	NOFRILLS DICKIES 752	19.71	CAD	19.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04673	PLEASANTVIEW-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MILK, WAFFERS"	
"PARKS, FORESTRY & RECREATION"	4151-188	2016-08-09	2016-08-10	NOFRILLS DICKIES 752	62.95	CAD	62.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4151-189	2016-08-09	2016-08-10	NOFRILLS DICKIES 752	35.07	CAD	35.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FREEZIES, ORAGES, MILK"	
"PARKS, FORESTRY & RECREATION"	4153-221	2016-08-09	2016-08-11	YOUR DOLLAR STORE WITH	4.52	CAD	4.52	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10327	PLEASANTVIEW-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4153-222	2016-08-09	2016-08-11	YOUR DOLLAR STORE WITH	44.07	CAD	44.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04673	PLEASANTVIEW-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP ACTIVITY SUPPLIES - PVCC	
"PARKS, FORESTRY & RECREATION"	4153-223	2016-08-09	2016-08-11	YOUR DOLLAR STORE WITH	65.54	CAD	65.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP ACTIVITY SUPPLIES - ST TIM'S	
"PARKS, FORESTRY & RECREATION"	4153-224	2016-08-09	2016-08-11	YOUR DOLLAR STORE WITH	68.37	CAD	68.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP ACTIVITY SUPPLIES - PVJHS	
"PARKS, FORESTRY & RECREATION"	4153-225	2016-08-09	2016-08-11	YOUR DOLLAR STORE WITH	98.31	CAD	98.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04669	ORIOLE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP ACTIVITY SUPPLIES - ST MATT'S	
"PARKS, FORESTRY & RECREATION"	4153-226	2016-08-10	2016-08-11	IKEA NORTH YORK	190.97	CAD	190.97	CAD	3310	FURNISHINGS	P10327	PLEASANTVIEW-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	SHELVING UNIT	
"PARKS, FORESTRY & RECREATION"	4153-227	2016-08-10	2016-08-11	SHOPPERS DRUG MART #14	145.00	CAD	145.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P04673	PLEASANTVIEW-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TTC TOKENS	
"PARKS, FORESTRY & RECREATION"	4153-228	2016-08-10	2016-08-11	KIDS FUN FACTORY/TEDDY	310.75	CAD	310.75	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4154-201	2016-08-11	2016-08-12	NORTH BEACH VOLLEYBALL	209.05	CAD	209.05	CAD	4118	TICKETS AND ADMISSION FEES	P04673	PLEASANTVIEW-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4156-281	2016-08-11	2016-08-15	CHUCK E CHEESE	243.80	CAD	243.80	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMMER CAMPS	5812	"Eating Places, Restaurants"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4164-193	2016-08-18	2016-08-19	CINEPLEX 7115     QPS	286.00	CAD	286.00	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4164-194	2016-08-18	2016-08-19	CINEPLEX 7115     QPS	194.00	CAD	194.00	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4166-257	2016-08-19	2016-08-22	SHOPPERS DRUG MART #15	145.00	CAD	145.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P04669	ORIOLE CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TTC TOKENS	
"PARKS, FORESTRY & RECREATION"	4166-258	2016-08-19	2016-08-22	JUMPARTY AEROLDEAS	"1,073.50"	CAD	"1,073.50"	CAD	4590	RENTAL - OTHER	P04673	PLEASANTVIEW-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"MONKEY BOUNCER, ADRENALINE OBSTACLE"	
"PARKS, FORESTRY & RECREATION"	4171-194	2016-08-24	2016-08-25	JUMPARTY AEROLDEAS	237.30	CAD	237.30	CAD	4590	RENTAL - OTHER	P04673	PLEASANTVIEW-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	COLOURFUL CASTLE - CARNIVAL	
"PARKS, FORESTRY & RECREATION"	4176-83	2016-08-29	2016-08-30	REPTILIA	367.48	CAD	367.48	CAD	4118	TICKETS AND ADMISSION FEES	P04673	PLEASANTVIEW-SUMMER CAMPS	7998	"Aquariums, Dolphinariums, Seaquariums"	ADMISSION - CAMP TRIP	
					"5,143.06"	CAD	"5,143.06"	CAD								
"PARKS, FORESTRY & RECREATION"	4153-229	2016-08-10	2016-08-11	PROVINCE ELECTRIC SUPP	181.93	CAD	181.93	CAD	2575	ELECTRICAL SUPPLIES	P00430	N-EAST-WINTER MAINT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4156-282	2016-08-12	2016-08-15	RTA ELECTRIC MOTOR COR	217.53	CAD	217.53	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4160-204	2016-08-16	2016-08-17	INDEPENDENT ELECTRIC S	19.55	CAD	19.55	CAD	2575	ELECTRICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4164-195	2016-08-17	2016-08-19	THE HOME DEPOT #7073	151.26	CAD	151.26	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  WIRE CONNECT	
"PARKS, FORESTRY & RECREATION"	4166-259	2016-08-19	2016-08-22	PROVINCE ELECTRIC SUPP	245.07	CAD	245.07	CAD	2575	ELECTRICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4176-84	2016-08-29	2016-08-30	PROVINCE ELECTRIC SUPP	261.60	CAD	261.60	CAD	2575	ELECTRICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					"1,076.94"	CAD	"1,076.94"	CAD								
"PARKS, FORESTRY & RECREATION"	4151-190	2016-08-08	2016-08-10	THE HOME DEPOT #7107	33.85	CAD	33.85	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	VAC FILTER	
"PARKS, FORESTRY & RECREATION"	4156-283	2016-08-12	2016-08-15	THE HOME DEPOT #7107	323.56	CAD	323.56	CAD	2715	PAINT SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  2X4X12 SPF.	
"PARKS, FORESTRY & RECREATION"	4169-157	2016-08-22	2016-08-24	CDN TIRE STORE #00209	13.54	CAD	13.54	CAD	2710	GENERAL HARDWARE	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	TAPE	
"PARKS, FORESTRY & RECREATION"	4169-158	2016-08-23	2016-08-24	CROSSTOWN BATTERY SALE	135.60	CAD	135.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4174-226	2016-08-25	2016-08-29	THE HOME DEPOT #7107	47.20	CAD	47.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	**MORE**  TOP'N BOND 5	
					553.75	CAD	553.75	CAD								
"PARKS, FORESTRY & RECREATION"	4160-205	2016-08-16	2016-08-17	PRINCESS AUTO #36	45.19	CAD	45.19	CAD	2130	PARTS - MOBILE EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	GREASE GUN	
"PARKS, FORESTRY & RECREATION"	4173-184	2016-08-24	2016-08-26	THE HOME DEPOT #7001	26.93	CAD	26.93	CAD	2730	LOCKS	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  68 KEY	
