Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	3560-167	2015-06-24	2015-06-26	THE HOME DEPOT #7013	38.26	CAD	38.26	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00686	JAMES GARDENS-TURF&HORT	5200	Home Supply Warehouse	**MORE**  HANDYGREEN	
"PARKS, FORESTRY & RECREATION"	3563-128	2015-06-29	2015-06-30	SPORTS EQUIPMENT OF TO	966.15	CAD	966.15	CAD	2601	DUR REC & EDUC SUPP	P00670	W-NORTH3-PRGM SUPPORT	5941	Sporting Goods Stores	TENNIS NETS	
					"2,879.51"	CAD	"2,879.51"	CAD								
"PARKS, FORESTRY & RECREATION"	3533-115	2015-06-04	2015-06-05	RONA # 55030	32.76	CAD	32.76	CAD	2270	PROPANE GAS	P06686	EDITHVALE CC-OPERATIONS	5251	Hardware Stores	BBQ PROPANE	
"PARKS, FORESTRY & RECREATION"	3535-228	2015-06-04	2015-06-08	CDN TIRE STORE #00126	169.15	CAD	169.15	CAD	2715	PAINT SUPPLIES	P06764	FAIRBANK-OPERATIONS	5200	Home Supply Warehouse	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3539-144	2015-06-09	2015-06-10	LOBLAWS #1003	30.49	CAD	30.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03028	BAYVIEW-OPERATIONS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAMS	
"PARKS, FORESTRY & RECREATION"	3548-112	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	475.70	CAD	475.70	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P03028	BAYVIEW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	FLOOR MACHINE REPAIR	
"PARKS, FORESTRY & RECREATION"	3548-113	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	367.25	CAD	367.25	CAD	3025	M & E - JANITORIAL	P03028	BAYVIEW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	NEW UPRIGHT VACUUM	
"PARKS, FORESTRY & RECREATION"	3548-114	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	241.26	CAD	241.26	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P03028	BAYVIEW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	FLOOR MACHINE REPAIR	
"PARKS, FORESTRY & RECREATION"	3557-147	2015-06-23	2015-06-24	D G VACUUM REPAIR SERV	468.28	CAD	468.28	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P03028	BAYVIEW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	FLOOR MACHINE REPAIR	
"PARKS, FORESTRY & RECREATION"	3557-148	2015-06-23	2015-06-24	D G VACUUM REPAIR SERV	241.26	CAD	241.26	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P03028	BAYVIEW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	FLOOR MACHINE REPAIR	
"PARKS, FORESTRY & RECREATION"	3560-168	2015-06-24	2015-06-26	SUPERIOR POOL SPA   LE	206.04	CAD	206.04	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03028	BAYVIEW-OPERATIONS	5996	Swimming Pools - Sales and Supplies	VACCUM HEAD	
					"2,232.19"	CAD	"2,232.19"	CAD								
"PARKS, FORESTRY & RECREATION"	3526-137	2015-06-01	2015-06-02	STAPLES STORE #26	26.13	CAD	26.13	CAD	2553	SIGN BLANKS	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5943	"Office, School Supply, and Stationery St"	SIGN	
"PARKS, FORESTRY & RECREATION"	3539-145	2015-06-09	2015-06-10	ROYAL HM HWRE #1274-8	37.35	CAD	37.35	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5251	Hardware Stores	SPRAY PAINT FOR PAN AM DISPLAY	
"PARKS, FORESTRY & RECREATION"	3539-146	2015-06-09	2015-06-10	PET VALU #2197	39.75	CAD	39.75	CAD	2620	ANIMAL CARE SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5995	Pet Shops - Pet Food and Supplies	TURTLE AND FISH FOOD	
"PARKS, FORESTRY & RECREATION"	3552-130	2015-06-18	2015-06-19	M.K.RITTENHOUSE   SONS	468.22	CAD	468.22	CAD	2710	GENERAL HARDWARE	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5261	Lawn and Garden Supply Stores	HOSE FOR SPRAYER	
"PARKS, FORESTRY & RECREATION"	3555-80	2015-06-22	2015-06-23	VALLEYVIEW GARDENS HK	259.67	CAD	259.67	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5261	Lawn and Garden Supply Stores	PLANTS FOR ALLAN'S GARDEN	
"PARKS, FORESTRY & RECREATION"	3555-81	2015-06-22	2015-06-23	SHEKINAH AQUATIC SOLUT	70.06	CAD	70.06	CAD	2575	ELECTRICAL SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5995	Pet Shops - Pet Food and Supplies	LIGHT BULBS FOR POND FILTER	
"PARKS, FORESTRY & RECREATION"	3563-129	2015-06-29	2015-06-30	ROYAL HM HWRE #1274-8	24.71	CAD	24.71	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5251	Hardware Stores	SPRAY PAINT FOR PAN AM DISPLAY	
					925.89	CAD	925.89	CAD								
"PARKS, FORESTRY & RECREATION"	3530-128	2015-06-03	2015-06-04	VANDEN BUSSCHE IRRIGAT	173.43	CAD	173.43	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5719	Miscellaneous House Furnishing Specialty	"VALVE BOX, PIPE CUTTER"	
"PARKS, FORESTRY & RECREATION"	3537-100	2015-06-08	2015-06-09	NOBLE 1004	451.44	CAD	451.44	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5251	Hardware Stores	DRINKING FOUNTAIN CARTRIDGE	
"PARKS, FORESTRY & RECREATION"	3546-82	2015-06-12	2015-06-16	CDN TIRE STORE #00030	34.34	CAD	34.34	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	"COUPLINGS, NUTS SLIP JOINT"	
"PARKS, FORESTRY & RECREATION"	3552-131	2015-06-17	2015-06-19	THE HOME DEPOT #7001	16.13	CAD	16.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	3/4MHX3/4MIP	
"PARKS, FORESTRY & RECREATION"	3561-274	2015-06-25	2015-06-29	CTF SUPPLY (08)	56.99	CAD	56.99	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5085	Industrial Supplies Not Elsewhere Classi	"CHANNELLOCK 12"" PLIER"	
					732.33	CAD	732.33	CAD								
"PARKS, FORESTRY & RECREATION"	3542-129	2015-06-11	2015-06-12	COBRA FLOAT SERVICE IN	419.23	CAD	419.23	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	P10908	NY SKI CENTRE-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	TRANSPORT GROOMER	
"PARKS, FORESTRY & RECREATION"	3548-115	2015-06-16	2015-06-17	CONCORD HARDWARE LIMIT	783.34	CAD	783.34	CAD	3080	M & E - HAND TOOLS	P10908	NY SKI CENTRE-OPERATIONS	5251	Hardware Stores	WATER PUMP	
"PARKS, FORESTRY & RECREATION"	3563-130	2015-06-29	2015-06-30	TECHNICAL STANDARDS AN	150.00	CAD	150.00	CAD	4830	PERMIT & LICENSE FEES	P10908	NY SKI CENTRE-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	EXAM FEE	
					"1,352.57"	CAD	"1,352.57"	CAD								
"PARKS, FORESTRY & RECREATION"	3526-138	2015-06-01	2015-06-02	ALPINE LAWN   GARDEN E	489.66	CAD	489.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR TILLER AND TRIMMERS	
"PARKS, FORESTRY & RECREATION"	3537-101	2015-06-08	2015-06-09	SHERIDAN NURSERIES UNI	268.26	CAD	268.26	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	ANNUAL STANDARD - WATER LILY	
"PARKS, FORESTRY & RECREATION"	3537-102	2015-06-08	2015-06-09	VALLEYVIEW GARDENS HK	386.46	CAD	386.46	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	PLANT MATERIAL	
"PARKS, FORESTRY & RECREATION"	3550-149	2015-06-16	2015-06-18	AQUARIUM SERVICES	11.86	CAD	11.86	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	7998	"Aquariums, Dolphinariums, Seaquariums"	FEEDER FISH	
"PARKS, FORESTRY & RECREATION"	3550-150	2015-06-16	2015-06-18	THE HOME DEPOT #7012	197.71	CAD	197.71	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SVBNL10	
"PARKS, FORESTRY & RECREATION"	3550-151	2015-06-16	2015-06-18	THE HOME DEPOT #7012	115.11	CAD	115.11	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  6.5IN TROP	
					"1,469.06"	CAD	"1,469.06"	CAD								
"PARKS, FORESTRY & RECREATION"	3524-193	2015-05-29	2015-06-01	THE HOME DEPOT #7012	56.82	CAD	56.82	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  GORILLA GLUE	
"PARKS, FORESTRY & RECREATION"	3535-229	2015-06-05	2015-06-08	VALLEYVIEW GARDENS HK	808.75	CAD	808.75	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	PLANT MATERIALS- TREES	
"PARKS, FORESTRY & RECREATION"	3542-130	2015-06-10	2015-06-12	CDN TIRE STORE #00273	19.39	CAD	19.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	AIR FRESHENER	
"PARKS, FORESTRY & RECREATION"	3546-83	2015-06-15	2015-06-16	ACME DOORWAY	62.15	CAD	62.15	CAD	2730	LOCKS	P00271	E-SOUTH1-TURF&HORT	1799	"Contractors, Special Trade - Not Elsewhe"	KEYS CUT FOR STORAGE AREA	
"PARKS, FORESTRY & RECREATION"	3560-169	2015-06-24	2015-06-26	THE HOME DEPOT #7012	67.63	CAD	67.63	CAD	2770	GRAVEL	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	SAKRETE CONC	
					"1,014.74"	CAD	"1,014.74"	CAD								
"PARKS, FORESTRY & RECREATION"	3539-147	2015-06-08	2015-06-10	CDN TIRE STORE #00264	46.28	CAD	46.28	CAD	2710	GENERAL HARDWARE	P12856	RAVINE & WATERCOURSE MAINTENANCE	5200	Home Supply Warehouse	"EPOXY, BLINDSPOT MIRRORS,NIGHTHAWK MINIATURE BULB"	
					46.28	CAD	46.28	CAD								
"PARKS, FORESTRY & RECREATION"	3553-190	2015-06-19	2015-06-22	MR METAL(ETOBICOKE) IN	177.29	CAD	177.29	CAD	2532	STEEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5051	Metal Service Centers and Offices	STEEL	
"PARKS, FORESTRY & RECREATION"	3557-149	2015-06-23	2015-06-24	LINDE CANADA  ETOBICOK	243.20	CAD	243.20	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5072	Hardware Equipment and Supplies	CLEANER TIP	
"PARKS, FORESTRY & RECREATION"	3559-145	2015-06-23	2015-06-25	CDN TIRE STORE #00654	52.86	CAD	52.86	CAD	2401	LUBRICANTS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	OIL	
"PARKS, FORESTRY & RECREATION"	3563-131	2015-06-29	2015-06-30	CUSTOM DOOR   LOCK SER	173.17	CAD	173.17	CAD	2730	LOCKS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5533	"Automotive Parts, Accessories Stores"	KEYS	
					646.52	CAD	646.52	CAD								
"PARKS, FORESTRY & RECREATION"	3539-148	2015-06-08	2015-06-10	AEROSPORTS PARK - OAKV	75.00	CAD	75.00	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	DEPOSIT FOR SUMMER CAMP TRIP- TRAMPOLINING	
"PARKS, FORESTRY & RECREATION"	3544-228	2015-06-11	2015-06-15	THE HOME DEPOT #7013	61.00	CAD	61.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P05108	MT DENNIS CC-SUMMER CAMPS	5200	Home Supply Warehouse	"16""PED  FAN"	
"PARKS, FORESTRY & RECREATION"	3555-82	2015-06-22	2015-06-23	KIDSPORTS	50.00	CAD	50.00	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMMER CAMPS	5941	Sporting Goods Stores	DEPOSIT FOR SUMMER CAMP TRIP- INDOOR PLAYGROUND	
"PARKS, FORESTRY & RECREATION"	3557-150	2015-06-23	2015-06-24	DOLLAR TREE CANADA STO	108.76	CAD	108.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMMER CAMPS	5331	Variety Stores	SUMMER CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3559-146	2015-06-24	2015-06-25	STAPLES STORE #11	141.67	CAD	141.67	CAD	2792	"BANNERS, FLAGS & SIGNS"	P06784	MT DENNIS-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	CANADA DAY SIGNAGE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3559-147	2015-06-24	2015-06-25	THE E ZONE	100.00	CAD	100.00	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMMER CAMPS	5812	"Eating Places, Restaurants"	DEPOSIT FOR SUMMER CAMP TRIP- LASER TAG	
"PARKS, FORESTRY & RECREATION"	3561-275	2015-06-26	2015-06-29	WAL-MART # 3105	196.82	CAD	196.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMMER CAMPS	5310	Discount Stores	SUMMER CAMP SUPPLIES	
					733.25	CAD	733.25	CAD								
"PARKS, FORESTRY & RECREATION"	3524-194	2015-05-29	2015-06-01	FRESHCO #9864	80.24	CAD	80.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03770	AFTERSCHOOL REC CARE - WILLOW PARK PS	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE, CHEESE, PEPPERONI"	
"PARKS, FORESTRY & RECREATION"	3542-131	2015-06-11	2015-06-12	FRESHCO #9864	94.84	CAD	94.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08165	EDITHVALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING CLASS: FRESH FRUITS, DAIRY ITEMS"	
"PARKS, FORESTRY & RECREATION"	3559-148	2015-06-23	2015-06-25	CDN TIRE STORE #00264	70.03	CAD	70.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13270	SUMMER CAMPS - MCNICOLL CC	5200	Home Supply Warehouse	"CAMP SUPPLIES: PEDESTAL FAN, MESH BAGS"	
"PARKS, FORESTRY & RECREATION"	3561-276	2015-06-26	2015-06-29	TOYS R US #3505	135.45	CAD	135.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13270	SUMMER CAMPS - MCNICOLL CC	5945	"Game, Toy, and Hobby Shops"	"CAMP SUPPLIES: HULA HOOPS, BOARD GAMES, PYLONS"	
					380.56	CAD	380.56	CAD								
"PARKS, FORESTRY & RECREATION"	3526-139	2015-06-01	2015-06-02	STAPLES STORE #86	5.53	CAD	5.53	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P13545	PAN AM ENHANCED TURF	5943	"Office, School Supply, and Stationery St"	PENS	
"PARKS, FORESTRY & RECREATION"	3528-126	2015-06-01	2015-06-03	CDN TIRE STORE #00182	101.63	CAD	101.63	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P13545	PAN AM ENHANCED TURF	5200	Home Supply Warehouse	LANDSCAPE FABRIC	
"PARKS, FORESTRY & RECREATION"	3542-132	2015-06-10	2015-06-12	THE HOME DEPOT #7107	11.29	CAD	11.29	CAD	2710	GENERAL HARDWARE	P13545	PAN AM ENHANCED TURF	5200	Home Supply Warehouse	NAIL SET	
"PARKS, FORESTRY & RECREATION"	3553-191	2015-06-18	2015-06-22	THE HOME DEPOT #7107	29.84	CAD	29.84	CAD	2730	LOCKS	P13545	PAN AM ENHANCED TURF	5200	Home Supply Warehouse	**MORE**  KEY BLANK	
"PARKS, FORESTRY & RECREATION"	3557-151	2015-06-23	2015-06-24	NATIONAL HOSE AND EQUI	79.55	CAD	79.55	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P13545	PAN AM ENHANCED TURF	5046	Commercial Equipment Not Elsewhere Class	HYDRAULIC COUPLERS	
					227.84	CAD	227.84	CAD								
ENVIRONMENT & ENERGY OFFICE	3524-195	2015-05-29	2015-06-01	LITTLE ELECT/ CONCORD	120.00	CAD	120.00	CAD	4424	CONTRACTED SERVICES - GENERAL	WE0619	IMPLEMENTATION & SUPPORT	1731	Electrical Contractors	EXHIBITOR SERVICES FOR TASTE OF TORONTO	
ENVIRONMENT & ENERGY OFFICE	3524-196	2015-05-31	2015-06-01	FACEBOOK HN5KG7WV92	19.07	CAD	19.07	CAD	4827	ONLINE SERVICES FEES	WE0619	IMPLEMENTATION & SUPPORT	7311	Advertising Services	SOCIAL MEDIA MARKETING	
ENVIRONMENT & ENERGY OFFICE	3528-127	2015-06-02	2015-06-03	IPAC TORONTO	45.00	CAD	45.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	WE0619	IMPLEMENTATION & SUPPORT	8299	Educational Services	CONFERENCE REGISTRATION	
ENVIRONMENT & ENERGY OFFICE	3533-116	2015-06-04	2015-06-05	HOOTSUITE MEDIA INC.	156.13	CAD	121.90	USD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5968	Direct Marketing - Continuity/Subscripti	SOCIAL MEDIA MANAGEMENT SUBSCRIPTION-377426379	
ENVIRONMENT & ENERGY OFFICE	3542-133	2015-06-12	2015-06-12	STORWELL SELF STORAGE	426.16	CAD	426.16	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	4225	"Public Warehousing - Farm Products, Refr"	FEEFOR MONTHLYSTORAGE OF LIVE GREEN EVENT SUPPLIES	
ENVIRONMENT & ENERGY OFFICE	3544-229	2015-06-13	2015-06-15	FACEBOOK G6ZAJ72W92	60.07	CAD	60.07	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	7311	Advertising Services	ADVERTISING FOR LIVE GREE-716244625154214-1374370	
ENVIRONMENT & ENERGY OFFICE	3546-84	2015-06-16	2015-06-16	CHD*DISPLAYS2GO	"2,306.78"	CAD	"2,306.78"	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0619	IMPLEMENTATION & SUPPORT	7311	Advertising Services	TV STANDFOR LIVEGREEN EVENTSAND OUTREACH CAMPAIGNS	
ENVIRONMENT & ENERGY OFFICE	3548-116	2015-06-15	2015-06-17	STAPLES.CA	309.17	CAD	309.17	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5943	"Office, School Supply, and Stationery St"	KEYRINGS FOR THE LOCAL DISH RECIPE CARD TO PROMOTE	
ENVIRONMENT & ENERGY OFFICE	3563-132	2015-06-29	2015-06-30	FREEMAN EXPOSITIONSLTD	121.81	CAD	121.81	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	7399	Business Services - Not Elsewhere Classi	TASTE OF TORONTO EXHIBITOR FEE	
ENVIRONMENT & ENERGY OFFICE	3563-133	2015-06-29	2015-06-30	THEICEMAN	10.00	CAD	10.00	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5999	Miscellaneous and Specialty Retail Store	ICE FOR TASTE OF TORONTO LIVE GREEN	
ENVIRONMENT & ENERGY OFFICE	3563-134	2015-06-29	2015-06-30	THEICEMAN	10.00	CAD	10.00	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5999	Miscellaneous and Specialty Retail Store	ICE FOR TASTE OF TORONTO LIVE GREEN BOOTH-0000006	
ENVIRONMENT & ENERGY OFFICE	3563-135	2015-06-29	2015-06-30	THEICEMAN	10.00	CAD	10.00	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5999	Miscellaneous and Specialty Retail Store	ICE FOR TASTE OF TORONTO LIVE GREEN BOOTH-0000005	
ENVIRONMENT & ENERGY OFFICE	3563-136	2015-06-29	2015-06-30	THEICEMAN	10.00	CAD	10.00	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	5999	Miscellaneous and Specialty Retail Store	ICE FOR TASTE OF TORONTO LIVE GREEN BOOTH	
ENVIRONMENT & ENERGY OFFICE	3563-137	2015-06-29	2015-06-30	HIGGINS EVENT RENTALS	480.25	CAD	480.25	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	7399	Business Services - Not Elsewhere Classi	FURNITURE FOR TASTE OF TORONTO LIVE GREEN BOOTH	
ENVIRONMENT & ENERGY OFFICE	3563-138	2015-06-30	2015-06-30	FACEBOOK B6J6M72W92	155.14	CAD	155.14	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	WE0619	IMPLEMENTATION & SUPPORT	7311	Advertising Services	ADVERTISING FOR LIVE GREEN-726242260821117-1402808	
					"4,239.58"	CAD	"4,083.45"	CAD								
							121.90	USD								
"PARKS, FORESTRY & RECREATION"	3524-197	2015-05-28	2015-06-01	WAL-MART #3159	188.10	CAD	188.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01968	MASARYK COWAN-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	AFTERSCHOOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3528-128	2015-06-02	2015-06-03	METRO #720	47.33	CAD	47.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01968	MASARYK COWAN-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PRESCHOOL GRADUATION	
					235.43	CAD	235.43	CAD								
"PARKS, FORESTRY & RECREATION"	3552-132	2015-06-17	2015-06-19	THE HOME DEPOT #7078	185.10	CAD	185.10	CAD	2710	GENERAL HARDWARE	P12005	LASTMAN SQ-AIRS-OPERATIONS	5200	Home Supply Warehouse	**MORE**  L STONE SCRE	
"PARKS, FORESTRY & RECREATION"	3552-133	2015-06-18	2015-06-19	SUTTON'S DRICOCRETE	27.50	CAD	27.50	CAD	2410	DE - ICERS	P12005	LASTMAN SQ-AIRS-OPERATIONS	5261	Lawn and Garden Supply Stores	GENERAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3559-149	2015-06-23	2015-06-25	THE HOME DEPOT #7129	287.80	CAD	287.80	CAD	2710	GENERAL HARDWARE	P12005	LASTMAN SQ-AIRS-OPERATIONS	5200	Home Supply Warehouse	**MORE**  COO NICH HLF	
"PARKS, FORESTRY & RECREATION"	3560-170	2015-06-24	2015-06-26	CDN TIRE STORE #00126	35.58	CAD	35.58	CAD	2710	GENERAL HARDWARE	P12005	LASTMAN SQ-AIRS-OPERATIONS	5200	Home Supply Warehouse	PUMP	
					535.98	CAD	535.98	CAD								
TORONTO PARAMEDIC SERVICES	3544-230	2015-06-12	2015-06-15	SOFTCHOICE CORPORATION	401.43	CAD	401.43	CAD	2199	MISCELLANEOUS PARTS	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5111	"Stationery, Office Supplies, Printing an"	**MORE**  APPLE IPAD / IPHONE / IPOD	
					401.43	CAD	401.43	CAD								
SOLID WASTE MANAGEMENT	3528-129	2015-06-01	2015-06-03	CDN TIRE STORE #00321	6.32	CAD	6.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	W/O 307955	
SOLID WASTE MANAGEMENT	3530-129	2015-06-03	2015-06-04	EMPIRE HARDWARE LTD	78.02	CAD	78.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0810	INGRAM TS OPERATIONS	5072	Hardware Equipment and Supplies	W/O 307931	
SOLID WASTE MANAGEMENT	3535-230	2015-06-05	2015-06-08	PRINCESS AUTO #36	47.02	CAD	47.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5085	Industrial Supplies Not Elsewhere Classi	W/O 307990	
SOLID WASTE MANAGEMENT	3537-103	2015-06-08	2015-06-09	EMPIRE HARDWARE LTD	101.70	CAD	101.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0810	INGRAM TS OPERATIONS	5072	Hardware Equipment and Supplies	W/O 307931	
SOLID WASTE MANAGEMENT	3541-144	2015-06-09	2015-06-11	CDN TIRE STORE #00321	16.93	CAD	16.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0825	DUFFERIN TS OPERATIONS	5200	Home Supply Warehouse	W/O 307995	
SOLID WASTE MANAGEMENT	3541-145	2015-06-10	2015-06-11	INVESTMENTS HARDWARE (	390.64	CAD	390.64	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5251	Hardware Stores	W/O 308014	
SOLID WASTE MANAGEMENT	3544-231	2015-06-12	2015-06-15	EMPIRE HARDWARE LTD	65.54	CAD	65.54	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0805	DISCO TS OPERATIONS	5072	Hardware Equipment and Supplies	W/O 308033	
SOLID WASTE MANAGEMENT	3544-232	2015-06-12	2015-06-15	INVESTMENTS HARDWARE (	406.69	CAD	406.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0825	DUFFERIN TS OPERATIONS	5251	Hardware Stores	W/O 308009	
SOLID WASTE MANAGEMENT	3546-85	2015-06-15	2015-06-16	BOLTS PLUS INC	42.80	CAD	42.80	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5085	Industrial Supplies Not Elsewhere Classi	W/O 308048	
