Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	3452-148	2015-04-09	2015-04-10	THERMAL SAFETY SUPPLY	339.00	CAD	339.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	7399	Business Services - Not Elsewhere Classi	SENSORS	
TORONTO WATER	3452-149	2015-04-09	2015-04-10	RONA # 55140	14.05	CAD	14.05	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	VARIOUS HARDWARE	
TORONTO WATER	3454-234	2015-04-10	2015-04-13	TORBRAM ELECTRIC SUPPL	17.21	CAD	17.21	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	FITTINGS	
TORONTO WATER	3456-125	2015-04-13	2015-04-14	SQ *SERVICES INDUSCONT	372.90	CAD	372.90	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	8999	Professional Services - Not Elsewhere Cl	E& H FLOW FIT	
TORONTO WATER	3460-214	2015-04-15	2015-04-16	RONA # 55340	93.54	CAD	93.54	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	BASEBOARD HEATER	
TORONTO WATER	3467-299	2015-04-16	2015-04-20	RONA # 55140	34.60	CAD	34.60	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	VARIOUS HARDWARE	
					867.44	CAD	867.44	CAD								
LONG TERM CARE HOMES & SERVICES	3498-1	2015-03-04	2015-04-21	MCKEEHORRIGAN	-500.00	CAD	-500.00	CAD	4233	PCARD RECOVERIES	D3L041	WESBURN HOUSEKEEPING	1799	"Contractors, Special Trade - Not Elsewhe"	DISPUTE RESOLUTION	
LONG TERM CARE HOMES & SERVICES	3498-2	2015-03-05	2015-04-21	MCKEEHORRIGAN	"-4,000.00"	CAD	"-4,000.00"	CAD	4233	PCARD RECOVERIES	D3L041	WESBURN HOUSEKEEPING	1799	"Contractors, Special Trade - Not Elsewhe"	DISPUTE RESOLUTION	
LONG TERM CARE HOMES & SERVICES	3498-3	2015-03-09	2015-04-21	MCKEEHORRIGAN	"-3,500.00"	CAD	"-3,500.00"	CAD	4233	PCARD RECOVERIES	D3L041	WESBURN HOUSEKEEPING	1799	"Contractors, Special Trade - Not Elsewhe"	DISPUTE RESOLUTION	
					"-8,000.00"	CAD	"-8,000.00"	CAD								
TORONTO WATER	3460-215	2015-04-16	2015-04-16	AWWA.ORG	66.78	CAD	53.11	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW7040	WTR TREAT & SUPPLY: RL CLARK TP - SUPPOR	8398	"Organizations, Charitable and Social Ser"	AWWA STANDARDS C653-13 DISINFECTION OF WTP	
					66.78	CAD	53.11	USD								
TORONTO WATER	3443-162	2015-03-31	2015-04-02	SCARBORO PUMP MANUFACT	83.62	CAD	83.62	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5074	Plumbing and Heating Equipment	FLOAT SWITCH	
TORONTO WATER	3444-225	2015-04-01	2015-04-06	CDN TIRE STORE #00654	10.83	CAD	10.83	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	VARIOUS FITTINGS	
TORONTO WATER	3452-150	2015-04-09	2015-04-10	POWERTRADE ELECTRIC LT	57.74	CAD	57.74	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	1731	Electrical Contractors	LIGHT BULBS	
TORONTO WATER	3468-150	2015-04-21	2015-04-21	ONTARIO COLLEGE OF TRA	135.60	CAD	135.60	CAD	4760	MEMBERSHIP FEES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	9399	Government Services - Not Elsewhere Clas	LICENSE RENEWAL	
TORONTO WATER	3474-191	2015-04-22	2015-04-24	THE HOME DEPOT #7001	88.56	CAD	88.56	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	"**MORE**  ALL 1"" EMT10"	
TORONTO WATER	3477-118	2015-04-27	2015-04-28	THE WIRING MART LTD	21.50	CAD	21.50	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	1711	"Air Conditioning, Heating, and Plumbing"	CONDUIT	
TORONTO WATER	3481-182	2015-04-29	2015-04-30	POWERTRADE ELECTRIC LT	74.92	CAD	74.92	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	1731	Electrical Contractors	VARIOUS ELECTRICAL	
					472.77	CAD	472.77	CAD								
TORONTO WATER	3467-300	2015-04-16	2015-04-20	THE HOME DEPOT #7078	381.94	CAD	381.94	CAD	2590	EMERGENCY SERVICES SUPPLIES	TW6050	OPS SUPPORT: WATER METER SYSTEMS	5200	Home Supply Warehouse	"15'7""TEL LDR"	
TORONTO WATER	3470-177	2015-04-21	2015-04-23	THE HOME DEPOT #7078	449.74	CAD	449.74	CAD	2710	GENERAL HARDWARE	TW6050	OPS SUPPORT: WATER METER SYSTEMS	5200	Home Supply Warehouse	2 KIT	
					831.68	CAD	831.68	CAD								
TORONTO WATER	3443-163	2015-03-31	2015-04-02	THE HOME DEPOT #7027	69.32	CAD	69.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	1/6 SU PUMP	
TORONTO WATER	3467-301	2015-04-17	2015-04-20	TORONTO PARKING AUTHOR	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	7523	Automobile Parking Lots and Garages	PARKING AT 180 BEECROFT RD	
					79.32	CAD	79.32	CAD								
LONG TERM CARE HOMES & SERVICES	3441-178	2015-03-31	2015-04-01	GK CHEMICAL SPECIALTIE	154.59	CAD	154.59	CAD	2570	JANITORIAL SUPPLIES	D3G041	TRUE DAVIDSON ACRES-HK-OA	5169	Chemicals and Allied Products Not Elsewh	HOUSEKEEPING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3444-226	2015-04-02	2015-04-06	CDN TIRE STORE #00273	130.79	CAD	130.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	LOCKS AND WRENCH SET	
LONG TERM CARE HOMES & SERVICES	3448-142	2015-04-07	2015-04-08	JOERNS HEALTHCARE	"2,801.25"	CAD	"2,801.25"	CAD	2690	BEDDING	D3G144	TRUE DAVIDSON ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	8 MATTRESSES	
					"3,086.63"	CAD	"3,086.63"	CAD								
TORONTO WATER	3441-179	2015-03-30	2015-04-01	CDN TIRE STORE #00273	20.33	CAD	20.33	CAD	3080	M & E - HAND TOOLS	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	SNIP SET	
TORONTO WATER	3444-227	2015-04-02	2015-04-06	PRINCESS AUTO #36	67.47	CAD	67.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS PARTS	
TORONTO WATER	3452-151	2015-04-08	2015-04-10	CTF SUPPLY (08)	5.10	CAD	5.10	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	BOLTS	
TORONTO WATER	3464-132	2015-04-16	2015-04-17	PRINCESS AUTO #36	22.58	CAD	22.58	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	CABLE TIES	
TORONTO WATER	3464-133	2015-04-16	2015-04-17	PRINCESS AUTO #36	297.68	CAD	297.68	CAD	3080	M & E - HAND TOOLS	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS TOOLS	
TORONTO WATER	3467-302	2015-04-17	2015-04-20	RONA # 55340	94.91	CAD	94.91	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5251	Hardware Stores	EXTENSION CORD	
TORONTO WATER	3469-176	2015-04-20	2015-04-22	WAL-MART #3159	37.19	CAD	37.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5411	"Grocery Stores, Supermarkets"	TEST STRIPS	
TORONTO WATER	3474-192	2015-04-22	2015-04-24	THE HOME DEPOT #7107	268.06	CAD	268.06	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  SINGLE LAV	
TORONTO WATER	3474-193	2015-04-22	2015-04-24	THE HOME DEPOT #7107	236.03	CAD	236.03	CAD	2535	PLUMBING SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  SINGLE LAV	
TORONTO WATER	3475-246	2015-04-23	2015-04-27	THE HOME DEPOT #7107	200.94	CAD	200.94	CAD	2535	PLUMBING SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  SINGLE LAV	
TORONTO WATER	3478-140	2015-04-27	2015-04-29	CDN TIRE STORE #00030	124.28	CAD	124.28	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	STORAGE ORAGNIZER	
					"1,374.57"	CAD	"1,374.57"	CAD								
TORONTO WATER	3464-134	2015-04-16	2015-04-17	FASTENAL CANADA02ONTO5	34.43	CAD	34.43	CAD	2710	GENERAL HARDWARE	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	FASTENERS	
TORONTO WATER	3464-135	2015-04-16	2015-04-17	COSTCO WHOLESALE W524	"-1,790.10"	CAD	"-1,790.10"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	5300	Wholesale Clubs	WATER BOTTLE RETURN	
					"-1,755.67"	CAD	"-1,755.67"	CAD								
TORONTO WATER	3456-126	2015-04-13	2015-04-14	WALKERTON CLEAN WATER	666.70	CAD	666.70	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7025	WTR TREAT & SUPPLY: RC HARRIS TP - SUPPO	9399	Government Services - Not Elsewhere Clas	TRAINING	
TORONTO WATER	3456-127	2015-04-13	2015-04-14	WALKERTON CLEAN WATER	85.55	CAD	85.55	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7025	WTR TREAT & SUPPLY: RC HARRIS TP - SUPPO	9399	Government Services - Not Elsewhere Clas	TRAINING	
TORONTO WATER	3468-151	2015-04-20	2015-04-21	COSTCO WHOLESALE W1128	99.41	CAD	99.41	CAD	2610	KITCHEN SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5300	Wholesale Clubs	KETTLE & SUPPLIES FOR OP KITCHEN	
TORONTO WATER	3470-178	2015-04-22	2015-04-23	THE SOURCE #53250	27.10	CAD	27.10	CAD	2710	GENERAL HARDWARE	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5732	Electronic Sales	BATTERIES	
					878.76	CAD	878.76	CAD								
TORONTO WATER	3441-180	2015-03-30	2015-04-01	CDN TIRE STORE #00214	71.45	CAD	71.45	CAD	3080	M & E - HAND TOOLS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	WRENCHES	
TORONTO WATER	3454-235	2015-04-08	2015-04-13	JJ DOWNS INDUSTRIAL	918.20	CAD	918.20	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS FITTINGS	
TORONTO WATER	3469-177	2015-04-20	2015-04-22	JJ DOWNS INDUSTRIAL	644.10	CAD	644.10	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS FITTINGS	
TORONTO WATER	3470-179	2015-04-21	2015-04-23	THE HOME DEPOT #7134	112.98	CAD	112.98	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	"**MORE**  1"" CLAMP"	
TORONTO WATER	3474-194	2015-04-22	2015-04-24	PAYPAL *KENCROCHEMI	128.50	CAD	128.50	CAD	2499	OTHER CHEMICALS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5169	Chemicals and Allied Products Not Elsewh	SODIUM HYPOCHLORITE	
TORONTO WATER	3475-247	2015-04-22	2015-04-27	JJ DOWNS INDUSTRIAL	74.09	CAD	74.09	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS FITTINGS	
TORONTO WATER	3475-248	2015-04-24	2015-04-27	NOBLE 1038	125.01	CAD	125.01	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	VARIOUS FITTINGS	
TORONTO WATER	3475-249	2015-04-24	2015-04-27	THE HOME DEPOT #7013	93.75	CAD	93.75	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  TOOL CHEST.	
					"2,168.08"	CAD	"2,168.08"	CAD								
TORONTO WATER	3448-143	2015-04-07	2015-04-08	AUTOMOTIVE TOOLS	412.20	CAD	412.20	CAD	*****	ELECTRICAL SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5533	"Automotive Parts, Accessories Stores"	**MORE**  VARIOUS HARDWARE	
TORONTO WATER	3450-208	2015-04-07	2015-04-09	THE HOME DEPOT #7011	119.46	CAD	119.46	CAD	*****	PAINT SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	**MORE**  H HINGE	
TORONTO WATER	3450-209	2015-04-08	2015-04-09	CHAUNCEY BUILDERS SUPP	149.71	CAD	149.71	CAD	2715	PAINT SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5211	"Building Materials, Lumber Stores"	VARIOUS PAINT SUPPLIES	
TORONTO WATER	3450-210	2015-04-08	2015-04-09	AUTOMOTIVE TOOLS	479.69	CAD	479.69	CAD	3080	M & E - HAND TOOLS	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5533	"Automotive Parts, Accessories Stores"	CHOP SAW & FAST CUT	
TORONTO WATER	3450-211	2015-04-08	2015-04-09	MARK'S WORK WAREHOUSE#	203.37	CAD	203.37	CAD	2670	UNIFORMS	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5651	Family Clothing Stores	WORK PANTS	
TORONTO WATER	3452-152	2015-04-09	2015-04-10	LOWES #03096*	336.59	CAD	336.59	CAD	*****	MISCELLANEOUS MATERIALS & SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	**MORE**  10 CT 3/4-IN DRUM KIT MANDREL	
TORONTO WATER	3456-128	2015-04-14	2015-04-14	ROXTEC	"2,352.44"	CAD	"1,830.69"	USD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  CABLE SEALS	
TORONTO WATER	3460-216	2015-04-14	2015-04-16	APPLIED INDUSTRIAL TEC	343.52	CAD	343.52	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5085	Industrial Supplies Not Elsewhere Classi	"WOOD SHEAVE, BUSHING"	
TORONTO WATER	3460-217	2015-04-15	2015-04-16	LOWES #03096*	168.09	CAD	168.09	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	"**MORE**  36"" PRO-STEEL 6PNL N/BM RH"	
TORONTO WATER	3467-303	2015-04-14	2015-04-20	PACIFIC FASTENERS (198	121.44	CAD	121.44	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5251	Hardware Stores	VARIOUS HARDWARE	
TORONTO WATER	3470-180	2015-04-21	2015-04-23	BILL'S ELECTRIC SALES	"1,178.59"	CAD	"1,178.59"	CAD	2575	ELECTRICAL SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5251	Hardware Stores	EXPLOSION PROOF MOTOR	
TORONTO WATER	3474-195	2015-04-23	2015-04-24	LOWES #03096*	107.34	CAD	107.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	SS REGINOX HOSPITALITY SINK	
TORONTO WATER	3474-196	2015-04-23	2015-04-24	LOWES #03096*	112.99	CAD	112.99	CAD	2535	PLUMBING SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	DECLAN 2H 4IN BATH FAUC PC	
TORONTO WATER	3475-250	2015-04-24	2015-04-27	LOWES #03096*	121.97	CAD	121.97	CAD	2531	LUMBER	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	1X12X8 TOPCHOICE EWP KNOTTY D1S2	
TORONTO WATER	3475-251	2015-04-24	2015-04-27	LOWES #03096*	236.02	CAD	236.02	CAD	2535	PLUMBING SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	"**MORE**  9.6"" WHITE TRIANGLE BRACKET"	
TORONTO WATER	3477-119	2015-04-27	2015-04-28	KIPLING CAR WASH	146.90	CAD	146.90	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	7542	Car Washes	CAR WASH	
TORONTO WATER	3478-141	2015-04-27	2015-04-29	THE HOME DEPOT #7011	337.59	CAD	337.59	CAD	2715	PAINT SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	**MORE**  RMDQUART	
					"6,927.91"	CAD	"4,575.47"	CAD								
							"1,830.69"	USD								
TORONTO WATER	3444-228	2015-04-01	2015-04-06	THE HOME DEPOT #7001	11.07	CAD	11.07	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  SCREW	
TORONTO WATER	3448-144	2015-04-07	2015-04-08	TORBRAM ELECTRIC SUPPL	23.68	CAD	23.68	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	LAMPS	
TORONTO WATER	3450-212	2015-04-07	2015-04-09	THE HOME DEPOT #7001	73.43	CAD	73.43	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	18V BATTERY	
TORONTO WATER	3454-236	2015-04-09	2015-04-13	BRAFASCO / SCARBOROUGH	58.91	CAD	58.91	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	DRILL BITS	
TORONTO WATER	3454-237	2015-04-09	2015-04-13	CDN TIRE STORE #00150	54.60	CAD	54.60	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	LAMPS	
TORONTO WATER	3467-304	2015-04-17	2015-04-20	PRINCESS AUTO #36	39.52	CAD	39.52	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	CABLE TIES	
TORONTO WATER	3468-152	2015-04-20	2015-04-21	PRINCESS AUTO #36	101.63	CAD	101.63	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	POWER BAR	
TORONTO WATER	3468-153	2015-04-20	2015-04-21	PRINCESS AUTO	117.27	CAD	117.27	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	TOOL BOX	
TORONTO WATER	3475-252	2015-04-23	2015-04-27	THE HOME DEPOT #7001	100.69	CAD	100.69	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	BATTERY.	
TORONTO WATER	3475-253	2015-04-23	2015-04-27	THE HOME DEPOT #7001	33.29	CAD	33.29	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  SCREWS	
TORONTO WATER	3475-254	2015-04-24	2015-04-27	PRINCESS AUTO #36	50.82	CAD	50.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	BAR OUTLET	
TORONTO WATER	3478-142	2015-04-27	2015-04-29	THE HOME DEPOT #7001	-73.43	CAD	-73.43	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  SILICONE II	
					591.48	CAD	591.48	CAD								
TORONTO WATER	3443-164	2015-04-01	2015-04-02	FOOD BASICS #863	8.79	CAD	8.79	CAD	2570	JANITORIAL SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5411	"Grocery Stores, Supermarkets"	BLEACH	
TORONTO WATER	3467-305	2015-04-16	2015-04-20	THE HOME DEPOT #7107	91.27	CAD	91.27	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	"**MORE**  9"" T G PL."	
TORONTO WATER	3481-183	2015-04-28	2015-04-30	THE HOME DEPOT #7107	97.30	CAD	97.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  TAPE MEASURE	
TORONTO WATER	3481-184	2015-04-28	2015-04-30	GLOBAL RUBBER PRODUCTS	37.45	CAD	37.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5111	"Stationery, Office Supplies, Printing an"	O-RING KIT	
TORONTO WATER	3481-185	2015-04-29	2015-04-30	RONA # 55140	198.87	CAD	198.87	CAD	2535	PLUMBING SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5251	Hardware Stores	FAUCET & TOILET PARTS	
					433.68	CAD	433.68	CAD								
TORONTO WATER	3443-165	2015-03-31	2015-04-02	THE HOME DEPOT #7129	326.57	CAD	326.57	CAD	3080	M & E - HAND TOOLS	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	DRILL	
TORONTO WATER	3450-213	2015-04-08	2015-04-09	LINEMANS TESTING LABOR	84.75	CAD	84.75	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	GLOVE TESTING	
TORONTO WATER	3474-197	2015-04-22	2015-04-24	THE HOME DEPOT #7129	126.99	CAD	126.99	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  1/2 45DEG EL	
TORONTO WATER	3475-255	2015-04-23	2015-04-27	THE HOME DEPOT #7013	73.95	CAD	73.95	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  1/2 UNION	
TORONTO WATER	3477-120	2015-04-27	2015-04-28	LINEMANS TESTING LABOR	84.75	CAD	84.75	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	GLOVE TESTING	
					697.01	CAD	697.01	CAD								
TORONTO WATER	3454-238	2015-04-09	2015-04-13	MOE-DRINK WAT WASTE CE	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	9399	Government Services - Not Elsewhere Clas	RENEWAL APPLICATION	
					75.00	CAD	75.00	CAD								
LONG TERM CARE HOMES & SERVICES	3448-145	2015-04-07	2015-04-08	JOERNS HEALTHCARE	"2,801.25"	CAD	"2,801.25"	CAD	2082	HEALTH & SAFETY SUPPLIES	D3J144	CAREFREE LODGE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	BEDDING	
LONG TERM CARE HOMES & SERVICES	3460-218	2015-04-15	2015-04-16	RONA # 55030	18.72	CAD	18.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5251	Hardware Stores	BUILDING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3467-306	2015-04-16	2015-04-20	RONA # 55030	35.60	CAD	35.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5251	Hardware Stores	BUILDING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3467-307	2015-04-16	2015-04-20	THE HOME DEPOT #7106	91.58	CAD	91.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5200	Home Supply Warehouse	**MORE**  BASNWRENCH	
LONG TERM CARE HOMES & SERVICES	3467-308	2015-04-17	2015-04-20	SEXAUER	47.86	CAD	47.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5074	Plumbing and Heating Equipment	BUILDING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3467-309	2015-04-17	2015-04-20	RONA # 55030	47.65	CAD	47.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5251	Hardware Stores	BUILDING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3467-310	2015-04-17	2015-04-20	RONA # 55030	21.45	CAD	21.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3J061	CAREFREE LODGE-MT-OA	5251	Hardware Stores	BUILDING SUPPLIES	
