Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
PUBLIC HEALTH	4866-103	2017-12-17	2017-12-17	FACEBK 329W6EEQD2	894.47	CAD	894.47	CAD	4414	ADVERTISING & PROMOTION	PH3071	MATERNAL INFANT HEALTH PROGRAM SUPPORT	7311	Advertising Services	FACEBOOK ADS	
PUBLIC HEALTH	4866-104	2017-12-17	2017-12-17	FACEBK Q29W6EEQD2	5.53	CAD	5.53	CAD	4414	ADVERTISING & PROMOTION	PH3071	MATERNAL INFANT HEALTH PROGRAM SUPPORT	7311	Advertising Services	FACEBOOK ADS	
					"2,319.81"	CAD	"2,319.81"	CAD								
"PARKS, FORESTRY & RECREATION"	4853-337	2017-12-08	2017-12-08	LOWES #03321*	53.92	CAD	53.92	CAD	3099	GENERAL EQUIPMENT	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  PADLOCK 1-7/8  ADJUST WARDED 517D	
"PARKS, FORESTRY & RECREATION"	4853-338	2017-12-09	2017-12-09	MODU-LOC FENCE RENTALS	"2,983.20"	CAD	"2,983.20"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00548	S-EAST 1-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	RIVERDALE PARK EAST PROJECT - FENCING	
"PARKS, FORESTRY & RECREATION"	4857-135	2017-12-11	2017-12-11	DRAGLAM SALT INC	55.68	CAD	55.68	CAD	2410	DE - ICERS	P00548	S-EAST 1-TURF&HORT	7399	Business Services - Not Elsewhere Classi	LIQUID CALCIUM	
"PARKS, FORESTRY & RECREATION"	4860-125	2017-12-12	2017-12-12	STAPLES STORE #159	243.01	CAD	243.01	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00548	S-EAST 1-TURF&HORT	5943	"Office, School Supply, and Stationery St"	"DAY TIMER, PLANNERS, LABELS"	
"PARKS, FORESTRY & RECREATION"	4860-126	2017-12-13	2017-12-13	MODU-LOC FENCE RENTALS	"-2,983.20"	CAD	"-2,983.20"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00548	S-EAST 1-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	REFUND	
"PARKS, FORESTRY & RECREATION"	4872-236	2017-12-21	2017-12-21	DRAGLAM SALT INC	49.61	CAD	49.61	CAD	2410	DE - ICERS	P00548	S-EAST 1-TURF&HORT	7399	Business Services - Not Elsewhere Classi	LIQUID CALCIUM	
					402.22	CAD	402.22	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4852-188	2017-12-07	2017-12-07	AMAZON.CA	114.39	CAD	114.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	4816	Computer Network/Information Services	21 HANES BOXER BRIEFS (2XL) FOR HOSTEL CLIENTS AT SEATON HOUSE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4852-189	2017-12-06	2017-12-06	THE BARGAINS GROUP LTD	"4,594.63"	CAD	"4,594.63"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5699	Accessory  and Apparel Stores - Miscella	600 GLOVES/HATS FOR SEATON HOSUE CLIENTS AS PART OF CHRISTMAS GIFT FOR DEC 25TH	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4853-339	2017-12-07	2017-12-07	AMAZON.CA	720.60	CAD	720.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	4816	Computer Network/Information Services	180 FRUIT OF THE LOOM BOXER BRIEFS (S/M/L) FOR HOSTEL CLIENTS AT SEATON HOUSE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4857-136	2017-12-12	2017-12-12	AMAZON.CA	146.80	CAD	146.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	4816	Computer Network/Information Services	40 FRUIT OF TEH LOOM BOXER BRIEFS (XL) FOR HOSTEL CLIENTS AT SEATON HOUSE IN NEED	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-306	2017-12-14	2017-12-14	YOUR DOLLAR STORE WITH	847.50	CAD	847.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	600 CHRISTMAS GIFT BAGS FOR SEATON HOUSE CLIENTS' CHRISTMAS GIFTS- FOR DEC 25TH	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-307	2017-12-14	2017-12-14	WAL-MART # 1079	194.59	CAD	194.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5411	"Grocery Stores, Supermarkets"	"CHRISTMAS DECORATIONS FOR THE HOSTEL FLOORS (1ST & 2ND): GARLAND, TINSEL, DECORATIONS, WREATHS.."	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4866-105	2017-12-16	2017-12-16	PIZZA PIZZA # 286	159.21	CAD	159.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5814	Quick Payment Service - Fast-Food Restau	PIZZA LUNCH PROVIDED TO THE 25 OUTSIDE VOLUNTEERS- SORTED AND PACKED THE CLIENTS' CHRISTMAS GIFTS FOR DEC 25TH	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4875-143	2017-12-28	2017-12-28	2001 AUDIO VIDEO	"4,531.30"	CAD	"4,531.30"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5732	Electronic Sales	"FIVE 65"" RCA 4K LED TV'S,THREE WALL BRACKETS,ECO FEE AND DELIVERY FOR SH PROGRAMS AND BACK-UPS FOR 2018 (VANDALISM)"	
					"11,309.02"	CAD	"11,309.02"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4852-190	2017-12-06	2017-12-06	PIZZA NOVA 075	145.88	CAD	145.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR NETWORKS WORKSHOP DEC6_17 FOR 40 MENTORS AND MENTEES	
EMPLOYMENT & SOCIAL SERVICES	4863-133	2017-12-12	2017-12-13	PIZZAIOLO	141.58	CAD	141.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5812	"Eating Places, Restaurants"	PIZZA FOR TORONTO COMMUNITY HOUSING INTER WORKSHOP DEC12_17   (16 ATTENDEES)	
					287.46	CAD	287.46	CAD								
"PARKS, FORESTRY & RECREATION"	4852-191	2017-12-06	2017-12-06	JOHNSON PATERSON INC.	"1,655.45"	CAD	"1,655.45"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	1711	"Air Conditioning, Heating, and Plumbing"	WARD ISLAND RAIL MATERIAL	
"PARKS, FORESTRY & RECREATION"	4852-192	2017-12-06	2017-12-06	HEP SUR MACHINE CO	"1,497.25"	CAD	"1,497.25"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00148	TORONTO ISLANDS-PRGM SUPPORT	5046	Commercial Equipment Not Elsewhere Class	WARDS ISLAND RAIL MATERIALS	
					"3,152.70"	CAD	"3,152.70"	CAD								
PUBLIC HEALTH	4841-340	2017-12-01	2017-12-01	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4847-705	2017-12-04	2017-12-04	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4853-340	2017-12-08	2017-12-08	TORONTO PARKING AUTHOR	1.12	CAD	1.12	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4853-341	2017-12-07	2017-12-07	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4860-127	2017-12-12	2017-12-12	TORONTO PARKING AUTHOR	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4860-128	2017-12-12	2017-12-12	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4864-308	2017-12-15	2017-12-15	TORONTO PARKING AUTHOR	0.50	CAD	0.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4864-309	2017-12-15	2017-12-15	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4864-310	2017-12-15	2017-12-15	IMPARK00090207U	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4864-311	2017-12-14	2017-12-14	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4864-312	2017-12-14	2017-12-14	TORONTO PARKING AUTHOR	1.00	CAD	1.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4874-37	2017-12-27	2017-12-27	TORONTO PARKING AUTHOR	0.50	CAD	0.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
PUBLIC HEALTH	4875-144	2017-12-29	2017-12-29	TORONTO PARKING AUTHOR	0.50	CAD	0.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING	
					18.62	CAD	18.62	CAD								
EMPLOYMENT & SOCIAL SERVICES	4847-707	2017-12-04	2017-12-04	STAPLES STORE #266	64.90	CAD	64.90	CAD	2010	STATIONERY AND OFFICE SUPPLIES	C01203	LESMILL ADMIN	5943	"Office, School Supply, and Stationery St"	BRISTOL BOARD AND VARIOUS SUPPLIES FOR YOUTH INFORMATION FORUM DEC5/17	
EMPLOYMENT & SOCIAL SERVICES	4853-342	2017-12-07	2017-12-07	COSTCO WHOLESALE W537	19.99	CAD	19.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01203	LESMILL ADMIN	5300	Wholesale Clubs	CAKE FOR STRONG FAMILIES CLOSING SESSION FOR 17 CLIENTS GRADUATING AND RECEIVING CERTIFICATES	
EMPLOYMENT & SOCIAL SERVICES	4871-162	2017-12-20	2017-12-20	FOOD BASICS #629	20.80	CAD	20.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01203	LESMILL ADMIN	5411	"Grocery Stores, Supermarkets"	"COOKIES,CRACKERS,MILK&CHEESE FOR ART CONNECTIONS PRE-RPOGRAM MEETING FOR 17 PARTICIPANTS"	
					105.69	CAD	105.69	CAD								
"PARKS, FORESTRY & RECREATION"	4845-79	2017-12-01	2017-12-01	THE HOME DEPOT #7011	126.19	CAD	126.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01199	WEST-YORK AIRS-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SCRAPER	
"PARKS, FORESTRY & RECREATION"	4852-193	2017-12-05	2017-12-06	WAL-MART # 3031	84.65	CAD	84.65	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P01199	WEST-YORK AIRS-OPERATIONS	5310	Discount Stores	WALL CLOCKS FOR RINKS	
"PARKS, FORESTRY & RECREATION"	4860-129	2017-12-12	2017-12-12	MCDOUGALL ENERGY	237.24	CAD	237.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01199	WEST-YORK AIRS-OPERATIONS	5983	"Fuel Dealers - Coal, Fuel Oil, Liquefied"	"TANK GAUGE,"	
"PARKS, FORESTRY & RECREATION"	4864-313	2017-12-15	2017-12-15	RONA # 55130	13.51	CAD	13.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01199	WEST-YORK AIRS-OPERATIONS	5251	Hardware Stores	BOLTS	
					461.59	CAD	461.59	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4852-194	2017-12-04	2017-12-06	TTC YONGE & BLOOR STAT	585.00	CAD	585.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	FH5521	STREET TO HOMES	4789	Transportation Services-Not Elsewhere Cl	DECEMBER METROPASSES  - 4 SHARED STAFF	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4872-237	2017-12-20	2017-12-21	TORONTO STAR# 30049421	62.20	CAD	62.20	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5994	News Dealers and Newsstands	NEWSPAPER FOR CLIENTS - DECEMBER INVOICE	
					647.20	CAD	647.20	CAD								
"PARKS, FORESTRY & RECREATION"	4841-344	2017-12-01	2017-12-01	DOLLAR TREE #40138	18.36	CAD	18.36	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P08500	WEST ACRES SC-PRGM SUPPORT	5331	Variety Stores	"NAPKINS, CHRISTMAS DECORATIONS"	
"PARKS, FORESTRY & RECREATION"	4853-343	2017-12-06	2017-12-07	THE HOME DEPOT #7114	32.49	CAD	32.49	CAD	2710	GENERAL HARDWARE	P08500	WEST ACRES SC-PRGM SUPPORT	5200	Home Supply Warehouse	INSULATION	
"PARKS, FORESTRY & RECREATION"	4855-85	2017-12-10	2017-12-10	ROGERS *CBL33708673805	27.11	CAD	27.11	CAD	4441	CONTRACTED SERVICES - CABLE TV	P08500	WEST ACRES SC-PRGM SUPPORT	4899	Cable and Other Pay Television Services	MONTHLY CABLE SERVICES	
"PARKS, FORESTRY & RECREATION"	4863-134	2017-12-13	2017-12-13	DOLLAR TREE #40138	8.48	CAD	8.48	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P08500	WEST ACRES SC-PRGM SUPPORT	5331	Variety Stores	PAPER PLATES	
					86.44	CAD	86.44	CAD								
EMPLOYMENT & SOCIAL SERVICES	4852-195	2017-12-05	2017-12-06	GRAND & TOY A0	48.96	CAD	48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	VENDOR ENTERED TRANSACTION IN ERROR-CORRECTED BY TRANS #4866-106 (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4852-196	2017-12-05	2017-12-06	GRAND & TOY A0	48.96	CAD	48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	VENDOR ENTERED TRANSACTION IN ERROR-CORRECTED BY TRANS #4866-107 (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4852-197	2017-12-05	2017-12-06	GRAND & TOY A0	48.96	CAD	48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	VENDOR ENTERED TRANSACTION IN ERROR-CORRECTED BY TRANS #4866-108 (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4852-198	2017-12-05	2017-12-06	GRAND & TOY A0	48.96	CAD	48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	VENDOR ENTERED TRANSACTION IN ERROR-CORRECTED BY TRANS #4866-109 (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4852-199	2017-12-05	2017-12-06	GRAND & TOY A0	48.96	CAD	48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	VENDOR ENTERED TRANSACTION IN ERROR-CORRECTED BY TRANS #4866-110 (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4855-86	2017-12-08	2017-12-08	G&T DON MILLS	43.31	CAD	43.31	CAD	4995	OTHER EXPENSES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	"FOOTREST, SELF-ADJUSTING, BLK"	
EMPLOYMENT & SOCIAL SERVICES	4866-106	2017-12-15	2017-12-15	GRAND & TOY A0	-48.96	CAD	-48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	CORRECTION TO TRANS #4852-195-VENDOR ENTRY IN ERROR  (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4866-107	2017-12-15	2017-12-15	GRAND & TOY A0	-48.96	CAD	-48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	CORRECTION TO TRANS #4852-196-VENDOR ENTRY IN ERROR  (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4866-108	2017-12-15	2017-12-15	GRAND & TOY A0	-48.96	CAD	-48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	CORRECTION TO TRANS #4852-197-VENDOR ENTRY IN ERROR  (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4866-109	2017-12-15	2017-12-15	GRAND & TOY A0	-48.96	CAD	-48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	CORRECTION TO TRANS #4852-198-VENDOR ENTRY IN ERROR  (VERIFIED BY BMO)	
EMPLOYMENT & SOCIAL SERVICES	4866-110	2017-12-15	2017-12-15	GRAND & TOY A0	-48.96	CAD	-48.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01204	KENNEDY -ADMIN	5943	"Office, School Supply, and Stationery St"	CORRECTION TO TRANS #4852-199-VENDOR ENTRY IN ERROR  (VERIFIED BY BMO)	
					43.31	CAD	43.31	CAD								
"PARKS, FORESTRY & RECREATION"	4850-139	2017-12-04	2017-12-05	WAL-MART # 3740	130.42	CAD	130.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4850-140	2017-12-04	2017-12-05	WAL-MART # 3740	83.91	CAD	83.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4852-200	2017-12-05	2017-12-06	YOUNG S PRODUCE	6.76	CAD	6.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-HOLIDAY CAMPS	5499	Miscellaneous Food Stores - Convenience	CKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4853-346	2017-12-05	2017-12-07	T. LITZEN SPORTS	791.60	CAD	791.60	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P05103	JG ALTHOUSE CS-SUMMER CAMPS	5941	Sporting Goods Stores	SPORTS/FITNESS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4853-347	2017-12-06	2017-12-07	T. LITZEN SPORTS	424.36	CAD	424.36	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P05103	JG ALTHOUSE CS-SUMMER CAMPS	5941	Sporting Goods Stores	SPORTS/FITNESS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4853-348	2017-12-07	2017-12-07	T. LITZEN SPORTS	-424.36	CAD	-424.36	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P05103	JG ALTHOUSE CS-SUMMER CAMPS	5941	Sporting Goods Stores	REFUND	
"PARKS, FORESTRY & RECREATION"	4853-349	2017-12-07	2017-12-07	LOBLAWS #1066	203.17	CAD	203.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4855-88	2017-12-08	2017-12-08	WAL-MART # 3031	143.81	CAD	143.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06461	JG ALTHOUSE CS-ARTS-VISL/PERF	5310	Discount Stores	CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4871-163	2017-12-20	2017-12-20	WWW COSTCO CA	870.09	CAD	870.09	CAD	3030	M & E - OFFICE	P12043	JG ALTHOUSE-COMM CTR-PRGM SUPPORT	5399	Miscellaneous General Merchandise	PAPER SHREDDER	
					"2,229.76"	CAD	"2,229.76"	CAD								
"PARKS, FORESTRY & RECREATION"	4850-141	2017-12-04	2017-12-05	GIANT TIGER #159	27.15	CAD	27.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5311	Department Stores	COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4864-314	2017-12-13	2017-12-14	WAL-MART #3159	28.36	CAD	28.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SNACKS FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4864-315	2017-12-13	2017-12-14	WAL-MART #3159	169.41	CAD	169.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07692	MCGREGOR PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"CHRISTMAS TREE, HOOKS"	
"PARKS, FORESTRY & RECREATION"	4867-81	2017-12-18	2017-12-18	MICHAELS OF CANADA #49	85.06	CAD	85.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07895	MCGREGOR PARK-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES FOR CHRISTMAS PARTY	
"PARKS, FORESTRY & RECREATION"	4867-82	2017-12-18	2017-12-18	BEST BUY.CA # 900	"2,122.12"	CAD	"2,122.12"	CAD	3099	GENERAL EQUIPMENT	P07692	MCGREGOR PARK-PRGM SUPPORT	5732	Electronic Sales	TELEVISION FRO YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	4868-140	2017-12-18	2017-12-19	BEST BUY.CA # 900	442.95	CAD	442.95	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07692	MCGREGOR PARK-PRGM SUPPORT	5732	Electronic Sales	TELEVISIION FOR MCGREGOR LOBBY	
"PARKS, FORESTRY & RECREATION"	4871-164	2017-12-19	2017-12-20	GIANT TIGER #159	107.70	CAD	107.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07692	MCGREGOR PARK-PRGM SUPPORT	5311	Department Stores	CURTAINS AND ROD FOR PRESCHOOL ROOM	
"PARKS, FORESTRY & RECREATION"	4871-165	2017-12-20	2017-12-20	METRO #37	43.25	CAD	43.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	TREATS FOR PRESCHOOL CHRISTMAS PARTY	
					"3,026.00"	CAD	"3,026.00"	CAD								
"PARKS, FORESTRY & RECREATION"	4852-201	2017-12-06	2017-12-06	MICHAELS #4921	58.65	CAD	58.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10539	S-REC SUPER1-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	EASELS FOR CANVASSES FOR PAINTING PRGM	
"PARKS, FORESTRY & RECREATION"	4852-202	2017-12-06	2017-12-06	MICHAELS #4921	30.02	CAD	30.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12049	NEW TORONTO-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	PAINTING PRGM -AL DISPLAY TABLE	
"PARKS, FORESTRY & RECREATION"	4852-203	2017-12-06	2017-12-06	DOLLARAMA #1047	23.73	CAD	23.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12049	NEW TORONTO-COMM CTR-PRGM SUPPORT	5310	Discount Stores	PAINTING PRGM - CANVASSES	
"PARKS, FORESTRY & RECREATION"	4857-137	2017-12-11	2017-12-11	FORTINO S (QUEEN S PLA	36.75	CAD	36.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12049	NEW TORONTO-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR EXPLORERS WALKING CLUB SPECIAL EVENT	
"PARKS, FORESTRY & RECREATION"	4860-130	2017-12-11	2017-12-12	FITNESS DEPOT TORONTO	46.19	CAD	46.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08534	NEW TORONTO SC-SPORTS	5941	Sporting Goods Stores	PILATES PRGM- EXERBAND	
"PARKS, FORESTRY & RECREATION"	4860-131	2017-12-12	2017-12-12	DOLLARAMA #0939	57.07	CAD	57.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12049	NEW TORONTO-COMM CTR-PRGM SUPPORT	5310	Discount Stores	"RACK ROASTER, GIFT BOXES, GLASS JARS, CUPS"	
					252.41	CAD	252.41	CAD								
"PARKS, FORESTRY & RECREATION"	4853-350	2017-12-06	2017-12-07	CDN TIRE STORE #00264	101.68	CAD	101.68	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	LIGHT BULBS	
					101.68	CAD	101.68	CAD								
EMPLOYMENT & SOCIAL SERVICES	4847-719	2017-12-04	2017-12-04	DOLLARAMA # 560	32.77	CAD	32.77	CAD	4995	OTHER EXPENSES	C01242	FAMILY SUPPORT PROGRAM	5310	Discount Stores	TABLE CLOTHS AND PAPER PLATES FOR GENERAL STAFF MEETING	
					32.77	CAD	32.77	CAD								
